label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,2.7592023423298533e-10,2.723504490351791e-11,7.760707310402612e-12,1.5592874624247157e-10
0,F4-C4,2.1611935705333638e-10,3.016593971649897e-11,3.5706817396608345e-12,4.828413990879452e-11
0,C4-P4,4.786237045078546e-10,8.320133366096955e-12,7.587540500140202e-12,1.6340322527521398e-11
0,P4-O2,3.5101605773988647e-10,6.94133393927913e-11,7.1498937011770385e-12,1.3259310471125134e-11
0,Fp1-F3,6.368872401457211e-10,9.96057199175318e-11,1.6205592023744538e-10,9.431798821208633e-10
0,F3-C3,1.9599565638605323e-10,2.7515618201002662e-11,2.7547655762761006e-11,1.2434904610274676e-10
0,C3-P3,2.655963485310368e-09,9.494430588157852e-11,5.053909930336429e-11,4.568714593853493e-11
0,P3-O1,3.6461772935491446e-10,8.226568379502385e-11,8.859608285840637e-11,7.056439332571023e-11
0,Fp2-F8,3.0960030119544156e-10,9.579127026092054e-11,6.2111734330930956e-12,1.0937471015066072e-10
0,F8-T4,2.6129561983563213e-10,5.541393378075319e-11,5.575913258609986e-12,2.2657786367091076e-11
0,T4-T6,1.1913996421167319e-10,4.386985503679334e-11,1.1773460643616748e-11,1.9084392889865796e-11
0,T6-O2,1.8658059085517885e-10,2.2285551825153098e-11,5.6756362247343495e-12,1.0076530797770262e-11
0,Fp1-F7,5.250099270713157e-10,8.257486137733614e-11,1.1176070631594818e-10,2.8483628814058896e-10
0,F7-T3,1.0846794428768632e-09,2.7476661712323474e-10,1.9656345114863175e-11,1.794403131618582e-10
0,T3-T5,7.233769677921192e-10,6.301355976483806e-11,1.6194058706122023e-11,5.902773709070058e-11
0,T5-O1,3.45111934191757e-10,1.7296884516962055e-11,1.1594365829837321e-11,3.353064092914093e-11
0,Fz-Cz,6.177493819556747e-11,2.0089081775957564e-11,1.9021643146710915e-12,6.226107448396963e-12
0,Cz-Pz,1.235234700557684e-09,5.238298388535566e-11,4.927398038925693e-12,1.1288519565342684e-11
0,Fp2-F4,1.590547720354965e-10,3.640554351536767e-12,3.322559142408439e-12,1.2557796664758122e-10
0,F4-C4,3.4010354318303773e-10,1.11383534608905e-11,2.6221104145435673e-12,2.014583768713435e-11
0,C4-P4,3.5022229452419733e-10,5.107860207305643e-12,1.10096552317804e-12,1.1434321681132433e-12
0,P4-O2,4.575469981900769e-10,1.3399381444025441e-11,1.2270191098533629e-11,5.705140201223573e-12
0,Fp1-F3,7.831125164259029e-11,4.4430425107054156e-11,4.917474048589205e-11,4.670132616981218e-10
0,F3-C3,1.0483513424567214e-10,2.2820632446559843e-11,5.400990798548001e-11,6.75231802727781e-11
0,C3-P3,3.720092837512471e-10,1.699385345117641e-11,1.3086785496717401e-11,2.9759968818392667e-12
0,P3-O1,1.5748815849987277e-10,7.037114043113515e-12,2.2727545729491452e-12,6.074676090255208e-12
0,Fp2-F8,7.487196857124598e-11,4.42248015283427e-12,4.446919422677318e-12,9.18374546393463e-11
0,F8-T4,6.388314196461924e-11,9.245831717270003e-12,1.162399386568147e-12,1.0458951813053186e-11
0,T4-T6,1.4522697605480313e-10,3.701769444248232e-12,2.225008019612797e-12,2.643250724310664e-12
0,T6-O2,1.1176856100114299e-10,1.0081341788267254e-11,7.757918419703663e-12,6.887182369187091e-12
0,Fp1-F7,1.8044277554576268e-10,1.5004342249115593e-11,1.1396117490506295e-11,2.522008363890083e-10
0,F7-T3,1.5741482627184068e-11,1.2613170544325734e-11,5.70562353035718e-12,3.808625142391724e-11
0,T3-T5,1.1340425322673546e-10,8.905398978055338e-12,4.515244873032937e-12,3.602306910914742e-11
0,T5-O1,2.3199109718639124e-10,9.854313678528743e-12,2.9668622091976953e-12,3.69987030618131e-12
0,Fz-Cz,5.1328735195779685e-11,3.8576928756537716e-11,2.6808358293876955e-11,5.987551171392911e-12
0,Cz-Pz,1.0351043342713931e-09,1.778042613994721e-11,1.5774797762267744e-11,2.4585880788900257e-12
0,Fp2-F4,1.4021903925205956e-10,1.3436693419695708e-11,3.69016548585726e-12,8.274293243712667e-12
0,F4-C4,1.2642925330642744e-11,2.7216645431109577e-12,5.174074305650876e-12,1.4903314445614702e-12
0,C4-P4,4.6469873112100337e-10,3.809336015227899e-11,4.162509991550009e-12,8.535815102171399e-12
0,P4-O2,9.718056575997218e-11,3.884565876105264e-11,9.342446904829776e-12,5.8142824560233935e-12
0,Fp1-F3,1.17684259487101e-10,2.178380981373773e-12,1.2911986386580675e-11,1.826984992618162e-11
0,F3-C3,1.2898186047938504e-10,5.585327270165601e-12,5.413601204301157e-12,5.258568364980768e-12
0,C3-P3,8.602443986131392e-10,4.612106988213785e-12,2.4326711722990794e-12,2.6659383420376137e-12
0,P3-O1,2.7121532507004787e-11,1.875868726140202e-11,8.785947391162434e-13,9.297142105235975e-12
0,Fp2-F8,4.5152354935125236e-11,1.5837418042427428e-11,6.897238055388598e-12,6.529718297164329e-12
0,F8-T4,4.645876088977351e-11,6.436997208504075e-12,5.367299183972762e-12,1.6889320476466695e-12
0,T4-T6,9.919356423232091e-10,1.3662542475799196e-10,2.6079790296103657e-11,7.865592072345217e-12
0,T6-O2,6.95828287248623e-11,8.686563403897088e-12,1.0421872259951288e-12,2.1560465945876465e-12
0,Fp1-F7,7.920963156876636e-11,1.7897256761462344e-11,2.0919994185659267e-12,1.0567807086965464e-11
0,F7-T3,2.364818054653403e-10,9.449019716412399e-12,5.395302549936969e-12,7.793329198707796e-12
0,T3-T5,8.481721760885051e-10,1.050608293373652e-11,1.1363068668186278e-12,4.95189214780152e-12
0,T5-O1,1.0180243937300623e-09,1.240822393789533e-11,1.0156171022570172e-12,5.330890781494307e-12
0,Fz-Cz,2.6996500916730465e-11,1.1684586183910167e-11,1.7152489143659092e-12,2.057963999051461e-12
0,Cz-Pz,2.9271056815906743e-10,1.1780188671135273e-11,5.056841111444687e-12,2.5834696180626154e-12
0,Fp2-F4,3.2732428401044534e-11,1.068600525543112e-11,8.32635898180215e-12,1.4900539273372303e-12
0,F4-C4,2.2425405463700802e-10,8.292193278298003e-12,5.445990028374498e-12,1.8507558958370776e-12
0,C4-P4,1.0218231898467352e-10,3.041165104385622e-11,4.4462646507465236e-12,1.630184512365088e-12
0,P4-O2,9.429915402512701e-11,2.2670874487757567e-11,3.720143049002434e-13,1.9591081938495e-12
0,Fp1-F3,4.6044161983206006e-11,1.7334765754127282e-11,5.436951714027213e-12,5.419258428497002e-12
0,F3-C3,3.938835201498398e-11,7.821589310636829e-12,1.1545526371103703e-11,5.304474957261555e-12
0,C3-P3,1.921161028880042e-10,8.722771827076146e-12,2.357724203198188e-12,5.173540980499136e-12
0,P3-O1,1.3286808247075448e-10,1.2378259230306777e-11,1.8683421020997973e-12,6.2371781009936915e-12
0,Fp2-F8,1.4210260696346337e-10,9.140447877558366e-12,4.816624461422574e-12,3.271678092371684e-12
0,F8-T4,5.495574336748919e-10,2.545276244507332e-11,1.2185857064458718e-11,6.593641844792517e-12
0,T4-T6,7.439150795313662e-10,1.7087721377560484e-10,1.9152600313611604e-11,2.340134151611947e-12
0,T6-O2,5.500502984531218e-10,6.870391346297523e-12,1.957861633462008e-12,2.1991706223300037e-12
0,Fp1-F7,9.180888729864177e-11,1.4251976241761546e-11,5.4204337924994606e-12,3.890784504309696e-12
0,F7-T3,4.11916951100687e-11,2.8808295164750674e-11,4.345815668218683e-12,6.488091314637888e-12
0,T3-T5,3.6291359950794934e-10,1.149555259313547e-11,7.34241558663488e-12,5.9141742970464245e-12
0,T5-O1,6.227602056390233e-10,1.1391747136861122e-11,3.895766092904239e-12,4.188274613942631e-12
0,Fz-Cz,3.4292639014773953e-11,1.2167175662673573e-11,2.1511944073618072e-12,1.7657712663225296e-12
0,Cz-Pz,2.7563450991432693e-10,9.02623407823598e-12,2.891641005992195e-12,2.345287257682787e-12
0,Fp2-F4,1.7069092706612056e-10,4.721367277391503e-12,1.2107074065693942e-12,3.3320614425373804e-11
0,F4-C4,6.141345448651453e-10,1.708316265499903e-11,4.9043830687512764e-12,8.256353025412386e-12
0,C4-P4,1.0452459543025819e-10,1.2794097403422135e-11,1.4004795495074602e-12,1.393172541022326e-12
0,P4-O2,1.1118375292820527e-10,8.557674174579794e-12,7.682707410978732e-12,7.925165493688742e-12
0,Fp1-F3,1.1414705246362825e-10,1.3580301395897083e-11,7.822311484889015e-12,1.0729145499409613e-10
0,F3-C3,1.0387507334182251e-10,1.44706413362214e-11,6.828252272044483e-12,9.910994729286616e-12
0,C3-P3,6.182157762654118e-10,1.0709887544659366e-11,2.201584953914532e-12,1.0859769261896604e-12
0,P3-O1,3.8566338611930965e-10,8.381964364544772e-12,6.4507808718072365e-12,3.5895488321489318e-12
0,Fp2-F8,2.539754428701638e-11,1.0886424762175113e-11,5.542334066168808e-12,3.867662572751653e-11
0,F8-T4,7.746219563869393e-11,2.1594109954830614e-11,7.463914353361596e-12,9.092137798902759e-12
0,T4-T6,3.802904758869477e-10,4.079114252988603e-11,1.6057498753549858e-11,4.568467239114164e-12
0,T6-O2,3.917209219549446e-10,1.1744230947650714e-11,5.996092889330721e-12,7.437557427860704e-12
