label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,3.785318005209487e-10,1.3252750551466474e-11,8.59641501413844e-12,5.310958210031907e-12
0,F4-C4,3.4070041615629945e-10,9.452055738733465e-12,6.068389277914379e-13,1.6826088858501247e-12
0,C4-P4,3.0523174874915705e-10,1.1207520659523134e-11,1.4080508514117925e-12,1.3822307504284564e-12
0,P4-O2,1.853476391702263e-10,1.874248097939183e-11,1.6690811069911997e-12,1.0578903402531285e-11
0,Fp1-F3,1.1104040073069269e-09,3.386592058890627e-11,2.0127147999896047e-12,7.756957627855484e-12
0,F3-C3,6.211447293949846e-10,9.754584320324104e-11,1.025957832630541e-12,1.1957970808573218e-11
0,C3-P3,1.1614062003382247e-09,1.326502494585589e-10,8.86976493879449e-12,9.235807808767936e-12
0,P3-O1,2.9423558847761678e-09,3.505385572182146e-10,1.8431671837721288e-11,1.500825536667022e-10
0,Fp2-F8,1.20430284200126e-09,1.7147362617384822e-11,5.757834788276284e-12,6.025462111088463e-12
0,F8-T4,1.7752307650855296e-10,4.5904525795600205e-12,1.170896326858813e-12,2.479419614386709e-12
0,T4-T6,2.6732723841168455e-10,1.970942921031489e-11,1.0939462519266556e-12,1.6630452394551188e-11
0,T6-O2,2.379501745777337e-10,4.3139096772466345e-11,4.326946527474799e-12,2.2487713949149602e-11
0,Fp1-F7,8.257080011473602e-10,2.097560800062961e-11,4.267346039850689e-12,1.5931095283700092e-11
0,F7-T3,1.3189902333752944e-10,4.9923590875188545e-12,3.055557292454147e-12,8.783901674582785e-12
0,T3-T5,4.156478261408274e-09,4.6274367548411555e-10,6.957324129878059e-11,4.2396420093920425e-11
0,T5-O1,5.7190278775731934e-09,5.327579370419647e-10,6.061254506821138e-11,1.2344331551122284e-10
0,Fz-Cz,6.879585805127097e-10,4.476107945094665e-11,1.4411505457051655e-12,2.7201955665037964e-12
0,Cz-Pz,3.0657981231125055e-10,3.773266813795041e-11,3.038535845753834e-12,4.430727985413465e-12
0,Fp2-F4,2.0131586335696838e-10,9.997094113368512e-12,2.0739278015745187e-12,2.6441582262717293e-11
0,F4-C4,1.3562171062696016e-11,1.528799017137417e-11,2.3119488697434726e-12,3.6274925336104124e-11
0,C4-P4,4.19698213280096e-11,1.0915561494050098e-11,1.995779944087696e-12,1.029146746502246e-11
0,P4-O2,1.8870813610702567e-11,9.759762152379859e-12,1.3888493447569483e-12,4.509636811855745e-12
0,Fp1-F3,3.645748374920947e-10,1.5877628801240518e-11,1.4207008897896235e-12,9.816331265999599e-12
0,F3-C3,2.429172525304027e-10,1.7465975548220037e-11,5.1286568336589875e-12,5.754287906331376e-12
0,C3-P3,9.55806075526518e-11,1.0575257044808454e-11,3.637208836939537e-12,7.292041984131323e-12
0,P3-O1,6.195681765246769e-11,1.5300558148358146e-11,1.981445670044126e-11,5.7881563585962735e-11
0,Fp2-F8,4.982253298607079e-10,1.4483986291128228e-11,3.0421248476594003e-12,1.5280597636498327e-11
0,F8-T4,6.181505587634672e-11,9.66495736598892e-12,9.790925861789373e-12,1.185570294527653e-11
0,T4-T6,8.576409662548669e-12,1.2525513744510987e-11,5.010206772740399e-12,1.8974494750401417e-11
0,T6-O2,1.5993951002040187e-11,5.1791266607537745e-12,4.815096895209441e-13,4.4755948110930755e-12
0,Fp1-F7,1.5675982240619544e-10,2.137046091135249e-11,7.45062464525769e-12,2.5003732495640012e-11
0,F7-T3,1.996562083249244e-10,1.1083031471566435e-11,1.3537190503477324e-12,2.478999088753309e-11
0,T3-T5,6.411165862777192e-10,4.047545559449647e-11,2.1950785491680105e-11,5.709870017142511e-11
0,T5-O1,5.596722482924168e-10,1.4650069181304096e-11,4.359400275758688e-11,1.1199708940004183e-10
