label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,1.1742147685879951e-11,2.457082508935484e-12,2.47867047598744e-13,4.481184884234937e-13
0,F4-C4,1.6465345303059113e-12,3.9942477116705886e-13,5.813976842835216e-13,1.992290888855492e-13
0,C4-P4,9.657327288690748e-12,3.474538047978886e-12,2.015793629136433e-12,1.8544840595453973e-13
0,P4-O2,1.2154248667160157e-12,1.1429101464997742e-12,1.1389195094361477e-12,3.431079717755558e-13
0,Fp1-F3,1.181855012687141e-11,7.171245892741021e-13,1.3927739982584645e-13,2.3116616870701223e-13
0,F3-C3,3.090443533894812e-11,1.2556060890691469e-11,1.1113732812349266e-12,2.8270721501293532e-12
0,C3-P3,8.817438219840796e-12,1.5921546531291605e-12,2.3130518894364423e-12,5.397259072504123e-13
0,P3-O1,2.3791093433626153e-11,3.441763527226558e-12,3.6108498222469894e-12,4.684773199084028e-13
0,Fp2-F8,4.0156975248949995e-13,4.1646523784706807e-13,8.05026304938954e-14,2.387272081033205e-13
0,F8-T4,9.13628768456488e-12,4.536852450546862e-13,4.66541026032967e-14,6.037604318111505e-13
0,T4-T6,3.962212925397906e-12,7.754846817126435e-13,6.570072764315443e-13,7.543148162367952e-13
0,T6-O2,1.9858601585907053e-11,8.139620431761358e-13,2.7087579593277695e-12,7.446608766668721e-13
0,Fp1-F7,1.5111708403564157e-11,1.3489258537013019e-12,1.3148766757923403e-13,3.352179931154994e-13
0,F7-T3,1.2687734671332751e-12,1.04632757687674e-12,9.266548068496938e-14,3.202191484346269e-13
0,T3-T5,9.877486873679036e-12,7.2413864681605295e-12,3.2646344224268097e-12,1.3994094028797104e-12
0,T5-O1,1.891018772324332e-11,2.595339581968108e-12,3.320546726828639e-12,1.1351130877466676e-12
0,Fz-Cz,5.6567462078621036e-11,4.635777873818817e-12,1.517924284774646e-12,1.2475501504288242e-12
0,Cz-Pz,1.7658474229142192e-11,4.3221160778074756e-12,4.0352817526291854e-12,3.274419237047681e-13
0,Fp2-F4,3.3440266196062003e-12,2.375355276309276e-12,9.298487338330156e-13,2.901743793589668e-13
0,F4-C4,1.5193065138411249e-12,9.032345438662979e-13,3.972556808950097e-13,2.0588763450175878e-13
0,C4-P4,6.966245411881622e-12,3.0646483424209356e-12,3.8949867555343144e-13,1.8803427421756416e-13
0,P4-O2,5.5982641445284006e-12,5.293747352755969e-12,8.21868003757652e-13,3.066732318996076e-13
0,Fp1-F3,4.229627358753052e-12,3.6212890811161184e-13,1.0651207761267454e-13,1.4970278636672864e-13
0,F3-C3,6.4735263769997856e-12,4.898312407099821e-13,4.740828100870781e-13,2.3323796609168856e-13
0,C3-P3,2.3351014476536178e-11,4.970641374059065e-12,8.570906360145504e-14,1.8212650170463302e-13
0,P3-O1,6.408344984738892e-12,2.38525409900321e-12,1.2071038922045298e-12,3.5994894627395806e-13
0,Fp2-F8,2.406141122562855e-13,3.6227576334149605e-13,1.0327897929277946e-13,1.5943572983556175e-13
0,F8-T4,1.5868115961930732e-12,2.1004331014222852e-13,7.594681392709613e-14,5.712080370891861e-13
0,T4-T6,2.4619305700074716e-12,1.5669018099350138e-12,1.03810932358947e-13,4.4773363342904635e-13
0,T6-O2,7.680868481530191e-12,7.508780829337879e-12,8.135842393644014e-13,3.138589651301194e-13
0,Fp1-F7,4.66730649265166e-12,3.6778210944167784e-13,1.2699676794043408e-13,1.7686624499911468e-13
0,F7-T3,2.296671217912127e-12,1.4752896910777825e-13,7.128107521818973e-14,8.144621408544415e-14
