label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,1.9781261071267029e-10,2.3226614280434966e-11,5.744810391106468e-12,4.0413230512077774e-11
0,F4-C4,1.1867399230109296e-10,2.871160264004656e-11,9.727128091922922e-12,1.0223780701546133e-11
0,C4-P4,4.207435941621604e-11,1.0905270769728515e-12,2.2764112387529855e-12,3.9983220781941126e-12
0,P4-O2,4.4191513932552235e-11,1.0003750034157936e-12,6.165197451727207e-13,5.217225398465798e-12
0,Fp1-F3,1.1998809753998149e-10,7.884812649023116e-12,6.858530772492011e-12,1.0792864538579053e-11
0,F3-C3,2.6705900022559822e-11,5.741403370938341e-12,9.701451203426103e-13,1.190796197172001e-12
0,C3-P3,7.807546348209482e-11,2.5323009431289715e-12,2.134681449879673e-13,7.361484285245348e-13
0,P3-O1,1.3246233956569754e-10,1.2062101592415036e-12,4.552190686827363e-13,3.096115960293121e-12
0,Fp2-F8,1.3978518692346965e-10,5.104626596820537e-11,1.448921872302441e-11,2.7544017035297327e-11
0,F8-T4,1.4640711633498282e-10,1.3073769307449855e-11,3.4775976841942344e-12,1.7831899011131927e-11
0,T4-T6,2.575372181244391e-10,3.190748012353901e-12,3.2041046850730447e-12,1.3152070606384523e-11
0,T6-O2,5.847720237437682e-12,2.66756747476126e-13,1.3486395219582033e-13,1.1480593773939977e-12
0,Fp1-F7,1.3479992652606462e-10,8.707168349271067e-12,5.142834096630458e-12,9.743611915035489e-12
0,F7-T3,7.934171938844347e-11,7.050973647493995e-12,1.26337578783639e-12,4.786786178664448e-12
0,T3-T5,8.194299803309947e-12,1.3459139361997582e-12,5.5940403359741e-13,4.4904737988914385e-13
0,T5-O1,1.1207288507177643e-11,1.6266399967671431e-12,2.9274419663230996e-13,4.189088117107004e-12
0,Fz-Cz,2.658448072742664e-10,3.226450158729658e-11,1.1721466413884143e-11,1.0381266298779538e-11
0,Cz-Pz,6.548643963745105e-12,2.0501370564692543e-12,2.5248467527465004e-13,6.580041772819603e-13
0,Fp2-F4,4.01903239058667e-10,1.0754869200092913e-10,5.319140227474426e-12,1.1846626178034924e-11
0,F4-C4,3.6302157609304674e-10,4.614404121217262e-11,2.659969053405613e-11,2.953328398251625e-11
0,C4-P4,2.2656545104800167e-10,4.357956287799591e-11,5.5784883036896e-12,5.991679430174032e-12
0,P4-O2,1.8685041459193222e-11,4.85065920785463e-12,6.812738230246452e-13,7.525629601987797e-12
0,Fp1-F3,1.6765942424569854e-10,1.9612230333324705e-11,2.1485853912367038e-11,5.487822889764601e-12
0,F3-C3,1.0721888517972895e-10,8.562979845010227e-12,1.1565144654932528e-11,2.534664640005706e-12
0,C3-P3,9.573078865148371e-12,2.667137694423967e-12,1.3146936381488513e-12,5.073370088842022e-13
0,P3-O1,4.4986621296200894e-12,9.005918370329339e-13,1.5437729808591451e-12,4.275544385219676e-12
0,Fp2-F8,4.5802189037112915e-11,1.0094549362287317e-11,7.66543204786425e-12,3.8319443601716154e-12
0,F8-T4,1.1438898235282507e-10,4.309504231931763e-11,9.512300239638034e-12,5.178901498131983e-12
0,T4-T6,1.1583076001687785e-10,2.7204824534896233e-12,3.859562453996057e-12,4.8650251077236575e-12
0,T6-O2,5.569013355134655e-13,8.409866094572778e-13,6.228203992120538e-13,1.076297297909588e-12
0,Fp1-F7,6.141129208163901e-11,3.5701084102293784e-11,1.8915272452338557e-11,2.388046622992578e-11
0,F7-T3,6.544285242470316e-11,1.8796022490055503e-11,3.162993477278916e-11,1.5736241343079218e-11
0,T3-T5,1.0570314453526991e-11,4.55655238311704e-13,1.1776860767471114e-12,1.5153985240026663e-12
0,T5-O1,1.2767374677931611e-11,1.1067085294070107e-12,1.2609303199524491e-12,4.066758009792749e-12
0,Fz-Cz,2.642260518108633e-10,2.2631738696500256e-11,1.7999626619332287e-11,1.1117784403298157e-11
0,Cz-Pz,5.797215173764225e-11,1.5527705595635124e-11,5.2416197293166096e-12,5.573339112832987e-12
0,Fp2-F4,1.9463598584535324e-10,1.6431510959119097e-11,2.1470022078706216e-12,4.497675046260833e-12
0,F4-C4,4.055157265184337e-11,2.826619649264554e-11,1.0667665445857745e-11,5.9091877058754704e-12
0,C4-P4,1.960240707074918e-11,6.158909188954967e-12,5.3688524313221865e-12,5.654598907426653e-12
0,P4-O2,1.2221808446845278e-11,1.55977145481665e-12,4.696583569732146e-12,6.365382360337264e-12
0,Fp1-F3,8.67996177156444e-11,1.1370552858746932e-11,2.729717580623425e-12,6.289903149822183e-12
0,F3-C3,5.064580605536754e-10,2.9800201731892913e-10,1.4548441297716066e-11,1.6652163084670928e-11
0,C3-P3,2.2600894669983872e-10,7.821088127613029e-11,1.5053250217923994e-11,1.5085259523301245e-11
0,P3-O1,1.0401823892315734e-10,4.825402720821973e-11,1.748526668814146e-12,7.724970572294185e-12
0,Fp2-F8,4.0472501057606673e-11,3.82454056320412e-12,1.5452344331084444e-12,2.291335752776727e-12
0,F8-T4,1.5055081317094762e-11,1.0007589346586603e-11,3.581065213202347e-12,2.7610492813274198e-12
0,T4-T6,2.2468477472176085e-11,8.196076497463979e-13,2.645188495592438e-12,7.676036110211187e-12
0,T6-O2,2.4812430589588485e-12,1.2498475831900465e-12,5.998513536585929e-13,1.0499753926169392e-12
0,Fp1-F7,3.616894506954563e-11,5.851806164801076e-12,2.1339784455154884e-12,5.766201486816753e-12
0,F7-T3,6.144015867401549e-11,1.2767102594566223e-11,3.9254763793345386e-12,9.395008684677875e-12
0,T3-T5,7.483630893747017e-11,8.415993901064804e-12,1.5744824323886312e-11,6.3990713620963424e-12
0,T5-O1,1.5941871286604482e-10,1.4001234575143533e-12,7.413776699223844e-12,8.84774191759032e-12
0,Fz-Cz,4.596920665718861e-11,1.6189342534338978e-11,4.469237321864291e-12,1.0963005845709e-11
0,Cz-Pz,2.559484134315165e-11,2.0034880944047572e-11,8.582867405941117e-12,2.0524293876396357e-11
0,Fp2-F4,9.400702713297948e-13,2.631426025600993e-13,4.3455562824190416e-14,3.4334060986102786e-13
0,F4-C4,1.9258544637847e-12,8.748776024415388e-14,8.909370344264018e-14,3.315099937868329e-13
0,C4-P4,1.4068566497859269e-11,7.056524998856218e-13,7.897908306079496e-13,6.614300557204525e-13
0,P4-O2,1.8388544215775424e-11,1.7968793088952817e-12,8.870576467225385e-13,3.2289565459606857e-12
0,Fp1-F3,1.8350336020648756e-12,1.0294765413753506e-13,9.763492366183609e-14,2.7299163216568734e-13
0,F3-C3,2.2298970475781116e-12,6.002678555632127e-14,2.680256574929622e-14,2.2522967365349512e-13
0,C3-P3,5.517001201125074e-12,3.8551647305934163e-13,5.176259023618964e-13,3.7948135030906897e-13
0,P3-O1,6.496015279048512e-11,5.524395257228817e-12,1.4486973716203149e-12,2.7959852254606893e-12
0,Fp2-F8,6.52526424184497e-14,4.819352850265124e-14,1.063704717388224e-14,7.793354687608829e-14
0,F8-T4,2.5029498746122105e-12,2.6289304532002015e-13,2.2301770083396098e-13,1.1784524031775942e-12
0,T4-T6,3.196218508980844e-11,1.4345556065213693e-12,6.541758857259091e-13,3.4833522927019056e-12
0,T6-O2,5.479063462254407e-12,2.2339549871808948e-13,5.069956235805887e-13,9.423464804905463e-13
