label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,4.088425054948564e-12,1.0103036382363474e-13,1.450220444464619e-13,2.040117029753025e-12
0,F4-C4,4.5661457666165236e-11,2.6961876429931492e-12,9.595607021524474e-14,1.5480333308543046e-13
0,C4-P4,1.0345494835016577e-11,1.7424799062149214e-12,1.313793665927839e-13,1.213853092251796e-13
0,P4-O2,5.5146127127360144e-11,1.1769601634500982e-11,1.0228233377561043e-12,1.0485197488682753e-12
0,Fp1-F3,4.345662954658305e-12,1.4569696938975356e-13,7.862406567693837e-14,2.5969174743907758e-12
0,F3-C3,3.602186588949985e-12,9.179271013212339e-13,9.263136533597932e-14,6.012804829835647e-13
0,C3-P3,4.9117558206629193e-11,8.356317704614568e-13,1.348560151846832e-13,3.2255778084706366e-13
0,P3-O1,4.798913609455031e-11,4.330625585704685e-12,2.621306008985477e-13,5.702761574544819e-13
0,Fp2-F8,7.192354924941298e-11,3.325086879375418e-12,1.2816442353903174e-13,2.1482797206859062e-12
0,F8-T4,4.0455318699530185e-10,2.9208224974633335e-11,3.9652077718436746e-13,6.827919500889868e-13
0,T4-T6,7.791322703181213e-11,1.8698657345641956e-11,7.023024016695918e-13,1.4321573861080175e-12
0,T6-O2,3.53151391291313e-10,2.6704897555381928e-11,2.5944641347492663e-13,1.3616189693295497e-12
0,Fp1-F7,3.3612732440221403e-12,5.732308502103221e-14,4.1816390102599646e-14,1.56367063957976e-12
0,F7-T3,1.498790253494592e-11,9.210561492289818e-13,6.286692539866423e-14,3.629989709382341e-13
0,T3-T5,2.3108643340507416e-11,1.8466126996386985e-13,8.633137848596726e-14,6.120476964039873e-13
0,T5-O1,2.6747190015476812e-11,1.4040276503780388e-12,2.334698121229025e-13,7.040172781604259e-13
0,Fz-Cz,1.5240289906458256e-12,1.2965479860570143e-12,5.4288361832774185e-14,9.063998231815801e-14
0,Cz-Pz,3.941089802267857e-11,5.986127040736297e-12,3.52235716043732e-13,2.1533402307365648e-13
0,Fp2-F4,3.5262158371429653e-12,1.1525720051089602e-12,3.1839291888318435e-13,1.9333962531829285e-12
0,F4-C4,5.238853939680869e-12,2.975302127946298e-12,2.3958328629837143e-13,2.42543228304066e-13
0,C4-P4,7.638675960728526e-11,3.3481393117244906e-12,1.2763873871301017e-12,1.1951807558290915e-12
0,P4-O2,1.571381655937899e-11,1.339145924670056e-11,8.713230270663806e-13,8.260428612103248e-13
0,Fp1-F3,4.0931887351991785e-12,2.498178299411251e-13,2.9731178979798347e-13,2.765497289273638e-12
0,F3-C3,3.068069966499376e-11,1.1176413841315685e-12,4.884382429798667e-13,1.2172087445648857e-12
0,C3-P3,3.420362826213234e-11,6.266834523364244e-12,1.1116365866045798e-12,5.523118774422351e-13
0,P3-O1,9.179312092004233e-11,4.169146753696607e-12,2.7329984662392955e-13,8.022263061238231e-13
0,Fp2-F8,8.948451315811887e-11,1.4237386787664264e-12,2.2673944232870346e-13,2.287946497427482e-12
0,F8-T4,5.1841330748509134e-12,1.8708966151487075e-11,4.2292982899211247e-13,1.83771225485228e-12
0,T4-T6,1.0082921726145227e-10,1.9469981885339598e-11,1.277550689870949e-12,3.73421985881599e-12
0,T6-O2,9.915418412070805e-11,1.6408366300315177e-11,1.2567483000356e-12,9.035342806201459e-13
0,Fp1-F7,1.7103125625471902e-11,3.4255203818795517e-13,1.5346296130421513e-13,1.6111898745200168e-12
0,F7-T3,4.363466950066611e-11,4.035391498650349e-13,1.515478479311325e-13,5.623880264744275e-13
0,T3-T5,7.766142452490835e-11,2.0952115093015523e-12,4.618770808763072e-13,4.653515868887445e-13
0,T5-O1,5.912221510358292e-11,8.973342018649308e-13,1.0296161235441705e-13,7.070876570416626e-13
0,Fz-Cz,1.1533851979775012e-11,2.5904895139670718e-12,2.2555964060500892e-13,2.0373624048445475e-13
0,Cz-Pz,3.210973503433836e-11,2.0962823652042192e-12,5.528717263654389e-13,7.417506229968508e-13
0,Fp2-F4,8.065531423979855e-13,1.0000075761086687e-13,3.010988092407234e-14,6.423003729676988e-14
0,F4-C4,5.522325744197207e-13,7.781173384294519e-14,3.047565036577464e-14,3.7154503021550975e-14
0,C4-P4,2.0995358464530474e-14,7.428961706373129e-15,2.118075443224793e-15,4.878631549033803e-16
0,P4-O2,1.1428595611670263e-12,7.680222655998436e-14,1.167924716166594e-14,1.9847587153825953e-14
0,Fp1-F3,1.4153020477993219e-14,3.571204982557228e-15,2.788987301209607e-15,2.8334782599825724e-15
0,F3-C3,1.5567474931743115e-12,1.1798817744919535e-13,2.4358869280028287e-14,5.0929027329968553e-14
0,C3-P3,1.4221077703712685e-14,7.233788926105822e-15,2.603252501816398e-15,1.12420488058436e-15
0,P3-O1,2.050591894679695e-14,9.680028003067187e-15,4.875194406212733e-15,4.756039305518113e-15
0,Fp2-F8,6.113653637728201e-13,4.795238995654727e-14,9.554420392692665e-15,5.747988419401084e-15
0,F8-T4,2.6149107457735223e-16,3.309651484927001e-16,8.106914826858839e-17,4.477940477131079e-16
0,T4-T6,9.532303184760816e-13,1.470926751874226e-13,3.863201924961741e-14,4.5965377742029803e-14
0,T6-O2,7.019397061909569e-12,5.377209898874779e-13,1.0052596795389876e-13,1.6820526546912352e-13
0,Fp1-F7,4.2116936298982055e-14,7.416541199394121e-15,3.074577040135549e-15,6.28920558701662e-15
0,F7-T3,6.935730974651122e-14,6.400574473864047e-15,1.6616100498032413e-15,1.8591143356169294e-15
0,T3-T5,1.0490838232005247e-12,9.056429688794429e-14,2.920285042866946e-14,5.557027222483651e-14
