label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,1.3779151630178695e-12,2.0183417239736556e-13,2.445234872679658e-13,3.786902887108809e-12
0,F4-C4,7.000997750593222e-15,2.406231005213292e-14,3.262288286274214e-14,7.905525202169581e-14
0,C4-P4,4.6488205102147674e-14,1.6501793784273973e-15,3.752270554688981e-15,2.8068357439993973e-14
0,P4-O2,1.724495924056814e-13,1.0639585510872658e-14,4.141552318828899e-15,4.0481395116808675e-14
0,Fp1-F3,8.134854345848667e-13,8.722040697755659e-13,7.968235534379272e-13,4.302291820770108e-12
0,F3-C3,3.959767217094832e-14,2.860504396468137e-14,2.7650874890023855e-14,4.699498626040599e-13
0,C3-P3,1.3876482959127784e-14,1.759953950912459e-14,6.33741038281607e-15,2.984039753328667e-14
0,P3-O1,1.107759888763485e-13,1.774410048187327e-14,2.877678047786695e-14,6.071811558718431e-14
0,Fp2-F8,6.663683904309721e-13,3.477703334296716e-13,2.691950841825652e-13,4.933726709681858e-12
0,F8-T4,6.350350971351703e-13,1.052016229268723e-13,1.0941141891605695e-14,1.7076183236870374e-13
0,T4-T6,6.734029601724013e-13,5.203990437476955e-14,1.0046795611234286e-13,1.3257661023204377e-13
0,T6-O2,8.830930727151697e-14,3.83784888661335e-14,1.988910833017715e-14,5.608091759838617e-13
0,Fp1-F7,6.576507251944542e-13,7.586417014182838e-13,5.776850170567378e-13,3.5180553332967308e-12
0,F7-T3,7.71927237646385e-13,8.913540488096663e-14,8.481155775529509e-14,3.651759799005996e-13
0,T3-T5,6.808671431882516e-13,1.556574353935518e-13,4.1307748226046834e-14,5.412230869748354e-13
0,T5-O1,7.140755486185675e-14,2.149699905177317e-14,8.189643112954567e-14,2.939596911109293e-13
0,Fz-Cz,3.6237203570269086e-14,1.6397338388195155e-14,6.133011892280177e-15,1.1201227361539035e-13
0,Cz-Pz,1.162820487309202e-13,4.672375925547472e-15,1.4284391773735275e-14,2.384940842573714e-14
0,Fp2-F4,5.644670675944608e-13,7.074542471735765e-14,3.602632203492634e-13,4.4380763640947755e-12
0,F4-C4,1.1926982451131792e-13,4.798522472835893e-14,4.8341486577899225e-14,1.1266407882911479e-13
0,C4-P4,1.6864373186695613e-14,3.5526880425457122e-15,3.3433295386009583e-15,3.110459317939678e-14
0,P4-O2,1.6775709873183983e-13,2.762240384138068e-14,1.027432538054564e-14,8.801571451110609e-14
0,Fp1-F3,8.980118829789756e-13,7.44036433627084e-13,4.706802730059912e-13,4.83608518082453e-12
0,F3-C3,8.917433131067696e-14,2.6038565677409603e-14,6.569836332639904e-14,5.277110891674127e-13
0,C3-P3,4.305034733194702e-14,9.785267047163476e-15,2.8759416718014393e-15,2.0787083503277803e-14
0,P3-O1,1.3323733168242e-13,3.5383144329705077e-14,1.0552886316311335e-14,8.160726648949707e-14
0,Fp2-F8,5.232578163300187e-13,1.1793993552755228e-13,4.679063167885113e-13,4.938335246269346e-12
0,F8-T4,2.6988186413235973e-13,1.1509991408843864e-13,1.0483513727216294e-14,8.359785737152719e-14
0,T4-T6,6.174713610067669e-13,2.766192642920928e-14,1.928878032657067e-14,3.6685402470332423e-13
0,T6-O2,9.077258136208405e-14,2.123636258828694e-14,2.914926316052303e-14,2.608774890681977e-13
0,Fp1-F7,4.1091349648679204e-13,3.0885099924084153e-13,3.4307440652761915e-13,5.191180196583699e-12
0,F7-T3,1.098061274398187e-12,9.259549107615289e-14,1.1583224361193205e-13,5.225063854986149e-13
0,T3-T5,1.123251201324561e-12,1.3686746672351777e-13,5.2669604711667716e-14,7.430125187768612e-13
0,T5-O1,6.0198024109416e-14,2.652280000138542e-14,4.4337305276734024e-14,4.716226129430755e-13
0,Fz-Cz,1.0633233591108551e-12,8.225389402047004e-14,2.335208204066728e-14,1.1242518858686012e-13
0,Cz-Pz,2.354993584633792e-13,3.754779675937363e-15,7.273133482533656e-15,1.995766360606755e-14
0,Fp2-F4,8.592681533781886e-13,4.761819610559254e-13,7.335299227526569e-13,6.006763942579287e-12
0,F4-C4,2.1042886432741435e-13,2.5362267512303325e-14,7.54553968383906e-15,6.380217747815755e-14
0,C4-P4,1.235381452533589e-13,3.665243626974311e-15,6.378193038543753e-15,3.4930000342666204e-14
0,P4-O2,4.60993939183956e-13,3.192399283085769e-14,3.159856524590703e-14,9.076490650842335e-14
0,Fp1-F3,2.8338053320434976e-13,4.2211222223753157e-13,6.258855309765417e-13,5.738477219834806e-12
0,F3-C3,4.333449775846382e-14,4.610902929818279e-14,3.089481056418265e-14,6.209157181225349e-13
0,C3-P3,4.294746506772813e-14,4.75386127319358e-15,3.0470630511837533e-15,3.547074610704513e-14
0,P3-O1,1.9975837285759153e-13,1.2859534337346531e-14,3.3815547117107905e-14,6.2207111240702e-14
0,Fp2-F8,1.7255828131810062e-13,3.8747971713109195e-13,5.797334878329969e-13,5.977488637225748e-12
0,F8-T4,1.2901082495403498e-12,3.0785330684107285e-14,2.0039869319376374e-14,1.7548514275710298e-13
0,T4-T6,3.091997607670383e-14,4.4593015605354506e-14,4.991936494651394e-14,3.859406205946225e-13
0,T6-O2,5.852899402511427e-13,1.380418542763432e-13,4.820248311430847e-14,4.47434687762374e-13
0,Fp1-F7,7.695363678952803e-13,2.344951530722317e-13,3.594377537944099e-13,4.240596061533426e-12
0,F7-T3,1.3382138114362518e-12,2.6119807065241302e-14,9.37950477951073e-14,5.342380043879548e-13
0,T3-T5,1.2121032387023756e-12,3.115076167169548e-14,1.247818633853471e-13,7.940657461503017e-13
0,T5-O1,1.392747179532339e-13,3.224957168478993e-14,2.7788368157825878e-14,2.473391188013087e-13
0,Fz-Cz,4.602680405251817e-13,3.3901965204851904e-14,1.6850660074080236e-14,6.868266367747949e-14
0,Cz-Pz,2.4993378241311534e-13,2.1394130497410077e-14,2.933143886243538e-15,3.475188374453753e-14
0,Fp2-F4,1.0526677164433963e-11,2.3389971741935385e-13,1.1840702950071667e-13,2.9647525293938785e-12
0,F4-C4,6.226202480654705e-13,3.67594296457987e-14,4.132328606989565e-14,6.318780760141525e-14
0,C4-P4,2.792193275064784e-13,3.606371226431759e-15,2.7891926747547883e-15,1.7056653749708125e-14
0,P4-O2,2.496749014324266e-13,6.647414175243277e-15,3.3354803982060594e-14,5.815230441446701e-14
0,Fp1-F3,5.961643585527776e-12,3.575678892460171e-13,1.0567995178783733e-13,2.9685216980100806e-12
0,F3-C3,2.5841636107615176e-14,1.453972958042023e-14,8.916582516960385e-15,2.510343575834271e-13
0,C3-P3,7.149388619319754e-14,1.0249534048146523e-14,5.633481332557149e-15,1.9083593042643245e-14
0,P3-O1,9.604671342773824e-14,2.5449944328766414e-14,1.731385308468015e-14,5.670727016308407e-14
0,Fp2-F8,3.74221433934376e-12,5.0472922736712387e-14,1.23999858015363e-13,3.2667626032960364e-12
0,F8-T4,1.120578763234318e-12,5.1699045069546134e-14,1.4657303625760045e-14,1.2726384971770627e-13
0,T4-T6,3.5300223946520254e-12,3.955399092216137e-13,1.0988522451580799e-13,4.94912847125578e-13
0,T6-O2,1.5601247378189948e-12,4.595382287728645e-13,1.4653831844080276e-13,3.208755432411569e-13
0,Fp1-F7,1.7986755018778347e-12,4.829472165303992e-13,2.4581290534352567e-13,2.854662549929985e-12
0,F7-T3,3.989729453666194e-12,5.748246476133294e-14,6.147461850733147e-14,2.953789574713393e-13
0,T3-T5,1.475500353502434e-13,3.532362172364199e-14,1.3009405609893402e-13,4.538585041501656e-13
0,T5-O1,9.860150552160691e-14,4.5673945292495385e-14,5.191843885470874e-14,4.4766623245497965e-13
0,Fz-Cz,5.135734434191959e-13,1.0593474296815974e-13,5.599384888024264e-14,7.397654575533154e-14
0,Cz-Pz,1.6635380288498259e-13,1.065072140050474e-14,4.6238494094739865e-15,3.3998706489223626e-14
0,Fp2-F4,1.0799827221984232e-11,3.6144203383751197e-13,7.167174964789819e-13,4.008591734520054e-12
0,F4-C4,7.968828947287925e-13,5.495980224819141e-14,1.0020287896951682e-14,9.560968091766046e-14
0,C4-P4,4.3738462018706757e-13,6.976141367599545e-15,7.85610170810216e-15,2.8019739914370713e-14
0,P4-O2,1.1106307560738997e-13,1.1205118786522706e-14,5.125979042060173e-15,3.8649528919703055e-14
0,Fp1-F3,8.672027747085747e-12,4.289594247927242e-13,9.690347929509961e-13,3.746781958114773e-12
0,F3-C3,2.294617586353457e-13,7.395921449342636e-14,3.2530287509261584e-14,4.899638039806788e-13
0,C3-P3,2.4601105945224023e-14,6.349700701822633e-15,3.7676167174815395e-15,4.2420189134377635e-14
0,P3-O1,6.509312720497608e-14,3.0213996953937246e-15,1.791114654896516e-14,4.16021006654976e-14
0,Fp2-F8,3.909096058135765e-12,1.9524920402804987e-13,9.47237707156415e-13,3.238379770117084e-12
0,F8-T4,2.2638605755499757e-12,3.0777484348935154e-14,2.848802381871477e-14,4.252537859699883e-13
0,T4-T6,1.0251748096480767e-13,4.450576395621735e-14,3.65869651081749e-14,5.296270133000229e-13
0,T6-O2,3.623829109314746e-13,6.730556377534096e-14,6.018932778486689e-14,3.300772813496531e-13
0,Fp1-F7,7.678589941578049e-12,2.081611132970107e-12,1.5073043247177007e-12,7.281725417116946e-12
0,F7-T3,1.2268217051318673e-12,7.714320947587542e-13,3.223030197543796e-13,3.94391929096953e-12
0,T3-T5,6.844728768274269e-13,8.320056197373156e-14,9.268665048522e-14,8.030329248526801e-13
0,T5-O1,3.21953275463167e-13,2.147782436069641e-14,1.1090318665828035e-13,5.207344585349565e-13
0,Fz-Cz,5.216547167682732e-13,5.342037459895412e-14,1.4401144166302752e-14,8.050878840038364e-14
0,Cz-Pz,2.6603939818403765e-13,8.367023613316658e-15,2.4541317044479993e-15,2.899381244692757e-14
0,Fp2-F4,1.818376908384293e-12,6.281994695690623e-14,4.540309442877903e-13,4.8304836228387684e-12
0,F4-C4,2.579999113805548e-13,6.820073612145383e-14,3.396326452183049e-14,8.700571499945915e-14
0,C4-P4,8.989096582540034e-14,9.604938980923023e-15,1.0625409870181349e-14,2.867058772412586e-14
0,P4-O2,4.648137584284262e-13,2.4309033155965964e-14,2.158534003752018e-14,8.961315088053241e-14
0,Fp1-F3,9.615112619906695e-13,2.8676907236283327e-13,1.067233122659365e-12,7.632161794538192e-12
0,F3-C3,4.5607866576215844e-14,2.6636323977548984e-14,1.260667380389259e-13,6.163767689977243e-13
0,C3-P3,1.407933447638674e-13,6.669577644702041e-15,4.429528743412211e-15,2.5258859661982617e-14
0,P3-O1,2.784502383855084e-13,1.2464640468740344e-14,2.0796512144935206e-14,1.1695561395675284e-13
0,Fp2-F8,2.045477627814822e-12,1.597652141694859e-13,7.674252147120602e-13,4.111765085992032e-12
0,F8-T4,1.4274969207901571e-12,1.0386413585430652e-13,8.65967728537335e-14,1.9649521270859356e-13
0,T4-T6,5.678246746601233e-13,9.128122293400515e-14,1.1188054629281662e-13,2.9750374857986664e-13
0,T6-O2,3.7670517715231785e-13,4.973400896860015e-14,8.069646800961016e-14,4.057956134247592e-13
0,Fp1-F7,1.2707622825245206e-12,2.209869265801665e-13,9.46716372720001e-13,7.033468306397655e-12
0,F7-T3,2.6110670296565035e-13,1.1097435673519344e-13,7.246833992700627e-14,5.281365935496203e-13
0,T3-T5,3.14093977764769e-13,8.799885733272657e-14,7.20004000952066e-14,6.669654745389083e-13
0,T5-O1,1.729009612687249e-13,5.4766560925601206e-14,3.1455171450236345e-14,4.896540903031289e-13
0,Fz-Cz,1.3216739965065156e-12,2.4878295628826216e-14,2.2078425532813545e-14,5.222092249442418e-14
0,Cz-Pz,1.7784513409229147e-13,1.3588760878958032e-14,4.2128345442936416e-15,1.5762695578737205e-14
0,Fp2-F4,1.862629098256919e-12,6.449833827881436e-13,1.1889447323359683e-12,5.270335160729836e-12
0,F4-C4,7.958766761662931e-13,3.922962395482138e-14,1.5786894193433432e-14,6.998022844170919e-14
0,C4-P4,3.071431488299492e-14,9.40697125815575e-15,6.786711208832154e-15,3.204041032774161e-14
0,P4-O2,3.402131325527003e-13,3.026495951276718e-14,7.130186746349981e-15,3.9934581563912664e-14
0,Fp1-F3,1.5813598706638174e-12,1.3372369318143502e-13,3.413515134792983e-13,3.3704174530725368e-12
0,F3-C3,4.2225455043791493e-13,2.0703761281340585e-14,2.7020041243581833e-14,4.284472044974153e-13
0,C3-P3,8.879750925000174e-15,1.2198266052596944e-14,5.759532221017388e-15,4.085818150768673e-14
0,P3-O1,3.0565872678413205e-13,2.3197173656739363e-14,1.2345623309561958e-14,5.365976878851627e-14
0,Fp2-F8,5.855119958857348e-13,3.9877626703953813e-13,1.0087450960568875e-12,5.278741863879825e-12
0,F8-T4,8.357570749167968e-13,6.984811020665958e-14,4.761609048602387e-14,1.4053786136864275e-13
