label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,6.356492220878418e-11,1.6776065972558156e-12,1.7313396543142414e-12,9.289107217569999e-12
0,F4-C4,1.5664863110935906e-11,1.1632718618539344e-12,5.054242610385111e-13,1.811917099282284e-12
0,C4-P4,8.75481800172363e-11,8.283015738173152e-13,4.1363579318163507e-13,1.2938527596047045e-13
0,P4-O2,8.744223118786187e-11,1.6191887371958873e-12,1.6222320226656297e-13,2.3087973423483304e-13
0,Fp1-F3,9.852337428247238e-11,6.2014813633916784e-12,1.1259500235068458e-12,3.834474326922415e-12
0,F3-C3,7.593466060232938e-11,1.0596743748372419e-11,1.255148743541971e-12,4.039025397665701e-12
0,C3-P3,2.4267406051824767e-10,7.988047726474207e-12,1.540756227117522e-12,1.6589149149985474e-12
0,P3-O1,1.0325165072658383e-10,3.1815912386589215e-12,5.582337800291363e-13,6.248412410506847e-13
0,Fp2-F8,2.099619903890776e-11,2.2428674492433465e-12,2.7262886769320697e-13,6.89389763585819e-12
0,F8-T4,2.1377177346457052e-11,2.4485454101115643e-12,1.2178844492749209e-12,2.804768113559048e-12
0,T4-T6,3.9753693064136396e-11,4.623501129552948e-13,1.1976102118812376e-13,3.2771571021277195e-12
0,T6-O2,4.4675085936501844e-11,9.030898270596003e-13,4.759738157273368e-13,1.1597073566330333e-12
0,Fp1-F7,2.032801086970911e-11,7.145825453084911e-12,3.5297878234897516e-12,1.857532033698893e-12
0,F7-T3,1.956649292055915e-11,2.3916341303132734e-12,9.435027087849183e-13,8.233298996636422e-12
0,T3-T5,1.7869241928195705e-11,4.461507839689796e-13,4.601991462143325e-13,1.894013838858152e-11
0,T5-O1,2.634862364209165e-12,1.0143340302092185e-12,8.560008311803384e-13,1.502706476829376e-11
0,Fz-Cz,7.941786804561449e-11,2.6221522514487937e-12,7.08097051144176e-13,6.167987041288798e-13
0,Cz-Pz,1.94330364310426e-10,2.409835326164988e-12,1.1693502635915908e-12,1.0112312577575565e-12
0,Fp2-F4,4.330868242745242e-12,2.706172389690975e-13,5.330606309679524e-13,1.3510001806116613e-11
0,F4-C4,1.3276125468198703e-12,4.868230549342284e-13,8.584331415032627e-14,1.7620722189464015e-12
0,C4-P4,1.3478263132445469e-11,1.4296138441737313e-12,6.312296152396163e-13,1.0482744387898841e-13
0,P4-O2,1.1156253960066774e-11,2.7180050187251977e-12,1.334385994919752e-12,2.773081178576068e-13
0,Fp1-F3,2.4435248598405005e-12,2.031682931894421e-13,9.895614347517434e-14,3.1517376905000948e-12
0,F3-C3,6.404872707671509e-12,2.7001112881470106e-12,5.43413804892903e-13,1.7140169869625346e-12
0,C3-P3,4.848995084549045e-12,1.329950759007746e-12,2.740733154179504e-13,3.4656235876676243e-13
0,P3-O1,8.579793985663379e-13,3.1570867263649944e-13,1.175261085157339e-13,2.1327633708999598e-13
0,Fp2-F8,6.235739885720225e-13,1.2707536432544017e-14,1.0882688058623553e-13,9.04522251980803e-12
0,F8-T4,1.1086572027181563e-11,6.871999149132109e-13,7.218106876131807e-13,2.212446382805649e-12
0,T4-T6,2.090938358943111e-12,7.923167171305854e-13,1.0807991921320012e-13,3.320163406528596e-12
0,T6-O2,1.2620301703494313e-11,9.981550863169732e-13,9.072881734297438e-13,1.1695384718476238e-12
0,Fp1-F7,1.747328237731231e-13,1.5115193720472376e-13,6.956373151356988e-14,2.533992333228407e-12
0,F7-T3,1.5601543319783687e-12,1.7423563570705975e-13,1.1697987904711103e-13,4.110576944140198e-12
0,T3-T5,7.940916433740489e-13,5.360872496633631e-13,4.619313036454292e-13,1.5254975140791302e-11
0,T5-O1,1.1138826952559809e-12,3.0832167071127835e-13,4.453589337564219e-13,1.858740483271098e-11
0,Fz-Cz,4.212131033583922e-12,4.1927196056869176e-13,1.5468811482810545e-13,1.0836685810913754e-13
0,Cz-Pz,1.1923178797926533e-11,2.388794854438017e-13,7.501058705563487e-14,1.1816742564768506e-13
0,Fp2-F4,2.4318010586301644e-12,3.5976695910566996e-13,4.1219462875773953e-13,1.4870712929247672e-11
0,F4-C4,1.7008535023645462e-12,2.47392737932285e-13,2.1237816316055673e-13,1.9106197781394857e-12
0,C4-P4,6.8294526386834015e-12,8.868458660039442e-13,5.842180937085277e-13,7.922800480479762e-13
0,P4-O2,5.64810838806844e-12,1.7039696675984388e-12,3.703091157451427e-13,4.957100072154146e-13
0,Fp1-F3,2.0545548304289793e-12,3.005194496650038e-13,4.999304212543371e-13,2.4044867372211667e-12
0,F3-C3,4.451335960259554e-12,2.4550449067763706e-12,4.991879891534014e-13,2.0296710053427963e-12
0,C3-P3,8.59022911171045e-12,2.6237793374762815e-12,1.5874181221806795e-13,3.291754575213986e-13
0,P3-O1,5.546415768037502e-12,1.1113181130390207e-12,3.7875556206223077e-13,1.7510538288509632e-13
0,Fp2-F8,1.789072562632704e-12,6.536506539718488e-13,4.522722078620133e-13,1.0547769808448086e-11
0,F8-T4,2.9066931883335816e-13,2.1766156142145059e-13,2.4143968435386696e-13,2.4991265890820125e-12
0,T4-T6,1.6005211830317513e-12,1.3108321422772064e-13,1.3322208414015015e-13,3.061938576641261e-12
0,T6-O2,8.26308962758008e-12,1.3781883353180216e-12,3.5611858602886766e-13,1.0029631914625367e-12
0,Fp1-F7,2.8535929753371204e-12,3.7454828595215527e-13,4.296845308269342e-13,1.1768518105483629e-12
0,F7-T3,1.4888536927872494e-12,7.5672277272595e-13,2.336496044570956e-13,2.516271327473414e-12
0,T3-T5,1.0328798762351096e-12,3.384490896933467e-13,5.455926685563816e-13,1.9075288531925173e-11
