label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,3.0369196567370273e-11,7.934571191448246e-12,3.5814523535871564e-12,9.037906569932368e-12
0,F4-C4,8.11254198355978e-11,6.2941551940418265e-12,1.2524335530415077e-12,5.394138590894506e-12
0,C4-P4,8.822458171667467e-12,2.95932731997014e-12,2.7187747341938112e-12,3.1733636532403195e-12
0,P4-O2,2.6634827874132583e-11,1.552825610663256e-12,1.2274668357505051e-12,1.2660244103890613e-12
0,Fp1-F3,4.775385066298194e-11,4.621942466147144e-12,3.760677438572377e-12,1.6353268006909297e-12
0,F3-C3,1.6903056345527967e-11,2.4659272120620993e-12,7.794090639973184e-13,3.886333583556667e-12
0,C3-P3,4.036978813912438e-11,6.61288080036795e-12,1.1500690790356343e-12,9.993976665987129e-13
0,P3-O1,3.381528372066236e-11,6.252315284666371e-12,1.5821047777448438e-12,3.0986097096372156e-12
0,Fp2-F8,1.5754616416893085e-10,1.930891481286075e-11,6.5704781400469665e-12,5.433617041801623e-12
0,F8-T4,6.707467451962964e-11,1.7890004925778113e-11,5.857954269676338e-12,6.644898045841621e-12
0,T4-T6,1.0050628670347314e-10,2.0770812588023582e-11,4.325116357909042e-12,7.102685667023364e-12
0,T6-O2,2.4978660371454824e-11,4.20022768012764e-12,3.2271769918786376e-12,3.0552326282423255e-12
0,Fp1-F7,4.687025168591227e-11,3.5149217621547373e-12,1.6971257814272302e-12,2.1013654292567257e-12
0,F7-T3,6.626798702388922e-11,2.3489403177122878e-11,2.7414612929480933e-12,6.287894283506698e-12
0,T3-T5,1.773960771307293e-11,1.1899106269382587e-12,7.13034840516635e-13,3.281382305154733e-12
0,T5-O1,8.18440661811798e-11,1.959904410605004e-11,2.364309948719636e-12,5.117893150051648e-12
0,Fz-Cz,8.785303300161524e-11,2.7941503838613216e-11,3.665500047300884e-12,1.6102855867470448e-12
0,Cz-Pz,4.629986434686137e-11,1.217025124056762e-11,7.954052397946531e-13,8.588276212646305e-13
0,Fp2-F4,3.0685762318265633e-11,1.1013797414407849e-11,2.032519861325499e-12,4.646007859188409e-12
0,F4-C4,4.88108238887099e-11,9.311935558290971e-12,7.900663422455942e-12,1.0466175546176701e-11
0,C4-P4,1.1548618303880163e-10,2.7171423892692563e-11,1.0602138633608495e-11,1.490174489042221e-11
0,P4-O2,9.427136051351895e-12,1.1283064508173433e-11,6.431672011744323e-12,1.986372097530399e-12
0,Fp1-F3,7.068331142193435e-11,2.933228780871837e-12,2.6544870029378174e-12,2.7590025169407943e-12
0,F3-C3,3.795861952800709e-11,1.507513816749224e-11,4.417150298709775e-12,6.509358942944979e-12
0,C3-P3,1.0120243239905058e-11,4.153491465428203e-12,3.728466742741757e-12,2.5522974152473504e-12
0,P3-O1,5.69260510960436e-11,4.887119353583642e-12,2.860014504750602e-12,4.424306948332373e-12
0,Fp2-F8,4.699597229918894e-11,2.8561164708685467e-11,9.234995306651167e-12,6.6475334924695485e-12
0,F8-T4,9.699827731920554e-11,8.735951460365118e-11,1.3235760178667692e-11,7.269149613148321e-12
