label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,4.067133581035756e-12,4.1275400371822807e-13,1.5856714678848094e-12,1.576042241538792e-11
0,F4-C4,7.410160716616445e-13,4.193428690438907e-14,3.0199401430499465e-14,1.842855019585125e-13
0,C4-P4,7.373116176263462e-14,2.6593134016651567e-14,3.688482829726276e-15,3.5061198413047447e-14
0,P4-O2,5.855428660851742e-13,8.26276725582211e-14,4.378353142831221e-14,1.3009421205149374e-13
0,Fp1-F3,1.1405960030986423e-12,4.165393056140963e-13,9.560435257332887e-14,4.44335953619178e-13
0,F3-C3,4.146949361391062e-12,3.77136741757461e-13,1.7490671230205164e-14,1.435748357331681e-13
0,C3-P3,4.565988273665039e-13,7.585925775283856e-14,8.48589335910415e-15,4.3727088249945025e-14
0,P3-O1,1.195261622924085e-11,3.478663897020513e-13,4.622979251315783e-13,4.9792841464991605e-12
0,Fp2-F8,6.301936481904991e-13,3.740478593150372e-13,1.6885626453103013e-12,1.9559423573516732e-11
0,F8-T4,1.0093555683856604e-11,3.627333624680077e-13,1.6249767202097285e-13,7.042833319144224e-13
0,T4-T6,8.090636262372341e-12,3.2722043619012986e-13,6.781343438516171e-14,1.9213429637306703e-13
0,T6-O2,2.819618653940971e-13,3.912075381764836e-13,8.779462695306038e-14,5.156032579866765e-13
0,Fp1-F7,3.0650088232410175e-11,8.311968143237831e-12,2.7545618808455693e-12,5.3262899945298464e-12
0,F7-T3,2.472554992122276e-11,3.6044311774438357e-12,1.9146773539930663e-12,5.851383488704327e-12
0,T3-T5,6.880833521708226e-13,2.3163182519205104e-13,1.704114333027532e-14,1.7621558542590793e-13
0,T5-O1,2.326708649831494e-11,1.2863395759489928e-12,2.058107209848362e-13,6.067827181248185e-12
0,Fz-Cz,1.4645466570283626e-11,6.307930289117794e-12,5.370832750832755e-12,1.4351074899278543e-11
0,Cz-Pz,4.783340892420001e-13,8.602778297717707e-14,1.843221261944173e-14,5.0300148406694535e-14
0,Fp2-F4,4.771806258879705e-12,5.174104022314304e-13,9.7024233054939e-13,1.1957194678748683e-11
0,F4-C4,3.2349894309244095e-12,3.283548642349963e-13,1.5061177740511004e-13,1.6920366922248088e-13
0,C4-P4,2.2710816680050194e-13,4.484416168442034e-14,1.545885349543206e-14,2.727919177618466e-14
0,P4-O2,5.183724972146995e-13,2.024948679089037e-13,1.252017413035854e-13,7.41793664595274e-14
0,Fp1-F3,8.240430620387577e-12,2.1047244434231715e-12,2.953257513242165e-13,6.410552334644168e-13
0,F3-C3,1.767070513517718e-11,1.18303116524316e-12,4.657195449576366e-13,2.5940958742696907e-13
0,C3-P3,8.917389747057281e-12,2.7016352959104763e-12,5.600779462762092e-13,3.3931291845947105e-13
0,P3-O1,3.990632369314881e-11,4.9649493978452e-12,1.7066773177200697e-12,7.252276609602008e-12
0,Fp2-F8,4.720138228663692e-12,1.2181982832685865e-12,1.3766795120462663e-12,1.2499415884243797e-11
0,F8-T4,4.583840161177531e-12,4.621407842247774e-13,1.667948885770993e-13,4.549935343895979e-13
0,T4-T6,1.0245563883271235e-11,1.4028966667727154e-13,1.524486732243767e-13,2.3412436363264185e-13
0,T6-O2,5.713104744620688e-13,2.7279950469051335e-13,1.6324566994278476e-13,5.490773001818187e-13
0,Fp1-F7,3.814882884105097e-11,8.683363001013504e-13,2.0118614646822068e-13,4.818087739139737e-12
0,F7-T3,3.004333488076897e-11,1.3609238772964505e-11,5.623931745960563e-12,7.729741077210715e-12
0,T3-T5,2.43780875393313e-12,9.938850556391624e-13,5.190014302187383e-13,3.3997339618354896e-13
0,T5-O1,6.542786750091643e-11,1.898090149032445e-12,9.456146246375223e-13,7.425751556223484e-12
0,Fz-Cz,8.007968978999151e-12,2.6583277605311445e-12,4.5232931389812955e-12,1.2196952504704636e-11
0,Cz-Pz,5.348086996885586e-13,2.2196071200426388e-13,1.29214665970299e-13,3.973542364038116e-14
0,Fp2-F4,2.325257758290584e-11,3.086071628958823e-12,1.8383525101636602e-12,4.983962558557335e-12
0,F4-C4,1.3259471599654138e-11,2.626187859157622e-12,7.241750471366592e-14,1.0110034872361063e-13
0,C4-P4,6.060488444085959e-13,1.0350796002505202e-13,7.67164477574983e-15,2.534523159605357e-14
0,P4-O2,2.6734087326792226e-12,7.415120092880253e-13,2.2977780949746852e-14,7.401351006972944e-14
0,Fp1-F3,2.061750737799408e-11,5.910777641677614e-12,1.5179909937278877e-13,5.151340672979167e-13
0,F3-C3,7.441704053829411e-11,1.6365701449649187e-12,3.896393278549101e-13,1.1549860366388458e-13
0,C3-P3,2.915435773272166e-11,3.3720723844349807e-12,4.681738321108761e-13,1.804859797075507e-13
0,P3-O1,2.3728682477088135e-11,7.220611785304916e-12,8.120332113587827e-13,4.159042679485737e-12
0,Fp2-F8,1.692766794609772e-11,1.7766578533528217e-12,9.465203213173708e-13,4.878552506292895e-12
0,F8-T4,5.0665652785493985e-12,7.250269377073611e-13,1.8076147947369565e-13,6.271568018926728e-13
0,T4-T6,7.967410046395915e-12,3.304915272570316e-13,1.421986187115268e-13,1.4853111171712768e-13
0,T6-O2,3.0091776699427597e-12,1.9041102521950973e-13,6.475987844936816e-14,3.0948606141878055e-13
0,Fp1-F7,4.268792978465875e-11,2.4524465992581836e-12,2.936445038542226e-12,3.0090220245912455e-12
0,F7-T3,1.8026437164730344e-10,1.4030492058773508e-11,7.537066123264564e-13,3.8212647052088946e-12
0,T3-T5,9.843159102258633e-11,1.4708566753560975e-11,7.176030537800539e-13,5.11027576517359e-13
0,T5-O1,1.2073983024476598e-10,2.7623125831286047e-11,3.935546179481423e-12,4.547193320548794e-12
0,Fz-Cz,3.695656077649926e-11,1.937376641281781e-12,3.6061051231065196e-12,1.0121963674529518e-11
0,Cz-Pz,4.154004791540558e-12,6.499305288835529e-13,3.418363080956195e-14,3.508882724189412e-14
0,Fp2-F4,5.2724446704606774e-11,1.1696978838770488e-11,6.793442039357523e-13,3.111536047133307e-12
0,F4-C4,1.2385296812653186e-11,1.3334707948070462e-12,2.150062622983391e-13,6.868237874678835e-14
0,C4-P4,5.655218365284789e-13,1.1043161242898096e-13,3.4957098410588803e-15,3.3713073138724836e-14
0,P4-O2,1.1035201416492613e-12,8.627869341375794e-14,4.322268837927821e-14,9.599628721574402e-14
0,Fp1-F3,3.4402120523603543e-10,2.2866990218361835e-11,4.663444764899901e-13,3.633864911556874e-13
0,F3-C3,9.009456676621591e-11,1.605479975227834e-11,2.870547153862702e-13,9.815979239844023e-14
0,C3-P3,2.5601033874792847e-11,1.149775091708255e-12,7.373982990076651e-14,3.5407270320141544e-14
0,P3-O1,1.3465610287341646e-10,3.1051349036132426e-12,7.458177740745905e-13,3.730055610478345e-12
0,Fp2-F8,5.000966076033417e-11,6.326156388449573e-12,8.301370835821343e-13,3.058339249989552e-12
0,F8-T4,1.543861011710759e-11,2.6364309067984343e-12,2.4552147297678816e-13,3.993247280937691e-13
0,T4-T6,5.870178058860487e-12,3.5145032985004207e-13,1.5248103657397213e-13,1.4560500778962394e-13
0,T6-O2,3.417074777772968e-13,2.411772821092624e-13,7.765093244964338e-14,4.3114978973386e-13
0,Fp1-F7,6.932314638363996e-10,2.9732856776471944e-11,2.4139033824143894e-12,3.316014043008201e-12
0,F7-T3,1.2385421278914283e-11,5.282171338631293e-12,4.4674574985007166e-13,1.843247573115204e-12
0,T3-T5,2.4659766750506204e-11,1.1501231932853218e-12,6.166990539799665e-13,3.35662083892439e-13
0,T5-O1,1.046343475018387e-10,2.0120790052878275e-12,2.4886743936659782e-12,4.005794013424362e-12
0,Fz-Cz,6.950969983343481e-11,5.5230326942864164e-12,3.4290109131260888e-12,1.0284748186935503e-11
0,Cz-Pz,5.1590942664819465e-12,5.135676442887003e-13,1.1213250493494876e-13,3.4402250652262694e-14
0,Fp2-F4,3.2280227369116604e-11,1.848783682905722e-12,1.228005996459724e-13,9.076008080388355e-13
0,F4-C4,1.3116508323956979e-11,2.0832764669791167e-12,1.76713247976069e-14,8.821457439070386e-14
0,C4-P4,3.0601118796689297e-13,4.9866428961064627e-14,9.728412183545616e-15,2.9646775118601026e-14
0,P4-O2,5.746947415193444e-13,4.373607113903878e-14,1.7072627390661014e-14,7.141146189656189e-14
0,Fp1-F3,1.0003818664861906e-11,5.499082781443815e-13,1.977367428239429e-13,1.8541293149322704e-13
0,F3-C3,1.1313901766095784e-11,1.8233848854852468e-12,5.728627860596539e-14,1.224590892667185e-13
0,C3-P3,3.192623066936567e-13,2.7787635022913275e-13,4.1366331566561905e-14,4.1028113069222174e-14
0,P3-O1,3.4058519085044967e-11,8.13174805797662e-13,1.0499916103374475e-12,3.165070369556396e-12
0,Fp2-F8,9.442447402632012e-12,8.102236223550715e-13,3.227248408897552e-13,1.809782752508182e-12
0,F8-T4,5.530130899379486e-12,9.4060101918015e-13,2.381336106344427e-13,2.9078008591755886e-13
0,T4-T6,9.559480602541349e-12,3.180202213769492e-13,1.1750506480897552e-13,2.4024586412415055e-13
0,T6-O2,5.64193112351279e-13,2.350234266186691e-13,1.81745097361722e-13,5.307568438590507e-13
0,Fp1-F7,2.5173267059454486e-11,2.1348498147652432e-12,3.643794348575105e-13,1.9856173972051816e-12
0,F7-T3,3.793467180052858e-11,2.470515608759333e-12,3.560241174946211e-13,1.2902501612162512e-12
0,T3-T5,2.169874391353701e-12,6.155765961216119e-13,1.672153454628621e-14,1.2052850510652167e-13
0,T5-O1,9.326997149331954e-11,7.558811648304815e-13,1.2157192293846796e-12,3.120428910862951e-12
0,Fz-Cz,9.999960348563804e-12,1.8987963533053498e-12,3.3927181197135528e-12,1.2042482414370515e-11
0,Cz-Pz,1.973705999606142e-12,2.3835346732674586e-13,2.6530815233795745e-14,4.83081005746245e-14
0,Fp2-F4,1.1806751908794763e-12,5.300758797023318e-13,8.714782130728232e-14,4.577373915915265e-13
0,F4-C4,1.446826376504246e-11,8.5192673518169e-13,4.617669159240751e-14,4.865872171004926e-14
0,C4-P4,2.2507991871448045e-13,9.967876726707137e-14,2.1626744319424028e-14,3.669805420105663e-14
0,P4-O2,3.637791072873734e-13,7.809669800809863e-14,8.482659709514003e-15,6.21398327799882e-14
0,Fp1-F3,1.3943786170915863e-11,2.0698480910269958e-12,1.7644299010894015e-14,3.0577818493042093e-13
0,F3-C3,8.957763424027229e-12,3.1913756660740047e-12,2.941248622541947e-13,1.0563518511591342e-13
0,C3-P3,3.1103545116973058e-12,4.5067813133973636e-13,7.792593508802699e-14,6.773051395739537e-14
0,P3-O1,2.0545186075731367e-11,2.607091762987514e-13,6.438881440970318e-13,4.0634464849999585e-12
0,Fp2-F8,1.6510257705643304e-11,2.0993235387696237e-13,2.2302907256589118e-13,1.2843586566901544e-12
0,F8-T4,2.3998628699246375e-11,8.597810402213255e-14,1.931751489467469e-13,2.984271641128442e-13
0,T4-T6,7.823256599029713e-12,3.584200310301911e-13,1.4644225129621122e-13,2.209202857782597e-13
0,T6-O2,7.249914352376302e-13,1.9956849797006053e-13,1.3176825230662174e-13,6.166729621494027e-13
0,Fp1-F7,2.9950806311858895e-11,1.4508636088730039e-11,1.5281336099309718e-13,9.474104484294198e-13
0,F7-T3,1.2671748641066145e-11,4.17926497666538e-12,6.774026351952319e-13,2.8250826774166637e-12
0,T3-T5,8.157589180268991e-12,8.946331248414436e-13,1.0767537326346143e-14,1.956293633553109e-13
0,T5-O1,2.258571223564232e-11,9.104860524895744e-13,7.302953356447225e-13,4.6814831773659056e-12
0,Fz-Cz,2.3212757374100172e-11,1.5905204742737767e-11,5.311333034708237e-12,1.4878477206429844e-11
0,Cz-Pz,1.5936993425823045e-12,9.947359748550208e-13,3.067713602999077e-13,1.2832877572770202e-13
0,Fp2-F4,5.214580787445357e-12,1.153983387952746e-12,1.5143846901505288e-13,5.679204630261439e-13
