label,channel,delta_power,theta_power,alpha_power,beta_power
1,Fp2-F4,2.6801374958970065e-12,7.167500966698316e-13,2.926136751958416e-13,2.5493081771239667e-12
1,F4-C4,2.98852026776147e-11,1.8083590951378387e-11,1.2976231962544136e-12,2.3540071325202975e-12
1,C4-P4,2.754908078747765e-11,2.4870517197928777e-11,2.764455151295765e-12,3.305306260125469e-12
1,P4-O2,8.823600712438742e-12,6.467407957205483e-12,7.309570086078188e-13,1.3865387840696341e-12
1,Fp1-F3,2.3214095173466413e-11,1.511197693762008e-12,3.872329901134734e-13,6.845028733693439e-12
1,F3-C3,1.4307275731690237e-11,7.1265495033598355e-12,1.9966301249567146e-12,1.4188874728685627e-12
1,C3-P3,3.004254543087344e-11,1.6670157749500956e-11,1.4807581626191802e-12,1.20184618944535e-12
1,P3-O1,7.428601799830752e-12,1.7144453711878687e-12,1.702636177797661e-13,2.9327887575446823e-13
1,Fp2-F8,6.659503845984537e-12,5.862635593912073e-13,8.162287226568903e-14,3.799583801438873e-12
1,F8-T4,6.036981537861761e-11,2.613276865603121e-12,4.315476710014577e-12,1.726966775659212e-11
1,T4-T6,2.057104192243494e-11,1.3126235843979323e-11,1.8000379010403344e-12,9.955981504754669e-12
1,T6-O2,5.816852930928124e-12,4.0862158440056e-12,6.20662659786971e-13,5.373401299897001e-12
1,Fp1-F7,4.011184419422627e-11,1.874951058618348e-12,3.307656671799848e-13,7.783091742917612e-12
1,F7-T3,3.5035439731396794e-11,1.072937102770737e-11,1.1109903411426894e-12,7.421044304689434e-12
1,T3-T5,2.092747055246144e-11,1.1376782866550928e-12,5.974061815214153e-13,2.2619250701991744e-12
1,T5-O1,1.350542058493171e-11,1.0362573839623173e-12,1.218513972706309e-13,4.534454005797313e-13
1,Fz-Cz,4.81877361037874e-11,2.1231835926455056e-11,1.1339707157996484e-12,1.2239018943473106e-12
1,Cz-Pz,2.0134413335922765e-11,1.766697303998334e-11,1.355241153965058e-12,2.6430417202731457e-12
1,Fp2-F4,1.4611016387370093e-09,1.182570835686495e-10,2.2238066650981895e-11,1.0287262537278622e-11
