label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,1.1076534449379278e-10,2.5732975324687217e-12,7.490151159696934e-13,7.282856118942785e-13
0,F4-C4,4.0425632241906775e-11,3.5276071719670835e-12,5.279086900728029e-13,1.801319710427259e-12
0,C4-P4,5.850332933980782e-12,6.360093307749252e-13,1.0158228636291485e-13,1.571984137196904e-13
0,P4-O2,1.2055832623178022e-12,2.8849262653354966e-13,4.547475349374426e-13,1.5680028060728199e-13
0,Fp1-F3,5.111083213434247e-11,1.5659172357562242e-12,5.374983496694156e-13,4.077094484208173e-13
0,F3-C3,1.643799091720521e-11,2.5113166564582958e-12,5.079298665873379e-13,3.161482238336201e-13
0,C3-P3,7.446447186495216e-11,6.1126325837577415e-12,7.157770432595947e-13,7.898824040464604e-13
0,P3-O1,1.4119970645697914e-11,1.3161395067870502e-12,1.6855227820789223e-12,6.490504734651169e-13
0,Fp2-F8,4.7364893688670174e-11,2.519204342108366e-12,2.5804970448184104e-13,1.1780962612164238e-12
0,F8-T4,7.992101452740083e-11,5.3704921480836476e-12,4.763617463974686e-13,3.742500372544259e-12
0,T4-T6,5.316859424705465e-11,2.9356722918734544e-12,4.4060077443613606e-13,5.51106928522124e-12
0,T6-O2,6.7076289362933094e-12,1.8881776692892707e-12,2.373018936055981e-13,4.628624223042136e-13
0,Fp1-F7,8.456729163180153e-12,2.9593370542767396e-12,2.2040566034790204e-13,3.6977026329013954e-13
0,F7-T3,4.77538403314972e-11,1.244796050862923e-12,3.7865813158913184e-13,2.145479939922446e-12
0,T3-T5,2.7769416255133265e-11,3.468220153387479e-12,1.0778220266243687e-13,2.415573477610787e-12
0,T5-O1,4.342827198943374e-12,3.267108841972844e-13,4.63580668722477e-13,1.0207380077321998e-12
0,Fz-Cz,9.405259623835761e-11,2.9172909255037495e-12,2.463580405273116e-12,6.940072224208323e-13
0,Cz-Pz,3.762448449508757e-11,2.6402433631394506e-12,1.5142601593099349e-12,1.1424557863586555e-12
0,Fp2-F4,5.684661879432685e-11,4.691826408016404e-12,3.225362877557034e-13,8.730787495602367e-13
0,F4-C4,4.526556420331086e-11,1.83785115911504e-11,1.37238126040173e-12,6.44312139287742e-13
0,C4-P4,1.201036952980981e-11,1.8802039113952597e-12,3.596236636568039e-14,8.579871522211305e-14
0,P4-O2,2.72918708062585e-12,9.047076185919052e-13,2.556756886121641e-13,3.341439845582993e-13
0,Fp1-F3,2.642941716926213e-11,1.5279806977089964e-12,8.943232587049994e-14,3.4839178067352414e-13
0,F3-C3,1.2285601299430557e-12,9.067427732916799e-13,1.6678825221944838e-13,3.26811666586132e-13
0,C3-P3,8.383398719006287e-12,4.835871431143629e-12,8.179579773537126e-13,4.729864699791385e-13
0,P3-O1,3.4303695709251994e-11,1.5544563223742788e-12,1.633512743400699e-13,8.748640044513677e-13
0,Fp2-F8,3.3776956718092356e-11,8.315287660072666e-13,7.587576713128202e-14,1.252586232390463e-12
0,F8-T4,1.2504433062482392e-11,1.7089051105005098e-12,1.6576538721431063e-13,3.0409539872151928e-12
0,T4-T6,2.7151389620630633e-11,6.973500582111918e-13,2.9926915862480253e-13,4.531212064877634e-12
0,T6-O2,1.4670020039564538e-11,3.6803962744185913e-13,2.7474392434208273e-13,4.889288936205421e-13
0,Fp1-F7,7.160722496414991e-12,4.671385746583283e-13,8.007759533645498e-14,2.3750874119037295e-13
0,F7-T3,1.2364798082249404e-11,5.919992203384736e-13,1.9922575751302795e-13,1.640434572575034e-12
0,T3-T5,9.019075210129979e-13,6.154898180130733e-13,1.0064994512929403e-12,2.1379740741901053e-12
0,T5-O1,1.0803475962784205e-11,1.1095224450399965e-12,2.2684939848303638e-13,7.098606763471631e-13
0,Fz-Cz,1.4400340573118581e-11,8.81346839447632e-12,9.654932030960676e-13,6.66427973316998e-13
0,Cz-Pz,2.6871930464340424e-11,1.759923952432234e-11,1.0325302093523118e-12,3.7354304157522497e-13
0,Fp2-F4,1.4838030646162386e-11,3.090047101219154e-12,7.007889471682295e-13,1.7417900685677667e-12
0,F4-C4,1.625049479322705e-11,3.851143371829164e-12,1.6982820421099697e-12,8.357505867614247e-13
0,C4-P4,1.3728220161196136e-11,1.9868541801702498e-12,2.960230752733219e-13,2.1000182060150464e-13
0,P4-O2,1.0795744464353246e-11,1.433204020730466e-12,6.074923371364257e-13,4.922944358118086e-13
0,Fp1-F3,5.623693171984516e-12,2.8328586861641802e-12,2.0102830987403127e-13,4.547778211406055e-13
0,F3-C3,3.404993590916922e-12,1.5078421174997904e-12,1.92728406242177e-13,1.4034732970219563e-13
0,C3-P3,1.2550515825116456e-11,3.8577428554597565e-12,1.2744633096301127e-13,7.292591952808668e-13
