label,channel,delta_power,theta_power,alpha_power,beta_power
0,Fp2-F4,1.1909465003724945e-10,4.664127453834578e-12,4.524972760063347e-13,2.8673061704082296e-12
0,F4-C4,2.194326622532271e-10,4.795406921259075e-12,7.886183124775514e-13,3.534711476592958e-12
0,C4-P4,1.0377399886084743e-11,6.330841287261937e-12,5.794134585830177e-13,5.331689428213785e-13
0,P4-O2,4.762265702001559e-11,1.2954305587270059e-11,1.3826331631999317e-12,6.775663177955484e-13
0,Fp1-F3,5.385141801542948e-11,6.82864544789809e-12,3.3079097297484124e-13,1.0775931337289945e-12
0,F3-C3,2.8086717053165048e-11,7.953239318754441e-12,1.3678559428202715e-12,1.3420059951796078e-12
0,C3-P3,2.2390202452917636e-11,1.213331024959496e-12,1.2902615421882495e-13,3.7352598631723485e-13
0,P3-O1,2.954044843639731e-11,8.587099627782317e-12,9.3450353373309e-13,1.17783163099304e-12
0,Fp2-F8,3.8014747591456995e-11,8.378458617129122e-13,8.830501261301397e-13,1.4146689593578778e-12
0,F8-T4,1.37484985629905e-10,4.0862064775350656e-11,3.7630874256573497e-13,2.275538660890521e-12
0,T4-T6,1.4664977595744118e-10,6.351708235903693e-11,6.134299905586947e-12,3.2189269009172606e-12
0,T6-O2,7.214261710465401e-11,5.422827505936571e-12,7.939280536856943e-13,1.6512579945732859e-12
0,Fp1-F7,1.6383657413607283e-11,5.1098322704640565e-12,4.817335231976744e-13,5.772072462305168e-13
0,F7-T3,6.434290368642303e-11,2.643779452622528e-12,1.4673039796190184e-13,3.9100349075562107e-13
0,T3-T5,2.713632760150211e-11,4.931647993032245e-12,6.631122863680739e-13,9.79313422854036e-13
0,T5-O1,1.4100904251341711e-11,9.142224072132403e-12,5.277941400786458e-13,7.82809325219182e-13
0,Fz-Cz,7.421612867002006e-11,5.936211991229336e-12,2.433052212837926e-12,9.448368326098533e-13
0,Cz-Pz,8.737179259114762e-11,3.5417846104333956e-12,2.1888975535674118e-12,6.655679634748805e-13
0,Fp2-F4,6.991068691845926e-11,1.318288057534102e-12,1.706801033771575e-13,1.1983860100823652e-12
0,F4-C4,3.7549897250173203e-11,2.4603800723885465e-12,3.6227936403620534e-13,1.2520627563239715e-12
0,C4-P4,3.447389206916931e-11,3.247352892971718e-13,9.451762467683754e-14,9.373945547029646e-13
0,P4-O2,3.183296332379723e-10,9.23865763541394e-13,8.344851297939184e-13,5.586821739650121e-13
0,Fp1-F3,5.500240600199572e-11,6.230614405399796e-12,3.575527930414977e-13,6.854924444154538e-13
0,F3-C3,4.6768805276040845e-11,7.032742706941772e-12,3.863223401647006e-13,1.4594762583430115e-12
0,C3-P3,4.666449804547664e-11,5.970344266329911e-12,4.436699989332053e-13,8.179019347747263e-13
0,P3-O1,2.389988391956622e-10,1.1528929710944493e-11,1.0119147540868254e-12,1.2420908034174905e-12
0,Fp2-F8,9.640718463972455e-12,1.025722835415514e-12,6.248358091750777e-13,9.170926144485515e-13
0,F8-T4,9.621522322913299e-11,6.178391904429679e-12,1.4575750944391726e-12,2.9425842059594815e-12
0,T4-T6,1.7990949011139114e-10,1.7853469795808193e-12,1.2898408174781625e-12,3.515486747445036e-12
0,T6-O2,4.6975529815020986e-11,9.28070194812183e-13,6.744387933636858e-14,3.733440574220102e-13
0,Fp1-F7,7.71922080270687e-11,1.1218644780752909e-11,8.473278067166887e-13,6.430957597341825e-13
0,F7-T3,6.449943436902264e-11,6.91612978171487e-12,1.151840814703452e-13,5.515126876395007e-13
0,T3-T5,1.3535746811385027e-10,1.3986436115104156e-11,2.7728081796715202e-12,1.4189735441969542e-12
0,T5-O1,5.7241147543897875e-11,3.162147058091913e-12,2.1430519295540204e-13,7.709809736386211e-13
0,Fz-Cz,1.0705537441104137e-10,4.756446232337667e-12,1.2202713901725588e-12,1.7403138548123776e-12
0,Cz-Pz,2.460404652022409e-10,1.0955027668257977e-11,1.2266807249440692e-12,9.705878196904613e-13
0,Fp2-F4,1.740656471206244e-11,6.858383149307571e-12,5.508412981545422e-13,2.471374569566274e-12
0,F4-C4,4.031891596857827e-11,1.5290034659303684e-11,3.606727300840137e-13,1.0895870338325925e-12
0,C4-P4,8.297601156151254e-12,4.548783977675574e-12,2.7377320139820633e-13,3.834609267243599e-13
0,P4-O2,2.7466773833428044e-11,8.56165990138981e-12,9.256175386236235e-13,4.1784992894105527e-13
0,Fp1-F3,2.025218040285824e-11,1.2911563655476323e-11,8.493305064680322e-13,1.2712342504627836e-12
0,F3-C3,8.099579472565096e-11,6.3167762166617956e-12,2.293955602831472e-12,8.838034966216922e-13
0,C3-P3,5.2805729885242403e-11,2.3189293022645956e-12,7.065739177325843e-13,3.2109717797032864e-13
0,P3-O1,3.749693677493898e-11,3.6360746273928398e-12,3.0333352057638237e-13,8.029528862872893e-13
0,Fp2-F8,2.5216979707663133e-11,5.46715114990039e-12,1.7128636827246184e-12,2.0845755275255923e-12
0,F8-T4,5.777356818528078e-11,1.5868510997973452e-11,2.071067220219635e-12,1.4147658490974043e-12
0,T4-T6,7.10044828807264e-11,4.4611640558306406e-11,3.3737993269713972e-12,3.8714435424327465e-12
0,T6-O2,3.7252458926865574e-11,6.655497942026734e-12,6.304419682585291e-13,5.928224703113069e-13
0,Fp1-F7,2.3175562705918883e-11,2.3397218740781265e-12,2.606272831842429e-13,5.71614764189151e-13
