label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
1,Fp2-F4,3.5756e-07,0.749245,0.325331,-1.32118,0.000127486,4.55688e-05,2.61382e-09,0.126544,-0.998858,4.24667,1.09e-05,1.09e-05,6.58735e-09,0.283173,-0.0397328,0.133319,1.31663e-05,1.31442e-05,5.86568e-09,0.28255,-0.0459138,1.26396,9.22008e-06,9.21186e-06,2.51385e-09,0.463134,0.239599,-0.0549026,4.38061e-06,4.37428e-06
1,F4-C4,4.56817e-07,0.408772,0.139451,-1.7066,0.000144099,7.49156e-05,4.7164e-09,0.419954,0.519578,-0.714779,1.46418e-05,1.46417e-05,1.90221e-09,0.460367,-0.265455,-0.47289,7.07518e-06,7.06445e-06,1.12122e-09,0.308748,2.94453,16.6797,4.03107e-06,4.02863e-06,4.46551e-10,0.804108,0.990186,3.51854,1.84629e-06,1.84526e-06
1,C4-P4,8.07145e-08,0.317779,-0.446089,-1.08441,6.05709e-05,5.53648e-05,1.36147e-09,0.256634,-0.354909,0.153384,7.8667e-06,7.788e-06,4.43615e-10,0.475713,0.432073,0.452264,3.41674e-06,3.41185e-06,1.30059e-10,1.17996,0.261851,-0.210517,1.37292e-06,1.37267e-06,1.27381e-10,0,-0.503405,0.396715,9.86091e-07,9.84554e-07
1,P4-O2,7.6016e-07,0.807863,-0.374035,0.885104,0.000185884,5.30277e-05,4.30066e-09,0.303685,0.405729,-0.257791,1.39816e-05,1.39536e-05,1.24464e-09,0.317572,-0.736713,3.16191,5.72309e-06,5.72298e-06,5.63367e-10,0.29129,-5.20043,33.8666,2.8574e-06,2.83498e-06,8.57111e-11,0,-2.77074,15.6296,8.08878e-07,8.03478e-07
1,Fp1-F3,1.92113e-07,0.604239,-0.474257,-0.102194,9.34473e-05,4.11152e-05,6.40322e-10,0.454574,0.0524325,-0.937482,5.39496e-06,5.35111e-06,3.16536e-09,0.344244,0.0868944,-0.270338,9.12682e-06,9.1202e-06,1.9287e-09,0.490729,0.253096,-0.346348,5.28698e-06,5.27772e-06,1.41037e-09,0.560381,-0.154217,0.353171,3.28118e-06,3.28113e-06
1,F3-C3,8.31722e-07,0.840587,-0.349555,0.387826,0.000194437,5.20072e-05,4.86632e-09,0.226886,-0.2764,0.110088,1.48727e-05,1.46048e-05,1.53231e-09,0.368017,-0.404778,0.771704,6.35012e-06,6.33013e-06,1.41321e-09,0.474356,-0.445995,0.621855,4.52563e-06,4.51962e-06,1.17761e-09,0.581947,-0.493828,1.78834,2.99824e-06,2.99806e-06
1,C3-P3,3.43728e-07,0.574804,-0.578494,-0.862592,0.000124996,5.88918e-05,7.54728e-09,0.253842,-0.0769237,0.229144,1.85218e-05,1.83333e-05,9.03128e-10,0.311877,-0.575316,2.73303,4.87509e-06,4.87004e-06,2.56741e-10,0.715143,0.585346,3.36692,1.92896e-06,1.92893e-06,9.2662e-11,0,0.0823429,-0.891292,8.41037e-07,8.40931e-07
1,P3-O1,7.4046e-08,0.554766,-0.94599,0.869681,5.80149e-05,5.01502e-05,5.64458e-09,0.20556,0.17456,-0.135673,1.60179e-05,1.58012e-05,1.82554e-09,0.350074,-0.0159014,0.0366094,6.93112e-06,6.92642e-06,2.15281e-10,0.817852,-0.165476,0.862734,1.76636e-06,1.76422e-06,6.57538e-11,0,-0.338428,-1.41376,7.08476e-07,7.04442e-07
1,Fp2-F8,2.71825e-08,0.286912,0.789119,0.311475,3.51506e-05,3.37699e-05,2.82464e-09,0.340681,-0.814754,1.31339,1.13311e-05,1.11398e-05,5.02592e-09,0.318152,0.107803,-0.523964,1.15005e-05,1.14535e-05,4.57138e-09,0.28822,0.166674,0.244588,8.13953e-06,8.1386e-06,2.51085e-09,0.522918,-0.0812672,0.0503557,4.37799e-06,4.3745e-06
1,F8-T4,3.70464e-08,0.459978,-0.174182,-0.961519,4.10357e-05,2.08509e-05,1.46824e-09,0.311146,0.218068,-0.357704,8.16934e-06,8.08623e-06,5.56686e-10,0.410558,0.0825804,0.602245,3.82748e-06,3.82704e-06,2.34846e-10,0.93088,0.0378084,-0.918242,1.84487e-06,1.83342e-06,2.88776e-10,1.09678,-0.240812,-0.207558,1.48472e-06,1.48444e-06
