label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
0,Fp2-F4,1.49229e-07,0.919724,1.08148,2.25928,8.23598e-05,1.54744e-05,1.11161e-09,0.374619,-0.167234,-0.386518,7.1083e-06,6.80109e-06,2.65774e-09,0.396112,0.528492,-0.271805,8.36305e-06,8.31723e-06,5.03522e-09,0.324925,-0.306518,-0.255647,8.54249e-06,8.52427e-06,3.30649e-09,0.397218,-0.126658,0.880012,5.02398e-06,5.02273e-06
0,F4-C4,2.63828e-09,0.13017,0.651762,0.793855,1.09509e-05,9.3031e-06,1.04621e-09,0.34071,0.268785,-0.619222,6.89601e-06,6.89399e-06,3.25084e-10,0.572299,-0.255494,-0.227212,2.92487e-06,2.92332e-06,2.0695e-10,0.894967,0.0987463,-0.0716548,1.73184e-06,1.72976e-06,2.01648e-10,1.30296,-0.115285,0.201263,1.24068e-06,1.23778e-06
0,C4-P4,1.21961e-08,0.0845071,0.582565,-0.953435,2.3545e-05,1.90444e-05,1.52821e-10,0.420061,-0.602714,2.26169,2.6356e-06,2.62682e-06,2.89039e-11,0,0.0210169,-1.13237,8.7214e-07,8.68457e-07,1.4556e-11,0,-0.055094,-2.88928,4.593e-07,4.59002e-07,1.62207e-11,0,-0.0147745,-2.94626,3.51883e-07,3.51876e-07
0,P4-O2,3.11565e-08,0.540102,-0.0978018,-0.318385,3.76325e-05,1.73321e-05,6.88813e-10,0.297878,1.56607,3.11961,5.59551e-06,5.5944e-06,3.20244e-10,0.473492,0.622175,1.70546,2.90301e-06,2.87891e-06,9.55446e-11,1.39483,0.276324,-0.174323,1.17673e-06,1.16532e-06,5.23384e-11,0,0.0877466,-2.52571,6.32084e-07,6.28279e-07
0,Fp1-F3,1.77739e-07,0.811338,0.355934,-0.812651,8.98835e-05,2.66189e-05,4.93573e-10,0.426068,0.188402,-0.551544,4.73658e-06,4.67518e-06,1.63588e-09,0.47829,-0.115449,-0.503297,6.5612e-06,6.51128e-06,2.58315e-09,0.357739,-0.168985,0.817653,6.11858e-06,6.05855e-06,1.30064e-09,0.576298,-0.119372,0.01658,3.15096e-06,3.15063e-06
0,F3-C3,4.88314e-08,0.552773,1.17197,1.18445,4.71127e-05,2.34602e-05,3.10076e-10,0.537276,-0.303844,-0.669298,3.75424e-06,3.7534e-06,1.28484e-10,0.827243,-0.337359,0.0249455,1.83879e-06,1.81174e-06,1.14367e-10,1.12153,-0.265213,1.23211,1.28744e-06,1.28276e-06,1.08857e-10,0,0.151376,-1.08857,9.11575e-07,9.11565e-07
0,C3-P3,5.9398e-08,0.303523,0.595006,-0.216742,5.19606e-05,3.80031e-05,2.12679e-10,0.4613,-0.142041,0.705188,3.10922e-06,3.10171e-06,6.53236e-11,1.31701,-0.218966,-0.869656,1.31112e-06,1.30571e-06,4.65809e-11,0,0.230361,-1.33513,8.21636e-07,8.216e-07,3.57982e-11,0,-0.0305404,-2.78867,5.22751e-07,5.21971e-07
0,P3-O1,1.63799e-08,0.219345,-0.421813,-0.513195,2.72863e-05,1.92116e-05,7.28016e-10,0.349126,0.817423,1.08484,5.75253e-06,5.73407e-06,3.20467e-10,0.432837,-0.770116,3.82567,2.90402e-06,2.90139e-06,7.62392e-11,1.51002,0.0979275,1.54404,1.05115e-06,1.04917e-06,3.79682e-11,0,0.0038092,-2.7342,5.38362e-07,5.36457e-07
0,Fp2-F8,6.66626e-08,0.763761,-0.22493,-0.473853,5.50465e-05,1.87428e-05,9.63618e-10,0.410169,0.554902,-0.206237,6.61822e-06,6.52186e-06,4.67724e-09,0.244239,0.367137,0.471475,1.10944e-05,1.10382e-05,1.29217e-08,0.330897,0.00746967,-0.258741,1.36847e-05,1.36662e-05,1.15065e-08,0.371968,-0.164095,0.293379,9.37207e-06,9.36502e-06
0,F8-T4,3.65702e-08,0.88162,2.2625,6.39378,4.07711e-05,1.54481e-05,1.0649e-09,0.256486,-0.863404,0.560892,6.95733e-06,6.93433e-06,3.51606e-09,0.360154,-0.649893,0.149455,9.61914e-06,9.61702e-06,7.10557e-09,0.389704,-0.257387,-0.544104,1.01479e-05,1.01048e-05,8.88671e-09,0.37392,-0.00116867,-0.206038,8.23635e-06,8.23368e-06
0,T4-T6,3.04084e-08,0.410953,0.81422,-0.480316,3.7178e-05,3.70845e-05,5.02755e-10,0.411715,-0.317992,-0.477231,4.78043e-06,4.68774e-06,9.82767e-10,0.375508,-0.850814,1.3659,5.0855e-06,4.95346e-06,1.40282e-09,0.36104,1.18805,2.88095,4.50896e-06,4.4919e-06,1.42171e-09,0.457586,0.247035,0.996434,3.29435e-06,3.28751e-06
0,T6-O2,1.01183e-08,0.211508,0.616207,0.664515,2.14458e-05,2.12934e-05,1.25919e-09,0.239667,1.75054,3.40335,7.56545e-06,7.46141e-06,1.03237e-09,0.324159,1.17567,1.35619,5.21226e-06,5.18727e-06,1.45027e-09,0.279077,-1.24554,4.57282,4.58458e-06,4.58443e-06,1.45923e-09,0.390929,-0.202101,1.51548,3.33754e-06,3.32648e-06
0,Fp1-F7,5.82893e-07,0.962075,0.154122,-1.67084,0.000162773,2.2326e-05,9.04824e-10,0.237284,1.41107,2.37136,6.41314e-06,6.41313e-06,2.87831e-09,0.39679,0.574833,-0.0846284,8.70316e-06,8.69455e-06,4.06679e-09,0.362244,0.115127,-0.112413,7.67717e-06,7.54331e-06,2.886e-09,0.438999,0.0206437,0.620078,4.69367e-06,4.68884e-06
0,F7-T3,9.44586e-08,0.919186,-0.133087,-0.538382,6.55254e-05,1.30209e-05,5.44547e-10,0.402637,-0.29665,0.14321,4.97515e-06,4.94292e-06,3.26552e-09,0.320052,-0.104535,-0.5117,9.2701e-06,9.24357e-06,4.66451e-09,0.377144,0.20403,-0.130017,8.22202e-06,8.1953e-06,3.0178e-09,0.459825,0.0106217,-0.0855627,4.79965e-06,4.79021e-06
0,T3-T5,1.36491e-07,0.299496,1.27211,0.743006,7.87662e-05,5.43479e-05,1.35084e-09,0.325248,-0.666621,0.528216,7.83595e-06,7.77272e-06,1.1489e-09,0.484983,0.37658,-0.62149,5.49856e-06,5.40894e-06,1.29534e-09,0.503708,-0.0810616,-0.551728,4.33278e-06,4.32407e-06,1.6659e-09,0.482426,0.185695,0.298703,3.56606e-06,3.56569e-06
0,T5-O1,6.55383e-09,0.319649,0.734834,0.494253,1.72598e-05,1.32446e-05,7.13643e-10,0.36692,-0.644095,0.120688,5.69547e-06,5.61157e-06,4.45638e-10,0.577411,-0.240198,-0.63782,3.42452e-06,3.40226e-06,5.72893e-10,0.649478,-0.00838628,-0.827167,2.88146e-06,2.85803e-06,3.84832e-10,0.802549,-0.707085,1.73435,1.71396e-06,1.71175e-06
0,Fz-Cz,3.44285e-08,0.586152,1.26008,1.33318,3.95592e-05,1.88704e-05,8.80407e-10,0.47439,0.524948,-1.13254,6.32602e-06,6.31949e-06,9.7929e-11,1.03595,-0.00375526,-0.677044,1.60533e-06,1.60523e-06,5.31339e-11,0,-0.468545,-0.262255,8.77529e-07,8.76467e-07,3.4107e-11,0,-0.0939075,-2.63069,5.10254e-07,5.1018e-07
0,Cz-Pz,2.03457e-07,0.580842,0.110418,-1.59895,9.61668e-05,4.3679e-05,1.05202e-09,0.263631,-0.0550048,0.346986,6.91512e-06,6.91479e-06,1.23576e-10,0.820263,0.59992,1.96808,1.80333e-06,1.79531e-06,5.9455e-11,0,-2.93244,15.4122,9.2826e-07,9.22469e-07,2.83372e-11,0,-0.0630271,-2.77609,4.65096e-07,4.6488e-07
0,Fp2-F4,1.80799e-08,0.313724,0.786567,0.401465,2.86673e-05,2.32512e-05,7.03616e-10,0.336123,0.0883844,0.668288,5.65531e-06,5.65065e-06,3.90457e-09,0.446764,0.197891,-1.08793,1.01367e-05,1.01362e-05,4.99935e-09,0.362263,0.311225,0.202569,8.51201e-06,8.4282e-06,4.27106e-09,0.423716,0.228258,-0.0272332,5.70995e-06,5.70421e-06
0,F4-C4,3.00598e-08,0.542901,-0.850568,-0.592327,3.69643e-05,2.77172e-05,9.31974e-10,0.261237,0.472182,-0.5316,6.50865e-06,6.43164e-06,2.00671e-10,0.705985,0.227171,-0.213609,2.298e-06,2.29362e-06,2.35524e-10,0.894402,-0.307242,-0.16687,1.84754e-06,1.8465e-06,1.58413e-10,1.43662,-0.196825,0.612362,1.09966e-06,1.09923e-06
0,C4-P4,5.70714e-08,0.423164,0.0792834,-0.846247,5.09328e-05,4.20258e-05,2.20061e-10,0.456016,0.897906,0.50189,3.16271e-06,3.11157e-06,1.39642e-10,0.671659,-0.705305,1.93846,1.91698e-06,1.91488e-06,3.00796e-11,0,-0.0762694,-2.32229,6.60255e-07,6.57173e-07,2.11409e-11,0,0.0169271,-2.90404,4.01722e-07,4.0019e-07
0,P4-O2,1.44105e-08,0.379843,-0.221949,-0.780384,2.55934e-05,1.99918e-05,1.28942e-09,0.243082,0.281101,0.666224,7.65572e-06,7.33986e-06,6.6591e-10,0.422593,0.257389,0.183315,4.18616e-06,4.17465e-06,1.8821e-10,0.930468,-0.39453,0.97398,1.65157e-06,1.65057e-06,5.4757e-11,0,-0.0149992,-2.51287,6.46523e-07,6.45728e-07
0,Fp1-F3,4.50376e-08,0.923758,0.450695,0.420336,4.52456e-05,8.60438e-06,2.56429e-10,0.482633,0.84596,0.336473,3.41407e-06,3.37272e-06,8.22126e-10,0.38814,0.393485,0.105644,4.65133e-06,4.64573e-06,1.73605e-09,0.445008,0.0950298,-0.212895,5.01598e-06,5.01395e-06,1.71506e-09,0.582486,0.0869622,-0.767178,3.6183e-06,3.61829e-06
