label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
0,Fp2-F4,5.85479e-10,0.480424,0.0285729,-1.4399,5.15875e-06,4.01629e-06,8.51096e-12,0,-0.0440878,-2.53202,6.21982e-07,6.12509e-07,1.38088e-11,0,-0.085874,-2.73184,6.02817e-07,5.56226e-07,2.4164e-10,0.987913,-0.160259,-1.26452,1.87137e-06,1.87096e-06,5.6374e-11,0,-0.0253448,-2.66015,6.56e-07,6.55979e-07
0,F4-C4,1.87864e-09,0.253887,-0.29858,-1.43834,9.24082e-06,6.48098e-06,1.39714e-11,0,-0.0365891,-2.30478,7.96908e-07,7.59693e-07,1.00776e-11,0,-0.00425655,-2.81422,5.14976e-07,5.11229e-07,3.09546e-11,0,0.0254863,-2.52364,6.69789e-07,6.67792e-07,5.3467e-12,0,0.000500334,-2.9954,2.02026e-07,2.01913e-07
0,C4-P4,2.8789e-10,0.402558,-0.607677,-0.682922,3.61744e-06,3.21711e-06,8.44849e-12,0,-0.0591817,-2.76526,6.19695e-07,5.51708e-07,9.83556e-12,0,0.111139,-2.76951,5.08754e-07,4.99379e-07,7.39149e-11,1.7521,-0.0211129,-1.24356,1.035e-06,1.0339e-06,1.53484e-11,0,0.000816441,-2.96817,3.42291e-07,3.42272e-07
0,P4-O2,2.26209e-09,0.51589,0.178321,0.453334,1.01401e-05,5.54175e-06,3.10686e-11,1.33587,-0.461109,0.21583,1.18836e-06,1.18573e-06,5.061e-11,1.15211,2.532,9.81373,1.15405e-06,1.14666e-06,6.67303e-11,0,-0.0144248,-0.60221,9.83415e-07,9.81828e-07,1.35187e-11,0,-0.00808128,-2.9744,3.21241e-07,3.21229e-07
0,Fp1-F3,5.61519e-10,0.437369,0.0688016,0.259406,5.05209e-06,4.6383e-06,4.96148e-11,1.06696,-0.820021,0.167754,1.50174e-06,1.50104e-06,7.21231e-11,1.11763,-0.330662,-0.0217782,1.37767e-06,1.37344e-06,2.90219e-10,0.812684,-0.313105,-0.272852,2.05087e-06,2.04946e-06,7.04825e-11,0,0.0207029,-1.68499,7.33508e-07,7.33508e-07
0,F3-C3,2.01791e-09,0.316511,-0.576192,-0.700026,9.57723e-06,8.41435e-06,3.61568e-11,1.07069,0.610171,2.50368,1.28199e-06,1.28061e-06,1.9443e-11,0,-0.218005,-1.99486,7.15303e-07,7.14317e-07,2.1752e-11,0,0.0220231,-2.71812,5.61469e-07,5.60701e-07,9.05434e-12,0,-0.00167278,-2.98633,2.62901e-07,2.62835e-07
0,C3-P3,3.50217e-09,0.383262,-0.189006,-0.967955,1.2617e-05,1.13374e-05,3.27362e-11,1.30005,-0.0189676,-0.284032,1.21984e-06,1.21924e-06,3.58621e-11,0,-0.749136,1.16603,9.71463e-07,9.71458e-07,4.69828e-11,0,-0.0338819,-1.96951,8.25172e-07,8.23599e-07,8.69151e-12,0,-0.00212904,-2.9864,2.5758e-07,2.57506e-07
0,P3-O1,3.36075e-09,0.573494,-0.831584,-0.330698,1.23597e-05,1.14515e-05,4.63093e-11,0.98453,-0.0692825,0.0328245,1.45085e-06,1.43767e-06,4.95921e-11,1.18874,2.18718,7.36226,1.14239e-06,1.12478e-06,7.06749e-11,1.72506,0.0836101,-0.606316,1.01206e-06,1.01202e-06,1.43306e-11,0,-0.000376589,-2.97506,3.30748e-07,3.30712e-07
0,Fp2-F8,2.14141e-10,0.734559,-0.423821,-0.663174,3.11989e-06,1.91498e-06,2.35915e-11,1.67098,0.0662132,-1.14101,1.03554e-06,9.64399e-07,2.00391e-11,0,-0.23317,-1.91303,7.26184e-07,7.26159e-07,1.93175e-10,1.09613,-0.121462,-1.24256,1.67321e-06,1.66981e-06,4.3324e-11,0,-0.0175699,-2.78176,5.7508e-07,5.75062e-07
0,F8-T4,3.79889e-10,0.544586,-0.133455,-0.81433,4.15544e-06,4.06896e-06,9.79275e-11,0.640144,-0.231911,0.240547,2.1098e-06,2.07534e-06,2.39047e-10,0.632187,0.088527,0.00266264,2.50813e-06,2.42612e-06,3.52555e-10,0.656311,-0.171677,0.352226,2.26042e-06,2.25897e-06,6.15771e-11,0,-0.0446547,-2.06599,6.85605e-07,6.85585e-07
0,T4-T6,1.53943e-09,0.329054,-0.113096,-1.10977,8.36505e-06,8.1659e-06,1.10583e-10,0.701282,0.136399,-0.545494,2.24198e-06,2.23421e-06,2.58332e-10,0.620521,0.0801391,-0.059223,2.60734e-06,2.5135e-06,3.24196e-10,0.684675,-0.621234,0.514947,2.1676e-06,2.16497e-06,5.58027e-11,0,-0.00440567,-2.32844,6.52667e-07,6.52663e-07
0,T6-O2,2.57188e-09,0.249573,0.426489,-0.30083,1.08122e-05,1.01656e-05,3.82543e-11,1.22064,-0.242521,-0.268703,1.31865e-06,1.27362e-06,1.72122e-11,0,-0.204094,-2.18062,6.73018e-07,6.72993e-07,6.81526e-11,0,-0.0200701,-1.20256,9.93841e-07,9.93676e-07,1.46088e-11,0,-0.00139587,-2.97051,3.33942e-07,3.33937e-07
0,Fp1-F7,3.99256e-10,0.543964,1.20471,1.48192,4.26005e-06,2.46416e-06,5.0542e-11,1.04945,-0.500226,-0.443127,1.51571e-06,1.51339e-06,6.59952e-11,1.26202,-0.580025,-0.42929,1.31785e-06,1.31747e-06,2.0084e-10,0.908548,-0.546723,0.263307,1.70608e-06,1.70588e-06,4.91453e-11,0,-0.0395398,-2.16596,6.12499e-07,6.12469e-07
0,F7-T3,2.59083e-10,0.446454,0.109757,-0.527934,3.43169e-06,3.42846e-06,5.4767e-11,0.931828,0.825663,0.421844,1.57779e-06,1.56861e-06,5.62022e-11,1.21743,-0.524504,0.52772,1.21614e-06,1.20203e-06,5.48513e-11,0,-0.0457918,-0.547868,8.91598e-07,8.91175e-07,1.65891e-11,0,-0.00506068,-2.94944,3.55857e-07,3.55763e-07
0,T3-T5,1.17892e-09,0.52623,0.216189,-0.900324,7.32034e-06,6.38555e-06,4.01388e-11,1.10362,-0.861935,1.13578,1.35074e-06,1.35026e-06,8.93215e-11,0.957155,-0.861924,1.54663,1.53316e-06,1.52842e-06,6.54696e-11,0,-0.451431,0.326721,9.74082e-07,9.73974e-07,1.63386e-11,0,0.00302341,-2.95192,3.53161e-07,3.53106e-07
0,T5-O1,2.38131e-09,0.22381,-1.01873,-0.381407,1.04039e-05,7.20287e-06,4.1475e-11,1.16791,-0.210415,-0.362518,1.37304e-06,1.35524e-06,3.03279e-11,0,0.683187,-0.219604,8.93366e-07,8.89382e-07,1.03272e-10,1.35505,0.499519,0.521437,1.2234e-06,1.22339e-06,2.04524e-11,0,-0.000628966,-2.95242,3.95127e-07,3.95126e-07
0,Fz-Cz,6.18215e-10,0.504704,0.628999,0.4923,5.30101e-06,3.44569e-06,1.78923e-11,0,0.0356333,-1.48795,9.01824e-07,8.89357e-07,1.52689e-11,0,0.0129456,-2.58924,6.33888e-07,6.32475e-07,3.43476e-11,0,0.0198369,-2.3162,7.05543e-07,7.05019e-07,9.54844e-12,0,0.000370741,-2.98271,2.69979e-07,2.69976e-07
0,Cz-Pz,2.81942e-09,0.610854,-0.233484,-0.898996,1.13206e-05,4.9694e-06,4.80711e-11,0.979251,-1.02814,1.20053,1.47819e-06,1.47126e-06,5.11029e-11,1.37825,-0.951627,1.31751,1.15966e-06,1.15965e-06,1.20696e-10,1.28314,0.114181,-0.721645,1.32258e-06,1.32254e-06,2.39546e-11,0,-0.0122109,-2.90591,4.27621e-07,4.27589e-07
0,Fp2-F4,1.14513e-09,0.358868,0.198208,-1.3446,7.21465e-06,5.08292e-06,1.98206e-11,0,-0.332576,-0.332635,9.49178e-07,9.40522e-07,2.38104e-11,0,-0.370963,-1.44365,7.91574e-07,7.85476e-07,2.21343e-10,1.03725,0.142899,-1.21492,1.79105e-06,1.78971e-06,4.39797e-11,0,-0.0152067,-2.77915,5.79416e-07,5.79414e-07
0,F4-C4,1.73879e-09,0.662121,1.15255,0.299227,8.89022e-06,3.3415e-06,1.13456e-11,0,0.13341,-2.33039,7.18128e-07,6.97195e-07,6.87254e-12,0,-0.0124158,-2.90087,4.25272e-07,4.25083e-07,3.19023e-11,0,0.0871349,-2.54144,6.79965e-07,6.78335e-07,8.76571e-12,0,-0.00264185,-2.98915,2.58677e-07,2.58613e-07
0,C4-P4,3.82907e-10,0.529388,-0.289921,-0.785814,4.17192e-06,4.17173e-06,1.08732e-11,0,0.0902655,-2.11218,7.03019e-07,7.02208e-07,7.34289e-12,0,0.0738646,-2.8055,4.39584e-07,4.32665e-07,7.91086e-11,1.70043,-0.0977238,-1.30516,1.07075e-06,1.0653e-06,1.98361e-11,0,0.00475208,-2.95172,3.89128e-07,3.89119e-07
