label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
0,Fp2-F4,4.88682e-09,0.405802,0.658591,0.393146,1.4904e-05,1.3567e-05,6.62764e-10,0.297922,1.09167,1.0473,5.48868e-06,5.46401e-06,2.88455e-10,0.557554,-0.525792,-0.235228,2.75516e-06,2.73842e-06,3.23227e-10,0.679269,0.109293,0.153881,2.16436e-06,2.15422e-06,7.62e-11,0,-0.0465345,-1.32456,7.62679e-07,7.62662e-07
0,F4-C4,1.40982e-07,0.169559,-0.0300932,-1.09222,8.00518e-05,4.77998e-05,2.18095e-09,0.169156,-1.2362,2.45875,9.95662e-06,9.95216e-06,8.67676e-10,0.420495,0.307295,-0.0933121,4.77845e-06,4.77792e-06,1.51252e-10,0.943364,-1.06972,4.92977,1.48056e-06,1.47811e-06,2.52775e-11,0,-0.00136299,-2.83681,4.3927e-07,4.39224e-07
0,C4-P4,1.15613e-07,0.083467,-0.115221,0.300461,7.24925e-05,7.24917e-05,3.41179e-09,0.236486,-0.366772,-0.759354,1.24532e-05,1.24473e-05,5.13431e-10,0.490927,0.146408,-0.197113,3.67578e-06,3.6756e-06,1.9304e-10,0.695249,1.57992,7.55412,1.67263e-06,1.66913e-06,1.14952e-11,0,-0.00337268,-2.94885,2.96226e-07,2.96179e-07
0,P4-O2,3.3176e-08,0.365245,0.154362,-1.19844,3.8833e-05,3.39091e-05,7.27213e-10,0.328243,-0.535503,-0.387441,5.74936e-06,5.6906e-06,4.44921e-10,0.431425,-0.691873,1.79465,3.42176e-06,3.38094e-06,1.22784e-10,1.04993,-0.760483,2.93464,1.33397e-06,1.32824e-06,1.11842e-11,0,-0.00226067,-2.9791,2.92191e-07,2.92109e-07
0,Fp1-F3,1.38599e-08,0.211725,0.740719,0.915185,2.50997e-05,2.48847e-05,3.62597e-10,0.41993,-0.0305808,-0.423209,4.05977e-06,4.02778e-06,1.30092e-10,0.78213,-0.0359593,0.25115,1.85027e-06,1.81653e-06,2.02153e-09,0.454972,-0.039825,-1.1159,5.41272e-06,5.40822e-06,3.98306e-10,0.980354,-0.0751893,-1.01651,1.7437e-06,1.7437e-06
0,F3-C3,3.9208e-07,0.36482,-0.0634288,-1.56177,0.000133498,7.33559e-05,7.64244e-10,0.363693,-0.531409,-0.055622,5.89393e-06,5.76915e-06,6.18146e-10,0.379151,-1.38736,3.83291,4.03324e-06,4.01232e-06,1.52789e-10,0.797648,-2.71665,10.6983,1.48806e-06,1.47738e-06,7.23521e-12,0,-0.00149068,-2.98279,2.35012e-07,2.35004e-07
0,C3-P3,1.15112e-07,0.460558,0.05314,-1.1503,7.23349e-05,3.62764e-05,5.59029e-10,0.433255,0.278199,-0.647942,5.04087e-06,5.02892e-06,4.10134e-10,0.429459,0.862871,1.74407,3.28527e-06,3.26999e-06,1.27258e-10,1.00635,0.665639,4.37801,1.35805e-06,1.35797e-06,2.07989e-11,0,-0.00683574,-2.92306,3.98459e-07,3.98448e-07
0,P3-O1,2.08938e-08,0.359814,0.389069,0.396025,3.08175e-05,2.76483e-05,7.10541e-10,0.309721,-0.684242,-0.7617,5.68307e-06,5.24177e-06,3.42085e-10,0.511249,-0.841515,1.26863,3.00037e-06,2.97468e-06,2.48867e-10,0.672801,2.11201,9.15692,1.89915e-06,1.88464e-06,2.72495e-11,0,0.0120646,-2.8566,4.56083e-07,4.55957e-07
0,Fp2-F8,3.99375e-08,0.458255,-0.78629,-0.724866,4.26068e-05,2.33073e-05,5.06629e-10,0.367972,0.41888,-0.0640979,4.79881e-06,4.59007e-06,3.8508e-10,0.463142,-0.38836,0.813379,3.18334e-06,3.14252e-06,2.88941e-10,0.73243,-0.128107,0.750439,2.04635e-06,2.02325e-06,7.27959e-11,0,0.0479593,-1.65771,7.45449e-07,7.45447e-07
0,F8-T4,7.0089e-09,0.0713985,-0.950042,0.000941747,1.7849e-05,1.63569e-05,1.41199e-09,0.216728,-0.3502,0.26376,8.01132e-06,8.01103e-06,3.65262e-10,0.531785,-0.105951,-0.285447,3.10035e-06,3.0949e-06,1.37647e-10,1.09333,-0.0329296,-0.00372805,1.4124e-06,1.40995e-06,4.7002e-11,0,0.0227335,-2.64196,5.98994e-07,5.98993e-07
