label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
0,Fp2-F4,6.3489e-08,0.21737,0.149751,-0.863042,5.37202e-05,4.61542e-05,5.91107e-10,0.323751,-0.149444,0.235325,5.18348e-06,5.16643e-06,1.14028e-09,0.168288,-1.32217,6.68442,5.47789e-06,5.40801e-06,2.21442e-09,0.0883783,4.77095,27.1559,5.66508e-06,5.61083e-06,3.44301e-09,0.0628369,2.25476,37.647,5.12665e-06,5.11577e-06
0,F4-C4,6.1911e-07,0.446493,-0.143041,-1.49789,0.000167754,0.00012565,9.19511e-10,0.293209,-0.744683,1.03444,6.46498e-06,6.40704e-06,6.50349e-10,0.414276,0.384086,1.48043,4.13696e-06,4.11389e-06,2.9431e-10,0.579415,1.94435,5.27026,2.06528e-06,2.03818e-06,3.07158e-10,0.604951,2.12785,27.8151,1.53125e-06,1.5253e-06
0,C4-P4,3.14907e-08,0.605059,0.287957,-0.513263,3.78338e-05,1.61732e-05,2.87181e-10,0.531033,0.420506,-0.477013,3.61299e-06,3.59662e-06,9.00968e-11,0.97158,0.273303,0.494198,1.5398e-06,1.53836e-06,4.17866e-11,0,0.193854,-1.69094,7.78205e-07,7.78153e-07,3.32207e-11,0,0.118547,-2.31312,5.0358e-07,5.02574e-07
0,P4-O2,3.93292e-08,0.305494,0.782054,0.523887,4.22811e-05,3.16678e-05,3.7086e-10,0.40377,0.63841,1.37774,4.10576e-06,4.08744e-06,1.0091e-10,0.981967,0.191692,-0.277905,1.62958e-06,1.62944e-06,5.04935e-11,0,0.374937,-0.553235,8.55447e-07,8.55368e-07,4.21009e-11,0,0.11274,-1.80339,5.66904e-07,5.66802e-07
0,Fp1-F3,9.67433e-08,0.541886,-0.0756798,0.0278912,6.63131e-05,3.40633e-05,3.45834e-10,0.371283,0.504544,0.0765392,3.96481e-06,3.95717e-06,9.71867e-10,0.161584,-4.41501,21.8189,5.05722e-06,4.99705e-06,2.12149e-09,0.0817558,4.92403,27.7589,5.54493e-06,5.47754e-06,3.98106e-09,0.0536023,2.51073,37.1565,5.51269e-06,5.49692e-06
0,F3-C3,3.60997e-07,0.178707,-0.417249,-1.24122,0.000128097,7.05997e-05,3.9898e-10,0.43611,-0.537694,-0.388519,4.25857e-06,4.24463e-06,1.43309e-10,0.830283,0.320416,-0.391819,1.94198e-06,1.92516e-06,1.24479e-10,0.937914,2.51883,10.3787,1.34315e-06,1.33913e-06,1.59273e-10,1.05386,0.908226,27.1516,1.10265e-06,1.1013e-06
0,C3-P3,8.81196e-08,0.508538,0.551015,-1.36544,6.32885e-05,3.25938e-05,1.8886e-10,0.653812,0.23917,-0.885884,2.92994e-06,2.92991e-06,5.83014e-11,1.26215,0.92563,1.20343,1.23865e-06,1.23863e-06,4.63948e-11,0,-0.136696,-0.71139,8.19993e-07,8.16306e-07,3.00735e-11,0,0.115882,-2.47195,4.79134e-07,4.78368e-07
0,P3-O1,1.29247e-08,0.321881,0.561589,-0.646727,2.42382e-05,2.42097e-05,4.17466e-10,0.283529,-1.79279,5.70398,4.35611e-06,4.35197e-06,1.32537e-10,0.895047,-0.418328,-0.537527,1.86757e-06,1.86478e-06,1.15098e-10,1.05752,0.505996,3.58817,1.29154e-06,1.28147e-06,9.396e-11,0,0.371485,6.1593,8.46907e-07,8.46653e-07
0,Fp2-F8,9.91254e-08,0.527512,-0.134136,-1.68608,6.71245e-05,5.86134e-05,4.47491e-10,0.52772,0.298458,-1.00777,4.51005e-06,4.4916e-06,8.50681e-10,0.241841,-2.84092,11.9652,4.73142e-06,4.61491e-06,2.48358e-09,0.0630179,5.13127,29.3624,5.9995e-06,5.932e-06,4.25141e-09,0.0508366,2.29939,38.3004,5.6968e-06,5.68189e-06
0,F8-T4,3.33209e-07,0.593692,-0.225434,-1.58781,0.000123069,0.000102725,5.45662e-10,0.377583,-0.321755,-0.552623,4.98024e-06,4.8088e-06,3.40333e-10,0.540082,-0.417893,0.302375,2.99268e-06,2.95552e-06,2.47728e-10,0.620263,1.91451,5.13762,1.8948e-06,1.87846e-06,2.22776e-10,0.81924,2.07972,23.3796,1.30406e-06,1.30047e-06
