label,channel,a4_energy,a4_wiener_entropy,a4_skewness,a4_kurtosis,a4_psd_rms,a4_std,d4_energy,d4_wiener_entropy,d4_skewness,d4_kurtosis,d4_psd_rms,d4_std,d3_energy,d3_wiener_entropy,d3_skewness,d3_kurtosis,d3_psd_rms,d3_std,d2_energy,d2_wiener_entropy,d2_skewness,d2_kurtosis,d2_psd_rms,d2_std,d1_energy,d1_wiener_entropy,d1_skewness,d1_kurtosis,d1_psd_rms,d1_std
0,Fp2-F4,3.03829e-08,0.119837,0.658627,-0.381225,3.71624e-05,3.41038e-05,7.17356e-10,0.242609,0.428582,1.65931,5.71026e-06,5.69488e-06,8.50167e-11,1.00629,0.471609,0.259185,1.49575e-06,1.49556e-06,8.81826e-11,1.38475,-0.0311891,0.284449,1.13049e-06,1.12653e-06,3.72104e-11,0,-0.0159563,-2.75217,5.32962e-07,5.32957e-07
0,F4-C4,1.13337e-07,0.0744151,-0.0659742,-1.55093,7.17751e-05,5.08168e-05,4.6975e-10,0.389478,0.345068,-0.522971,4.62085e-06,4.61984e-06,2.91486e-10,0.492977,-0.0528797,0.13923,2.7696e-06,2.76951e-06,1.85086e-10,0.882674,-0.0688806,0.261862,1.63781e-06,1.63717e-06,3.34885e-11,0,0.0316105,-2.79455,5.05606e-07,5.05606e-07
0,C4-P4,2.88917e-08,0.193537,-0.811397,-0.750684,3.62389e-05,2.51107e-05,2.38751e-10,0.518839,0.389543,-0.409988,3.29428e-06,3.29348e-06,8.47914e-11,0.918101,0.875999,2.91028,1.49377e-06,1.49351e-06,8.53876e-11,1.52111,-0.410506,-0.449609,1.11243e-06,1.11151e-06,1.7219e-11,0,-0.00329154,-2.93046,3.6255e-07,3.6255e-07
0,P4-O2,7.87581e-08,0.00924804,-1.60715,0.994269,5.98324e-05,5.23162e-05,1.23366e-09,0.192554,-0.861142,1.83373,7.48834e-06,7.48159e-06,1.78593e-10,0.772816,0.138712,-0.385118,2.16791e-06,2.16469e-06,6.16328e-11,0,-0.299514,0.760682,9.45108e-07,9.4485e-07,9.50094e-12,0,-0.0112425,-2.97397,2.69307e-07,2.69251e-07
0,Fp1-F3,4.2363e-08,0.175206,-0.62613,-1.00917,4.38815e-05,3.39303e-05,7.53448e-10,0.264908,0.156148,0.528902,5.85215e-06,5.82821e-06,7.95386e-11,1.02532,-0.17734,0.423966,1.44676e-06,1.44301e-06,2.07332e-10,0.910473,-0.0990299,-0.439785,1.73344e-06,1.7334e-06,7.75533e-11,0,-0.154428,-1.50719,7.69422e-07,7.69106e-07
0,F3-C3,1.14443e-07,0.51818,-0.29092,-1.54971,7.21245e-05,3.58722e-05,1.26291e-09,0.273614,-0.046688,-0.275769,7.5766e-06,7.54442e-06,2.65206e-10,0.476374,0.721858,2.44094,2.6418e-06,2.59129e-06,1.0889e-10,1.25075,0.423058,0.393443,1.25623e-06,1.25316e-06,3.77582e-11,0,0.0894194,-2.66113,5.36871e-07,5.36315e-07
0,C3-P3,4.98576e-08,0.417496,-0.198548,-1.3251,4.76052e-05,4.57883e-05,1.24759e-09,0.302327,-0.0925527,-0.283729,7.53051e-06,7.49887e-06,3.81525e-10,0.535338,0.57943,-0.111506,3.16862e-06,3.16837e-06,6.26067e-11,0,-0.18558,-0.210995,9.52546e-07,9.52305e-07,1.78389e-11,0,-0.0021247,-2.92501,3.69019e-07,3.68725e-07
0,P3-O1,3.53495e-08,0.218591,0.0407692,-0.663892,4.00849e-05,3.57274e-05,4.12e-09,0.149087,0.0461236,0.40124,1.36848e-05,1.36573e-05,1.10865e-09,0.316408,0.25358,-0.0165055,5.40138e-06,5.40032e-06,1.63775e-10,0.966983,0.184809,0.485206,1.54063e-06,1.5399e-06,2.29711e-11,0,-0.0199926,-2.82515,4.1875e-07,4.18282e-07
0,Fp2-F8,2.6974e-08,0.273116,1.64137,3.20257,3.50155e-05,3.45834e-05,4.90816e-10,0.316324,0.560506,2.15854,4.72333e-06,4.72251e-06,2.58079e-10,0.479575,0.785613,2.43065,2.60606e-06,2.60427e-06,1.49473e-10,0.965475,-0.642959,0.659703,1.47183e-06,1.46922e-06,7.07731e-11,0,0.0871651,-1.90971,7.35019e-07,7.34883e-07
0,F8-T4,9.41469e-08,0.469748,-0.244276,-1.1884,6.54172e-05,3.35814e-05,3.92259e-10,0.453026,0.424154,0.0470717,4.22255e-06,4.2098e-06,6.94164e-10,0.305477,0.282941,1.7605,4.27405e-06,4.26865e-06,7.92196e-10,0.466366,-0.228517,0.307729,3.38838e-06,3.30214e-06,8.30748e-10,0.521239,0.335117,1.08385,2.51825e-06,2.51193e-06
0,T4-T6,7.59608e-08,0.148152,-1.04304,-0.347302,5.87602e-05,5.07386e-05,2.31268e-10,0.369892,0.707353,1.17752,3.24225e-06,3.21547e-06,6.69939e-10,0.390801,-0.298211,0.32684,4.19881e-06,4.182e-06,9.0758e-10,0.396887,0.0011388,1.30405,3.62675e-06,3.52814e-06,7.82249e-10,0.533596,-0.333094,1.29393,2.44364e-06,2.4366e-06
0,T6-O2,5.63999e-09,0.272487,-1.35034,2.09269,1.60114e-05,1.60104e-05,9.20891e-10,0.259473,-0.581583,0.439594,6.46983e-06,6.42907e-06,1.28583e-10,0.799183,-0.166632,-0.0281153,1.8395e-06,1.78375e-06,5.68045e-11,0,-0.153425,1.99011,9.07333e-07,9.04946e-07,3.89076e-11,0,-0.104541,-2.10446,5.44981e-07,5.44968e-07
0,Fp1-F7,9.88285e-08,0.431192,-0.151973,-1.51417,6.70239e-05,3.56044e-05,9.70955e-10,0.214806,-0.03405,1.77512,6.64337e-06,6.64089e-06,1.24915e-10,0.847471,-0.0375069,-0.158609,1.81307e-06,1.80907e-06,1.80663e-10,0.954628,0.0644527,-0.148434,1.61812e-06,1.6175e-06,6.55474e-11,0,-0.0374349,-2.26613,7.07363e-07,7.07254e-07
0,F7-T3,3.74172e-07,0.193959,0.122031,-1.70244,0.000130414,8.98792e-05,8.20451e-10,0.355714,-0.00598051,-0.760824,6.10682e-06,6.10543e-06,2.26705e-10,0.606417,-0.0705502,0.343322,2.44252e-06,2.44145e-06,2.95774e-10,0.700819,0.289556,-0.0774635,2.07041e-06,2.06932e-06,3.94019e-10,0.804434,0.324127,1.09714,1.73429e-06,1.73415e-06
0,T3-T5,2.37208e-08,0.436456,0.459889,-0.929724,3.28362e-05,3.16324e-05,1.38836e-09,0.344445,-0.254008,-0.72073,7.944e-06,7.94311e-06,1.97979e-10,0.657578,-0.387775,0.044669,2.28254e-06,2.2822e-06,4.21545e-10,0.551336,0.0161102,0.640116,2.47171e-06,2.4692e-06,4.19485e-10,0.798259,-0.167618,0.643602,1.78946e-06,1.7892e-06
0,T5-O1,1.26381e-07,0.263958,0.40067,-1.11351,7.5793e-05,4.96998e-05,5.16144e-09,0.150213,0.317758,1.14266,1.5317e-05,1.53169e-05,1.53405e-09,0.338614,-0.0197902,-0.0811147,6.35373e-06,6.34862e-06,2.2735e-10,0.809476,-0.0475952,0.46481,1.8152e-06,1.81518e-06,6.58447e-11,0,-0.0503957,-1.71867,7.08965e-07,7.08405e-07
0,Fz-Cz,6.11898e-08,0.0457385,-0.664378,-0.754933,5.27386e-05,4.43173e-05,3.192e-09,0.210152,-0.230432,-0.288937,1.20454e-05,1.20441e-05,5.10805e-10,0.401268,0.00874848,0.696942,3.66637e-06,3.65793e-06,6.82928e-11,0,0.118948,0.561237,9.94862e-07,9.9381e-07,1.58379e-11,0,0.00459616,-2.95506,3.47707e-07,3.47213e-07
0,Cz-Pz,2.78869e-07,0.395411,-0.232452,-1.5225,0.000112587,6.22982e-05,4.23748e-09,0.173565,1.09882,2.57064,1.38785e-05,1.38578e-05,5.0418e-10,0.426893,0.174307,-0.223736,3.64251e-06,3.64019e-06,6.58243e-11,0,-0.171949,-0.383117,9.76716e-07,9.7161e-07,1.56519e-11,0,0.0103975,-2.92971,3.45659e-07,3.45539e-07
0,Fp2-F4,1.96984e-07,0.952983,-1.67859,3.13903,9.46247e-05,1.36918e-05,6.6505e-10,0.33573,1.11923,1.72816,5.49814e-06,5.33876e-06,2.24381e-10,0.548924,-0.19923,1.62664,2.42997e-06,2.4113e-06,5.74387e-11,0,-0.160029,-0.775202,9.12384e-07,9.1237e-07,1.83002e-11,0,0.00857619,-2.93017,3.7376e-07,3.73516e-07
0,F4-C4,4.24028e-07,0.58577,-0.092821,-0.848505,0.000138831,6.07445e-05,9.73758e-10,0.296344,1.75689,3.40477,6.65295e-06,6.65101e-06,2.6558e-10,0.600123,0.514921,0.559549,2.64366e-06,2.64349e-06,1.39605e-10,1.15777,-0.423661,-0.275757,1.42242e-06,1.42155e-06,2.93108e-11,0,0.0271955,-2.8265,4.73019e-07,4.72999e-07
