label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,5.885404764938048e-10,4.4787093668885795e-05,0.0002799115308694725,1.0
0,F4-C4,4.4049006313509505e-11,2.2801156773292235e-05,0.0002708767295144505,0.0
0,C4-P4,2.692381429259326e-11,5.578935050777909e-06,0.00025364368248542734,7.0
0,P4-O2,2.130987501529346e-11,2.1136584390407223e-05,0.00025464754930265197,0.0
0,Fp1-F3,2.619052694514961e-10,1.6778814259320998e-05,0.0002645189063386944,1.0
0,F3-C3,2.603213403916161e-12,5.292816047475391e-06,0.00018169989391766104,0.0
0,C3-P3,8.053271203111536e-12,2.932516228874726e-06,0.00014003942100283823,13.0
0,P3-O1,5.0841762278246076e-11,7.524206835814902e-06,0.0003695902998748741,15.0
0,Fp2-F8,3.6133572310886365e-10,4.5765501299011626e-05,0.00044370913321329394,0.0
0,F8-T4,2.093841940118614e-10,1.4560534152216203e-05,0.0022963453444013794,77.0
0,T4-T6,2.6743231317118514e-10,6.349556125644203e-05,0.0021302053861507004,0.0
0,T6-O2,5.445376619034474e-10,5.9642387653145555e-05,0.0007105703954588458,0.0
0,Fp1-F7,4.789459587762506e-10,2.204573723577565e-05,0.0005645077735526595,11.0
0,F7-T3,1.1995458372143053e-10,1.0952381815878162e-05,0.002028145593066194,79.0
0,T3-T5,4.0362264943407944e-10,6.340434244034708e-05,0.0018389166980193486,0.0
0,T5-O1,3.8270886261435965e-10,5.477148981073526e-05,0.00043099348686178164,0.0
0,Fz-Cz,1.669991182838138e-11,4.427772735672949e-06,0.0001984310075380719,6.0
0,Cz-Pz,1.1398874041591375e-11,9.867606666595573e-06,0.00017801904892117065,0.0
0,Fp2-F4,1.300853398681362e-11,7.307005530957357e-05,0.00027054210724204253,0.0
0,F4-C4,7.317698061182163e-12,2.892129642619376e-05,0.0002874405319986572,0.0
0,C4-P4,4.517152601077196e-12,3.822868395127827e-06,0.00027422295223853267,21.0
0,P4-O2,1.6104533569009185e-11,1.764767261391793e-05,0.0002966426444898831,0.0
0,Fp1-F3,1.7832051647586959e-10,5.401880178865851e-05,0.00025615334952848906,0.0
0,F3-C3,4.274156339057079e-12,6.008405032458382e-06,0.00017383627051606812,0.0
0,C3-P3,1.6169503627358702e-12,1.97788372449769e-06,0.0001796921602832118,42.0
0,P3-O1,2.0054706282426933e-11,4.4823964684200605e-06,0.0006710849673146762,53.0
