label,channel,variance,rms,line_length,zero_crossings
1,Fp2-F4,1.5125529406859985e-11,8.109607377503242e-06,0.0007052606786400952,14.0
1,F4-C4,9.152916072490769e-11,9.655647017940725e-06,0.0005538936095767083,23.0
1,C4-P4,1.753505073122013e-10,1.4930130576209751e-05,0.0003228757239295633,19.0
1,P4-O2,3.041961562935174e-11,6.431395246250263e-06,0.00021438581858272048,13.0
1,Fp1-F3,4.872369756820544e-11,1.2811158917152237e-05,0.001091307739860225,15.0
1,F3-C3,6.670785174605137e-11,9.092055937572283e-06,0.000413818035584582,28.0
1,C3-P3,9.173503341026942e-11,1.9376896275804563e-05,0.00022674542805261393,0.0
1,P3-O1,1.864560092818506e-11,4.7798838584421676e-06,0.00013702381856746122,6.0
1,Fp2-F8,2.398476132452987e-11,7.118398658996164e-06,0.0011164847221137118,62.0
1,F8-T4,1.1168793464792681e-10,1.0633678410298419e-05,0.002119138966887417,97.0
1,T4-T6,1.0468976720697571e-10,1.4198175401782763e-05,0.002099302556627094,46.0
1,T6-O2,4.485457140835741e-11,6.913850564680969e-06,0.000954894272377697,71.0
1,Fp1-F7,6.961733921809652e-11,1.8028189274469844e-05,0.0012480153809167759,9.0
1,F7-T3,1.211544831892194e-10,1.4625233285997155e-05,0.0018128953100222782,53.0
1,T3-T5,7.30489706893149e-11,1.1038873533306218e-05,0.0017887864421674243,63.0
1,T5-O1,1.6317262963381524e-11,4.982613573574417e-06,0.0001951597594073305,9.0
1,Fz-Cz,9.432198720990135e-11,9.729251378723789e-06,0.00021713239846491897,4.0
1,Cz-Pz,8.766869144893369e-11,1.0291127686330507e-05,0.0002485654793389691,11.0
1,Fp2-F4,1.1126189374816508e-09,3.9832185739989105e-05,0.000996550733924375,6.0
1,F4-C4,6.091976461478261e-10,2.6381186365477816e-05,0.0008238213768883326,14.0
1,C4-P4,3.1228267668215895e-10,1.8964927755430944e-05,0.0004003903117160557,7.0
1,P4-O2,1.0051455818966037e-10,2.050956109967947e-05,0.00018478379096346936,2.0
1,Fp1-F3,4.689192943317913e-10,2.7046115196174768e-05,0.0010874930455793937,6.0
1,F3-C3,2.8309471532465166e-10,1.74659658119904e-05,0.0004965206075930051,5.0
1,C3-P3,2.5930435214880013e-10,2.0344816868001193e-05,0.00037460297837763615,6.0
1,P3-O1,1.8205668015973172e-11,4.288817536566147e-06,0.00014526355821405695,21.0
1,Fp2-F8,5.436403411643811e-09,7.424702887232587e-05,0.0013067616728415785,12.0
