label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,1.33381594651992e-12,1.5594239731669922e-06,0.0002084348955046235,56.0
0,F4-C4,1.872032397224356e-12,2.9490726467450895e-06,0.00013229359765923034,0.0
0,C4-P4,7.047809786771365e-12,1.8356885989456356e-05,0.0004998775385601367,0.0
0,P4-O2,6.155987358699541e-11,3.324307583005045e-05,0.0013352955860621964,0.0
0,Fp1-F3,3.393202538034698e-12,5.131268981672835e-06,0.00023147564896084475,6.0
0,F3-C3,9.777905393962822e-13,4.629630913879377e-06,0.00016876207498397778,0.0
0,C3-P3,6.65197344300569e-13,3.5421110550650444e-06,0.00016326891521958062,0.0
0,P3-O1,3.93264893629e-12,1.1351616205791283e-05,0.00044067348332163465,0.0
0,Fp2-F8,2.6859862489960182e-12,1.4537848826543969e-05,0.000257568157841731,0.0
0,F8-T4,4.3465593273412435e-12,2.3524326094855597e-05,0.00034728976732688365,0.0
0,T4-T6,4.0107345830562447e-11,3.7043059435990625e-05,0.0013763416965239415,0.0
0,T6-O2,1.0027353820760469e-10,1.3948935742055001e-05,0.001923521444166387,42.0
0,Fp1-F7,5.13167620258024e-12,1.7048480220696545e-05,0.0002728269349650562,0.0
0,F7-T3,1.8189430363514412e-11,3.5601313922465876e-05,0.0007299798975798822,0.0
0,T3-T5,4.096511167885998e-11,2.4713053510149117e-05,0.0013677967813348795,0.0
0,T5-O1,2.604413548156623e-11,5.715878961050651e-06,0.0010536185603656116,73.0
0,Fz-Cz,2.108590533153139e-12,6.451444869530248e-06,0.0001940916450086978,0.0
0,Cz-Pz,5.276165907600181e-13,3.937701887996099e-06,0.00013366688760032958,0.0
0,Fp2-F4,1.963401299904529e-12,1.5971683529212331e-06,0.00020538314007995855,70.0
0,F4-C4,1.6232735510726483e-12,1.2772106890959019e-06,0.0001283263156071658,51.0
0,C4-P4,8.236129190790364e-12,1.277030160665214e-05,0.0005018611795861689,0.0
0,P4-O2,1.140920877592647e-10,3.087102773689257e-05,0.0019680770733664964,8.0
0,Fp1-F3,3.1245581187274392e-12,3.6475614214681023e-06,0.00020751936887722407,12.0
0,F3-C3,1.0238378998707437e-12,2.934867466085096e-06,0.00017257676926480918,0.0
