label,channel,variance,rms,line_length,zero_crossings
1,Fp2-F4,1.6252165981971966e-11,1.1192756043596008e-05,0.00011642446945097211,0.0
1,F4-C4,7.206335850772338e-11,9.107552637103464e-06,0.00012542714795373396,3.0
1,C4-P4,8.402985182937162e-11,9.733732726750212e-06,0.00018478379096346939,4.0
1,P4-O2,3.2239630730905237e-10,1.8079158392059638e-05,0.00021347029195532098,4.0
1,Fp1-F3,7.322384031200367e-12,6.735913288520758e-06,0.00015167224460585352,7.0
1,F3-C3,2.204488889995712e-11,5.794436168850171e-06,0.0001040648599810786,8.0
1,C3-P3,4.250124014193535e-11,1.0510153409239138e-05,0.00013702381856746135,2.0
1,P3-O1,4.0376254571353776e-11,8.377288165146956e-06,0.00028259255232398453,16.0
1,Fp2-F8,9.854172089699128e-12,4.297439774427127e-06,0.00023315411444441058,8.0
1,F8-T4,1.8382596148800367e-10,3.107437001199032e-05,0.0003421017831049531,5.0
1,T4-T6,1.2864764234700117e-10,2.8171514035524888e-05,0.000212859940870388,0.0
1,T6-O2,5.527900146801717e-13,7.456739433145258e-06,0.00010559073769341129,0.0
1,Fp1-F7,3.667170335187751e-12,2.247252395170347e-06,0.0001445006193578906,17.0
1,F7-T3,4.417556291124348e-12,2.526767077875019e-06,0.00010330192112491233,9.0
1,T3-T5,3.5513157062980584e-11,7.563064340699763e-06,0.00020858748327585685,17.0
1,T5-O1,7.70694340438118e-11,8.850979617534318e-06,0.00017562852468947418,8.0
1,Fz-Cz,2.0299358136003616e-11,7.573375156966488e-06,0.00023071271010467845,14.0
1,Cz-Pz,3.2683649932468727e-10,1.90742724731335e-05,0.0002728269349650563,2.0
1,Fp2-F4,5.889688010967597e-11,1.021202725427787e-05,0.0001304625444044314,11.0
1,F4-C4,1.45505985599102e-10,1.2297567993462042e-05,0.00016860948721274455,2.0
1,C4-P4,8.100573516404833e-11,9.230786745237876e-06,0.00021652204737998597,8.0
1,P4-O2,3.6122987405233026e-10,1.912512632828641e-05,0.00030929541228980376,9.0
1,Fp1-F3,1.9711208727954752e-11,6.452269521334858e-06,0.00014236439056062507,9.0
1,F3-C3,1.836555551325251e-11,6.868833475644742e-06,0.00011489859173863957,6.0
1,C3-P3,9.389079928872485e-11,9.863101201430662e-06,0.00017318712034974216,7.0
