label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,8.150337666822969e-10,2.860895299800363e-05,0.006821741488525039,92.0
0,F4-C4,9.618256809199096e-10,3.169288724191419e-05,0.004084316872600481,41.0
0,C4-P4,9.664075588433168e-10,3.2125096888291506e-05,0.0005659480435041351,4.0
0,P4-O2,1.3371208770509421e-09,3.766015390954149e-05,0.0007125848916592914,14.0
0,Fp1-F3,3.723760782975616e-09,6.263138396792988e-05,0.009973289315576644,68.0
0,F3-C3,4.3118396452546213e-10,2.0799742999893383e-05,0.002927701566652424,60.0
0,C3-P3,3.710707292419696e-09,6.9406123013476e-05,0.0009153740396282843,2.0
0,P3-O1,3.6135527079337607e-10,1.914296298325936e-05,0.0009526054558091981,26.0
0,Fp2-F8,7.026592015572573e-10,2.7537312367223173e-05,0.00526305740537736,70.0
0,F8-T4,4.991537964598635e-10,2.2345524182148168e-05,0.001304320268501846,22.0
0,T4-T6,3.3322233016544326e-10,2.9052979361390504e-05,0.001036376142216254,8.0
0,T6-O2,5.385663569270962e-10,2.357679739176072e-05,0.0006745905366222113,3.0
0,Fp1-F7,3.0532770999430175e-09,6.638146873120774e-05,0.008722222179235205,78.0
0,F7-T3,1.5091608902912067e-09,3.8993306453972276e-05,0.003498379831064791,39.0
0,T3-T5,1.349183675763202e-09,3.9333903094574286e-05,0.0026603677914517655,21.0
0,T5-O1,7.968632647923709e-10,2.845537728284209e-05,0.000673217246681112,7.0
0,Fz-Cz,1.0921444795074722e-10,1.207629804044137e-05,0.00047775231173131504,23.0
0,Cz-Pz,1.60853199374079e-09,4.212775681739716e-05,0.0005625911125370038,4.0
0,Fp2-F4,1.307486985454647e-09,3.940219932519717e-05,0.0045864832277291165,63.0
0,F4-C4,1.658561486691308e-09,5.157211490206987e-05,0.002917478185979796,1.0
0,C4-P4,5.712310766096227e-10,3.9455332418411456e-05,0.0003184506785637991,2.0
0,P4-O2,1.7922655478695296e-09,4.523262181973421e-05,0.0006474299133426924,1.0
0,Fp1-F3,1.072489176194481e-09,3.2754164162836725e-05,0.006097407338480788,78.0
0,F3-C3,1.2962181864537362e-09,5.362942769373299e-05,0.0018341050102237007,13.0
0,C3-P3,2.588004864065752e-09,6.566553145393673e-05,0.0005310054438917203,1.0
0,P3-O1,4.578044775167243e-10,2.307083414247151e-05,0.0006056208640247816,20.0
0,Fp2-F8,4.575734235914846e-10,2.606164437531692e-05,0.0037989777403942986,65.0
0,F8-T4,3.414602811849572e-10,7.292387974516141e-05,0.0008262627812280647,0.0
0,T4-T6,2.727932093211867e-10,3.9414134527609944e-05,0.0006208796411481062,0.0
0,T6-O2,1.8219759928651068e-09,7.238439128039443e-05,0.0006233210454878381,3.0
0,Fp1-F7,1.371572158434032e-09,4.3298675839758944e-05,0.006029658368053223,66.0
0,F7-T3,1.8752381336577956e-10,2.92514895233915e-05,0.002567441838770714,6.0
0,T3-T5,4.328117404235343e-10,3.0123394666659304e-05,0.002032163937284463,13.0
0,T5-O1,8.222038393662822e-10,2.8742751578988576e-05,0.0004829402959532456,1.0
