label,channel,variance,rms,line_length,zero_crossings
1,Fp2-F4,1.8955914563643174e-10,1.9891312646388443e-05,0.0005702205010986662,7.0
1,F4-C4,1.4263800196819749e-08,0.00013402669441750837,0.0011489859173863947,2.0
1,C4-P4,3.829625266622494e-09,6.890287914851221e-05,0.0008154290494705039,2.0
1,P4-O2,2.0227687745738395e-09,5.504312136341704e-05,0.00043289150698873856,3.0
1,Fp1-F3,5.934728107636107e-11,4.673335338221227e-05,0.0004069515858790858,0.0
1,F3-C3,7.949324017868988e-09,8.919686469945003e-05,0.0005342097870876187,1.0
1,C3-P3,2.634563879168664e-10,1.8265204266408105e-05,0.00024642925054170364,7.0
1,P3-O1,2.9460385087315703e-09,6.857308819115031e-05,0.0005683894478438673,3.0
1,Fp2-F8,3.798122200782655e-10,2.5986278360612966e-05,0.0006083674439069794,10.0
1,F8-T4,4.280729237505867e-10,2.2918658952927414e-05,0.0011479178029877618,15.0
1,T4-T6,2.902549662628247e-09,9.777685328286905e-05,0.0013774098109225748,1.0
1,T6-O2,8.859148866012183e-10,0.00010002653011068634,0.0005909724379863887,0.0
1,Fp1-F7,5.837481284899813e-11,4.712108541362993e-05,0.0003607174911954102,0.0
1,F7-T3,2.35559943963012e-10,2.167386586602431e-05,0.00036254854445020906,10.0
1,T3-T5,1.0944359478226855e-10,1.826099620857373e-05,0.0002873227732322153,3.0
1,T5-O1,8.365331351189275e-10,6.021647924993087e-05,0.000581511996169927,2.0
1,Fz-Cz,2.4468276031992327e-09,5.47575729273225e-05,0.0003581234990844448,1.0
1,Cz-Pz,1.9000240850196374e-09,6.534897815367206e-05,0.0004730220908230841,4.0
1,Fp2-F4,7.739764920704925e-11,3.313608776511216e-05,0.0005316157949766533,0.0
1,F4-C4,3.805319862732082e-09,6.96758472504731e-05,0.000773314824610126,6.0
1,C4-P4,2.103275451236073e-09,7.17999487353614e-05,0.0007356256451155124,6.0
1,P4-O2,2.7348717415104913e-09,5.2893972335628154e-05,0.0005918879646137883,2.0
1,Fp1-F3,3.8016552872949047e-10,2.3754980665615906e-05,0.00031677221308023314,26.0
