label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,5.525793909421545e-11,2.174427823888396e-05,0.001463637819513535,0.0
0,F4-C4,1.177694079321631e-11,3.775406466354556e-06,0.0003884964582659383,46.0
0,C4-P4,2.398673282715291e-11,6.38583013334834e-06,0.00011628123966185493,21.0
0,P4-O2,2.5473237767124687e-11,9.99772087677795e-06,0.0002539783047578356,6.0
0,Fp1-F3,7.314382048861828e-11,2.274209304990139e-05,0.0009752566129337443,0.0
0,F3-C3,2.0446010515254392e-11,1.209897574875002e-05,0.0002899501990417188,0.0
0,C3-P3,9.081900121379377e-11,1.3455822437073046e-05,0.0001945828514053774,9.0
0,P3-O1,2.982937286065223e-11,7.968439872364762e-06,0.0002327297904599139,13.0
0,Fp2-F8,1.2709467673851958e-10,1.6767408871880462e-05,0.0027534393685110015,54.0
0,F8-T4,8.022177751814541e-11,1.3967004228101893e-05,0.0023408501066316716,45.0
0,T4-T6,8.920003987814638e-11,9.482074729651119e-06,0.0008780488427991576,27.0
0,T6-O2,5.1217456696916317e-11,7.241667276964329e-06,0.0008574695730460525,57.0
0,Fp1-F7,6.716424635574077e-11,3.963546032096108e-05,0.0014723379985961483,0.0
0,F7-T3,5.422203517817106e-11,1.7006685259539504e-05,0.0016095331302835168,8.0
0,T3-T5,1.862813341817941e-10,1.9959203835836468e-05,0.0009939954601886044,26.0
0,T5-O1,2.1021090676978072e-11,5.337397748952108e-06,0.00046027293569750056,39.0
0,Fz-Cz,2.1044709784479433e-11,9.884712731343019e-06,0.00018973082845545825,3.0
0,Cz-Pz,1.1729337245772796e-10,2.6365614976301815e-05,0.00018956351731925415,0.0
0,Fp2-F4,6.940326436429839e-11,8.936486729489302e-06,0.0017686460208136234,78.0
0,F4-C4,5.618848306500674e-11,9.255856352398378e-06,0.00034365707376323736,13.0
0,C4-P4,1.3072211307372828e-10,1.3150419323780162e-05,0.00017969216028321177,2.0
0,P4-O2,4.1649397936933134e-11,7.901265916171521e-06,0.0003210700703756829,14.0
0,Fp1-F3,2.3004188889868278e-11,1.198045692061923e-05,0.00105857755876339,6.0
0,F3-C3,5.025334169469292e-11,1.1678260003441236e-05,0.0003118679578844568,10.0
0,C3-P3,1.548292565346455e-10,1.246022675442786e-05,0.00018906158391064181,1.0
0,P3-O1,2.2131867454256667e-11,4.704649622878767e-06,0.00024009148045289476,8.0
0,Fp2-F8,1.2484660422618565e-10,1.4364281625405918e-05,0.002891303744743187,75.0
0,F8-T4,1.0661483164674252e-10,1.217894424553742e-05,0.002374479645008697,78.0
0,T4-T6,2.9528702467896175e-10,2.5094977655391346e-05,0.0012235463390606403,13.0
0,T6-O2,9.02083147007732e-11,1.498116916962252e-05,0.0012089902702108828,21.0
0,Fp1-F7,1.3573370701876713e-10,1.6430484533538333e-05,0.0014800343108615375,38.0
0,F7-T3,1.0990358733933222e-10,1.2121319071565359e-05,0.0014726726208685566,37.0
0,T3-T5,2.554277018823179e-10,2.1223087470655976e-05,0.0011275097468794824,37.0
0,T5-O1,5.4727342951799164e-11,7.5130664712363545e-06,0.0005847524210333566,25.0
0,Fz-Cz,4.5558168869898557e-11,1.006543386060281e-05,0.00019324436231574449,26.0
0,Cz-Pz,2.2819794633787106e-10,1.802911535473801e-05,0.00017634593755912962,1.0
0,Fp2-F4,7.872707107204057e-11,8.993216752473819e-06,0.0018032794260078736,81.0
0,F4-C4,2.8290892728279904e-11,8.41073301154517e-06,0.0004166047291482284,19.0
0,C4-P4,4.5557235997163045e-11,8.348226077120956e-06,0.00013953748759422592,5.0
0,P4-O2,9.0482333679784e-11,2.1082546546006406e-05,0.0003245836042359691,9.0
0,Fp1-F3,2.72015301642441e-11,9.756358649545649e-06,0.0010053726174504836,24.0
0,F3-C3,4.7589193846715316e-11,7.198010512978807e-06,0.0003309414274117252,40.0
0,C3-P3,8.122354059862347e-11,1.2440263503520818e-05,0.0001833730052797021,3.0
0,P3-O1,1.4739246385659376e-10,1.2877931741158114e-05,0.00032843176036866355,12.0
0,Fp2-F8,1.4111349908370874e-10,1.362050836527035e-05,0.0030131062518997773,84.0
0,F8-T4,1.2135332344770658e-10,1.109746074500172e-05,0.002581610831629383,111.0
0,T4-T6,2.860868424028145e-10,1.7571798687350643e-05,0.0012516546099429304,19.0
0,T6-O2,1.5056259777577456e-10,2.0166854109408684e-05,0.001212001870662557,8.0
0,Fp1-F7,5.853283496330608e-11,7.966477298756158e-06,0.0016690958947721793,91.0
0,F7-T3,5.5322394449430215e-11,1.2847301905856708e-05,0.0015954789948423717,28.0
0,T3-T5,1.920975189013068e-10,1.6828813219021347e-05,0.0010579083142185735,20.0
0,T5-O1,4.8092547029849965e-11,7.645736790255655e-06,0.0006898238145695364,74.0
0,Fz-Cz,3.039378264975418e-11,8.990851533304801e-06,0.00018069602710043636,17.0
0,Cz-Pz,1.409290909883068e-10,1.2938247078391217e-05,0.0001713266034730064,9.0
0,Fp2-F4,5.73761799832912e-11,8.269064370541593e-06,0.0018141546498611407,92.0
0,F4-C4,1.3651642098788619e-11,3.694855001689059e-06,0.0003955235259865108,55.0
0,C4-P4,2.043368497695037e-11,4.646756665972573e-06,0.00011427350602740567,20.0
0,P4-O2,2.0026881131964677e-10,1.65670831581605e-05,0.00024828972612689603,3.0
0,Fp1-F3,4.393892391360262e-11,1.2093588040226275e-05,0.0010318077769707326,21.0
0,F3-C3,4.811589746658639e-11,7.17840973132182e-06,0.00031471224719992674,5.0
0,C3-P3,1.0999694295520855e-10,1.1174781976744564e-05,0.0001755093818781091,8.0
0,P3-O1,1.1183607720632079e-10,1.382078774451668e-05,0.00024762048158207954,3.0
0,Fp2-F8,1.1436412857554034e-10,1.8652852794926415e-05,0.002772680149174474,39.0
0,F8-T4,1.1190447078801058e-10,1.1332922388275952e-05,0.002559693072786645,99.0
0,T4-T6,2.758689608974304e-10,2.193450301756677e-05,0.0012299041622363964,9.0
0,T6-O2,8.000853366015105e-11,1.5386098211828252e-05,0.001167497108432264,7.0
0,Fp1-F7,3.7752023086652465e-11,7.408323753757611e-06,0.0015285545403607285,82.0
0,F7-T3,7.231722690262807e-11,1.3843997388410465e-05,0.001521360161503952,30.0
0,T3-T5,2.346606507327921e-10,1.8346845135504064e-05,0.0011306886584673604,3.0
0,T5-O1,2.2776595279332886e-11,9.175086754757591e-06,0.0005912775553453169,16.0
0,Fz-Cz,2.1658738237189874e-11,4.6563008774488016e-06,0.0001713266034730064,12.0
0,Cz-Pz,1.1736287873789579e-10,1.2546051907692164e-05,0.00014807035554063538,5.0
0,Fp2-F4,1.7510976671297335e-10,1.9280759679720038e-05,0.0018631768127689444,46.0
0,F4-C4,4.0746239162887264e-11,6.6429349344861286e-06,0.0003667460105594043,14.0
0,C4-P4,3.531413147533897e-11,8.144625191124038e-06,0.00012832764146855071,11.0
0,P4-O2,5.0379265418382765e-11,1.1156943958097555e-05,0.000263849661793878,11.0
0,Fp1-F3,1.5727239256511959e-10,1.5072076249504988e-05,0.0012750781690115055,27.0
0,F3-C3,2.556022020491608e-10,1.7776617535177617e-05,0.00036038818738364815,5.0
0,C3-P3,1.6984007456065938e-10,1.4417758671842147e-05,0.0001805287159642324,1.0
0,P3-O1,2.658909921337927e-11,1.1923679135537164e-05,0.0002472858593096713,0.0
0,Fp2-F8,3.9818113143552566e-10,2.3985676760310015e-05,0.0031769038542435986,43.0
0,F8-T4,9.476244904243682e-11,1.003377073050166e-05,0.0025909802552568128,125.0
0,T4-T6,2.3472880554348412e-11,1.168750733914314e-05,0.001134871436872463,8.0
0,T6-O2,2.323682787254282e-11,5.031823312734609e-06,0.0010692854714804529,87.0
0,Fp1-F7,6.6297069815779e-11,8.15799968481246e-06,0.0017522495294656209,82.0
0,F7-T3,3.2188220465070306e-10,1.9498295883879205e-05,0.0016769595181737723,26.0
0,T3-T5,2.9733361120316873e-10,1.7530632589559287e-05,0.0012151807822504347,13.0
0,T5-O1,1.1026808173236237e-11,6.6541434825271555e-06,0.0006352803841669972,26.0
0,Fz-Cz,1.831602670619478e-10,1.6294109779733413e-05,0.00019408091799676507,5.0
0,Cz-Pz,1.7621406933638188e-10,1.575791332553795e-05,0.00015911289053010646,1.0
0,Fp2-F4,9.888549366680567e-11,1.7046627813296236e-05,0.0018054544707785272,29.0
0,F4-C4,3.4615114215883725e-11,6.47253704850114e-06,0.0003956908371227149,31.0
0,C4-P4,3.504051614318489e-11,9.362126599248276e-06,0.00013853362077700127,4.0
0,P4-O2,1.1369644413637521e-10,1.067924538957136e-05,0.0003118679578844569,21.0
0,Fp1-F3,1.0498363703492976e-10,2.019635072592557e-05,0.0012523238544877467,16.0
0,F3-C3,1.4389901563941854e-10,1.745870674524044e-05,0.00037628274532303834,4.0
0,C3-P3,3.5622226791846935e-11,1.2741852007299365e-05,0.0002021118525345622,4.0
0,P3-O1,1.3443662308373216e-10,1.1615280784277793e-05,0.00028409430927457506,9.0
0,Fp2-F8,1.5303228052809486e-10,3.450935885006056e-05,0.002785897728934599,1.0
0,F8-T4,1.0977472275997203e-10,1.4721753425108337e-05,0.002511674776696066,65.0
0,T4-T6,5.235822892061374e-11,7.689674356952778e-06,0.0011485909500412,55.0
0,T6-O2,3.6722931191847065e-11,7.93118511955937e-06,0.0010858492739646594,52.0
0,Fp1-F7,7.470641990888266e-11,1.510543766092654e-05,0.001755428441053499,34.0
0,F7-T3,6.932609733664366e-11,2.9728124630877505e-05,0.0016662516054567092,0.0
0,T3-T5,5.6175033295457356e-11,1.9280181194487137e-05,0.0012039709361247595,2.0
0,T5-O1,6.189202553740382e-11,1.1309190738643961e-05,0.0006714195895870844,39.0
0,Fz-Cz,1.0963943229350881e-10,1.6187163282916043e-05,0.0001997694966277048,9.0
0,Cz-Pz,7.228761417322895e-11,1.9086859922543274e-05,0.0001888942727744377,0.0
0,Fp2-F4,1.6133430113556836e-10,1.2828729510504373e-05,0.001998866144230476,73.0
0,F4-C4,8.689322329326553e-11,1.3704469075447946e-05,0.00043618013208410894,8.0
0,C4-P4,2.4776268086438774e-10,2.5065456642589208e-05,0.00033880505081331825,7.0
0,P4-O2,2.4564557787502236e-10,1.5674909753425228e-05,0.0004669653811456648,9.0
0,Fp1-F3,1.604431001326904e-10,1.3028376979148706e-05,0.0011838935997802668,62.0
0,F3-C3,7.240838872987364e-11,1.9311482365529124e-05,0.0003729365225989562,4.0
0,C3-P3,3.771458729674467e-11,2.4808720403264332e-05,0.00020863698684652247,0.0
0,P3-O1,1.6239113531576703e-10,1.2991348811830595e-05,0.0003127045135654775,9.0
0,Fp2-F8,1.8129980060838273e-10,2.056263446623834e-05,0.002960403243995483,42.0
0,F8-T4,1.791695361686513e-10,1.3563827977643165e-05,0.0023293056382335886,71.0
0,T4-T6,7.40059612243664e-10,3.662903255561219e-05,0.001539931697622608,18.0
0,T6-O2,1.9309944813906238e-10,1.525082750539442e-05,0.001446572083620716,40.0
0,Fp1-F7,1.4197390161784981e-10,1.9484138791152567e-05,0.0017127641013214513,20.0
0,F7-T3,6.933297727306808e-11,3.122260044343045e-05,0.0014937538240302744,0.0
0,T3-T5,6.461692629514222e-11,2.3284608740947054e-05,0.0011718471979735709,4.0
0,T5-O1,7.903417414341823e-11,9.884740387070079e-06,0.000672256145268105,9.0
0,Fz-Cz,1.3655164504930296e-10,2.011477488473658e-05,0.00023540676863917966,6.0
0,Cz-Pz,1.4526154162198474e-10,3.310305109280242e-05,0.00021382363206884982,0.0
0,Fp2-F4,1.1378160422607191e-10,1.1495727445918042e-05,0.0021025990486770226,83.0
0,F4-C4,1.7816871450369935e-11,1.427921919149842e-05,0.0003925119255348368,0.0
0,C4-P4,1.2052421699985603e-10,1.4796116721600867e-05,0.00019709251844843897,4.0
0,P4-O2,2.1468598014710956e-10,1.6986039851908746e-05,0.0003521899417096468,9.0
0,Fp1-F3,6.129727004746768e-11,8.916262047247341e-06,0.0012750781690115055,55.0
0,F3-C3,1.3795330213857512e-10,1.422846483950249e-05,0.0003436570737632374,11.0
0,C3-P3,1.7469149075446638e-10,1.6954914966715278e-05,0.0001944155402691733,2.0
0,P3-O1,2.5369840997869613e-10,1.8917551756825893e-05,0.00027505950791955323,3.0
0,Fp2-F8,1.4617464975712417e-10,1.2137573229962523e-05,0.0027870689068880275,97.0
0,F8-T4,1.3010732815690857e-10,1.204521263347997e-05,0.002263050428296762,71.0
0,T4-T6,1.7027529172724138e-10,1.956775703530375e-05,0.001344010357127598,20.0
0,T6-O2,4.269224030751768e-11,1.0993184976118249e-05,0.0013222599094210637,28.0
0,Fp1-F7,1.3256293068173187e-10,1.5635022720446904e-05,0.001653201336832789,38.0
0,F7-T3,2.17455981713638e-10,1.9228728668516262e-05,0.0015710515689565724,19.0
0,T3-T5,1.422120536904498e-10,1.7379875255103282e-05,0.0011096074553056429,21.0
0,T5-O1,4.09080191144996e-11,6.6168097272877355e-06,0.0006705830339060639,46.0
0,Fz-Cz,9.183525500285807e-11,1.3599775900577366e-05,0.00018588267232276377,5.0
0,Cz-Pz,2.330758571425015e-10,2.240119719078865e-05,0.00019893294094668412,3.0
0,Fp2-F4,9.982737733786364e-11,1.068325843097945e-05,0.00211715511752678,80.0
0,F4-C4,1.08749566955944e-10,1.044499211937023e-05,0.0004196163295999023,5.0
0,C4-P4,6.621125363976281e-11,1.2812447512440986e-05,0.00016898424756614885,5.0
0,P4-O2,1.2795695057094552e-10,1.9439656700563992e-05,0.0003483417855769524,5.0
0,Fp1-F3,4.961175377230845e-11,1.2670319494001458e-05,0.0012631990783410138,14.0
0,F3-C3,7.419283801540125e-11,1.0975579849548596e-05,0.0003605554985198523,8.0
0,C3-P3,1.2430093817397923e-10,1.1161255506333217e-05,0.00019458285140537733,6.0
0,P3-O1,7.423241121152173e-11,1.603869526061771e-05,0.0002655227731559191,3.0
0,Fp2-F8,1.6978137362920506e-10,1.3282783118960034e-05,0.0032779597805108794,99.0
0,F8-T4,2.1622893114895193e-10,2.084399077958584e-05,0.00267028573381756,47.0
0,T4-T6,1.3567299041586646e-10,1.1718817185253231e-05,0.001223379027924436,25.0
0,T6-O2,1.0900692706610965e-10,1.059498162199519e-05,0.0011728510647907955,46.0
0,Fp1-F7,5.902887167341575e-11,2.215721745316357e-05,0.0017114256122318186,0.0
0,F7-T3,1.3936374719655628e-10,1.51354928950484e-05,0.0014566107517929626,30.0
0,T3-T5,2.704143959219048e-10,1.7400197916819038e-05,0.0011162999007538071,7.0
0,T5-O1,9.768489542612952e-11,1.4025302580686393e-05,0.0005822427539902951,42.0
0,Fz-Cz,4.634609992124817e-11,7.369543367157934e-06,0.0001810306493728446,13.0
0,Cz-Pz,1.24918674197818e-10,1.437623965081491e-05,0.00019324436231574454,4.0
0,Fp2-F4,1.2380548707216646e-10,1.7610127347374683e-05,0.002005223967406232,28.0
0,F4-C4,1.852380715059111e-10,1.3748585672194552e-05,0.0003774539232764672,9.0
0,C4-P4,8.377086407633827e-11,1.0683964652152384e-05,0.00014305102145451218,16.0
0,P4-O2,1.309692615591284e-10,1.567165163623879e-05,0.0003117006467482528,19.0
