label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,1.7999233769531397e-09,4.247682778843924e-05,0.0006710849673146762,5.0
0,F4-C4,3.251973851595169e-09,5.721807521349052e-05,0.0007773275388042848,3.0
0,C4-P4,2.3719817733822593e-10,2.1577261338062163e-05,0.0003262567155980103,5.0
0,P4-O2,1.5751816655822318e-09,4.347534254415296e-05,0.000495073652027955,2.0
0,Fp1-F3,1.034910583394631e-06,0.0010183792538674937,0.26736938616620376,99.0
0,F3-C3,2.0002467242521027e-08,0.0001414329630834427,0.0372197007376934,100.0
0,C3-P3,1.6444666478771902e-08,0.00012840442788264776,0.03372189412421033,99.0
0,P3-O1,1.428317663110107e-08,0.00011968818135765403,0.0314677111861324,99.0
0,Fp2-F8,1.3424574190230894e-09,4.0946229466389795e-05,0.0006239032269051178,3.0
0,F8-T4,6.005157808851772e-10,2.450665558911496e-05,0.0004669653811456648,9.0
0,T4-T6,2.082157850062348e-10,2.721490464366613e-05,0.00038665603576769315,2.0
0,T6-O2,2.411989097036387e-10,1.8352976980145523e-05,0.0002384183690908537,8.0
0,Fp1-F7,1.0081975137324655e-06,0.001005238979057111,0.26400325341691333,99.0
0,F7-T3,6.196734327599223e-08,0.0002490971392231234,0.0654166465221717,99.0
0,T3-T5,9.495836202321345e-08,0.00030843486478075206,0.08098227076778465,99.0
0,T5-O1,3.860348415863978e-08,0.00019651461065848698,0.05149267914499343,99.0
0,Fz-Cz,9.830330434849968e-09,0.00010177077428733681,0.0011619758409375284,3.0
0,Cz-Pz,3.055564670514015e-10,2.9993472517900295e-05,0.00029329642176580096,3.0
0,Fp2-F4,8.84193206506367e-10,2.9837725957899574e-05,0.0006153703589587084,7.0
0,F4-C4,1.0521805390047385e-09,3.8055898270052735e-05,0.0005809042649006623,9.0
0,C4-P4,2.2546359896226695e-10,3.573950709174062e-05,0.00034081278444776756,2.0
0,P4-O2,8.997325289725141e-10,3.808919008500131e-05,0.00045910175774407165,10.0
0,Fp1-F3,1.0734298707999008e-06,0.0010364886133140084,0.2710542466299631,99.0
0,F3-C3,2.082228330135218e-08,0.00014430380600627776,0.03779123557896664,99.0
0,C3-P3,1.7209161942265332e-08,0.0001312416484324961,0.034293428965483555,99.0
0,P3-O1,1.4800240334956013e-08,0.00012166844522958592,0.03187645229187902,99.0
0,Fp2-F8,1.4043464789307301e-09,3.7475749829099645e-05,0.0005206722558671834,2.0
0,F8-T4,3.300485759945074e-10,1.8287745666753945e-05,0.00039117343644520406,2.0
0,T4-T6,2.039578941405149e-10,2.9875013449563445e-05,0.00033545882808923625,1.0
0,T6-O2,3.8264285076269425e-10,1.9631074599707493e-05,0.0002432703920407727,5.0
0,Fp1-F7,1.0447606452496566e-06,0.0010225566715001105,0.26744132995477155,99.0
0,F7-T3,6.324912018070646e-08,0.00025167007609829944,0.0658486438758507,99.0
0,T3-T5,9.891299471746033e-08,0.00031453287662376275,0.08191569959666736,99.0
0,T5-O1,4.158698171807488e-08,0.0002039349217368133,0.05283167016803491,99.0
0,Fz-Cz,3.271494877360627e-10,4.558956356991322e-05,0.00045977100228888814,2.0
0,Cz-Pz,1.7560489318874263e-10,3.470134028725875e-05,0.00026518815088351073,0.0
0,Fp2-F4,6.94957222610226e-10,3.0345594293935876e-05,0.0006187165816827905,9.0
0,F4-C4,4.5814094730947313e-10,2.434328070490659e-05,0.0005788965312662128,9.0
0,C4-P4,5.65523283340918e-10,3.178432905772927e-05,0.00047181740409558395,7.0
0,P4-O2,5.511391823745199e-10,2.3480913356263284e-05,0.0005032718977019562,8.0
0,Fp1-F3,1.0708272462654918e-06,0.001034888208646085,0.27103500584929957,100.0
0,F3-C3,2.0738933889871043e-08,0.00014401181866304584,0.03799552247627186,99.0
0,C3-P3,1.7224938835040043e-08,0.00013133419817855824,0.034489852239387185,99.0
0,P3-O1,1.49117190232354e-08,0.00012218689855976187,0.03199808748789941,99.0
0,Fp2-F8,9.31847234581061e-10,3.122083878828162e-05,0.00045910175774407176,5.0
0,F8-T4,4.162947448336718e-10,2.1425884308217695e-05,0.00047081353727835933,5.0
0,T4-T6,1.298221191900367e-09,3.644323699129005e-05,0.0005658462626422925,8.0
0,T6-O2,8.541408834690199e-10,3.1809038029861466e-05,0.0005116374545121616,4.0
0,Fp1-F7,1.0429627011826158e-06,0.00102137594232978,0.2675788597087313,100.0
0,F7-T3,6.28847114752833e-08,0.0002508157488366637,0.06586269801129185,99.0
0,T3-T5,9.835950412812389e-08,0.0003136595846519261,0.08242248502822962,99.0
0,T5-O1,4.1979312708906744e-08,0.00020489454625075235,0.05375723537351603,99.0
0,Fz-Cz,6.944240674748801e-10,3.784808945237963e-05,0.0006145338032776879,5.0
0,Cz-Pz,5.689930881036384e-10,2.6134184328731187e-05,0.00038314250190740686,5.0
0,Fp2-F4,8.077681851420422e-10,3.0195973858814718e-05,0.0005111355211035493,9.0
0,F4-C4,7.621801177863983e-10,2.9104977717345827e-05,0.0005089604763328959,6.0
0,C4-P4,1.425778290749332e-10,1.6494757604473376e-05,0.00029329642176580096,7.0
0,P4-O2,3.0170857759719564e-10,1.925835621829338e-05,0.00031872771446882534,3.0
0,Fp1-F3,1.0553150261242171e-06,0.0010307410066955108,0.2708621734456007,99.0
0,F3-C3,2.0389164343242378e-08,0.00014279142383336448,0.0377857143114719,99.0
0,C3-P3,1.6749683233241877e-08,0.00012946302873638802,0.034032256281868956,100.0
0,P3-O1,1.456281209001509e-08,0.00012069712674757889,0.03154802053151036,100.0
0,Fp2-F8,5.982621205334997e-10,4.703384248366947e-05,0.0004258068416394543,3.0
0,F8-T4,2.4284346225000175e-10,2.5872145489665385e-05,0.0003833098130436109,11.0
0,T4-T6,1.766642521907085e-10,3.596526080707831e-05,0.0003123698912930693,0.0
0,T6-O2,1.1783225510704395e-10,1.741311988312831e-05,0.00023892030249946593,7.0
0,Fp1-F7,1.0291714165131862e-06,0.0010186354340272102,0.2673514838746299,99.0
0,F7-T3,6.370909422806688e-08,0.00025240766067090965,0.06642536536234625,99.0
0,T3-T5,9.742127377677528e-08,0.00031217192756969383,0.08258310371898556,99.0
0,T5-O1,3.9749427847774427e-08,0.00019937659216086957,0.05248433224927518,100.0
0,Fz-Cz,5.285007663062977e-10,3.082629469301279e-05,0.0005633365955992307,10.0
0,Cz-Pz,8.268286451454561e-11,9.105622542471783e-06,0.0002099754759361553,11.0
0,Fp2-F4,4.341413554467421e-10,2.2134479726579775e-05,0.0005850870433057648,13.0
0,F4-C4,7.684214972705397e-10,2.7736321442479524e-05,0.0005059488758812219,12.0
0,C4-P4,1.928751417943569e-10,1.510294725200473e-05,0.00038481561326944786,11.0
0,P4-O2,2.3776818991655485e-10,2.053869580592569e-05,0.0003282644492324595,4.0
