label,channel,variance,rms,line_length,zero_crossings
0,Fp2-F4,1.8023767587795415e-12,1.9245894794363234e-06,8.850759105197303e-05,35.0
0,F4-C4,2.1611209994445666e-12,1.470530689585739e-06,0.00010155785967589342,36.0
0,C4-P4,1.2582672030237656e-12,1.1279453538164001e-06,8.14805233314005e-05,52.0
0,P4-O2,2.4904472863365557e-12,1.638440271685714e-06,0.00011996208465834529,51.0
0,Fp1-F3,1.311283761600678e-12,2.5973041571283965e-06,0.00011812166216010008,0.0
0,F3-C3,1.907515872895166e-12,3.5808131736801674e-06,0.00011511006170842616,0.0
0,C3-P3,7.270760552409204e-12,2.7189266177089465e-06,0.0001540935564439833,50.0
0,P3-O1,3.3823419638127237e-12,2.5442417973635576e-06,8.817296877956481e-05,7.0
0,Fp2-F8,5.6145265941548045e-12,2.3778690563229043e-06,0.00011962746238593707,14.0
0,F8-T4,2.1617480402759465e-12,1.6418404280906092e-06,8.064396765037997e-05,49.0
0,T4-T6,6.201959203972954e-13,8.450739368578548e-07,0.00010774837171544541,84.0
0,T6-O2,8.449772442611607e-13,1.0757448209713967e-06,0.00013000075283059172,49.0
0,Fp1-F7,3.874992012723623e-11,8.285683099628135e-06,0.0001315065530564287,21.0
0,F7-T3,9.203797585136887e-12,3.2595828802372017e-06,0.00011126190557573173,5.0
0,T3-T5,2.2018304294312373e-11,6.158555300609838e-06,8.78383465071566e-05,29.0
0,T5-O1,2.570043200219868e-11,6.085888677402149e-06,0.00014321833259071628,29.0
0,Fz-Cz,3.398499370848566e-12,2.2422530664294846e-06,8.83402799157689e-05,32.0
0,Cz-Pz,1.1756720862101952e-12,1.111637792963529e-06,0.00016563802484206668,76.0
0,Fp2-F4,3.7349379580697874e-13,8.064061571731874e-07,9.586928104495376e-05,48.0
0,F4-C4,1.3677037679599047e-12,1.170570919781748e-06,0.00010724643830683307,46.0
0,C4-P4,2.1128196341494016e-12,1.5494286658976854e-06,8.36555681020539e-05,14.0
0,P4-O2,1.0382685604875325e-12,1.911191051673677e-06,0.00011293501693777276,22.0
0,Fp1-F3,8.311755117383023e-13,1.1970805609770615e-06,0.00013301235328226567,55.0
0,F3-C3,4.089839651514718e-13,2.567707298777858e-06,0.0001293315082857753,0.0
0,C3-P3,1.0558000753943229e-12,2.1146830385641823e-06,0.00013435084237189857,14.0
