label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,1.3053294533708668,0.3351139822314912,0.0636270139423957,0.25468417841131696
0,F4-C4,1.028499167301571,0.3461417730898685,0.087888964621034,0.29501546608721935
0,C4-P4,0.5788224412160191,0.4314590351740254,0.07917032421024826,0.06513221163049973
0,P4-O2,1.0527089826197098,0.6686106818667761,0.14533138003716484,0.07787170559273922
0,Fp1-F3,1.2259772801265523,0.43273067042895824,0.041429377265002565,0.10779152446616874
0,F3-C3,0.8451190629206659,0.42167895175758097,0.12724306080265127,0.1316640723797785
0,C3-P3,0.7094582895772874,0.10567001370955276,0.01802416487871355,0.04490183791819514
0,P3-O1,0.8669146355947839,0.497986510018992,0.10423951834842313,0.12539228069626007
0,Fp2-F8,0.7727007148071432,0.09661540479366493,0.08687750845809267,0.14236367463138727
0,F8-T4,1.419205187782046,1.0427942739687095,0.054479257222102964,0.2190851987417013
0,T4-T6,1.3766139089465947,1.341503105553099,0.413674578967003,0.30080653193217777
0,T6-O2,1.008969563284265,0.3989155692155498,0.09121305152767281,0.16522888407705966
0,Fp1-F7,0.7327952835269733,0.34929650279614943,0.05175536281021233,0.06869957762095366
0,F7-T3,0.8545871892334507,0.1941974720336285,0.023993045258225223,0.04928969575001374
0,T3-T5,1.015506866922257,0.34832266424740016,0.07169662697237864,0.09960277142179913
0,T5-O1,0.6829776216077198,0.5409341662887086,0.05982228218389884,0.08841084215338346
0,Fz-Cz,1.0895256553679469,0.4114200974016403,0.2241226614902482,0.10009844732141773
0,Cz-Pz,1.1982835231217128,0.2773812338700343,0.20245434894894715,0.07479191379828964
0,Fp2-F4,1.101077311879568,0.13285560594548002,0.028062469442708633,0.11982941124787636
0,F4-C4,1.0757998502369053,0.21132667017102982,0.04464977483535987,0.12646668473795647
0,C4-P4,0.8667637034792927,0.04108716970326423,0.013227934825862054,0.09558117847946544
0,P4-O2,0.9422799804240024,0.09837421646853448,0.08644120487490267,0.06645248809498071
0,Fp1-F3,1.0486770293245018,0.3881500811551399,0.03679310231203936,0.07486108063917955
0,F3-C3,1.2648445835348452,0.46469312496998066,0.059765851755256096,0.14244970962777156
0,C3-P3,1.233519939696614,0.4180063337617775,0.05126875637920615,0.08123232326720307
0,P3-O1,1.0402508126288397,0.5994442974725069,0.09127206040133637,0.12703694054752313
0,Fp2-F8,0.5618219675678184,0.11844396264252906,0.06617289580752342,0.09859488588504262
0,F8-T4,1.1607216998849548,0.417237056760715,0.1357511406418764,0.26462318900750365
0,T4-T6,0.8274788305296912,0.173322775163743,0.1263482082554221,0.31991892710248304
0,T6-O2,0.9853142848017171,0.08566277251477375,0.010101090967977077,0.04684814066599955
0,Fp1-F7,1.3363175678297599,0.6489120532204347,0.10087042535824985,0.06830188877855446
0,F7-T3,1.0494091306719349,0.4356687227345591,0.016730248110567725,0.06433462910313231
0,T3-T5,1.2309423213781296,0.7272555525131668,0.23142918295474377,0.1321219107346544
0,T5-O1,0.8639333083662132,0.24922137142134335,0.02857312287150274,0.08118147566586878
0,Fz-Cz,1.393743137339315,0.3615317067542514,0.13404425110862103,0.1830011462529333
0,Cz-Pz,1.4766500611687206,0.6019026703305355,0.1169666435552356,0.1034134198127112
0,Fp2-F4,0.690780383121383,0.46822373632103553,0.07185910739739314,0.22428654976706938
0,F4-C4,1.0628027520147925,0.729421389318718,0.043996484306341184,0.11601899945774485
0,C4-P4,0.5083302153740901,0.34383479325234045,0.036714741353449175,0.04535082855555317
0,P4-O2,0.9793556580878374,0.5359099769339675,0.10509633574497752,0.05207248729862754
0,Fp1-F3,0.8565966398578563,0.6447813669323988,0.09263869895984281,0.136443058549927
0,F3-C3,1.1088090192853859,0.3808198667604551,0.1998240500843787,0.10667833131472534
0,C3-P3,1.0470019167466504,0.2245915964537222,0.07964076193212938,0.046271708907987444
0,P3-O1,1.0081314207453302,0.25523419735445224,0.04460954444018322,0.0926498486836705
0,Fp2-F8,0.955249844876506,0.4090255689555831,0.15618993454101968,0.2053847348505661
0,F8-T4,1.1443558497696558,0.7763132041108874,0.1901770979760949,0.14170386395364865
0,T4-T6,1.2973636673561377,1.2798868978156093,0.2873936352392308,0.29781692746116206
0,T6-O2,0.8284601506489163,0.39344647523509546,0.08592888068710307,0.07474072093554375
0,Fp1-F7,0.8452332252136022,0.1944338334025992,0.035626693303786525,0.06441271170900165
0,F7-T3,0.8571642826342913,0.24757947084145968,0.13731298429002387,0.05977335076207889
0,T3-T5,1.0789597476542772,0.38635852179383473,0.07275727788627145,0.08572015511091717
0,T5-O1,0.6565728878155841,0.20766831514122805,0.05337404842972342,0.07072156879825808
0,Fz-Cz,1.0235744891433023,0.5356399677994271,0.13754978787613947,0.09429138079448263
0,Cz-Pz,0.9723038453199311,0.22754989039682527,0.11642003196577573,0.0614591009775922
0,Fp2-F4,1.2349189149685311,0.46544317403224933,0.05819083436479914,0.10631871735399266
0,F4-C4,1.0897491439587061,0.18950741071897337,0.0992785217464191,0.22766613949356232
0,C4-P4,0.3543325580277329,0.20053136201016566,0.042118515937390126,0.025497867436547687
0,P4-O2,0.9088241523091041,0.2757211760757728,0.11263781426740173,0.19490006549511674
0,Fp1-F3,0.6804727548243693,0.44024160913771615,0.10475666576200517,0.11869601107021832
0,F3-C3,1.2289005606976684,0.23970730727379097,0.10420563037916844,0.1740910237517299
0,C3-P3,0.46660772478552104,0.3743235378299376,0.08196541746111977,0.11266278089006018
0,P3-O1,1.0173794396947236,1.0312932800876264,0.4514317623271237,0.24210788487109655
0,Fp2-F8,0.6662031735586094,0.4322262468759904,0.05482287965536671,0.09691721031431513
0,F8-T4,1.3048107778215905,0.2664827953062117,0.12375014141608363,0.16411430139279967
0,T4-T6,0.6832396707957178,0.3143195901861742,0.16024761948665825,0.20794000334347337
0,T6-O2,0.6346254363136232,0.304819258467787,0.15433197067789978,0.21500237449735965
0,Fp1-F7,0.9551999759422057,0.3760727166568294,0.07096881455716023,0.09732530355370181
0,F7-T3,1.061356712030239,0.5815766097333506,0.1794095504150848,0.261360976170589
0,T3-T5,1.048324616097984,0.5561229176650387,0.36305853663090665,0.3465962571811955
0,T5-O1,0.8013877066726993,0.34405971543534414,0.19699702652564594,0.17948390061906155
0,Fz-Cz,1.1562977856726382,0.2914014416807449,0.06853578691225601,0.1160089568761956
0,Cz-Pz,1.2380419129319014,0.4245177349112692,0.11792568659272624,0.06436479561284514
0,Fp2-F4,1.4516409674412043,0.4038688891408341,0.0730023569748236,0.06450720632052426
0,F4-C4,1.1657260967325547,0.5072632562331455,0.09640108094733346,0.09303011777512513
0,C4-P4,0.3944152447311061,0.037685599253337226,0.01017304561679687,0.016822693505972784
0,P4-O2,0.9126957543014441,0.13836929132139225,0.01890757465621995,0.02869185137041434
0,Fp1-F3,1.3065576809462214,0.6300852658345624,0.2463346740786604,0.1833145976684407
0,F3-C3,1.1624843410741437,0.5761854850778996,0.12137318194271851,0.19763658297996972
0,C3-P3,0.9430048712629882,0.1567587004341217,0.0705225929943199,0.048274906451505034
0,P3-O1,0.716930523835848,0.20444792922945107,0.054392921698643716,0.09139331448325361
0,Fp2-F8,1.3079993211561585,0.3183272099247841,0.10284312262222066,0.09738847734454936
0,F8-T4,0.8453914104001654,0.18647170498549356,0.04694492060572062,0.11491866467011937
0,T4-T6,1.0794208183358118,0.14173075008966893,0.04963961585509004,0.06641281661612977
0,T6-O2,0.5532633875832506,0.0552205872035444,0.024541011480382756,0.025404097397235547
0,Fp1-F7,0.4790093440096346,0.5443086332506771,0.08570261691711431,0.11532677505715967
0,F7-T3,1.0331862314270703,0.3364085166637728,0.055553304558623104,0.1267712278367243
0,T3-T5,1.0577085657110363,0.2491388983422134,0.04457932795065015,0.2764090736819719
0,T5-O1,0.9758942939528912,0.08333698853706376,0.029549920638219578,0.06428786930955435
0,Fz-Cz,1.1480599250990657,0.4717579957345537,0.07636303414085303,0.08844066774428523
0,Cz-Pz,0.8485302814622593,0.14324907980160578,0.09087847095126292,0.043510242535944064
0,Fp2-F4,0.43988402839729546,0.11336075243897697,0.014295406354176726,0.02814903562666797
0,F4-C4,0.9431742512325882,0.28249064322973416,0.052516595699871126,0.032184810786620645
0,C4-P4,0.11067801338056425,0.049922008639728226,0.007035690631905157,0.007371291865605286
0,P4-O2,0.35902900400470705,0.09762095935992571,0.006832521430025712,0.011308078625567793
0,Fp1-F3,0.5321541015137015,0.18569251216205251,0.0687427572302866,0.054861916120304666
0,F3-C3,1.026946527242264,0.40263072164503816,0.12285969368014052,0.1279224630543845
0,C3-P3,0.3234781357906864,0.04208536186514752,0.016352443717939077,0.018046251386334932
