label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,0.5906362502854503,0.19397062111026792,0.03019079161230534,0.05703783206691562
0,F4-C4,0.1591821707599327,0.04604104794363519,0.05371287565893178,0.02811583225056393
0,C4-P4,0.5403629365799503,0.26209452038689995,0.1802572681641638,0.027882513755749107
0,P4-O2,0.13716999493187934,0.12033247417198524,0.10972492887733952,0.0416326392840921
0,Fp1-F3,0.5761059496990747,0.07159201294920023,0.022152282405748364,0.031985071968915736
0,F3-C3,1.0434599090118757,0.686415626816712,0.13226139251756985,0.24361881836240118
0,C3-P3,0.5307499548823502,0.16074724561386655,0.18729041774472643,0.07064609630392159
0,P3-O1,0.7710527673072312,0.24828096120614354,0.2480614859295329,0.06210869991475511
0,Fp2-F8,0.05913645025504874,0.04670602975857791,0.012038566924988742,0.03150966468017476
0,F8-T4,0.48619669751086264,0.05450176145250451,0.00819359812457712,0.07492848865466988
0,T4-T6,0.2990019752046723,0.08907389198824359,0.07349045634074738,0.08904646391705057
0,T6-O2,0.7001473745498846,0.10535692967714667,0.21320032629322586,0.08661359322089486
0,Fp1-F7,0.6578554847790687,0.12446543528829748,0.017788347828636482,0.04388772837090646
0,F7-T3,0.15368392203812653,0.11302642989084773,0.015566158559172424,0.04074180992111209
0,T3-T5,0.5613254157870978,0.4691554597269119,0.2473895629655678,0.14462393862839756
0,T5-O1,0.6840286658350448,0.22037881784876526,0.25171478755029675,0.13032917624989637
0,Fz-Cz,1.1770449275289432,0.3352790477721048,0.1524832758547107,0.1326460886809087
0,Cz-Pz,0.7520943964879263,0.3366026108530437,0.2937798052168198,0.0488201909599319
0,Fp2-F4,0.23575900986434215,0.18319233356388448,0.08329706755136981,0.03645461246059836
0,F4-C4,0.11060570742983197,0.08044985461117223,0.04546056976621625,0.026306429857574743
0,C4-P4,0.3863557884804634,0.23737456626905656,0.05085293338510299,0.027989163854755125
0,P4-O2,0.395949457563585,0.4117496613212345,0.09874986672496502,0.04094848473965047
0,Fp1-F3,0.3253355141036849,0.0466193723876151,0.01659883056651175,0.021912438783047758
0,F3-C3,0.41669248127131137,0.05796683781507283,0.051069535070848104,0.03344251384677854
0,C3-P3,0.8586241875184905,0.34992982251115634,0.014166556694430588,0.025133021311531993
0,P3-O1,0.47977103852810365,0.2247186628036165,0.1121599514990639,0.04881203700474737
0,Fp2-F8,0.03438687897516094,0.03534878370002507,0.014170113953308201,0.02245984827604803
0,F8-T4,0.1577061761009792,0.02718899639554627,0.012239390108366114,0.07046712829735492
0,T4-T6,0.22386947227928713,0.15034224183536818,0.015724030062894374,0.05650802037265831
0,T6-O2,0.5331131963314375,0.48692448231520247,0.09211386228744228,0.04164437405751603
0,Fp1-F7,0.3520437753342973,0.05161072816933441,0.017592566135182484,0.024407418897986963
0,F7-T3,0.1911339556960372,0.01671312781972907,0.009875383304267555,0.012313290703851114
