label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,1.4281260449868338,0.9246087621668654,0.4397396345661139,1.5314340956633665
0,F4-C4,0.9575544711446579,1.1007095969002887,0.639164656527269,0.6552081971356223
0,C4-P4,0.9757341764772248,0.12184389834559797,0.17485219930440413,0.33984551348034503
0,P4-O2,0.6946182368402849,0.08587995974998389,0.07881627243867265,0.44419921373395216
0,Fp1-F3,0.9830645027326038,0.5220844618411666,0.3850769078512664,0.6803702350143874
0,F3-C3,0.8275374051746349,0.3500654258678281,0.09653958646695378,0.1297784213168231
0,C3-P3,0.7823679328739731,0.17591130595576268,0.028672076469527782,0.08349701999601575
0,P3-O1,0.8621770699833722,0.1370180045908877,0.05499297537169946,0.2893485615444518
0,Fp2-F8,1.2072347222651387,1.292424362954005,0.7088985933188876,1.2621915711963063
0,F8-T4,0.8966428678631637,0.6968798050861623,0.3172227862909628,0.9899360808704643
0,T4-T6,0.9677369719633445,0.27102947646048225,0.28126193081339784,0.848665660361633
0,T6-O2,0.38090137367485233,0.03288737181676092,0.020193882921458645,0.12312599926108939
0,Fp1-F7,0.9838928743498856,0.5457145257033948,0.3410255491026996,0.6618932081007839
0,F7-T3,0.9876229534479553,0.47828651289685753,0.14854517618512292,0.41728282633646996
0,T3-T5,0.5034302059916704,0.13616084072339146,0.05929661073125983,0.052235770582963824
0,T5-O1,0.568005704063001,0.13441347621334399,0.03673443798305105,0.35258314476406744
0,Fz-Cz,1.318455291373107,1.0332634273062473,0.607847558183718,0.7019310773141305
0,Cz-Pz,0.4324728942708199,0.1677312999675937,0.02818146511967469,0.06982480904268969
0,Fp2-F4,1.8439290742723178,1.359519777880242,0.4028442266549705,0.7124688621096418
0,F4-C4,1.7516338986560092,1.1403161888170443,0.9406084346102084,1.318494700800672
0,C4-P4,1.662771715725355,1.2052008335210682,0.37270577340355326,0.41812521575264744
0,P4-O2,0.7782223605963859,0.32694860714553614,0.09646983219218505,0.5868210289662578
0,Fp1-F3,1.493713560723271,0.8617977991222782,0.8143571175609963,0.47292248965534
0,F3-C3,1.1167443486181692,0.4592688410241798,0.5455403391209928,0.23077595626371936
0,C3-P3,0.48313000818056173,0.22149020461464414,0.10845136851664466,0.05969138039666812
0,P3-O1,0.31866625589128184,0.1078950388258487,0.15158753601088762,0.3869163322017959
0,Fp2-F8,1.1368533329294048,0.6213315773443295,0.5026338553526892,0.3015144594224471
0,F8-T4,1.5424404739211177,1.316480379031153,0.5700124478752097,0.4296006139096371
0,T4-T6,1.0442350549192012,0.23669200536390222,0.22999855181943768,0.40310357003214625
0,T6-O2,0.06636208856514057,0.09075878184711729,0.07683511242056894,0.1237209486440846
0,Fp1-F7,1.314997880394862,1.2067062162106856,0.8542710224347343,1.0932766921656099
0,F7-T3,1.249075503912151,0.9251176400039125,0.9656427261657824,0.8561196510274258
0,T3-T5,0.551905278759479,0.0440507565326347,0.11235104848137593,0.16506556867442873
0,T5-O1,0.49794083535706934,0.10057914995407062,0.1201480741862911,0.3666522360349307
0,Fz-Cz,1.5141271224316006,0.8951799751523913,0.7357924676259673,0.7631904773091724
0,Cz-Pz,1.168122465656361,0.7877871283591475,0.4246953001022821,0.4378351864069655
0,Fp2-F4,0.6377444996985993,0.665204025515118,0.19391682499486818,0.3919994264169995
0,F4-C4,1.1210690466406419,0.995753332877049,0.49853808818072154,0.46039495889274157
0,C4-P4,0.8469173685049738,0.4372745011463403,0.3541939186587377,0.4240120748208861
0,P4-O2,0.5551542950740764,0.1578560750188721,0.2918158029190736,0.5212696460905557
0,Fp1-F3,0.6563531406545697,0.5623946133025124,0.237961349932559,0.4546590279549025
0,F3-C3,1.8792682599329762,1.9146111112461117,0.7066056616493469,0.9058931984802747
0,C3-P3,1.783601340779233,1.5110197780830135,0.717224102615738,0.9100333122499706
0,P3-O1,1.561758759690044,1.2276196310023382,0.1804356795159636,0.5468862568600245
0,Fp2-F8,0.6660001142599762,0.2736485226986967,0.16738406989072255,0.2149474318719275
0,F8-T4,0.6604120219896555,0.5056485765289244,0.2734821315286999,0.27171132901288597
0,T4-T6,0.6778856312686098,0.08625970426052411,0.23346996569233952,0.6039058986181745
0,T6-O2,0.23147542475864621,0.1227290681885048,0.06992499713239553,0.11878889869513386
0,Fp1-F7,0.9578373014781907,0.42962229484740116,0.1964863571365011,0.43968952005891315
0,F7-T3,1.0348965858594743,0.7019146813043932,0.3222997566347789,0.6352360349689069
0,T3-T5,1.3686236314245712,0.5719205063678259,0.7611891716735915,0.453088838616187
0,T5-O1,0.9211854820055562,0.1301693866924494,0.45019875799259174,0.6600993693207
0,Fz-Cz,1.0988310799078445,0.5947253946410622,0.3027321505607135,0.7588756874693885
0,Cz-Pz,0.9164329626172819,0.813851408227678,0.5845643552182918,1.0460598245240356
0,Fp2-F4,0.09295700643255606,0.03668914327229806,0.008367131844105057,0.044164853275726015
0,F4-C4,0.16118490057178986,0.012697194903512015,0.011797456010334493,0.041163151069905556
0,C4-P4,0.644092074667888,0.0793240255686598,0.09074874582675012,0.08416885775325686
0,P4-O2,0.7919508693404272,0.18378430842950255,0.10667081750498059,0.3030582502700534
