label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,0.6732187955000173,0.07518448112649921,0.007835229007159808,0.04734986517699918
0,F4-C4,0.6921685505108158,0.04583487139857534,0.03411706341834711,0.0459816755028125
0,C4-P4,0.4976929306195957,0.06300638387566324,0.014396335231620015,0.025675906157726552
0,P4-O2,0.5377424150402074,0.03710207416551345,0.005129542422296527,0.040588448635551555
0,Fp1-F3,0.8907536764443976,0.041796254715437714,0.013836733812726638,0.04406660717209207
0,F3-C3,0.15872016573261516,0.03194293641588971,0.01049682225488233,0.02567791857278172
0,C3-P3,0.28305864271596987,0.008642120882828258,0.0038668107946796,0.008393746523891465
0,P3-O1,0.5274394786957025,0.04591549511187084,0.014900362339658689,0.054945254549321226
0,Fp2-F8,0.8817682806621125,0.11517324257602339,0.07048283497386049,0.1421236092285357
0,F8-T4,0.7450211064705077,0.26978003663908867,0.263673001170596,1.4010675460801254
0,T4-T6,0.8043626847128509,0.2930852915369447,0.14233194236189312,1.3286266961775457
0,T6-O2,0.6629541371131702,0.020117564778245327,0.03506846805958268,0.228747013558053
0,Fp1-F7,0.7216661204311604,0.036479327437224145,0.042843011006241966,0.18938060420823194
0,F7-T3,0.803003945389983,0.6368972305920826,0.38257645563146075,1.6091023837917817
0,T3-T5,0.8753679527279323,0.5349998582422169,0.29137590598995017,1.2413749649931405
0,T5-O1,0.7840797764096181,0.1429158338531062,0.03137889673164742,0.05765494818398971
0,Fz-Cz,0.2753931550058297,0.03739769263834803,0.00419986863734128,0.01668000817290201
0,Cz-Pz,0.36586348548047626,0.006732525169964922,0.0036218217382944025,0.013893043592181027
0,Fp2-F4,0.39806394144841106,0.1235834839676956,0.053626093177224124,0.11288126177411595
0,F4-C4,0.12937030186757734,0.3007612677970992,0.0771660101742217,0.1445513012230905
0,C4-P4,0.09699863665331929,0.12609929051902963,0.06900055314544341,0.05433994038813014
0,P4-O2,0.26854056744476223,0.17033899906467856,0.021318724506734086,0.057356418408471305
0,Fp1-F3,0.8484420432200916,0.04389954077171581,0.01086960793292357,0.03639971337604488
0,F3-C3,0.2117407003006974,0.04041395738881712,0.034344548038382654,0.04125127987068332
0,C3-P3,0.043818988580876884,0.049489742232308065,0.024736864609936682,0.06914464198293474
0,P3-O1,0.5328589649969493,0.0557848601007155,0.017372132174935564,0.14582386035480469
0,Fp2-F8,0.45594671777288925,0.291685619247225,0.10866241081721889,0.10361301759520128
0,F8-T4,1.0599660047953023,0.24150056780541673,0.5585024233341143,1.3992338235045554
0,T4-T6,0.7706158881492282,0.2626994250716176,0.1786222767725577,1.1226789301395437
0,T6-O2,0.612957732065297,0.20414949505112082,0.15558148652759823,0.37219466162511045
0,Fp1-F7,0.9830369376095741,0.20443101577620798,0.04755327100050703,0.21207785522731099
0,F7-T3,0.5273866949475924,0.6877658121721933,0.3177359146897679,0.9306792351554196
0,T3-T5,1.2431081544113394,1.1810148856435,0.4662595814567374,0.772159906404813
0,T5-O1,0.8873636157611715,0.09896386765550824,0.018690408694384632,0.14510148944441587
0,Fz-Cz,0.4829716459990974,0.08654670183291763,0.056455055718768396,0.050495261018297696
0,Cz-Pz,0.47331235170718633,0.07098297411795922,0.013107181545608526,0.061349122099871284
0,Fp2-F4,0.1753164217625224,0.07479480678324228,0.039925853196049986,0.054989623326623716
0,F4-C4,0.1750396399668557,0.034115305772325945,0.017023192039802872,0.04806785746616504
0,C4-P4,0.1995313627348989,0.029180096153839822,0.013299878234164616,0.018680867809536074
0,P4-O2,0.0755486266768691,0.06407127728647426,0.00566428727874922,0.05626594137917923
0,Fp1-F3,0.5987090561236473,0.11747505249930068,0.048554497969802435,0.0641627336135761
0,F3-C3,0.3039808950735885,0.06973635528512782,0.03412582774538049,0.02039745500210374
0,C3-P3,0.2582153391892925,0.03710927853255681,0.006353074331761409,0.011856361739851069
0,P3-O1,0.652396819825695,0.12635070633843204,0.01990836215608153,0.12391600544869122
0,Fp2-F8,0.933233379297121,0.262302849054722,0.008810831413923971,0.09884383952106134
0,F8-T4,0.890893937943732,0.6152340570092356,0.23433313545375578,1.4571034768195459
0,T4-T6,0.5554320451134108,0.5375404961506699,0.19161423098073552,1.2662460256739037
0,T6-O2,0.5458454320402387,0.038623753183479076,0.03867881612884025,0.2825323941239093
0,Fp1-F7,1.042740571104722,0.17428338889492842,0.11756776252101576,0.22246536994256447
0,F7-T3,0.6860421694737198,0.3523896057439391,0.3155507146440405,1.658104560607569
0,T3-T5,1.1035718696533094,0.42254101995795534,0.3605741829163457,1.44534445870297
0,T5-O1,0.5403759366551466,0.12263304551562149,0.035015942228072375,0.13143995888506593
0,Fz-Cz,0.49295016996673124,0.043312780537979295,0.014724461518703292,0.021917871815926568
0,Cz-Pz,0.16793998309527927,0.05753064231325542,0.0037791471113951193,0.014992683780473892
0,Fp2-F4,1.3041118467609045,0.3196413274585986,0.12910511818731693,0.24815494757934775
0,F4-C4,0.3998193967916367,0.27357088857196493,0.054717512672991575,0.12810453102582922
0,C4-P4,0.11830633920763436,0.14863994004517816,0.047109746363167386,0.139165626594065
0,P4-O2,0.9266159125991049,0.21751166387614668,0.09648904353706551,0.09549875420419655
0,Fp1-F3,1.2580092943296208,0.5999497296654278,0.04511810084690026,0.24780358726645135
0,F3-C3,0.6602548095303589,0.11784160941334286,0.0657008728086653,0.032205175890219984
0,C3-P3,0.500973761545863,0.10415607072343039,0.015620282555306267,0.0897266340520381
0,P3-O1,0.369580769097549,0.1750993006769518,0.07704173869136348,0.22608647570471319
0,Fp2-F8,0.8118326113667226,0.12489691726660776,0.047600165815258055,0.12394968762198698
0,F8-T4,0.7605168880642966,0.988453707380973,0.5972268974491243,1.1347034405269047
0,T4-T6,0.615379406647815,0.6560901361334847,0.4375324913923543,0.8670867234869033
0,T6-O2,0.8113848805364781,0.31365826841558764,0.1327271343956821,0.35196733505178923
0,Fp1-F7,1.1130841274206713,0.5557069042564667,0.05390639908876521,0.3755690966544245
0,F7-T3,0.903082670895768,1.0034274489562445,0.33492326564582553,1.3610226312888094
0,T3-T5,1.2648484572807073,1.0305118901772614,0.27460386933052006,1.1359289697347594
0,T5-O1,0.538769624391285,0.32808518327872316,0.09386682269783182,0.25002923132645727
0,Fz-Cz,0.7915789777310204,0.25050831414244956,0.08212360847476022,0.05480426549638186
0,Cz-Pz,0.6905086174743398,0.05726585478560138,0.013503421524366963,0.08841167931725022
0,Fp2-F4,0.878401887504465,0.5704231388667172,0.043426525344025566,0.3860008554773192
0,F4-C4,0.6574975152648644,0.08663782813487185,0.04352482436079381,0.0882449245467941
0,C4-P4,0.3878492637667689,0.2332291275687819,0.045090424265545465,0.07944369667256365
0,P4-O2,1.5472957031235473,1.0739188871882288,0.30886409469911086,0.1636826637887987
