label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,0.33587722277316556,0.13657968397882575,0.021656889596602787,0.09115995046758843
0,F4-C4,0.5198185814715816,0.025928706939148324,0.031084654744001808,0.03530007198214406
0,C4-P4,0.628381199770553,0.038266135651322676,0.022046568748726524,0.06770292555881255
0,P4-O2,0.5019665505417753,0.09358621124582525,0.05868399570932014,0.056223700077167024
0,Fp1-F3,0.0314592262680992,0.05488096910009298,0.11682080254864399,1.0354580067993955
0,F3-C3,0.4010301999925612,0.1808716373377522,0.034649753738819414,0.08451344952441706
0,C3-P3,0.8963677127237251,0.17016595299753487,0.04961306399679946,0.0511534588763755
0,P3-O1,0.6889340839134949,0.24791648871585142,0.07372769012074648,0.14977141453581994
0,Fp2-F8,0.6024967208995139,0.11666216404041728,0.025167216968147176,0.10625351553210144
0,F8-T4,0.08686338683442216,0.14149750218188561,0.15344372953670238,0.4743769800532706
0,T4-T6,0.6530105356159461,0.15921880763984103,0.12174220077515716,0.4224558563754419
0,T6-O2,0.24436204941567838,0.05521404559003659,0.07993133546545757,0.13580811149623692
0,Fp1-F7,0.7622116226546132,0.17360000970237835,0.21087490946362403,1.3685502216512924
0,F7-T3,0.4850059530194547,0.3942457413942045,0.2048451119389212,1.3430543807433806
0,T3-T5,0.7555792413317007,0.3419132949238428,0.20344657329478613,1.3431197589240704
0,T5-O1,0.2610160144960905,0.38775028743829537,0.12554667145467188,0.20821068309261223
0,Fz-Cz,0.707560989600916,0.10550787462829479,0.020362678381743587,0.03884344633950204
0,Cz-Pz,0.11761780813387607,0.03859667332459006,0.020548580984099733,0.03435343788828562
0,Fp2-F4,0.5846018643123266,0.1385227659177464,0.11584560803352792,0.442377747583632
0,F4-C4,0.14990525589618062,0.11921384646690575,0.022780095407619674,0.06506566588883828
0,C4-P4,0.6238047181900321,0.4763725310677607,0.08788165225582223,0.0957054456993928
0,P4-O2,0.5014463317482549,0.08282853234846724,0.04021923472883309,0.11472424608283835
0,Fp1-F3,0.5455336215403049,0.35825785722558084,0.25634392664729555,1.0455455089134613
0,F3-C3,0.24571515488559323,0.04933512880094432,0.0336822148091412,0.20445680064508343
0,C3-P3,0.6228771412083334,0.09353919302057993,0.055316458124870335,0.036342493563060824
0,P3-O1,0.5894888090678458,0.2764626895207831,0.09068479134354955,0.15765302831622152
0,Fp2-F8,0.325634407858565,0.1744758345417008,0.13376782869730866,0.38870065022575495
0,F8-T4,0.3921043338343939,0.17084411361920243,0.07124420034994793,0.4528097421821277
0,T4-T6,0.5921165725334936,0.19370466779929274,0.05722628930136157,0.27203673162378716
0,T6-O2,0.46772979608499343,0.09969468225073427,0.05956875523797665,0.11033114013716486
0,Fp1-F7,0.3765674000301493,0.236950808311954,0.26363904778285124,0.8265962730909551
0,F7-T3,0.5409957572680143,0.07747704297471551,0.04403217625490247,0.6777117850031423
0,T3-T5,0.7454798985727711,0.11196567919395502,0.16070191339371323,0.5731899886664495
