label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
1,Fp2-F4,0.5865757716071703,0.08628616014946748,0.015402038771704494,0.034619431009188795
1,F4-C4,1.0741587373371284,0.1120728727603698,0.09226255342990997,0.06466796822697297
1,C4-P4,0.9231279763527225,0.4836434637514939,0.36816857707032646,0.259504609514164
1,P4-O2,1.098225015635466,0.8318387509997498,0.4689983328613932,0.29523956495660564
1,Fp1-F3,0.26409568778981246,0.05492489495219775,0.008143362957547171,0.04161077785575656
1,F3-C3,0.4723319060043717,0.11819446845662837,0.06167450941329326,0.062370694395813026
1,C3-P3,0.6743302813627355,0.17442090661612705,0.17066800066708723,0.10326975111041894
1,P3-O1,0.7099100720540138,0.4712485313545417,0.3204189148508991,0.11942198441232599
1,Fp2-F8,0.5911867342430062,0.08247297193886328,0.03389499547395571,0.09367007430815336
1,F8-T4,1.320430282863778,0.8798091119232209,0.6651599532168445,0.3475113948378396
1,T4-T6,1.353381924785298,0.5631691150657383,0.2972927133767099,0.5058007109738258
1,T6-O2,0.004297163153970135,0.0020241932403819627,0.0006609903756560415,0.004129760519359493
1,Fp1-F7,0.15923375888385835,0.14307904907256958,0.04884368202068155,0.06656186218184246
1,F7-T3,0.10314180632073496,0.12993117951509597,0.06946381223746811,0.06238831491846549
1,T3-T5,0.5971443540034471,0.2515958763981457,0.16093085729145376,0.09212989150005954
1,T5-O1,0.8709940659352761,0.300171759222071,0.19937595158528568,0.12605004287350668
1,Fz-Cz,0.715648718720846,0.18571840355908453,0.13630385412138873,0.11619406080048586
1,Cz-Pz,1.192697051236883,0.49522584958519766,0.4453328101334924,0.2878595531350571
1,Fp2-F4,1.2453387275399372,0.23819313487767907,0.05364807426444418,0.06638912517647282
1,F4-C4,1.3295652006901042,0.4358761018858445,0.041810309671864374,0.18019349239158877
1,C4-P4,1.282539944441643,0.5501574914631774,0.37644327060440513,0.19586971086483518
1,P4-O2,1.5029159098123963,1.1766431166766318,0.7888247418030783,0.6558044913442371
1,Fp1-F3,0.7588209858007777,0.033731437776287045,0.012332561448936049,0.03958122317360323
1,F3-C3,0.9121505852300545,0.21332818247285487,0.05500079475233278,0.05170563578209434
1,C3-P3,1.2355961422282495,0.47450216612766677,0.22705816633264853,0.15524398259247713
1,P3-O1,1.7455471431791945,1.3557919001441368,0.43515410418951084,0.5937546149455701
1,Fp2-F8,0.919025307206571,0.06606071571583512,0.023464271871247312,0.06123305298203402
1,F8-T4,1.0681096808973454,0.610137544786723,0.5798132311907704,0.24635225547081707
1,T4-T6,1.5466443219817307,0.7264588030616972,0.5345158187705852,0.39174036289459946
1,T6-O2,0.005761925956470531,0.0007405636082081521,0.0015237631972551974,0.0032626963716163204
1,Fp1-F7,0.4015741167058936,0.17542067499213204,0.07278112705556147,0.04651130970440222
1,F7-T3,0.6594550356556397,0.31091969771601907,0.10962887126694178,0.09040385025657946
1,T3-T5,0.6894799448506431,0.6702000425864616,0.6897580616966188,0.5055725281302694
1,T5-O1,0.8710629103790092,0.8832949605404938,0.3729320224716442,0.46073105648545887
1,Fz-Cz,1.0881815966261923,0.8267547519498686,0.2347896503503492,0.19072470466435862
1,Cz-Pz,1.6943708289637842,1.3246003678357385,0.6666620895197126,0.4610257379145989
1,Fp2-F4,0.48918734236665407,0.22000113499953303,0.028141815579771832,0.03862443077409763
1,F4-C4,1.0877035088297107,0.4097841335138199,0.1359775736328025,0.05827627500666461
1,C4-P4,1.0703997284480957,0.6117765628263896,0.3872628331851372,0.20083823529664444
1,P4-O2,1.0796833124656608,1.1261958176871758,0.46334999939781046,0.30949822286220596
1,Fp1-F3,0.07195392216737653,0.15447799460666983,0.016891749951383622,0.022535081933618688
1,F3-C3,0.3408186804279978,0.1802396647215247,0.14242842749306184,0.06175427468423618
1,C3-P3,1.4691990108369946,1.0155126618739814,0.4444794743866065,0.15925735424951487
1,P3-O1,1.3594021488658257,0.7852673115660127,0.2630564908700197,0.19704440587046437
1,Fp2-F8,0.31704859650824924,0.07024960371643726,0.02393643282828479,0.06337640999258859
1,F8-T4,1.3356713934260962,1.0061159275208504,0.5806515838389227,0.4016442749399154
1,T4-T6,1.1360308918416884,0.8901043017091883,0.42852265575211146,0.325359134219692
1,T6-O2,0.0011137472341665642,0.0004432785210549293,0.0012269265489172024,0.0029824412854754087
1,Fp1-F7,0.22775010042986343,0.14995409067260504,0.050603883887651156,0.051533174099005076
1,F7-T3,0.39919062403071187,0.3404803460708742,0.03540175715192185,0.07810693624101757
1,T3-T5,1.2535026609570148,0.9009333986473587,0.2345146151846202,0.27540596946974055
1,T5-O1,0.9074672636575841,1.3259851045899593,0.9983463083425902,0.3322792839940889
1,Fz-Cz,0.8689918032966938,0.44280906802238024,0.1792127093126601,0.07758742463386348
1,Cz-Pz,1.4097241237894187,0.9317988325743272,0.6083864590217833,0.22947871183066224
1,Fp2-F4,1.016456026844919,0.13430739575473893,0.039644437295252716,0.04001777701373146
1,F4-C4,1.3499269731669064,0.26047081051135856,0.15102396756504188,0.048283416501924074
1,C4-P4,1.1187603019970995,0.765982458659597,0.3816568790893994,0.2527123010076555
1,P4-O2,1.1595945784848078,0.9706529829330103,0.49986188590476743,0.48856826858192365
1,Fp1-F3,0.3212177245727104,0.13152746981569483,0.02920774921149386,0.018363615997942777
1,F3-C3,0.6722416270633288,0.1949611983474502,0.03563253794058203,0.05954536614207951
1,C3-P3,1.1454216990502828,0.5413007339857707,0.09388457550279668,0.045716551198193935
1,P3-O1,1.2002429744960734,0.6478253376311689,0.35569965600373604,0.15033144394365414
1,Fp2-F8,0.6112231696225703,0.100144724589426,0.04594743342022242,0.06258997820649123
1,F8-T4,1.1696175456387654,0.845692487604172,0.6064270431593811,0.5695827075540516
1,T4-T6,1.1962566738243252,0.8073762809519749,0.20414699959138868,0.34805459180736076
1,T6-O2,0.007991257257583513,0.002538789136975514,0.0012517158744148093,0.004564156245097741
1,Fp1-F7,0.46718795497694837,0.1800217403085049,0.04901203811832901,0.050516275941508176
1,F7-T3,0.3720824516867201,0.1816049037268721,0.05501816080762694,0.05403157837333444
1,T3-T5,0.8036833952563331,0.29058324051949025,0.1401761270570387,0.0825456462381855
1,T5-O1,1.0353111917901154,0.5422548054108276,0.11665688149145115,0.12461819270130192
1,Fz-Cz,1.223249829986387,0.5428592519159655,0.11866191335334224,0.040270771698222144
1,Cz-Pz,1.7290881810133016,1.3992412538608412,0.36568221589418853,0.41793795302588177
1,Fp2-F4,0.2466034143175307,0.02424169071255414,0.008824223030251913,0.02806445533267944
1,F4-C4,1.020653737670932,0.10811599679700322,0.09209642415017982,0.050781870164544565
1,C4-P4,0.6212676756195756,0.33627825789798815,0.27605933175756503,0.1274540939595673
1,P4-O2,1.209315458886449,0.631317901915421,0.4170390730087681,0.24934882638969802
1,Fp1-F3,0.3883113574175629,0.05616031027095915,0.020640000112540503,0.03547856430846046
1,F3-C3,0.27950537185339674,0.13666093142544855,0.09369885521278676,0.03825294160948722
1,C3-P3,0.7104604220437001,0.1739530651676549,0.0901890105904532,0.05790463557783183
1,P3-O1,0.7624507126823632,0.19985148706451247,0.1690303725049594,0.0974336749606446
1,Fp2-F8,0.23872562696185992,0.033692192456657714,0.019310948311947965,0.035498303084681194
1,F8-T4,0.9476312828519988,0.5300869866076825,0.37725835039465744,0.23899730060472385
1,T4-T6,0.7136795380233195,0.4782254227527839,0.3468858109859058,0.1991438511192878
1,T6-O2,0.03663942901418531,0.009646958652084174,0.0015257914572217976,0.0029171910169223914
1,Fp1-F7,0.2741999056120848,0.07562274806990724,0.02345739773827585,0.04126032889680446
1,F7-T3,0.19113669482031787,0.08963796985433896,0.03043231710730132,0.037759520788989025
1,T3-T5,0.5642601740388667,0.1120626501952042,0.06584058209426756,0.040183993536359146
1,T5-O1,0.658425431306652,0.13333165978783723,0.14424856597458077,0.1095946203839881
1,Fz-Cz,0.3650579011416242,0.27023381377689837,0.22009658903474308,0.10736267122192202
1,Cz-Pz,1.1910434835640853,0.9186522198078484,0.533615990742798,0.16886258528725476
