label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,0.9408059499846055,0.16696015429848052,0.06609486176861994,0.07258617689194799
0,F4-C4,0.9915636503175227,0.32161749479346347,0.04093343489697583,0.15828270649971893
0,C4-P4,0.998519435626253,0.26640048904146496,0.041210586187568454,0.049451879155888875
0,P4-O2,0.8066341415371117,0.27059543510879114,0.07051962720304619,0.11690605459505446
0,Fp1-F3,0.8799765005677281,0.2573936746904706,0.12434801666436009,0.0775074794862217
0,F3-C3,0.9656895821692165,0.4343848463971528,0.19032297604288526,0.2137369790319686
0,C3-P3,1.0590765275128022,0.44008706633355554,0.27931155759764686,0.2698929638788022
0,P3-O1,0.9446749043755788,0.43661427760817384,0.22991956804768904,0.45743608973078204
0,Fp2-F8,0.823571330125243,0.19398082968043584,0.10525272236413209,0.055094065706636865
0,F8-T4,0.754426236665139,0.28229105463571674,0.07834807272992515,0.22979662607196544
0,T4-T6,0.696350080067424,0.14810652463671492,0.06388987330615369,0.31801975903435975
0,T6-O2,0.3949912407105976,0.1782281168227043,0.08796012069568673,0.09321417900534211
0,Fp1-F7,0.9190594511782109,0.41627823666756225,0.16796304525044348,0.10868153641182196
0,F7-T3,1.2942087036943848,0.6512235026422173,0.20138387016157194,0.09596963169015611
0,T3-T5,1.1420035423669703,0.3368604062335494,0.22900126828508344,0.43312214877450317
0,T5-O1,1.371022462420541,0.41987914012410193,0.49631525082647393,0.7126328635425463
0,Fz-Cz,1.0852664272174501,1.1173188623304302,0.2714458053256724,0.18983944796052254
0,Cz-Pz,1.364620390928973,1.504484521666688,0.46267473341982285,0.29024483113610716
0,Fp2-F4,0.6978463055531136,0.36693564140286516,0.11109715464744119,0.13686283416216105
0,F4-C4,1.0468775863114759,0.7178600059680462,0.535699553375773,0.17027850879502582
0,C4-P4,0.52404826823964,0.3859068824307619,0.138201546109791,0.10257602080343514
0,P4-O2,1.0716352615051286,0.6036589941699987,0.34533987406452843,0.3953158640721755
0,Fp1-F3,0.30525860598655746,0.1515109884377501,0.08000181860632694,0.10009951174800705
0,F3-C3,0.9866153039114525,0.2691738569286594,0.2080237131234783,0.12610165437368667
0,C3-P3,0.7117469459738703,0.5658867503548891,0.21891997094306026,0.29882859609323265
0,P3-O1,0.8779427996541028,0.453832906751107,0.12371637772442567,0.22394877067705693
0,Fp2-F8,0.9544112159608557,0.5387823966063411,0.1413945325950108,0.5005673924850694
0,F8-T4,1.1853646492246017,0.7256985299371164,0.4885727754326268,0.4805753970608407
0,T4-T6,0.7789032988013729,0.6011318261630716,0.122555216849583,0.2433151980457585
0,T6-O2,0.7346084893477861,0.6507513720089553,0.5330427388754617,0.28065564090680484
0,Fp1-F7,0.5654715318207012,0.2539345960843905,0.08232107311753165,0.08721036949992701
0,F7-T3,1.1234092016192891,0.33943387452662216,0.1933524209849203,0.12671070469011736
0,T3-T5,1.299136170458962,0.6570593822633116,0.17453701831126187,0.15440182218503046
0,T5-O1,0.9603934010504955,0.4555715678354243,0.0652663199520202,0.22179871971049736
0,Fz-Cz,1.2253772032832584,0.4557697015738463,0.5361557227651054,0.16898827839322916
0,Cz-Pz,0.3566824422785198,0.5877958506017684,0.512301605273163,0.21310620596303254
0,Fp2-F4,1.0282043036258324,0.6388515901387041,0.07738585925071574,0.04993018983654191
0,F4-C4,1.0350700591711912,0.19260946915131183,0.11781520099712763,0.10083592750168363
0,C4-P4,0.6599934878211546,0.1660060925044076,0.016374555827901274,0.06201158839495726
0,P4-O2,1.323701510378641,0.567432397357522,0.18069471917368193,0.35992209609177617
0,Fp1-F3,0.9087250688495871,0.828145060653662,0.11646046016335569,0.19908713798538863
0,F3-C3,1.2449126328024305,0.9714868543454007,0.2576707196206903,0.2081585946675463
0,C3-P3,1.047569258498208,0.996830745579064,0.38365704609043316,0.34294488738155027
0,P3-O1,0.9843278088634676,0.6544395429253814,0.32237068841867944,0.24957462566220115
0,Fp2-F8,0.7839809152599166,0.5624809085079913,0.1931735544562778,0.08507641854753821
0,F8-T4,1.1329489572291418,0.3632073650450075,0.0919044987289489,0.21234688508106025
0,T4-T6,0.6099319835391782,0.28427859518995646,0.04002501808893704,0.12415387305551812
0,T6-O2,0.4722067510547143,0.3534857484555262,0.3502314478787152,0.5250638290841727
0,Fp1-F7,1.1892153486008248,0.6777683000649609,0.24328087038581092,0.028142721949041962
0,F7-T3,1.1327803749688945,0.5818954905233108,0.3311377133836125,0.15570900521053438
0,T3-T5,1.3607764957594535,1.480719919218682,0.6056099213688964,0.21548025490012473
0,T5-O1,1.169121206382099,0.5832646446212796,0.22247452244106564,0.3683695164547963
0,Fz-Cz,0.9716650461887245,0.18701361435090763,0.22696625565030137,0.16904976449580283
0,Cz-Pz,1.1581359175898864,0.5164243453258996,0.2338115505188314,0.15464410324740674
0,Fp2-F4,0.9183804378246208,0.5858932172496458,0.1521943919786745,0.251386997815099
0,F4-C4,1.2274906968082078,0.573656085661526,0.14667789654321362,0.16395879417798132
0,C4-P4,0.9423699503871686,0.2734327838612137,0.054663583656735334,0.06420376893702753
0,P4-O2,0.8079988691609034,0.2684991028603973,0.09765282142267544,0.11038348795373427
0,Fp1-F3,0.6830158281075911,0.4569087609786312,0.33678683304081763,0.20420526111078754
