label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
0,Fp2-F4,1.431556649571955,0.8967246897492245,0.2029113562507594,0.09217124297646559
0,F4-C4,1.3933492437433004,1.0742802105791096,0.3304737584485904,0.1604036952665267
0,C4-P4,1.2971288339112972,0.3147579145178119,0.14662412466557675,0.12992271653660498
0,P4-O2,1.714127570116839,0.8573332615439961,0.22238702943665203,0.28307444338421395
0,Fp1-F3,1.163861123082567,1.126006699817187,0.09617649937520888,0.09539621273040777
0,F3-C3,1.2243843137503219,0.769847602726855,0.2263556264904773,0.12594291111672354
0,C3-P3,1.2949040217566674,0.4014822394612487,0.2229062926485033,0.14627809237261305
0,P3-O1,1.0810978966615201,0.5179823308840314,0.11465688412689079,0.10863833850503651
0,Fp2-F8,1.6653664560232833,1.1785014457046705,0.2951945801472659,0.1973273826494134
0,F8-T4,1.5831824081892458,1.0365888804070518,0.25970878413746473,0.16738652630074827
0,T4-T6,1.735845446930309,1.1381647541992879,0.4071750521636515,0.8192917352529643
0,T6-O2,1.0666763532864585,0.4955894066164222,0.18656955841193643,0.7222953078020099
0,Fp1-F7,1.4606787795752452,1.173931501628455,0.3443490085055061,0.1648133738190477
0,F7-T3,1.2676285465173511,0.611704848413104,0.20560749015983018,0.2519299037844715
0,T3-T5,1.2662329979954887,0.785589677789249,0.23262171240566434,0.1475710801970129
0,T5-O1,0.8924045553465028,0.2650035274506976,0.06706744775998881,0.0882220772572057
0,Fz-Cz,1.2014126065525201,0.8443651577428554,0.5777262900653312,0.24561412448490721
0,Cz-Pz,1.4466895218924367,1.5385932739086123,0.8075257311880097,0.320172906725414
0,Fp2-F4,1.2581129227382384,1.1615488311491278,0.9301154913957027,0.3053095551890411
0,F4-C4,1.5644331001001364,0.8881610340572558,0.2612833652612635,0.10697943874249168
0,C4-P4,1.2979252990794832,0.3482065452709344,0.30480998201143283,0.1273670162217203
0,P4-O2,1.2821501491071574,0.9111046558286618,0.3139849054822664,0.16572167635506163
0,Fp1-F3,1.167562115600706,1.0300274851242721,0.21816527261889682,0.07015153871779183
0,F3-C3,1.5304925353002625,0.46252164599606105,0.13497082868697544,0.05502126232417554
0,C3-P3,1.2142305243079572,0.19979737627567407,0.15382841873910272,0.04146903211432374
0,P3-O1,1.398206407474803,1.0025280249746282,0.2880548686618423,0.07753094972590124
0,Fp2-F8,1.2484800803214717,0.954472595036914,0.7509016709490894,0.25257906964300986
0,F8-T4,0.5674235716542645,0.6436045442216467,0.64742111579936,0.4419466477006829
0,T4-T6,1.8453251425423525,1.3615593943793054,0.951607171020789,0.9110394913755056
0,T6-O2,1.2304451545519721,0.5275053311379273,0.11768746116987502,0.481283052944213
0,Fp1-F7,1.5175257388953447,0.9590517268705456,0.28145156438443475,0.18097395031719476
0,F7-T3,0.8012122606361344,0.3746406124497993,0.2052689572330705,0.2109859461964007
0,T3-T5,1.1694499607299838,0.45617915110545176,0.5095791257689427,0.21592935808984887
0,T5-O1,0.810782235945985,0.7098159699761277,0.1102462547656563,0.04293598402141317
0,Fz-Cz,1.6791996780186065,1.1655984090538258,0.24573752530520343,0.08796375350294666
0,Cz-Pz,1.376781299599207,0.4845049216078625,0.2538767257331826,0.1227901587200021
0,Fp2-F4,1.8470319080868167,1.2910157623682887,1.0477272194624017,0.8454744671254957
0,F4-C4,1.7071774379681026,1.435158373445721,1.3679897266156549,0.9041983291971472
0,C4-P4,1.771141015795724,1.160008836209254,0.7972439984980981,0.25211044652008896
0,P4-O2,1.283153358400267,1.1067296460105476,0.3332392580920309,0.40150546451883184
0,Fp1-F3,1.8206632337670354,1.257773101101635,0.6088321330927934,0.24923396795977937
0,F3-C3,1.3351047531810347,0.8794734793686749,0.4183387103658531,0.11855081496894668
0,C3-P3,1.3038858196171446,0.885356913347251,0.29866259999789035,0.12885979077473353
0,P3-O1,1.7995766983546466,1.1334873529145597,0.19574429547704858,0.0661012230321536
0,Fp2-F8,1.86484747986959,1.2512188380426965,0.9712220326669689,0.9092332064341061
0,F8-T4,1.70186679219852,1.3202000147509811,1.6253540611551136,1.332901035009886
0,T4-T6,1.657179336237312,1.606116920670988,1.7631071025578127,1.8912825948538943
0,T6-O2,1.3673296592033315,1.0517901680219999,0.4028084226008206,0.5204293993583484
0,Fp1-F7,1.7070077635418115,1.2604330926771858,0.4823452783081551,0.3670290673274582
0,F7-T3,1.0088436543409034,0.6420538839868837,0.23022376302791112,0.305323574537556
0,T3-T5,1.4096795358109917,0.968313925728761,0.37354951961980154,0.3094796498720256
0,T5-O1,0.9993716764566487,0.6371482659968348,0.047892296335136066,0.06472627417962795
0,Fz-Cz,1.8847352002769675,1.5632439857787097,1.1537022332236344,0.27357274432320833
0,Cz-Pz,1.3702983987505906,0.9685312994767312,0.5002443312810999,0.16281621406672725
0,Fp2-F4,1.3262993611237004,1.2417241213123307,0.21079222233862194,0.20228370935131007
0,F4-C4,1.4350643721077192,1.2313222735167617,0.245382189896084,0.11819951184685434
0,C4-P4,1.1316919009646305,0.46154015770352574,0.18959444564415967,0.07574035007319775
0,P4-O2,1.2089568600282727,0.5716445785360265,0.25685437590980015,0.1993667351604288
0,Fp1-F3,1.787332971060478,1.5188333247644104,0.45660091460298746,0.25681473087182394
0,F3-C3,1.2772522176110677,1.2475096056080865,0.5081001825553961,0.15165045020647716
0,C3-P3,0.9140955681172851,1.0661622283581471,0.3624702001009574,0.1000458143472656
0,P3-O1,1.344959086234128,1.4791774872859538,0.7516995230151232,0.2686440481444619
