label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,9.990367621094717e-08,2.7656675292480337e-09,2.1977829826222683e-08,3.2103943316135366e-08,4.117455252246019e-08
0,F4-C4,2.8595052705961603e-07,8.708470103253706e-10,1.0013571337245554e-09,1.1979896044590515e-09,4.3937541527292766e-10
0,C4-P4,2.0465013496662561e-07,7.731912818922131e-10,5.312752468661012e-10,4.5843436851240554e-10,6.245129242034068e-11
0,P4-O2,3.1913967318947414e-08,1.0220437711001735e-09,9.793471118146853e-10,2.325915678129848e-10,1.3129973885392584e-10
0,Fp1-F3,9.062906156944044e-08,8.2385200001123e-09,1.3289589449349083e-08,4.521475186644342e-08,5.193706470034926e-08
0,F3-C3,4.7982590081739275e-09,1.8141494944899262e-09,1.317019696605084e-09,1.0249214806760324e-09,6.589180040504223e-10
0,C3-P3,3.478055523972997e-08,1.0122833945522325e-09,3.911253518317846e-10,1.056079150893167e-10,3.452886433292387e-11
0,P3-O1,1.2082073506238145e-07,1.6501664508604577e-09,5.891682781617838e-10,4.2730520153205406e-10,1.523406127967679e-10
0,Fp2-F8,5.521013758724321e-08,5.053293055619115e-09,1.9781362673340176e-08,3.974022034221293e-08,5.007336015061259e-08
0,F8-T4,2.573448906663685e-07,4.606073533863152e-09,4.18305408176012e-09,1.8726562124917827e-08,2.3845747399598112e-08
0,T4-T6,6.181393067929184e-07,2.522629002159277e-09,5.25062553487015e-09,8.941064053604633e-09,8.765398389073471e-09
0,T6-O2,3.6370186136974195e-08,2.268627267326585e-09,1.1024953230148338e-09,1.128319115699422e-09,2.680135738865945e-10
0,Fp1-F7,3.4454755236622323e-07,4.8391399391403125e-09,9.856292873645405e-09,4.191639043093828e-08,5.968801387031136e-08
0,F7-T3,1.1494691985327553e-07,1.54549723810404e-09,4.612580032245927e-09,5.2408064850965545e-09,1.1327135611260416e-08
0,T3-T5,1.8750279968081138e-07,1.2782939241639273e-09,3.4491506625247635e-09,3.156132522193167e-09,4.011313599991542e-09
0,T5-O1,1.0870860826963706e-07,1.433534582490793e-09,9.9639794051789e-10,3.555683993265925e-10,1.2215366488331346e-10
0,Fz-Cz,1.0751758417891687e-07,1.181148956266362e-09,6.501531826391969e-10,3.271015778505642e-10,8.537781707378469e-11
0,Cz-Pz,6.313525065412395e-07,8.53059898336453e-10,1.626867930182086e-09,8.740630825564624e-10,1.015614934093955e-10
0,Fp2-F4,6.304792756773338e-08,5.963193932788404e-09,1.8652112619061696e-08,2.1897190955868586e-08,4.476169540461525e-08
0,F4-C4,6.308009729118837e-08,6.489925736559759e-10,9.575107074920767e-10,7.01422249500466e-10,4.1586213438251065e-10
0,C4-P4,1.1216197647290554e-08,3.576045613083514e-10,3.0536210539113735e-10,6.541004130898824e-11,3.37977497443377e-11
0,P4-O2,2.2459892536572943e-07,1.0459393852369298e-09,4.331986206171318e-10,1.0427505405188688e-10,1.7172301543278487e-10
0,Fp1-F3,2.355789393255165e-07,4.572274713626701e-09,1.2307213336843062e-08,3.299735198869004e-08,4.7871387641896596e-08
0,F3-C3,4.9929456757944705e-08,9.121741333397788e-10,8.494482747264844e-10,1.234951301071379e-09,1.0018957440194134e-09
0,C3-P3,1.8452986722021104e-07,1.5168278636747127e-09,8.375518943130011e-10,1.0105992808545719e-10,3.760387603451288e-11
