label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,6.550555045609861e-09,1.2648140329770535e-10,1.2054222452410073e-10,1.87852742942263e-10,7.174614084252351e-11
0,F4-C4,7.748147699012332e-09,1.7908181000404798e-10,6.431143119641017e-11,3.923158967338297e-11,1.079321702791448e-11
0,C4-P4,2.185974395842747e-08,8.814923964351328e-11,9.481182732127289e-11,6.138694911334682e-11,1.0719689080024562e-11
0,P4-O2,4.2154514797565594e-08,6.483270765562254e-11,4.482309471512289e-11,8.413425536840521e-11,2.4020918621287194e-11
0,Fp1-F3,1.0077988833449373e-08,8.633987228724033e-10,2.644164376558884e-09,3.6638436247886446e-09,1.190714511912001e-09
0,F3-C3,6.856885245368684e-09,2.6650425355071064e-10,3.3178918220911e-10,1.8323071595944915e-10,3.31869707451285e-11
0,C3-P3,3.509786018497135e-08,1.5570455814602423e-10,1.3407137867699224e-10,8.663129813117293e-11,2.1349009928821153e-11
0,P3-O1,2.391405405652493e-07,4.602014036249302e-10,2.6333772477273176e-10,3.0453929466201004e-09,5.960387651673893e-10
0,Fp2-F8,3.770106426220471e-08,1.1640851075421918e-10,1.485015527393521e-10,2.4125679114187095e-10,1.0593896636766494e-10
0,F8-T4,2.4864981371111164e-09,7.647779548606682e-10,2.9110645462835493e-09,3.748438467545323e-09,1.7213189920836041e-09
0,T4-T6,4.904313449261992e-08,5.224678977512866e-10,2.544694806644913e-09,3.3438596826042395e-09,1.5808935827435316e-09
0,T6-O2,5.570931152536741e-09,2.1157019166316844e-10,1.439280138641389e-10,2.835348155543934e-10,1.4374898193898105e-10
0,Fp1-F7,2.324935590007115e-08,1.5750155768748785e-09,3.99498098697856e-09,4.658313343459894e-09,2.135682940750599e-09
0,F7-T3,9.102528101031311e-09,3.711387503770029e-09,7.276032179928016e-09,1.1345139880075547e-08,3.705871286952742e-09
0,T3-T5,5.575951995808999e-08,3.446404958591584e-09,6.740442316383172e-09,1.0298946944523942e-08,3.3136551673799175e-09
0,T5-O1,5.9253648330647135e-08,7.743360493987326e-10,4.5086328122628483e-10,4.921322090058139e-09,9.840299798849525e-10
0,Fz-Cz,1.810792307538814e-08,4.8501641302543847e-11,1.2216776888041964e-10,5.108576127203318e-11,1.3263964403295864e-11
0,Cz-Pz,8.018800984602941e-09,1.0899280609094416e-10,3.1644987734102106e-10,9.033370621984077e-11,9.521281173838677e-12
0,Fp2-F4,4.288659095865519e-08,6.397849064643028e-10,2.323077548638319e-09,2.14045686595394e-09,1.0529846018714215e-09
0,F4-C4,5.210945201229065e-08,1.3337492002840341e-10,1.1885509692667256e-10,1.2338225328071883e-10,3.9341041696491313e-11
0,C4-P4,1.1606288050543934e-07,3.366396744124219e-10,1.0193113707943425e-10,4.842447839543821e-11,8.411945469854319e-12
0,P4-O2,1.450401937787852e-07,1.4387559164705102e-10,1.6662755352601547e-10,9.818681408746893e-11,2.8848183929032803e-11
0,Fp1-F3,1.5534597125483782e-07,3.51870497010617e-09,5.050766745980635e-09,5.847492661018401e-09,1.7447709578426225e-09
0,F3-C3,2.055387843774842e-08,4.3658232666179843e-10,8.202080507343626e-10,5.758861594224966e-10,4.5413643488648123e-10
0,C3-P3,8.977796710708014e-07,8.183502623271852e-11,6.526352798733859e-11,7.817608573334366e-11,2.7649264984249678e-11
0,P3-O1,1.8008196741862437e-06,5.187999355004294e-10,3.72201168710029e-10,2.9779831122879477e-09,5.639665713866319e-10
