label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,3.0382930479365133e-08,7.173562301178559e-10,8.501665378073192e-11,8.818262662530336e-11,3.721035496511513e-11
0,F4-C4,1.1333671464092418e-07,4.697497655669903e-10,2.9148589599499235e-10,1.8508605633839318e-10,3.348854396872496e-11
0,C4-P4,2.8891689842500906e-08,2.3875068819144057e-10,8.479135098504045e-11,8.538760484288912e-11,1.7218990222639725e-11
0,P4-O2,7.875807318519294e-08,1.2336561991079069e-09,1.7859299206963718e-10,6.163277960781637e-11,9.500935131481289e-12
0,Fp1-F3,4.2362953554873154e-08,7.534477518023135e-10,7.953864073169486e-11,2.0733196793986893e-10,7.755327393164338e-11
0,F3-C3,1.1444260139925611e-07,1.2629068844822236e-09,2.652060165335503e-10,1.0889016158821327e-10,3.7758163252086096e-11
0,C3-P3,4.985758730773542e-08,1.2475875632833827e-09,3.8152540699488266e-10,6.260673800270645e-11,1.7838888034116733e-11
0,P3-O1,3.534953096451332e-08,4.119996729802828e-09,1.1086463258182466e-09,1.6377519275427376e-10,2.297110220124323e-11
0,Fp2-F8,2.697395104218154e-08,4.908159573669564e-10,2.580786615832259e-10,1.4947287353088563e-10,7.077307690236237e-11
0,F8-T4,9.414688940648068e-08,3.9225873758633047e-10,6.941643666919525e-10,7.921962826311656e-10,8.307479211063446e-10
0,T4-T6,7.596081409561177e-08,2.312681882249596e-10,6.699394301287445e-10,9.07579943559007e-10,7.822486768338394e-10
0,T6-O2,5.639993812450869e-09,9.208911438684179e-10,1.2858311470204045e-10,5.6804521644593604e-11,3.890762019128148e-11
0,Fp1-F7,9.882854157649676e-08,9.709549010251454e-10,1.2491463108923356e-10,1.8066293260789163e-10,6.55474433854962e-11
0,F7-T3,3.741717170509331e-07,8.204511377646896e-10,2.26704804678001e-10,2.957741019292959e-10,3.9401883154022737e-10
0,T3-T5,2.3720750686475517e-08,1.3883563974693654e-09,1.9797922515523707e-10,4.215454249282644e-10,4.194846452291289e-10
0,T5-O1,1.2638075478105337e-07,5.161438400994324e-09,1.5340543954273258e-09,2.273504175622073e-10,6.584474813623089e-11
0,Fz-Cz,6.118984257681897e-08,3.1920005538096534e-09,5.108050472633488e-10,6.829276900937448e-11,1.5837884401146473e-11
0,Cz-Pz,2.788689822978938e-07,4.237478240613553e-09,5.041800716489066e-10,6.582427162606932e-11,1.565190302336999e-11
0,Fp2-F4,1.9698424388770222e-07,6.650502541594687e-10,2.2438107359887385e-10,5.743870508267253e-11,1.830020343286406e-11
0,F4-C4,4.240280157852349e-07,9.737579300021828e-10,2.6557953043480915e-10,1.3960529485692477e-10,2.9310840406224994e-11
0,C4-P4,2.119819826975178e-08,1.0559392989981393e-10,1.2354821032080757e-10,5.851543817111475e-11,2.1151504562592368e-11
0,P4-O2,9.061947600192849e-08,5.676904025197807e-10,5.99530902479152e-10,4.725346897140426e-11,1.5833765890790318e-11
0,Fp1-F3,8.959098416755756e-08,4.5157889768556567e-10,1.5804631151141267e-10,6.220226569181134e-11,8.165282286674959e-12
0,F3-C3,2.435091578096764e-07,1.540915582802737e-09,2.3354974035973533e-10,7.677705255039812e-11,1.692297670859115e-11
0,C3-P3,2.408047276009935e-08,9.537398529334714e-10,4.3618840217293334e-10,1.321504003159232e-10,1.9176441439609627e-11
0,P3-O1,3.8861309364391875e-08,1.156098402347747e-09,2.0398683886373502e-10,8.32726679220145e-11,1.5883986380935472e-11
0,Fp2-F8,1.9595508660861297e-08,2.0751947294114187e-09,2.6792534378657605e-10,1.0454138195260972e-10,1.7641767755989755e-11
0,F8-T4,8.824057125427963e-08,1.6959252517909706e-09,6.353313014010956e-10,1.0896914582059012e-09,7.992729569973079e-10
0,T4-T6,6.5691469781121136e-06,6.914592809788124e-10,2.965552161894344e-10,9.032778501566798e-10,8.326319260609716e-10
0,T6-O2,7.0865782304497525e-06,5.518659204188547e-10,3.7333554613791156e-10,3.622618813981996e-11,1.9851613613043645e-11
0,Fp1-F7,1.553712551804554e-08,3.1155225559543577e-10,9.365304973680856e-11,3.1148882696138244e-11,9.966952704391383e-12
0,F7-T3,2.511652978641255e-07,1.0831091464120302e-09,3.716037952801634e-10,2.1672967633023212e-10,2.005305509823536e-10
0,T3-T5,5.990590800381917e-07,8.48041555328811e-10,2.6514688685353767e-10,2.0524353555223016e-10,2.8387771010328636e-10
0,T5-O1,1.6205780224751314e-07,5.143812051981822e-10,4.017484402433887e-10,1.4147255839307015e-10,6.990130962315249e-11
0,Fz-Cz,2.1944828016247114e-07,1.6723234312427268e-09,1.8041440235194035e-10,6.95488582983342e-11,2.390451537912771e-11
