label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,4.164906715812041e-08,1.210987460522727e-10,3.6063115002633906e-10,1.2003637619253938e-10,1.1671503768213913e-10
0,F4-C4,1.1271757866373075e-08,1.9578708144890807e-10,1.243952944183572e-10,6.656198595286731e-11,6.102798036199253e-11
0,C4-P4,1.714700000593191e-08,8.39175966715898e-11,1.8807256618868313e-10,5.621403551114947e-11,1.4256105988410402e-10
0,P4-O2,0.0008478930854113688,1.0900439084278948e-05,8.269602156099282e-06,2.959850915249601e-06,5.595075728386911e-07
0,Fp1-F3,4.212008204834843e-08,1.3978299675969535e-09,1.1149586030551192e-09,3.377549432015452e-10,3.190004269823116e-10
0,F3-C3,8.177409183776237e-08,1.6187901062336765e-09,1.5536762875333213e-09,2.8063282081915116e-10,1.8468352281485754e-10
0,C3-P3,3.7405571953345836e-08,4.640134712835495e-10,3.6755110246848234e-10,9.083035060344463e-11,5.378393684821276e-11
0,P3-O1,5.272706241937595e-08,2.2587666094469955e-11,2.8784603364401408e-11,3.659058036166172e-11,9.658549743563633e-11
0,Fp2-F8,1.7942430646646413e-08,3.171915267960928e-10,1.7099047121978048e-10,3.205133388790523e-10,9.862876943909342e-10
0,F8-T4,2.36406737659483e-08,3.5500130560662504e-10,4.3271676230349475e-10,1.865817728675658e-10,1.931656046101123e-10
0,T4-T6,0.0005666082847712076,7.436307454918618e-06,5.707190665424879e-06,1.9653533078759083e-06,3.90278140859551e-07
0,T6-O2,2.954351713402835e-05,3.5768197891222747e-07,2.5535163082559243e-07,1.2070150786912915e-07,3.514993125648769e-08
0,Fp1-F7,4.5267441683208074e-09,2.6078053881194213e-10,4.457941483736905e-10,3.3751431321573895e-10,1.2875349263780348e-09
0,F7-T3,3.837314863477392e-08,8.187314226055488e-10,1.299173213932344e-09,2.634932511996531e-10,4.136016408114057e-10
0,T3-T5,7.509183530141668e-08,3.015097680539138e-09,2.87691792344115e-09,5.797978889585477e-10,3.892627333864939e-10
0,T5-O1,1.6577591336609394e-08,1.4195371901750637e-10,4.915098972651309e-10,2.184244601147314e-10,8.368480875970261e-10
0,Fz-Cz,4.3512368670644984e-08,9.296830986739365e-10,6.984631786176381e-10,1.5952582057977778e-10,1.2094465226190756e-10
0,Cz-Pz,3.374857736638118e-08,1.7089812215235195e-10,4.063209941360043e-10,9.114707168126094e-11,1.8980748638179788e-10
0,Fp2-F4,2.2710082393880444e-08,4.733046258252369e-11,7.559458303479655e-11,5.018541475726039e-11,4.4068017259701246e-11
0,F4-C4,1.3991085137719421e-08,3.7442258200484386e-11,3.094149722971921e-11,6.045834822192794e-11,3.169102874715657e-11
0,C4-P4,1.3535341851039325e-08,2.715079016107293e-11,3.737703748432104e-11,2.427832074628041e-11,4.034312247569508e-11
0,P4-O2,7.049053999171626e-08,3.370479043986852e-11,7.29816213412624e-11,9.294487372908959e-11,1.1419339727892702e-10
0,Fp1-F3,1.773953322422521e-08,8.776628240890902e-11,2.4428665174531486e-10,3.412777499458103e-10,8.511708973163498e-11
0,F3-C3,6.330877085498623e-08,4.431194172457408e-11,4.0984166955164586e-11,5.685464272635232e-11,3.245158738430685e-11
0,C3-P3,1.3373870089959678e-08,1.2248808128749504e-11,2.137277292088929e-11,1.9922345161468483e-11,1.8900862905634914e-11
0,P3-O1,1.9327222959397783e-08,1.9388704346632897e-11,4.613304496074675e-11,2.7990000104247303e-11,2.931224510057209e-11
0,Fp2-F8,5.867335046903451e-08,1.8535982428691563e-11,1.9595706940327222e-11,2.539930268536977e-11,2.822792472988183e-11
0,F8-T4,9.886840500018888e-08,3.198590938548642e-11,7.801650955342626e-11,1.5151500827228066e-10,9.72681469352449e-11
0,T4-T6,4.380233136784474e-08,1.1825470406533086e-09,2.1975332197297645e-09,7.754075722749193e-09,1.4279929894780724e-08
0,T6-O2,1.3103598846594374e-09,1.0952400168570436e-09,2.2971181461054817e-09,8.505361106820824e-09,1.4694829669354001e-08
0,Fp1-F7,1.1614766538471241e-09,8.80779120843928e-11,2.2768060219571177e-10,3.1396447492795965e-10,6.996882961533217e-11
0,F7-T3,4.72732180530931e-09,4.3986293201272114e-11,7.636371796673952e-11,4.7784187509203986e-11,6.500401804636775e-11
0,T3-T5,1.5512984007468276e-08,3.103465729972664e-11,8.519114438255822e-11,9.162851655682159e-11,1.0081315147230093e-10
0,T5-O1,1.3774879631945924e-09,1.1094027587416052e-11,1.539867801687857e-11,5.3763304250457234e-11,4.4898550152327246e-11
0,Fz-Cz,7.09427051693858e-08,4.3216687749724965e-11,3.0967190501043864e-11,1.8634237670185727e-11,2.3124703732801e-11
0,Cz-Pz,8.415805841859445e-09,3.0762205336839996e-11,3.2715314536861344e-11,1.6531622844978088e-11,1.9769611453367385e-11
0,Fp2-F4,1.3390247754029455e-08,1.0279436217856096e-10,4.024041694095747e-11,5.5118013979042827e-11,4.022408783269754e-11
0,F4-C4,1.536632668543791e-09,5.877718100472613e-11,2.8808760923368877e-11,3.617811096885398e-11,3.5030014856922656e-11
