label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,5.1905917210117155e-08,5.768482119508559e-10,4.0687956707508465e-09,6.57339308309868e-09,6.104675322842922e-09
0,F4-C4,1.1223645235218637e-08,8.086279921033468e-11,2.1184465794234608e-10,6.006997167863457e-10,4.328665868973264e-10
0,C4-P4,1.6354221220592215e-09,2.581494011650552e-11,2.220510097702613e-11,9.408065569569905e-11,5.0717877153139846e-11
0,P4-O2,2.4435990854599534e-09,1.53472292436691e-09,1.5099050055881635e-09,1.9100087443136467e-09,1.3869108710113363e-09
0,Fp1-F3,2.4963227405611433e-07,6.247404574120176e-10,1.970502363435359e-09,2.5058030702640534e-09,2.1659398667420355e-09
0,F3-C3,1.5482664203080953e-08,1.514740123385864e-10,2.2333636890901767e-10,4.4280865340644415e-10,4.2336872803852294e-10
0,C3-P3,1.1683668583474563e-08,2.654348211159576e-11,4.222019179619324e-11,8.053386461118362e-11,7.288189028886879e-11
0,P3-O1,4.196290251747739e-09,3.403818239863431e-09,6.254811987933776e-09,9.432181109477706e-09,6.8948290551901075e-09
0,Fp2-F8,3.271111040017165e-08,4.604893175297234e-10,4.292802529162394e-09,6.629697890120317e-09,7.746889824020959e-09
0,F8-T4,4.9984503574638544e-08,1.96422894180689e-09,7.282682307008678e-09,6.01002608048712e-09,7.390088778432063e-09
0,T4-T6,2.1620692362508816e-08,5.670960447698775e-09,1.9706762601540226e-08,1.7158183640711354e-08,1.6174849458363286e-08
0,T6-O2,1.7417617181196274e-09,2.35418948797753e-09,9.171106204422285e-09,1.217921552427201e-08,6.959006337884942e-09
0,Fp1-F7,3.001473316936847e-07,1.1547880540879761e-09,2.3433000884672353e-09,2.8389509257619354e-09,1.7533072182283496e-09
0,F7-T3,4.0728243298905365e-07,2.1731265709624934e-09,1.0766649593739896e-09,1.518072879427891e-09,8.423367067434983e-10
0,T3-T5,1.8355741518087887e-08,1.47411216601873e-09,6.064861325774597e-09,9.857867737506047e-09,8.674102424978074e-09
0,T5-O1,2.1165719995971868e-08,3.805153955062738e-09,1.0048241306906223e-08,1.523568016553472e-08,1.3917421540662776e-08
0,Fz-Cz,1.5263683651248516e-08,1.0257211677165895e-10,2.6511349736502535e-11,5.112495551954947e-10,1.2428240682393162e-10
0,Cz-Pz,4.122085268309477e-09,4.458012371254091e-11,2.2477090341573632e-11,2.3859058960952137e-10,7.543193404901405e-11
0,Fp2-F4,2.3248946998919135e-08,5.330691413116675e-10,3.229868175827871e-09,5.120670940066436e-09,6.4228444664353904e-09
0,F4-C4,5.658319537125395e-09,1.0000105369237425e-10,1.279050688078653e-10,6.627613860489011e-10,5.595900229340692e-10
0,C4-P4,7.548125526712906e-10,1.4735773015760448e-11,2.2036591425879963e-11,6.26331238150765e-11,5.425155532057879e-11
0,P4-O2,1.813052296309204e-09,7.325772534201668e-10,8.294671950905036e-10,1.7185602139354543e-09,1.2707029639519806e-09
0,Fp1-F3,2.94531330221257e-07,3.5440633797240025e-10,1.2471672146859125e-09,2.123752752185032e-09,2.186477887461385e-09
0,F3-C3,2.6982558881454138e-08,6.699752908177149e-11,2.3289128614960806e-10,7.49159687964702e-10,6.237874688997267e-10
0,C3-P3,1.7893629231651546e-08,2.920211455823634e-11,3.592333305416956e-11,8.058833776779644e-11,8.879425109609904e-11
0,P3-O1,3.1804213218113363e-09,2.543665862352451e-09,4.599553983788388e-09,7.933350833486802e-09,6.280355522282528e-09
0,Fp2-F8,1.2406063888894894e-08,1.046412326727792e-09,4.657302617656055e-09,5.8344579548793175e-09,1.152687393124485e-08
0,F8-T4,5.968357577468269e-08,1.7487354263660723e-09,6.845843019029795e-09,8.752130171434393e-09,9.36259568043468e-09
0,T4-T6,2.262004213730991e-08,8.831302613664776e-09,6.5801909660926835e-09,1.9685178063095207e-08,1.5366929127809594e-08
0,T6-O2,4.104090198157162e-09,3.229135905775608e-09,5.40036917430156e-09,1.1014214598409081e-08,8.221867385263072e-09
0,Fp1-F7,6.13839867924355e-08,1.065221521549496e-09,1.4536085039266643e-09,1.6984184272322523e-09,1.8498012308240231e-09
0,F7-T3,1.1758343274091496e-07,7.417187958169747e-10,1.0060318028769328e-09,7.969625408293263e-10,8.266586930539941e-10
0,T3-T5,1.0637920382355384e-08,2.5771007530632996e-09,4.115536608934967e-09,5.561110495493469e-09,8.511356654876444e-09
0,T5-O1,6.624106470695952e-09,1.8029786347987469e-09,5.295083971303868e-09,1.4967949162984504e-08,1.2517383720068739e-08
