label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,4.3562403898398126e-08,1.3947863284736773e-09,6.320806311018379e-10,3.0288398173756062e-09,5.899897052544622e-10
0,F4-C4,1.6527468229742833e-07,1.252050954961631e-09,7.466888616069537e-10,9.255470594311533e-10,1.258062911286226e-10
0,C4-P4,3.6166984280958007e-08,8.33666558714401e-10,5.37078129764823e-10,5.357611898735071e-10,1.4741494210046668e-10
0,P4-O2,3.328647747791215e-08,4.945936008544618e-10,2.727446154485792e-10,3.30321443802982e-10,9.466220315731332e-11
0,Fp1-F3,4.5607448561620256e-08,9.246639569990778e-10,4.429840919972419e-10,2.274109372102462e-09,1.0761614082680722e-09
0,F3-C3,1.745749733854813e-08,1.7893266042233998e-09,7.565868326853653e-10,3.976585360749611e-10,6.347865054506378e-10
0,C3-P3,6.742106822374264e-08,9.593279424393645e-10,3.1184194371467957e-10,4.854736342708692e-09,9.753243129159532e-10
0,P3-O1,3.077365383447517e-07,1.2366168467647461e-09,8.932703853746089e-10,4.582617095088666e-09,8.43151423072703e-10
0,Fp2-F8,7.326696159813436e-07,2.665893957454793e-09,2.1088806970631077e-09,2.4518355649191605e-09,3.8664895574562086e-10
0,F8-T4,8.192080392748463e-07,5.141123200143489e-09,2.5692725100086577e-09,2.1039590967928305e-09,2.131950690783364e-10
0,T4-T6,4.848905081522821e-07,5.2139735310691026e-09,2.944811773900497e-09,2.4788008849630183e-09,2.240567808810011e-10
0,T6-O2,4.3169633305944373e-07,1.964573171528491e-09,1.4109111038266835e-09,1.2309535320215258e-09,2.213658832177734e-10
0,Fp1-F7,6.003725208116007e-08,9.18554006620661e-10,5.533979799295571e-10,3.169805045182647e-09,7.076568849158173e-10
0,F7-T3,4.1889091487103383e-07,3.385048251329356e-09,2.649683392220948e-09,2.8688563375342013e-09,8.787963729231302e-10
0,T3-T5,9.002405073931923e-09,8.429855971670322e-10,7.156576228988889e-10,1.5768053535167618e-08,3.520224664138303e-09
0,T5-O1,3.6397601416011893e-07,3.6011418765893734e-09,2.0393447783266466e-09,1.9001375290717778e-08,3.2820769428072458e-09
0,Fz-Cz,1.4763372309579748e-07,5.749804822080307e-09,4.749611606894791e-10,3.039346461854784e-10,5.995461341398096e-11
0,Cz-Pz,1.9858858783811418e-07,7.385689275075863e-10,1.4506894828109943e-10,1.5687382817183324e-10,5.312590581234971e-11
0,Fp2-F4,3.789420815455346e-08,3.594918230393172e-09,1.1098614677182242e-09,3.03099692650235e-09,6.307407293888854e-10
0,F4-C4,1.330106283153188e-07,5.36618620440722e-09,1.3973601720591956e-09,6.533995188930088e-10,1.0496887837711716e-10
0,C4-P4,4.6178660231106624e-08,4.420160628504328e-09,2.0710560255167725e-09,5.440493923439494e-10,1.1014841454646376e-10
0,P4-O2,1.6071313827547026e-08,1.388208050097747e-09,2.535945519465582e-10,2.3446030088281045e-10,1.3717493631838798e-10
0,Fp1-F3,1.0972016544663511e-07,2.8163492184460965e-09,7.869123778125204e-10,2.0919594711427486e-09,4.298941828117324e-10
0,F3-C3,3.2843017601531876e-08,2.9578834842180734e-09,1.38738499111336e-09,1.2057017786222063e-10,6.533036259777322e-11
0,C3-P3,1.8727218332822892e-08,1.7714004609084886e-09,7.629013998441852e-10,4.260267828748473e-09,8.542855900615739e-10
0,P3-O1,1.344235784260951e-07,1.877472362156628e-09,5.090668734441599e-10,3.3518398337272987e-09,7.577541894373813e-10
0,Fp2-F8,4.026234558995309e-07,5.556901504339545e-09,1.5571027483378548e-09,9.302664241896465e-10,2.2912300172415144e-10
0,F8-T4,1.1912143788115628e-06,4.129560691921461e-09,1.229885422660357e-09,3.554464635578606e-10,1.5066251702420982e-10
0,T4-T6,1.4065391204270272e-07,3.355424146480222e-09,2.597787810188329e-09,6.580033010131072e-10,1.8375520412567605e-10
0,T6-O2,6.077058228784464e-08,9.293555891328948e-10,1.7729419824145787e-10,3.832203213345898e-10,9.373918588801397e-11
0,Fp1-F7,2.4129898449718017e-07,1.0354432575660992e-09,5.374641303517981e-10,3.0927957193382364e-09,6.32577572146237e-10
0,F7-T3,4.110137949165894e-07,8.371847748477255e-10,5.6025323308328e-10,1.2141684639508532e-09,6.439677234692094e-10
0,T3-T5,4.513860668044366e-08,1.8581249585693807e-09,7.348722720495861e-10,1.5209833307478566e-08,2.9072090352871395e-09
0,T5-O1,7.586734579277569e-08,5.601693986657063e-10,4.440416023337142e-10,1.473919996617683e-08,2.83468753381313e-09
0,Fz-Cz,1.020033123819933e-07,3.91530847644648e-09,6.003225622597351e-10,2.7208031706902316e-10,4.121198536024157e-11
0,Cz-Pz,2.4914259984394014e-07,1.7285777793042212e-09,3.8799316289937743e-10,1.5648892160971226e-10,4.570529173163179e-11
0,Fp2-F4,1.4014541831695565e-07,8.89943182815314e-10,3.1079692464845166e-10,3.2325666440994377e-09,7.728665874843516e-10
0,F4-C4,2.619690723873865e-07,2.967996156386056e-09,4.921422355264101e-10,5.792252865465176e-10,1.1478192600113691e-10
0,C4-P4,8.723420704915471e-08,1.5352978785133473e-09,6.677275771950642e-10,3.585695851487833e-10,1.0050040437091918e-10
0,P4-O2,7.717593664291846e-08,9.990935717198689e-10,2.0852360674953658e-10,2.5817614868687647e-10,1.524702497314514e-10
0,Fp1-F3,1.1553118632280777e-07,2.098501654100665e-09,5.822777342897288e-10,2.2178294492825426e-09,6.580430278630138e-10
0,F3-C3,1.7264364068444784e-07,1.8032871785728915e-09,5.033710820237841e-10,1.790000321822937e-10,1.0135234962132167e-10
0,C3-P3,5.0884040496068836e-08,1.3499687754092803e-09,2.368714445722811e-10,3.6496153683343998e-09,7.605390264921323e-10
0,P3-O1,5.83118841911934e-07,9.335889483916018e-10,4.203952486814043e-10,2.525586893681257e-09,9.258046559396126e-10
0,Fp2-F8,5.024719466947709e-07,6.593365689243506e-10,4.022824117390051e-10,1.1063834799459322e-09,3.2529255774054194e-10
0,F8-T4,1.0293301139517367e-06,6.958028866833648e-09,2.672790950839217e-10,2.7415161618207164e-10,9.261113678487393e-11
0,T4-T6,1.6783480440816408e-07,3.2148416674047256e-09,7.280030902996369e-10,5.633465536757824e-10,2.812243785691174e-10
0,T6-O2,6.671486614879468e-08,5.45698573783915e-10,3.309020527229068e-10,6.226500291238795e-10,3.126758596205828e-10
