label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,3.3860364488050304e-07,4.4818754151907865e-09,1.700680593933268e-08,2.5080388961148066e-08,1.5933959324598073e-08
0,F4-C4,1.898006216779358e-08,4.4863820305889303e-10,3.3698568321984316e-10,4.3475340573843255e-10,1.9450088520789943e-10
0,C4-P4,3.249650662659581e-08,1.4709689498522292e-09,3.4037011708784615e-09,2.185772526550197e-09,3.6518141417883317e-10
0,P4-O2,2.5240664336833267e-07,4.636879255026725e-09,5.675242744183542e-09,2.720163918330364e-09,1.1074623473821549e-09
0,Fp1-F3,8.873465956001734e-08,2.651996660533189e-08,7.510073072259378e-08,1.11345560702748e-07,5.015565755746633e-08
0,F3-C3,6.881122464946713e-08,9.201292579156074e-10,1.1687192172545699e-09,2.0683304702476457e-09,2.009140773455034e-09
0,C3-P3,4.2815449229322786e-08,5.967116914767785e-10,6.654870529504801e-10,2.293249324239093e-09,1.1493350703577778e-09
0,P3-O1,3.4330908747460573e-07,8.648974058098457e-09,1.7263629064201755e-09,3.3639205921228147e-09,1.5395956925350025e-09
0,Fp2-F8,2.05806600579391e-06,4.934162733512979e-09,1.773853679398161e-08,2.907238415040727e-08,1.6906236002156362e-08
0,F8-T4,5.020786498057577e-07,7.367646397061911e-10,2.804610840491935e-09,4.4979319033228645e-09,4.849373189098105e-09
0,T4-T6,1.983913921851526e-07,2.6486610615975273e-09,2.57794780991326e-09,5.844686728340049e-09,3.903909461069582e-09
0,T6-O2,7.597096683988746e-08,1.7264757955187097e-09,2.6410166088168025e-09,2.574464792309957e-09,1.4355462383332235e-09
0,Fp1-F7,3.130354414511476e-08,2.2745759253788184e-08,6.13843737122192e-08,1.0049426617647342e-07,4.710242097375054e-08
0,F7-T3,7.15269219958578e-08,4.695316912730744e-10,2.386947336025444e-09,2.926340901087815e-09,2.0673570514741137e-09
0,T3-T5,5.460897226074384e-07,2.8571012264114153e-09,1.5619190403609264e-08,2.803949079757614e-08,1.200260425482478e-08
0,T5-O1,2.6559910936173605e-07,1.3327217978089573e-08,1.692472307139489e-08,2.7403956813107214e-08,1.060128591362181e-08
0,Fz-Cz,3.7346418104390594e-08,9.777202671016387e-10,8.179768329774973e-10,2.7995071005921702e-09,1.4463837385566e-09
0,Cz-Pz,8.438688859792895e-08,3.5193639347699624e-10,1.0562486046082438e-10,1.0833161603013214e-10,9.693749912178622e-11
0,Fp2-F4,1.1467912694460706e-07,5.617368345784775e-09,3.1843970652596025e-08,3.1885436244429374e-08,2.1594460978961024e-08
0,F4-C4,1.1921844749629532e-08,8.397137090841641e-10,5.128090480749694e-10,5.6132882258115e-10,3.2091547188281987e-10
0,C4-P4,1.0065797642884479e-07,4.461479647018864e-09,3.416242996298105e-09,2.977650364617637e-09,7.676470938692655e-10
0,P4-O2,7.837137951089552e-07,6.276168783484004e-09,5.457269967120591e-09,4.413418506816264e-09,1.4726182208634018e-09
0,Fp1-F3,7.774149407773669e-08,2.2093026470668865e-08,1.0825575074083825e-07,1.728604290269134e-07,6.462317299118759e-08
0,F3-C3,4.5129379245467247e-07,1.5555602416314268e-09,9.001797178839287e-10,2.545461429896248e-09,2.53127926567318e-09
0,C3-P3,8.69962186852394e-08,5.33065586753544e-10,1.8700292326314757e-10,1.1353959989798951e-10,7.773671897522318e-11
0,P3-O1,2.2293500458306497e-07,1.7557497688155238e-09,1.6560637506983718e-09,4.730029567794835e-10,4.2160540698487464e-10
0,Fp2-F8,6.49737645041263e-07,6.754348422241159e-09,3.1986122470710633e-08,3.3706734813828594e-08,2.17114987514312e-08
0,F8-T4,7.58066721230456e-07,6.55153464479055e-10,3.1678988666201925e-09,4.1273850829016075e-09,6.39605755309025e-09
0,T4-T6,6.336273815837979e-07,2.309908895042457e-09,4.572623034084112e-09,5.876833006031926e-09,5.00001552120027e-09
0,T6-O2,1.0374381811891534e-06,2.1579063046954607e-09,2.9031868440868113e-09,2.8652001151833634e-09,1.646803849304808e-09
0,Fp1-F7,4.057179317599529e-08,2.25020320434741e-08,9.632966405669767e-08,1.56902020281353e-07,6.253998603616336e-08
0,F7-T3,2.082796815208532e-08,1.1691922171451618e-09,2.842496442561913e-09,2.8939783115408953e-09,3.3599986724001663e-09
0,T3-T5,6.225819670096398e-07,6.515323117895792e-09,1.8744850261068113e-08,3.2075163222483166e-08,1.2922018758637734e-08
0,T5-O1,5.189483520108945e-07,3.865593983468763e-09,1.2349204530246298e-08,2.6094059424258254e-08,1.1023286532641747e-08
0,Fz-Cz,5.748262298936358e-08,1.1244651514756462e-09,1.289612736841405e-09,2.486907141992277e-09,1.5921773230702817e-09
0,Cz-Pz,8.559892108857699e-08,5.109131897183653e-10,1.7814279449224553e-10,5.426561662316133e-11,4.522866097753895e-11
0,Fp2-F4,6.518844301570961e-08,2.9748777157860336e-09,2.997815081572927e-08,4.2958400452973734e-08,2.3538774837526462e-08
0,F4-C4,2.3274493487568062e-08,6.023783639488649e-10,3.79073439868684e-10,1.606839892353047e-09,6.463774905932988e-10
0,C4-P4,7.213035379772242e-07,3.841448111644366e-09,5.183010065393227e-09,8.911548286455868e-09,1.9436318050757775e-09
0,P4-O2,8.796161405199793e-07,5.135849216445724e-09,7.579455246937415e-09,8.817083365157347e-09,2.6285401699481186e-09
0,Fp1-F3,2.9563900304638204e-07,1.0520289347840756e-08,9.855450407214377e-08,9.892791849575502e-08,5.7972857623229237e-08
0,F3-C3,7.978830586742047e-07,1.0704291562340307e-09,1.7435615143954019e-09,1.0928638107121345e-08,4.451558855782767e-09
0,C3-P3,2.0400859605758286e-07,5.650223750697494e-10,8.209869389182025e-10,3.798325798603397e-09,1.2740970161683463e-09
0,P3-O1,6.833327309952795e-08,2.226163172927627e-09,3.51127114670966e-09,5.789719603490352e-09,2.6144419860349377e-09
0,Fp2-F8,3.954261129063755e-07,2.4157038452456854e-09,3.0254488855330665e-08,4.475567590115915e-08,2.44734089431438e-08
0,F8-T4,8.084391090873135e-07,6.607791241128667e-10,1.6261556017078744e-09,3.0598473395455665e-09,4.4895792142655145e-09
0,T4-T6,4.455434152785888e-06,2.7006395834171283e-09,3.698407167130225e-09,4.600815550875344e-09,4.244156119606344e-09
0,T6-O2,4.188042879527592e-06,1.5914897264567415e-09,2.7871935903827317e-09,5.886379161482491e-09,3.3000501606818957e-09
0,Fp1-F7,2.6196532338927084e-08,9.372846803566417e-09,8.951831443299875e-08,9.515780042030355e-08,5.2398469681541256e-08
0,F7-T3,8.963560389205033e-08,1.2976598532166734e-09,3.0237531132354438e-09,5.713370430696306e-09,3.1096634950162034e-09
0,T3-T5,1.0325543047243662e-06,6.89451768153306e-09,1.754792993958937e-08,5.4341388193392976e-08,1.9245935011222612e-08
0,T5-O1,5.316712620784205e-07,4.249355640627308e-09,1.2815930642595751e-08,4.472157193199217e-08,1.4357329762652464e-08
0,Fz-Cz,8.394289417708789e-08,9.979093888775146e-10,2.8875811897229596e-09,6.939373968618363e-09,2.8930962156785152e-09
0,Cz-Pz,3.3008676175958126e-07,4.030188715170041e-10,1.115013612208364e-10,9.541577814106544e-10,2.3317339616716374e-10
0,Fp2-F4,2.248546501893787e-07,4.332199750207871e-09,4.451218747141606e-08,7.22973689557601e-08,4.317335023865823e-08
0,F4-C4,2.3496554771723276e-08,5.816154370485751e-10,1.0215959749708016e-09,3.0279371156402306e-09,8.913656509924372e-10
0,C4-P4,9.232213388143316e-07,4.020056727237233e-09,1.6513855493115604e-08,1.932557922452956e-08,3.0890366163790414e-09
0,P4-O2,6.847500707934842e-07,7.526412064614596e-09,3.49071164239273e-08,1.45265730506298e-08,6.149889654113021e-09
0,Fp1-F3,1.9937473306290702e-06,6.512222042438364e-09,8.738851924645979e-08,1.494452577462768e-07,1.0156061680817695e-07
0,F3-C3,1.9286885321849956e-06,8.397681116595425e-10,2.59365823825946e-09,1.5670229395960805e-08,5.8844105867792535e-09
0,C3-P3,9.876998938816429e-08,2.0003455938670084e-10,2.304011383320691e-10,2.147310719905378e-09,5.414504052200257e-10
0,P3-O1,1.8089070312792208e-08,2.699433205707908e-09,2.2327076627014413e-09,2.34723627903124e-09,2.6091272221212254e-09
0,Fp2-F8,1.3490796729727028e-07,4.642757823178416e-09,4.597671088060558e-08,7.370742674602335e-08,4.424042227186105e-08
0,F8-T4,8.244062862894766e-07,4.0099699707484274e-10,3.2608130470574296e-09,2.8700829917804777e-09,2.7258858116874895e-09
0,T4-T6,5.343394663648512e-06,2.0252623653049924e-09,1.5309813792484978e-08,6.8372476475409225e-09,3.4838343951227583e-09
0,T6-O2,4.42167226394142e-06,2.3372644285170156e-09,9.375903286337641e-09,9.69898757727668e-09,8.198381280252281e-09
0,Fp1-F7,3.613477192655238e-08,6.224309924474737e-09,7.438097228273147e-08,1.4384977056354253e-07,9.83084765696351e-08
0,F7-T3,1.277027357307842e-07,1.1173602437683418e-09,6.180664631826442e-09,6.360798780649223e-09,4.0723660131858455e-09
0,T3-T5,9.308863256161876e-07,6.758441884800139e-09,3.113649938830973e-08,6.569233411280892e-08,2.996076267242582e-08
0,T5-O1,6.778218421415481e-07,4.724204552249511e-09,2.0340161840819107e-08,4.579348466507418e-08,2.1530506464895533e-08
0,Fz-Cz,5.713553971657407e-08,7.660538261076338e-10,1.7464836917728363e-09,9.205395396510624e-09,2.4859868212887022e-09
0,Cz-Pz,2.48821214428533e-07,4.587656841605283e-10,3.61553773291878e-10,1.3084315994644178e-09,3.580191058196325e-10
0,Fp2-F4,7.024417813103728e-08,6.502366938069684e-09,3.28540212462882e-08,3.867585474972998e-08,1.5731513438858674e-08
0,F4-C4,1.1307446187466004e-07,6.45677907502078e-10,4.978753425051326e-10,2.715253912915093e-09,6.365296497569671e-10
0,C4-P4,5.05589204172418e-07,2.174287133316357e-09,7.589833474750818e-09,1.0203871939685739e-08,1.913479523813806e-09
0,P4-O2,2.1742869239037724e-07,7.124553664483693e-09,1.5250940910368515e-08,1.3858277613830708e-08,4.6924550705889144e-09
0,Fp1-F3,1.4019398086575539e-06,4.392464552129741e-09,7.224514651707012e-08,1.0904772998289276e-07,5.229098741774758e-08
0,F3-C3,1.5894088368829116e-06,1.3868006596900123e-09,1.8319366516520643e-09,1.3207925234558323e-08,3.927033981566487e-09
0,C3-P3,1.5732919120526504e-07,6.13117827457931e-10,7.198767883662587e-10,4.951774808333422e-09,1.492817772484142e-09
0,P3-O1,2.332378168549714e-08,3.1298159110350073e-09,2.277857690793672e-09,3.8068092771624095e-09,2.981677520670631e-09
0,Fp2-F8,1.9396796602824759e-07,6.522178186392199e-09,2.981373824741249e-08,4.0296344961667994e-08,1.792398099535928e-08
0,F8-T4,3.520157165905372e-07,4.235147819410298e-10,1.462617076849793e-09,2.7354868088675084e-09,1.840802481060134e-09
0,T4-T6,1.7418652992792176e-06,1.6393212670648685e-09,5.389422941218167e-09,5.6905918703227085e-09,3.3072738317305117e-09
0,T6-O2,6.547868771306766e-07,1.962086143826298e-09,7.508473235266578e-09,1.0302972788542413e-08,4.976926567870644e-09
0,Fp1-F7,1.76382498735597e-07,3.945559810428403e-09,6.467141043752853e-08,1.0545592390987302e-07,5.0071524441075156e-08
0,F7-T3,2.1681103779847813e-08,1.1941742193919428e-09,5.566018714936565e-09,7.834859455730617e-09,4.473867668695541e-09
0,T3-T5,8.251812133656892e-07,2.9331903100625946e-09,1.4663437160590238e-08,5.923655477174447e-08,2.234660854625615e-08
0,T5-O1,6.79817073538996e-07,4.6377766346864465e-09,1.575717453604966e-08,3.721923195905607e-08,1.3185564018537686e-08
0,Fz-Cz,6.332146421128163e-08,1.3794973520179766e-09,1.7305465372878835e-09,8.792331518010534e-09,2.4673170163082165e-09
0,Cz-Pz,3.752871985213047e-07,2.5275374927695743e-10,8.811213006034146e-11,1.411624036934209e-09,3.2756819675830046e-10
0,Fp2-F4,1.5343006793578712e-07,4.506465119280189e-09,1.5504048674279244e-08,2.5132734583413542e-08,1.6522771438116865e-08
0,F4-C4,4.365742530214842e-08,7.19687554334174e-10,2.8002451022051494e-10,1.9974137409662356e-09,5.072589794164321e-10
0,C4-P4,1.3406391727483365e-07,3.2266040238410034e-09,7.945283584401622e-09,1.1784291857588743e-08,2.421491837742537e-09
0,P4-O2,5.261243866675386e-08,6.500351951410924e-09,1.139576600095379e-08,1.1229209469272907e-08,3.751397164350053e-09
0,Fp1-F3,1.904704079306135e-08,1.2036493865835951e-08,6.486883325591658e-08,9.677460693289237e-08,4.9754511863329654e-08
0,F3-C3,2.5425294214950637e-08,4.6504353609678856e-10,1.3278078392158717e-09,1.6935575196744403e-08,4.674582841649419e-09
0,C3-P3,3.383737783024306e-08,8.430860384438599e-10,2.405668602405043e-10,2.1266205854136555e-09,4.4905861277894373e-10
0,P3-O1,8.238981297625775e-08,3.4776550631631888e-09,3.2724364869918165e-09,2.658755232826936e-09,8.67537217437123e-10
0,Fp2-F8,2.0119347677539042e-08,7.174037454865544e-09,1.62777739544652e-08,2.8164128553842436e-08,1.7539220874063926e-08
0,F8-T4,7.039130335192976e-08,7.275858995720741e-10,2.287501543492712e-09,3.8064672827099e-09,2.3681659367303658e-09
0,T4-T6,4.895597732249807e-08,1.7059371335282736e-09,4.987089510744973e-09,5.9619577922364265e-09,3.4067530221410055e-09
0,T6-O2,1.0771298968659431e-07,3.695093388508614e-09,5.42096719797991e-09,7.837180313403877e-09,3.4919791991300375e-09
0,Fp1-F7,8.114175148515498e-08,1.1547376024912164e-08,5.444320452808842e-08,8.206729290995209e-08,4.5722754705495105e-08
0,F7-T3,1.1015037224414765e-07,1.8493537634438935e-09,5.181429457580453e-09,8.116037497273305e-09,3.711348144801069e-09
