label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,9.271452597168053e-10,1.3672962736178601e-11,7.269509972411092e-12,2.7181016901140616e-11,8.448630410738997e-12
0,F4-C4,7.277259219922628e-10,1.4043990590964049e-11,1.3674403908014285e-11,3.350917636392231e-11,1.0358107725109879e-11
0,C4-P4,8.553893891901234e-10,1.6496613792268635e-11,1.1877888694450489e-11,2.034500703864817e-11,6.0475371094996526e-12
0,P4-O2,6.56669480417264e-10,2.266594443300066e-11,3.7659885740712587e-11,4.186527082249877e-11,1.1877201495390221e-11
0,Fp1-F3,2.172510152881905e-09,1.77783538312762e-11,1.2563365633681669e-11,4.54825105171247e-11,1.2873702018048003e-11
0,F3-C3,3.454845059360764e-09,1.3015284646744804e-11,1.0796246862605366e-11,4.1835893528374795e-11,1.1882245039473988e-11
0,C3-P3,3.4710325003273027e-09,1.899570105379829e-11,1.2779641168037183e-11,7.408889530193422e-11,1.761393292386384e-11
0,P3-O1,1.5846237517213248e-09,3.883152075749366e-11,1.416738290018586e-11,1.852387278885415e-11,8.61334575483528e-12
0,Fp2-F8,1.9479306944672558e-09,3.290456368144183e-11,5.6460012786944446e-11,4.834876724828484e-11,1.1072036305005715e-11
0,F8-T4,7.081580932558257e-10,9.867092852191978e-12,3.2704277441950854e-11,2.246003559120374e-11,4.796318768371457e-12
0,T4-T6,5.873686645324965e-10,7.385533965987164e-12,1.6285322375619295e-11,3.626733985040762e-11,1.1235617834743261e-11
0,T6-O2,2.1175842440354985e-10,1.2674785378200396e-11,2.576076559678757e-11,5.5390413109734434e-11,1.5129044353654244e-11
0,Fp1-F7,1.8769515272394162e-08,3.4916437565598267e-10,7.939486823471074e-11,5.7577008805474916e-11,1.0221444629104865e-11
0,F7-T3,3.526743897738867e-09,8.992556731866373e-11,6.124433553542732e-11,3.237881462079534e-11,7.526292868014584e-12
0,T3-T5,9.611738618996249e-09,7.89454021881796e-11,2.873826222020975e-11,1.745889960832278e-11,4.713018490627665e-12
0,T5-O1,9.803472390080601e-09,1.808763843487362e-10,5.5469699962611195e-11,7.159648930238005e-11,1.3622200153882413e-11
0,Fz-Cz,1.352001165046334e-09,5.1839835966282615e-12,7.263628865744751e-12,2.3914535692651097e-11,6.50981713616989e-12
0,Cz-Pz,2.599156760062121e-10,1.1428853983110124e-11,1.1681316605687393e-11,9.187266725478256e-11,2.0864819103124306e-11
0,Fp2-F4,1.4068879471579513e-10,6.8043332678827036e-12,1.0628312909048558e-11,3.297537493739218e-11,7.939211615087454e-12
0,F4-C4,4.721402055695681e-10,5.111420049557665e-12,1.275414857444532e-11,3.876675894854214e-11,8.599458025528044e-12
0,C4-P4,7.739448665659914e-10,1.3064935212953214e-11,1.3321167846477477e-11,2.142584650835973e-11,6.645895738552815e-12
0,P4-O2,1.0858777512310212e-09,5.0717430072897796e-11,2.6099217459924963e-11,4.229058302895743e-11,1.0156455353803184e-11
0,Fp1-F3,3.662685346213683e-10,1.2175501561551622e-11,1.6320523394045754e-11,5.599473856948268e-11,1.6497675847367193e-11
0,F3-C3,2.2759630946792234e-09,1.1043040808135105e-11,1.4901957788451716e-11,5.255035936140482e-11,1.5680756267483238e-11
0,C3-P3,1.1405441244771122e-09,9.98893317574729e-12,1.3701588351678984e-11,5.835182329261409e-11,1.3819419295532334e-11
0,P3-O1,7.406107334975672e-10,3.5697282433866065e-11,2.680752840174935e-11,1.6951357819684578e-11,8.29623841761192e-12
0,Fp2-F8,2.5945981128532174e-09,4.304483058334802e-11,3.611844672655131e-11,6.697986604081794e-11,1.2399110586977108e-11
0,F8-T4,3.5506531355974265e-10,2.544871720609491e-11,1.996566370933552e-11,1.699323295254126e-11,5.594947865093842e-12
0,T4-T6,9.18410818158441e-10,8.478438968743407e-11,2.8806774893374152e-11,3.3370063982284656e-11,9.544550757380873e-12
0,T6-O2,1.0261106279553408e-09,7.66333004602245e-11,2.9542413146687336e-11,4.111410844843703e-11,1.2925081500290888e-11
0,Fp1-F7,3.8094427405933077e-10,5.995998998889018e-11,3.8755787709998176e-11,6.046149583825303e-11,1.1178758659779543e-11
0,F7-T3,5.051547373985419e-09,3.6983213080591035e-11,2.264656811297595e-11,3.981520207868913e-11,6.903621013638248e-12
0,T3-T5,4.936820499775873e-10,1.6062275559883995e-11,1.2013842977167782e-11,1.7810101456932526e-11,5.698598411614333e-12
0,T5-O1,1.12110941361491e-09,6.075354659656342e-11,3.588461564340232e-11,5.477237915158901e-11,1.4414879397111774e-11
0,Fz-Cz,2.963374600552844e-10,6.7913578789733995e-12,6.5995007594398525e-12,2.4081064980439718e-11,8.030412037580364e-12
0,Cz-Pz,4.130666015289796e-10,1.1291001636460847e-11,1.5981252629501285e-11,8.251164739881233e-11,2.056942534385291e-11
0,Fp2-F4,2.507401314563579e-10,4.0951921419946665e-12,6.632117953801245e-12,2.5222935640978692e-11,5.487923127354407e-12
0,F4-C4,1.3630551932920828e-09,6.716400284396812e-12,8.131822341355117e-12,3.216184223361009e-11,7.9322290276328e-12
0,C4-P4,1.5279783891177019e-09,2.192631528963435e-11,1.7317421066083536e-11,2.1647138238876807e-11,7.07565958539653e-12
0,P4-O2,1.61953979177759e-09,5.877307104612167e-11,4.73960831387233e-11,3.968072706867218e-11,1.1819812421867422e-11
0,Fp1-F3,2.2454068407021472e-10,8.787807660443978e-12,1.8818258444988262e-11,4.528058461275999e-11,1.3220845852902111e-11
0,F3-C3,1.1274344836122504e-09,6.479828121053489e-12,6.7932912041324085e-12,4.519584850478545e-11,1.3153182399464891e-11
0,C3-P3,1.0318565737609121e-09,1.031971792097027e-11,8.436053567188445e-12,6.582979089758378e-11,1.670574485262005e-11
0,P3-O1,1.005780821084101e-09,1.1645647372039503e-11,1.8570767977866654e-11,1.8137348017494113e-11,7.731559438636064e-12
0,Fp2-F8,5.363212211100962e-10,9.152590295474936e-11,6.178881975732572e-11,6.42959373680706e-11,9.981643679419573e-12
0,F8-T4,1.9322784497347318e-10,3.407302555389251e-11,3.04800917033028e-11,2.5707845386833554e-11,5.9880202969167985e-12
0,T4-T6,7.391514303878153e-09,1.0859956414781137e-11,1.1205106858444663e-11,2.0846686097140402e-11,1.1288029400196349e-11
0,T6-O2,6.322342611071869e-09,4.5110183828039984e-11,2.8113392062459303e-11,3.842550226460412e-11,1.4319029732362605e-11
0,Fp1-F7,2.909919540326987e-10,1.4263655384290382e-10,1.2337623264340294e-10,6.55779958003815e-11,9.565784715502691e-12
0,F7-T3,2.490302825103688e-09,5.452388856905981e-11,4.905881021140698e-11,2.7591218958336377e-11,5.970910006556258e-12
0,T3-T5,6.83475886097434e-11,1.9134428267751146e-11,2.154942804588944e-11,1.497923675419001e-11,5.3626801230475775e-12
0,T5-O1,2.756056179773223e-10,8.256241902952255e-11,7.668403538633641e-11,7.762192886430752e-11,1.829638500401892e-11
0,Fz-Cz,9.769424468217249e-11,3.674600022411102e-12,8.492918310271293e-12,2.5234545866869407e-11,6.276089672567898e-12
0,Cz-Pz,8.156005485294542e-10,6.374455701860765e-12,9.308958343574921e-12,9.639795695810224e-11,2.288535930179124e-11
0,Fp2-F4,7.803104515529311e-11,4.938593030311499e-12,6.211345561053641e-12,2.1991141401338917e-11,7.722020767458793e-12
0,F4-C4,1.209656469248128e-09,2.5029883268356663e-12,1.4527650017037235e-11,3.2244658872265585e-11,8.449771247565167e-12
0,C4-P4,1.1364589171276943e-09,3.493009154135565e-11,1.4168488729900487e-11,2.550334991333293e-11,8.667678647650007e-12
0,P4-O2,2.4761290815458217e-09,4.020816843904914e-11,2.363309305785331e-11,6.177277653900956e-11,1.3544691406918298e-11
0,Fp1-F3,1.3935493951879937e-09,7.049614992276103e-12,1.1852121015358874e-11,5.904973441440032e-11,1.2966829521419829e-11
0,F3-C3,5.631155853993241e-11,7.625158981845889e-12,8.92655377095607e-12,5.7242877544802924e-11,1.1082896269516269e-11
0,C3-P3,2.707249244422676e-10,4.6479733014272795e-12,5.229767378771869e-12,7.146974097582132e-11,1.600347154565239e-11
0,P3-O1,1.0437604147277374e-09,1.6573583497811246e-11,1.6117015940288256e-11,2.2025790603475377e-11,9.627481626869922e-12
0,Fp2-F8,1.8342739802833392e-09,2.6130972949732193e-11,6.553239781359819e-11,4.380012495861954e-11,9.853903730904057e-12
0,F8-T4,5.925110469114886e-10,1.4706054659946794e-11,2.3175761711277703e-11,2.1430599797505076e-11,6.087012020360095e-12
0,T4-T6,1.9069935772367528e-09,5.430967262036675e-12,9.248804528609045e-12,2.0822801670564578e-11,5.5503528065743795e-12
0,T6-O2,2.467806084937539e-09,1.4526450845515764e-11,1.7704902175434998e-11,3.898788283771516e-11,7.242517519684776e-12
0,Fp1-F7,4.985766204277309e-10,4.366439931245667e-11,6.316241654929588e-11,5.5148963601424244e-11,1.0564057405823083e-11
0,F7-T3,6.560811172869171e-09,2.742613018637785e-11,3.564682971254007e-11,3.0947868142639255e-11,9.736945197948288e-12
0,T3-T5,1.0135381688579547e-09,6.547026747004951e-12,1.3038455240154183e-11,1.1062068309310555e-11,5.1418034568053225e-12
0,T5-O1,7.276887069051405e-10,2.0603840339089892e-11,5.247307356142602e-11,6.873493069611769e-11,1.870262354429405e-11
0,Fz-Cz,4.3103750159511524e-11,4.532113880508279e-12,6.143723063455137e-12,2.392366097683488e-11,8.250165809066054e-12
0,Cz-Pz,1.0701443009177203e-10,7.94052069136426e-12,8.304811322757632e-12,9.443337966370139e-11,2.090235939625084e-11
0,Fp2-F4,2.798166062531214e-10,5.738824943353858e-12,1.1314916834114178e-11,3.064870032854938e-11,1.0326317951036679e-11
0,F4-C4,1.1329857356479516e-09,6.303571324197467e-12,1.233118469954917e-11,3.914135869908082e-11,1.1039951905146478e-11
0,C4-P4,5.700439207096438e-10,1.1174132260533907e-11,7.324835080893271e-12,2.340353994078089e-11,8.110265394816804e-12
0,P4-O2,7.970305651364174e-10,2.2468251227738148e-11,3.240065722596235e-11,3.831272921801559e-11,7.751849543362556e-12
0,Fp1-F3,1.2900803400307505e-09,1.4302340893165944e-11,1.5443359147518008e-11,6.65866061243691e-11,1.4116216551017129e-11
0,F3-C3,6.75356098452771e-11,9.050952558751105e-12,1.551139617467764e-11,6.22305300988895e-11,1.280300144938293e-11
0,C3-P3,2.120954126123608e-10,7.545952676682039e-12,1.3986068779505039e-11,7.102454744842068e-11,1.3400512640597419e-11
0,P3-O1,6.422313448847729e-10,1.7585006712479377e-11,1.819256666156292e-11,2.6276410424486114e-11,7.857739771105654e-12
0,Fp2-F8,8.143211290713817e-09,3.927412453656111e-11,3.018445547425875e-11,6.052500642752148e-11,1.0344506543179308e-11
0,F8-T4,4.706242667139073e-09,2.135187895294677e-11,1.9988017151769324e-11,2.2945786187531237e-11,6.33457400627261e-12
0,T4-T6,1.0685299150044057e-09,1.417891379142572e-11,1.139318244488041e-11,3.703644086835755e-11,1.3066405972936522e-11
0,T6-O2,3.821319993292244e-09,2.6423478722880306e-11,2.248242847623058e-11,4.551594049566441e-11,1.4031536512325569e-11
0,Fp1-F7,3.468815431885599e-10,5.61500292318366e-11,4.3848964594492127e-11,7.215840898355302e-11,1.1100576788444945e-11
0,F7-T3,7.635872899386395e-10,2.956618243254143e-11,1.6578032586297043e-11,3.645128111274618e-11,7.835901614922556e-12
0,T3-T5,1.3405375798072103e-10,1.5361255933708686e-11,9.167874577583596e-12,1.2642927025154398e-11,5.095041359553492e-12
0,T5-O1,4.0688474824035027e-10,5.567726880094883e-11,5.771277172795728e-11,6.787474913969641e-11,1.1226298536271497e-11
0,Fz-Cz,8.01936385579498e-11,4.018060976049383e-12,6.867904763197448e-12,2.6685082949673006e-11,8.298801833729738e-12
0,Cz-Pz,7.755680610970542e-11,6.5142279018426415e-12,6.514967409889156e-12,9.920832873594642e-11,2.1743794915160428e-11
0,Fp2-F4,2.7164158602803995e-10,5.359350239508672e-12,7.386680054856487e-12,2.66068825731647e-11,7.595800862855758e-12
0,F4-C4,4.108393029012651e-10,7.60396181373338e-12,1.0258505132415885e-11,2.905621284223077e-11,8.986765578653774e-12
0,C4-P4,3.642833960343001e-10,8.79140405136126e-12,1.3180876506717652e-11,2.3524379596147563e-11,8.39163907829456e-12
0,P4-O2,5.071957185331761e-10,5.161351512537982e-11,3.793690093351262e-11,4.555779114169371e-11,1.137626960709375e-11
0,Fp1-F3,8.33462511817101e-10,1.7593541157775114e-11,2.1802067197736255e-11,5.123287141719441e-11,1.1626103425665966e-11
0,F3-C3,4.034188616946508e-11,7.547365876731125e-12,1.2447217752935045e-11,4.768310357567697e-11,1.2007099384502653e-11
0,C3-P3,4.795736437789295e-10,4.684864153621814e-12,7.2691827088804134e-12,6.992143056729353e-11,1.8285533395332978e-11
0,P3-O1,2.0540851090234328e-10,1.495069783742278e-11,1.1730220394345837e-11,2.7315323556460474e-11,5.881534967935366e-12
0,Fp2-F8,1.1836885184679992e-08,1.0204391360377334e-10,8.495457184520543e-11,5.397811598242898e-11,1.1408668876901107e-11
0,F8-T4,9.428529515761854e-09,2.8037212427588242e-11,3.2795155257198874e-11,2.0969410645207465e-11,5.100387446145477e-12
0,T4-T6,1.1070705112980013e-09,1.6191392948037048e-11,2.0530941533537175e-11,3.275475492664517e-11,1.243587668836317e-11
0,T6-O2,2.5714552327640093e-09,7.77203590751074e-12,3.059221817347317e-11,4.304774221529691e-11,1.377251699912175e-11
