label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,5.5851339669134595e-08,2.8126495755774594e-09,1.4702272216354223e-08,2.2548825016121548e-08,1.1582248334040532e-08
0,F4-C4,3.755335812511289e-08,2.6999913330330656e-09,8.098931612408469e-09,1.0800188217217246e-08,8.23850334245507e-09
0,C4-P4,1.477348621967534e-08,7.892334911280808e-10,1.5245315514071306e-10,6.139140652732207e-11,2.033558604102913e-11
0,P4-O2,1.0783576358482508e-08,2.507702291952297e-10,1.9130585716876218e-10,3.511845857227624e-10,1.0893331721468955e-10
0,Fp1-F3,3.19340889853976e-08,2.477623093321053e-09,6.6733091348359345e-09,9.378657655141017e-09,4.451920263638146e-09
0,F3-C3,5.003321268045539e-08,2.3010846287676918e-09,3.1744419035950914e-09,3.674683461395829e-09,1.8467058960808156e-09
0,C3-P3,2.792736336106649e-07,2.234666454083909e-10,5.070045245619732e-10,2.5561758021521783e-10,4.39539112855112e-11
0,P3-O1,6.08543258712519e-08,2.9048357364255186e-10,3.767014516153197e-10,3.7134407250164875e-10,5.130378264015491e-11
0,Fp2-F8,5.569718781670406e-08,4.869286510691361e-10,7.07201880835634e-09,9.929528477731329e-09,3.4570696922663053e-09
0,F8-T4,3.58194850168462e-08,5.074052167511665e-10,4.929476160163026e-09,1.1728030887171295e-08,5.539269346687656e-09
0,T4-T6,5.085684518930631e-08,6.107838975137679e-10,5.010743572539983e-09,9.794816864886716e-09,4.236652929191388e-09
0,T6-O2,4.015014725684709e-08,1.5495856645033725e-10,2.8695124925394586e-10,2.1267171956241128e-10,4.929928692084981e-11
0,Fp1-F7,1.2808732593689847e-07,8.054478403504208e-10,3.4772436286979004e-09,9.658893839726017e-09,3.756919209345759e-09
0,F7-T3,2.4256930701898654e-08,1.0068443793229813e-09,1.2489479185909183e-08,2.1112924425822528e-08,6.952607035547677e-09
0,T3-T5,5.8918198028650594e-08,1.9429318244134725e-09,1.1277267610180666e-08,1.5972656276589936e-08,4.95106341142529e-09
0,T5-O1,9.520853466848562e-09,1.0079399815268825e-10,7.608189577695596e-11,1.385654830888919e-10,3.5508474340091e-11
0,Fz-Cz,5.8450417503670025e-08,2.0119748439378414e-09,1.520261371166929e-10,1.4498868105335792e-10,2.474923328614933e-11
0,Cz-Pz,1.2843923516969684e-07,2.978760590420817e-09,2.7035633362340287e-10,7.041325733799044e-11,1.6311597972406856e-11
0,Fp2-F4,4.2413187324830194e-08,2.55748673383249e-09,9.7681846988974e-09,2.083689889965636e-08,7.086370733831982e-09
0,F4-C4,2.6840958227825564e-07,2.6392217593383352e-09,6.539716071654687e-09,1.6148069455913365e-08,6.5889243412567474e-09
0,C4-P4,8.322151589096193e-08,4.697349708353859e-10,8.05957760055427e-11,8.833987279966566e-11,2.4557283344919826e-11
