label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,1.7730588141564063e-07,1.6498769253470163e-09,2.3802339891082323e-10,5.461329879010013e-11,5.0135720868800585e-11
0,F4-C4,4.298439507408106e-07,1.6228807241379681e-09,3.738486656767528e-10,4.7120875807987414e-11,2.6464799441270952e-11
0,C4-P4,5.63815951417783e-08,6.340831421056439e-10,1.3403457033945635e-10,8.48672936409261e-11,8.717611808487542e-11
0,P4-O2,5.78678710376231e-08,8.522780096324335e-10,6.153570954450712e-10,5.178407513474002e-10,4.34669127563534e-10
0,Fp1-F3,9.11283954389975e-07,1.064991444955492e-09,3.207832316428499e-10,6.235056764333178e-11,6.413226936399907e-11
0,F3-C3,7.701549466190042e-07,2.8181998607794017e-09,6.043926247668442e-10,1.0082124182404147e-10,2.435393692246271e-11
0,C3-P3,1.6638491505274223e-07,1.49712355364168e-09,2.371633608957579e-10,2.829419434640285e-11,2.686075204170317e-11
0,P3-O1,2.7143377556187033e-07,1.7567696822734798e-09,4.0130810975502337e-10,6.706792839433925e-11,5.01595238193989e-11
0,Fp2-F8,7.488167322802259e-07,3.3792940314047824e-09,5.275044472375417e-10,9.948555455442772e-11,7.085533496754958e-11
0,F8-T4,1.5749069921601943e-07,1.7810031635109584e-09,4.0760802114495406e-10,1.5345843615262127e-10,1.889171320328132e-10
0,T4-T6,2.8732520993904513e-07,2.2274519620524446e-09,3.0545734102564676e-09,3.2096135627915284e-09,4.258806393815887e-09
0,T6-O2,6.289475674239787e-08,1.6438567298784053e-09,2.0737883464225295e-09,3.0650193480289523e-09,3.3570208601787295e-09
0,Fp1-F7,1.2683275868290457e-06,1.4061222236316296e-09,7.898391188085447e-10,1.720039379167871e-10,6.143478927716453e-11
0,F7-T3,7.031313696648181e-07,1.4554818261733528e-09,4.771829188411375e-10,1.5005527341688885e-10,1.733481803975341e-10
0,T3-T5,2.3790893268167037e-07,1.4606754704672396e-09,1.039690805905648e-09,2.286836137631322e-10,1.8870656606235407e-10
0,T5-O1,2.3130634158867617e-08,3.8575474214382665e-10,2.500660353051092e-10,3.227330843850287e-11,3.2331724178131555e-11
0,Fz-Cz,2.8545552194061278e-06,5.558985539813181e-09,1.4193008239222483e-09,1.4755249399481632e-10,2.9002944935224928e-11
0,Cz-Pz,3.6516583944232026e-07,7.854741555825278e-09,7.638020867440355e-10,1.0222378790417862e-10,3.410456781367806e-11
0,Fp2-F4,1.4600889862151042e-07,2.9794022378992883e-09,2.8412837407371656e-10,1.0043853196527342e-10,9.267022884239543e-11
