label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,3.681043038400713e-09,1.4296350421260093e-09,2.259791751468158e-09,4.828894065876178e-09,5.6704980416842354e-09
0,F4-C4,1.149500485496429e-08,2.339920567859569e-11,2.910997153834133e-11,6.480960777057471e-11,4.2994538991423315e-11
0,C4-P4,1.379643733590264e-10,2.7865101874075114e-12,6.473763961455276e-12,1.1301552562773989e-11,1.2079503882329696e-11
0,P4-O2,1.579506018512741e-10,1.112326325258323e-11,1.9431243777367684e-11,2.7390442444959123e-11,3.3715980444393117e-11
0,Fp1-F3,1.8132092515601352e-08,3.972920178309863e-11,7.918491574703519e-11,1.327575614402736e-10,1.1297116186349929e-10
0,F3-C3,2.6664615126375657e-09,1.8964074736940437e-11,3.032193641691902e-11,2.874594922367484e-11,5.0673378919649294e-11
0,C3-P3,2.420756283718265e-09,4.855195869692616e-12,1.1817878779987248e-11,2.105792377375506e-11,1.5962212592679116e-11
0,P3-O1,1.6531469805196248e-08,3.136288122300647e-10,9.632179467371007e-10,3.165365895152392e-09,3.1356212001089057e-09
0,Fp2-F8,1.0990162534196975e-08,1.2584023554105649e-09,2.709333945992496e-09,5.135047518736831e-09,5.867009294852887e-09
0,F8-T4,8.333513779615786e-09,1.8301811364569002e-10,2.044902312721623e-10,3.3823624838507426e-10,4.513220481281219e-10
0,T4-T6,4.782614859608135e-09,6.170872877838028e-11,3.17457421953579e-11,5.122147168003244e-11,6.100442100663409e-11
0,T6-O2,1.2126523875727006e-09,4.108338011328947e-11,1.4833629825425914e-10,4.7623126010888334e-11,4.784094459334242e-11
0,Fp1-F7,6.985931023924925e-08,8.665718914599698e-10,9.057300293049258e-10,4.1068710650137444e-09,3.189062364956508e-09
0,F7-T3,4.87089933377398e-08,5.649945273424277e-10,1.1443135940547798e-09,3.966705398901597e-09,3.352232196899884e-09
0,T3-T5,1.489994935910623e-09,1.98703599087547e-11,3.915662052937257e-11,7.330268584777642e-11,7.170912057971303e-11
0,T5-O1,1.1044140535935281e-08,4.1010555196837e-10,1.2879100678089643e-09,3.2960197465601896e-09,3.0626442221104544e-09
0,Fz-Cz,1.6864130050624178e-08,1.2377409602353203e-09,3.2740856706779644e-09,5.276729948861151e-10,3.6712001861692843e-10
0,Cz-Pz,2.8656710999596266e-09,1.0853426512665292e-11,7.94676060104172e-12,7.193477267964993e-12,1.8522038623897078e-11
0,Fp2-F4,5.4709261625970776e-09,1.0979654499076203e-09,3.2243247346191933e-09,4.048412952573586e-09,2.9025634297729188e-09
0,F4-C4,1.2151010288468552e-08,1.036309221827982e-10,2.5714503630072968e-11,3.165222060276641e-11,3.627108590562901e-11
0,C4-P4,1.2195976270119588e-10,5.781439622028238e-12,5.824566204673364e-12,1.328280952333397e-11,1.118943766544003e-11
0,P4-O2,3.9169873577549444e-10,1.8316380770946838e-11,1.7111348433337032e-11,3.224882331849036e-11,3.3353117696959025e-11
0,Fp1-F3,6.721659761667983e-08,7.140131843356239e-11,1.3967030608763278e-10,8.584767586554101e-11,1.0829840804075078e-10
0,F3-C3,1.554945871191422e-08,3.081858088611649e-10,4.568727669004768e-11,5.420901476324798e-11,3.800217273673818e-11
0,C3-P3,8.425625676124476e-09,1.2527240496980445e-10,3.003073147393107e-11,2.2089480029908122e-11,1.7698520547289938e-11
0,P3-O1,4.472612613911161e-08,5.653201010479839e-10,7.620343459020436e-10,2.474689185162793e-09,2.894225605446604e-09
0,Fp2-F8,3.6913575860417015e-09,1.2810326764293436e-09,2.495113649435392e-09,4.199932411249822e-09,3.6458072911283202e-09
0,F8-T4,3.904256722866682e-09,7.845156411427373e-11,1.8192486379374936e-10,3.630658704417322e-10,4.252571010909853e-10
0,T4-T6,3.7962796732486485e-09,7.135750843880287e-11,4.95172947194896e-11,9.895613529570767e-11,5.820250566435618e-11
0,T6-O2,4.902706611187465e-10,3.990779799461775e-11,1.4814284975312967e-10,4.0051473491447515e-11,3.757428871178279e-11
0,Fp1-F7,1.5471035290697328e-07,6.348460903535722e-10,1.0757148175173081e-09,2.9618155450215844e-09,4.657535040730248e-09
0,F7-T3,9.866397039495567e-08,1.0544511047826286e-09,1.3736318167788613e-09,3.2502223806597798e-09,4.454515667640229e-09
0,T3-T5,1.466079634968886e-08,1.1609296218409639e-10,1.4966479744003486e-10,8.1635655391321e-11,6.709828525708161e-11
0,T5-O1,1.5408004991703684e-07,6.747293809604534e-10,8.704362313332358e-10,2.5949259423487073e-09,2.8859913909096175e-09
0,Fz-Cz,1.6617190235866763e-08,1.1483735388750467e-09,3.2811503377007136e-09,5.218631634542263e-10,4.744399733973897e-10
0,Cz-Pz,4.402338887441648e-09,2.4516182836996897e-11,1.0893299833264168e-11,1.0318575318513517e-11,2.0922698423095875e-11
0,Fp2-F4,1.3882559584509785e-08,1.0025064672036478e-09,1.074096638309536e-09,1.8806957975228727e-09,1.6731077117385642e-09
0,F4-C4,1.6642685938036497e-08,6.319447846886698e-11,2.6152358027466896e-11,2.533448062020079e-11,2.941878649833205e-11
0,C4-P4,7.139419279620211e-10,8.91560921682246e-12,6.758418549392107e-12,6.3317780416279996e-12,1.2489780123154236e-11
0,P4-O2,1.88376380494491e-09,3.062484497837182e-11,7.945932305749466e-12,2.180169448260765e-11,3.434803482802418e-11
0,Fp1-F3,1.0928390330564168e-07,1.289222849349118e-10,1.4772946988939229e-10,4.352406711516982e-11,7.599924472615331e-11
0,F3-C3,1.7388612262167633e-07,1.8035394496396297e-10,4.904654122253866e-11,3.1277371361910765e-11,3.570771928524578e-11
0,C3-P3,1.939370256970133e-08,3.4255837106209865e-10,1.592109234037814e-10,1.905684655485191e-11,1.9092494373122486e-11
0,P3-O1,2.4853164853905173e-07,5.821289361069294e-10,1.2075480129544849e-09,1.5526184701768491e-09,2.3202408247720907e-09
0,Fp2-F8,6.065235812359072e-09,9.87823634543412e-10,1.2670064486524498e-09,1.988445275592696e-09,1.8833042912420578e-09
0,F8-T4,5.246537718227159e-09,7.743352554372713e-11,1.7398575731889845e-10,2.0945813246658322e-10,2.632851668294735e-10
0,T4-T6,5.812306664285737e-09,4.0141832115352147e-11,4.8319270008898964e-11,4.867000058583184e-11,5.186128802621415e-11
0,T6-O2,7.071993198981538e-10,3.802653971340906e-11,1.1817738319104852e-10,3.346678438658503e-11,3.889407984655399e-11
0,Fp1-F7,3.50941128347753e-07,9.62349591007615e-10,9.608272187116835e-10,1.885627149968086e-09,2.654363072517021e-09
0,F7-T3,5.695613089289185e-07,5.542943920443964e-10,1.1713219093678622e-09,1.9474037253283304e-09,2.5912357342813872e-09
0,T3-T5,8.816988312822967e-08,1.1820535865261739e-09,3.4097053698535426e-10,7.490574840216117e-11,5.996798469347242e-11
0,T5-O1,6.542880708160106e-07,1.9047844580386767e-09,1.1417391837123484e-09,1.652175072385102e-09,2.437769571941401e-09
0,Fz-Cz,1.1297297531041849e-08,8.681258660547423e-10,3.3595219963349296e-09,4.6532393809270925e-10,5.732137520887615e-10
0,Cz-Pz,6.057507182342468e-09,5.7844100890213784e-11,1.5224454855238342e-11,7.117158058988397e-12,1.7034473599515775e-11
0,Fp2-F4,2.762602476118445e-08,2.1329344882324217e-10,8.392719498389087e-10,1.120030481615844e-09,7.472336914011763e-10
0,F4-C4,8.782936064458667e-09,9.105529508712127e-11,1.3804747619218893e-11,1.351277446479814e-11,2.481575088181422e-11
0,C4-P4,1.1609328378120009e-09,5.755369309683688e-12,4.7485853508223466e-12,1.0345282079440178e-11,1.4582392898266596e-11
0,P4-O2,4.941503549259683e-10,1.7125322822817782e-11,2.3684710495812086e-11,2.9808053284776105e-11,3.004844382161009e-11
0,Fp1-F3,2.72099468139272e-07,6.349652933242984e-10,7.350141939614326e-11,4.519351004909319e-11,5.029675035099223e-11
0,F3-C3,9.174576083675041e-08,2.6693918960767767e-10,4.74515253668893e-11,1.8749991649311362e-11,2.211329949783871e-11
0,C3-P3,3.0300531672406974e-08,4.458928449881625e-11,9.894215919631324e-12,1.7622672182295467e-11,1.8870298372551452e-11
0,P3-O1,2.7495011928702317e-07,5.735140016733448e-10,7.406469694405532e-10,9.79210242367855e-10,1.2385040042727856e-09
0,Fp2-F8,2.0649863552821164e-08,2.5998323110902977e-10,1.0106727861843186e-09,1.073646007590287e-09,8.003492897902106e-10
0,F8-T4,1.0257631252539836e-08,9.388913788626912e-11,1.1355400763073703e-10,1.586505956205799e-10,1.1486580982682442e-10
0,T4-T6,5.586422245168886e-09,7.637871096067257e-11,5.3818727906405855e-11,5.226086534535552e-11,3.363136050731463e-11
0,T6-O2,6.119519705984145e-10,2.157627239544098e-11,1.3382051965694168e-10,4.0103100655428167e-11,3.4582944282277883e-11
0,Fp1-F7,5.309806759303495e-07,1.1990104673060045e-09,9.394213780469798e-10,7.906525369782492e-10,1.2130218053881943e-09
0,F7-T3,1.2480664384072413e-07,4.925714599669847e-10,5.347385942733321e-10,8.661331992527486e-10,1.3566015296269997e-09
0,T3-T5,1.1160523988095707e-07,3.13585736908342e-10,8.319910868480827e-11,5.904416179026754e-11,5.811617871615791e-11
0,T5-O1,1.73760191565701e-07,4.353356278809426e-10,5.880537159718525e-10,9.881102153009496e-10,1.2993076816306064e-09
0,Fz-Cz,7.863225719233705e-08,7.887959746563784e-10,3.5106245909492282e-09,4.3621728796871836e-10,6.124709766467052e-10
0,Cz-Pz,2.42564449706819e-09,4.4963562197126104e-11,1.1331195553458445e-11,9.212761295015507e-12,1.5233444375374213e-11
0,Fp2-F4,6.197521425648475e-08,1.1745649948606216e-10,2.401487412757489e-10,4.5530890258591214e-10,2.3246257386476304e-10
0,F4-C4,5.387854443052264e-09,2.5799047064164765e-11,1.580306119088593e-11,1.468498650375926e-11,2.0948953128318873e-11
0,C4-P4,5.069742049674555e-10,5.409086842888846e-12,6.6403218420543995e-12,1.327246517299726e-11,1.2016897282397359e-11
0,P4-O2,1.3504690691898374e-09,9.412932625200768e-12,1.640448386055837e-11,2.2110864199576024e-11,3.1903012463991275e-11
0,Fp1-F3,1.5113965910185314e-07,6.995520543444918e-11,5.3426626796584805e-11,3.028246213427535e-11,3.85114090459467e-11
0,F3-C3,5.642558699651048e-08,7.766859538187319e-11,2.2674963748383342e-11,2.0364246063506985e-11,2.1593128968128592e-11
0,C3-P3,7.330562477778977e-08,2.9619640265627537e-11,7.645448856934965e-12,1.4426644545505376e-11,1.7135447706167508e-11
0,P3-O1,1.3073852721823335e-07,5.256764239895641e-10,6.373971418085241e-10,1.3597381917221916e-09,1.004972392472027e-09
0,Fp2-F8,5.232022728570999e-08,1.7707732941177338e-10,3.094023166810106e-10,6.012549945725563e-10,2.833511379158604e-10
0,F8-T4,7.767360830067848e-09,4.92775804009524e-11,9.406513017221587e-11,4.7826079773663936e-11,6.524062243701403e-11
0,T4-T6,5.524075030572218e-09,2.7267935865830533e-11,4.287658204426162e-11,4.196624202651586e-11,3.13473542255705e-11
0,T6-O2,4.1615485669681634e-10,4.1663687430163294e-11,1.2281348770594785e-10,4.254233684409444e-11,3.123952345702467e-11
0,Fp1-F7,1.625600201668798e-07,2.8083830414135657e-10,5.119423900558693e-10,6.430381531989506e-10,6.742595969829888e-10
0,F7-T3,1.0919239792579079e-07,2.035657305108208e-10,1.9796239408342443e-10,5.997977222230676e-10,6.693777994721843e-10
0,T3-T5,3.309886249716718e-08,3.3755811537897594e-11,4.0548756489749165e-11,2.7896989770927057e-11,3.266933729829477e-11
0,T5-O1,9.146256281581993e-08,3.5569945097246646e-10,9.185950059734542e-10,1.2733725574500403e-09,1.1360029077685502e-09
0,Fz-Cz,1.3955137089330736e-08,7.916871542185932e-10,3.6503040058142316e-09,3.6863748903639034e-10,5.227854115650541e-10
0,Cz-Pz,7.3694159809308034e-09,1.5470668716018473e-11,7.246385396765759e-12,1.376973507753262e-11,2.1444809885855877e-11
0,Fp2-F4,1.5621487118776556e-07,6.093023032599999e-11,1.035852573106662e-10,2.3320860355518157e-10,1.3347151101229377e-10
0,F4-C4,1.5031936071885663e-08,4.7039308182441626e-11,9.00120135905347e-12,1.6373838279808385e-11,2.756821127911935e-11
0,C4-P4,2.079988145287881e-10,1.0747496322293234e-11,7.949069673451121e-12,8.791137042402264e-12,1.510481950394738e-11
0,P4-O2,1.97291275895391e-10,7.253561947684028e-12,7.364293786486877e-12,1.662414433972863e-11,2.96233090523534e-11
0,Fp1-F3,1.2718909635425344e-07,4.759785108608895e-11,5.354629846585612e-11,3.036080518126293e-11,3.690365558653159e-11
0,F3-C3,5.827192148324863e-08,1.317803142772247e-10,2.441768106428608e-11,2.3794684393488588e-11,1.88837061695828e-11
0,C3-P3,6.412089799379552e-08,5.554188243683878e-11,1.4548449233763347e-11,1.603172030149224e-11,1.7679369758097856e-11
0,P3-O1,7.196316562531081e-08,3.4448733191147534e-10,6.737318698923271e-10,1.1406450155956974e-09,1.0059746773912603e-09
0,Fp2-F8,3.480553558589862e-08,1.0164209930742656e-10,1.9959241261829957e-10,3.205671066438331e-10,1.6732810080698939e-10
0,F8-T4,3.112919315489703e-08,5.684509741950316e-11,7.276600475034474e-11,5.7579825614112476e-11,3.1827850879338836e-11
0,T4-T6,3.3413582729843916e-09,4.072041184292349e-11,3.48869735042161e-11,6.06291932062873e-11,3.402073356184617e-11
0,T6-O2,2.9144320556664125e-10,3.998345301970998e-11,9.66759458645908e-11,6.154997894760768e-11,2.7100832708554115e-11
0,Fp1-F7,8.466827895566252e-08,1.6538200725409823e-10,1.9899743156250487e-10,4.730942502965155e-10,5.076816582076302e-10
0,F7-T3,2.1967386853541136e-07,2.68124305556417e-10,5.2247346954328e-10,5.169260996809424e-10,4.472999611582568e-10
0,T3-T5,4.9293595454341814e-08,4.969300611418283e-11,3.011020347322572e-11,3.870749076614694e-11,5.095908974139996e-11
0,T5-O1,1.448419058498172e-07,4.860379551224179e-10,8.187590689518514e-10,1.1361273190139001e-09,1.1067442371417726e-09
0,Fz-Cz,7.63618293356779e-09,7.602789276680865e-10,3.5750907840669795e-09,4.4125802399945213e-10,4.590530396210884e-10
0,Cz-Pz,9.341219814595967e-09,3.17647065064357e-11,1.3062292090787647e-11,1.2228900517365644e-11,1.704838487948683e-11
0,Fp2-F4,9.71139423036734e-08,4.787023459605118e-11,1.1494139767310046e-10,2.367399649440497e-10,1.6877612908506265e-10
0,F4-C4,7.53839386500929e-08,5.340787167427926e-11,1.2805448063903371e-11,1.434903938158992e-11,1.7369143378828836e-11
0,C4-P4,2.5390197144032577e-09,7.916569322230933e-12,5.808525563362054e-12,1.2993075735169666e-11,1.445841768366692e-11
0,P4-O2,7.187876686718499e-09,2.886687117946355e-11,1.4241189403391898e-11,2.209730293115231e-11,2.244085769991044e-11
0,Fp1-F3,2.693289559095109e-08,3.876954088051924e-11,4.3469921679128814e-11,4.4437179020285684e-11,2.8506916579201598e-11
0,F3-C3,4.886185699430668e-08,2.0016136517961342e-10,5.5112546946504046e-11,3.056466672822805e-11,1.7789782868382848e-11
0,C3-P3,5.1643896501379636e-08,7.220701682235188e-11,1.8023586951515257e-11,2.3096039865457356e-11,2.0132766507433442e-11
0,P3-O1,3.804591470310576e-08,5.202608213913373e-10,5.288608952855059e-10,1.6457464024764145e-09,8.547491095409337e-10
0,Fp2-F8,8.860242846394692e-09,1.2528568381104796e-10,2.837515625683667e-10,4.980699574916891e-10,2.1640764651745212e-10
0,F8-T4,1.7817295183589982e-08,4.909039363743086e-11,1.0743449362072017e-10,7.896675089861617e-11,5.6069241568236376e-11
0,T4-T6,1.7223046220439538e-09,1.691324005960035e-11,3.493545620895153e-11,5.903102773458357e-11,2.801581510095917e-11
0,T6-O2,1.0946673748353943e-09,6.001354596504204e-11,1.0664176271429993e-10,1.3147575907325934e-10,2.720728457018397e-11
0,Fp1-F7,3.4098342165130154e-08,3.0166295027897383e-10,3.627480327971864e-10,4.833768761984583e-10,4.115174715388123e-10
0,F7-T3,1.290995082019266e-07,1.057789961357663e-10,2.1157411248536918e-10,4.938084283075751e-10,4.3500155902507177e-10
0,T3-T5,7.175250238260557e-09,2.7549327006509896e-11,1.7895251653524944e-11,5.579078741823969e-11,4.722210353020661e-11
0,T5-O1,6.656044039974123e-08,6.94499689952096e-10,8.603064898291914e-10,1.3091031249258558e-09,8.826304829221928e-10
0,Fz-Cz,9.939103541638304e-08,2.20763078977564e-09,5.455778430612245e-09,1.2426931063158407e-09,6.688857835710326e-10
0,Cz-Pz,2.0659901867243215e-08,3.436650231225184e-10,1.8665206425415154e-11,1.843347159831564e-11,1.6885990984706024e-11
0,Fp2-F4,1.2134129593163526e-08,1.2837189395466186e-10,2.353182070157622e-10,3.372707835494958e-10,2.1096999382233996e-10
0,F4-C4,2.559711153432509e-07,6.098105059280653e-11,2.3116178620558276e-11,1.49956154760987e-11,2.1730035522935143e-11
0,C4-P4,7.579632941612629e-09,9.180695529074932e-12,5.7837770220074715e-12,7.532983060945579e-12,1.3252531218617668e-11
0,P4-O2,4.240083134359213e-08,1.9086674201145692e-11,1.582256138996877e-11,1.6828650670088462e-11,2.0527641161911455e-11
0,Fp1-F3,2.4922808471283053e-08,3.866203705579793e-11,3.61499829506541e-11,2.544986964022312e-11,3.317012001707681e-11
0,F3-C3,4.7500922300431785e-08,1.0295960407720951e-10,2.5656541894924154e-11,2.2158566828793143e-11,2.230646022462269e-11
0,C3-P3,1.3217585243948288e-07,8.54658013738444e-11,1.6314813635833684e-11,2.0363929034251098e-11,1.5522032465710526e-11
0,P3-O1,1.3533161588239955e-07,2.901205494237789e-10,5.793271254013777e-10,1.6431010980064019e-09,9.076359555789326e-10
0,Fp2-F8,1.4515404646500308e-08,2.5677811845064275e-10,4.1275439818091734e-10,4.0959699418052066e-10,2.640265307037967e-10
0,F8-T4,1.3700026204278246e-08,5.141087533037634e-11,1.012551684065675e-10,1.236448633348131e-10,6.936343492367202e-11
0,T4-T6,4.596134408206775e-09,3.059486321122418e-11,6.818456407219215e-11,6.067787301414259e-11,3.145083736669887e-11
0,T6-O2,4.250019871351971e-09,6.269911553482248e-11,1.0440095531188323e-10,6.724183148572888e-11,3.051077909461784e-11
0,Fp1-F7,2.7584808611025517e-08,2.420196917395975e-10,4.358705415849623e-10,5.893317669259816e-10,4.349257098917369e-10
0,F7-T3,6.564952353181511e-08,2.7915828631389033e-10,2.1552844427841143e-10,4.136291389968139e-10,4.892628265446291e-10
0,T3-T5,5.210680640495943e-08,3.346000169440864e-11,2.2530761868245243e-11,5.227822933920837e-11,5.205502686547742e-11
0,T5-O1,9.326103320828284e-08,5.409884565832483e-10,8.250270100435787e-10,1.585749619931956e-09,9.026905600621392e-10
0,Fz-Cz,4.2211165132709836e-07,1.3438351315540668e-09,3.2033569877275814e-09,8.364767013539821e-10,5.849881462376723e-10
0,Cz-Pz,3.5105842437406596e-08,8.42189261158199e-11,2.3225202210431284e-11,1.2016741567137963e-11,1.5503736650182127e-11
0,Fp2-F4,5.125485010675916e-09,1.311126398147881e-10,2.1832745220096556e-10,3.581937201888835e-10,2.388894279050947e-10
0,F4-C4,3.2589701252862254e-08,3.3179215809517374e-11,6.113743745477685e-12,1.3055908518381813e-11,2.3004096662220743e-11
0,C4-P4,7.348151860938174e-09,5.454317600363478e-12,5.198987706197143e-12,1.0022850595621509e-11,1.7012665228212505e-11
0,P4-O2,1.3631359973462789e-08,9.133746316707492e-12,1.1689855974654803e-11,1.7147065692953048e-11,2.9783123837609744e-11
0,Fp1-F3,3.252757573973056e-08,4.002239744297184e-11,3.1068696952819227e-11,3.241599864890739e-11,2.7911855498231202e-11
0,F3-C3,4.252985591352683e-08,7.41453994837579e-11,1.5034523436339426e-11,1.8163331785907475e-11,1.755308657003703e-11
0,C3-P3,2.346195080122094e-08,2.8752490259345576e-11,1.5292906702404883e-11,2.3954129014179285e-11,1.3042274648867923e-11
0,P3-O1,7.850717942021327e-08,3.2645816514653465e-10,6.737856375127333e-10,1.4576833505314184e-09,1.3702113709455225e-09
0,Fp2-F8,2.985971828588121e-09,1.6929365724652637e-10,3.4375321234796226e-10,4.941211105648119e-10,2.8736124942045205e-10
0,F8-T4,9.321429604859995e-09,8.77898674694594e-11,7.068395445848446e-11,8.707001542412042e-11,5.629821623689805e-11
0,T4-T6,7.265619630383512e-09,5.88839573117992e-11,5.604828281518065e-11,4.039604398159922e-11,2.971267376392553e-11
