label,channel,dwt_A4,dwt_D4,dwt_D3,dwt_D2,dwt_D1
0,Fp2-F4,2.184369350955915e-07,2.1259164731449198e-08,4.137798912700883e-08,3.508035509176191e-08,4.684832712279166e-08
0,F4-C4,8.565776978645395e-08,1.97549505115617e-08,2.2253697716096107e-08,2.834703230274885e-08,3.517243719945839e-08
0,C4-P4,4.697312776776721e-08,1.2297937207630669e-09,2.680029076717203e-10,3.656477131961799e-10,3.600350378023895e-10
0,P4-O2,2.1831844725365105e-07,1.6377159108728912e-09,4.802777112318193e-10,1.036588585656057e-09,8.027643178805281e-10
0,Fp1-F3,3.6636930624146766e-06,6.429664883832191e-07,5.4159899727224e-06,5.337791404783658e-06,6.999951395518274e-06
0,F3-C3,3.5056293176365087e-06,6.113964456292159e-07,5.377784770993326e-06,5.295891841320746e-06,7.017404103527642e-06
0,C3-P3,5.79859679712002e-08,5.241812967016709e-10,9.906243408198608e-10,1.2819394947226452e-09,2.6355743430808922e-09
0,P3-O1,7.053630242126024e-08,4.0256797605819077e-10,8.845439552866933e-10,1.3924206352318834e-09,2.1946133512827577e-09
0,Fp2-F8,1.53276085481184e-07,2.7208401467031306e-08,1.9104755908415843e-08,2.207969539392432e-08,2.211234721220074e-08
0,F8-T4,6.456039511695353e-08,2.0165831357435806e-08,8.434518930335738e-09,2.1527197030788104e-08,2.7471275722100504e-08
0,T4-T6,1.6065177640771773e-07,2.3380204059715635e-08,1.6354597865880122e-08,2.5568406187901813e-08,6.247806577183765e-08
0,T6-O2,2.4475889825887206e-07,1.9397621381852274e-08,1.4302613624108703e-08,1.904958152205437e-08,4.064256984518211e-08
0,Fp1-F7,1.5853785710061883e-07,1.2063720780307731e-08,8.933694901526637e-09,1.315263623226389e-08,9.436960521546782e-09
0,F7-T3,2.230187416887131e-08,1.6994909048306175e-09,1.8221387535121933e-09,3.907269040303354e-09,7.694375548062505e-09
0,T3-T5,2.0180247106457378e-07,5.210689730530416e-10,2.23296391630648e-09,3.041186104714439e-09,3.6815501182722435e-09
