label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,2.174572207994056e-12,5.572974921675796e-10,1.3072862932274052e-10,3.651163284496086e-08,0.0,0.0
0,F4-C4,3.6167956319660894e-13,9.259393714217878e-11,1.456442622861636e-10,3.932609798577209e-08,0.0,0.0
0,C4-P4,2.920512325171653e-13,7.477020848608955e-11,1.0281393218334373e-11,1.170421574783709e-08,0.0,0.0
0,P4-O2,2.1236832118332063e-12,5.436689146292e-10,2.965271018285668e-12,8.089308175770025e-10,0.0,0.0
0,Fp1-F3,3.461284907388461e-13,8.865800456825481e-11,5.885931152345615e-11,1.5075255570073006e-08,0.0,0.0
0,F3-C3,2.927452179477829e-13,7.494297918946026e-11,2.986750611322652e-11,1.1737936857087008e-08,0.0,0.0
0,C3-P3,3.1214364894401156e-13,8.012197545415427e-11,1.4291899738309636e-10,5.0386355312674526e-08,0.0,0.0
0,P3-O1,2.9721716882871157e-12,7.613030560317522e-10,4.1074915966572056e-11,1.678894206205787e-08,0.0,0.0
0,Fp2-F8,3.2843380277662743e-12,8.412709789680307e-10,6.549235518106117e-11,2.230462406518521e-08,0.0,0.0
0,F8-T4,9.356313602542603e-12,2.398089388123654e-09,1.2341567937542018e-10,3.1611761465005516e-08,0.0,0.0
0,T4-T6,9.088069163421346e-12,2.327284536274486e-09,1.8038186811368726e-10,4.721074076615047e-08,0.0,0.0
0,T6-O2,2.2615328162209576e-12,5.789527989782037e-10,1.144559355133502e-11,1.094227749870533e-08,0.0,0.0
0,Fp1-F7,4.394998982932739e-13,1.1289792584067081e-10,2.1855262459326128e-11,6.745106218607586e-09,0.0,0.0
0,F7-T3,3.6310413215994813e-12,9.296266102719055e-10,1.3283136729964368e-10,3.4070438271158276e-08,0.0,0.0
0,T3-T5,4.351107636719521e-12,1.1166808439183229e-09,3.22291590144571e-11,8.268003374543903e-09,0.0,0.0
0,T5-O1,4.054226259609227e-12,1.0381943428496116e-09,2.0882629113675356e-11,8.958723178743732e-09,0.0,0.0
0,Fz-Cz,1.3130798978390888e-12,3.3619397768025143e-10,1.8860734241140997e-10,6.445781296610729e-08,0.0,0.0
0,Cz-Pz,5.661219112536296e-13,1.4503508905710757e-10,7.634131494208292e-11,8.199636422815265e-08,0.0,0.0
0,Fp2-F4,1.5548834870972712e-12,3.9875472902469597e-10,9.133645531559998e-11,3.2413484518560614e-08,0.0,0.0
0,F4-C4,9.19836179782267e-13,2.3547911356400296e-10,9.075369167127624e-11,1.1865841077550396e-07,0.0,0.0
0,C4-P4,1.0620332344057345e-12,2.720407684250349e-10,1.4665606430125178e-11,7.507645084170062e-09,0.0,0.0
0,P4-O2,1.1100162449473292e-11,2.84165073147905e-09,6.34574877706762e-12,2.4138387063145827e-09,0.0,0.0
0,Fp1-F3,3.677079450327637e-13,9.413656303024495e-11,8.297304638588494e-11,3.681783275233483e-08,0.0,0.0
0,F3-C3,1.2079345475511392e-12,3.0938381752308105e-10,7.597787584955052e-12,1.320944511215323e-08,0.0,0.0
