label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,2.0516024988712612e-13,5.270570344132544e-11,3.963541004951408e-11,1.8501201970823917e-08,0.0,0.0
0,F4-C4,2.1054467954355473e-13,5.39700085856063e-11,2.920327189607926e-11,2.0179399519939796e-08,0.0,0.0
0,C4-P4,6.508855219687412e-14,1.6663881718684652e-11,1.3803376642102044e-12,2.92478730577803e-09,0.0,0.0
0,P4-O2,1.2448692147023766e-13,3.187722274029927e-11,1.4247759244095695e-12,4.913773172939701e-10,0.0,0.0
0,Fp1-F3,1.5397598333409654e-13,3.9426124773422246e-11,2.4107367344311122e-11,3.939833264284555e-08,0.0,0.0
0,F3-C3,3.0150255381154313e-13,7.718503409058827e-11,7.140034266519671e-11,1.1608787841245293e-07,0.0,0.0
0,C3-P3,9.93294658324987e-14,2.5432621936676485e-11,6.1748937514346065e-12,6.162774087619025e-09,0.0,0.0
0,P3-O1,1.1716795030808439e-13,3.005394957176696e-11,1.7925956670891273e-12,3.68393800145872e-09,0.0,0.0
0,Fp2-F8,4.0807094784875727e-13,1.0457140917936715e-10,3.721526580491161e-11,1.461309700611926e-08,0.0,0.0
0,F8-T4,2.8535572945253675e-13,7.309621952330008e-11,1.5367970828385355e-11,2.0927836773062904e-08,0.0,0.0
0,T4-T6,1.6300253115127764e-13,4.183138101266651e-11,7.155370545155536e-13,1.0583699390107931e-08,0.0,0.0
0,T6-O2,1.822044193846625e-13,4.667525581500401e-11,4.303483001375585e-12,1.1112489368533157e-08,0.0,0.0
0,Fp1-F7,3.358549706826385e-13,8.601308773706559e-11,1.750389167076533e-11,1.1199626154593494e-07,0.0,0.0
0,F7-T3,1.559751475799437e-13,4.001740207382321e-11,7.762601800937849e-12,5.142038037477637e-09,0.0,0.0
0,T3-T5,2.2041298505558178e-13,5.6515445459884855e-11,1.2304549382607686e-11,9.179419551268875e-09,0.0,0.0
0,T5-O1,1.6225911701044508e-13,4.153955580380707e-11,8.501327964399559e-12,1.0404124087491864e-08,0.0,0.0
0,Fz-Cz,2.639180376480708e-13,6.757425037176065e-11,2.477232687882663e-11,9.51976457010971e-08,0.0,0.0
0,Cz-Pz,1.1898183616931546e-13,3.0493075435810117e-11,1.6248724946927688e-11,4.788696883681005e-09,0.0,0.0
0,Fp2-F4,1.7521431100019294e-13,4.4863514710868756e-11,1.4200193382845103e-10,3.913683560688362e-08,0.0,0.0
0,F4-C4,2.029383978240301e-13,5.198608653771403e-11,1.0722387349687262e-10,3.835873808083203e-08,0.0,0.0
0,C4-P4,7.776343281122971e-14,1.9925225300399353e-11,2.4242212349353886e-12,6.279218531926626e-10,0.0,0.0
0,P4-O2,1.351572377182017e-13,3.46002555013091e-11,4.2895226525631754e-12,1.1079488916620473e-09,0.0,0.0
0,Fp1-F3,3.792389302789523e-12,9.708667299838829e-10,5.418934497809077e-10,1.4518819664305483e-07,0.0,0.0
0,F3-C3,9.040872477289679e-13,2.3809565248295104e-10,6.552449403745302e-10,2.9196028645473457e-07,0.0,0.0
0,C3-P3,1.1320104938422934e-13,2.8999939874646828e-11,7.692352468354955e-11,2.0362073631679797e-08,0.0,0.0
0,P3-O1,8.480579519683844e-14,2.1710345644835756e-11,6.996128102428227e-11,2.4797245759128092e-08,0.0,0.0
0,Fp2-F8,8.330964563899092e-13,2.1350945196706525e-10,5.185490875627269e-10,1.5351101860392167e-07,0.0,0.0
0,F8-T4,8.889571132366779e-13,2.2807445073578076e-10,3.211743887341772e-10,8.237463770792217e-08,0.0,0.0
0,T4-T6,1.5784249766398456e-13,4.050261217472319e-11,5.435592148164277e-12,8.716345396452313e-09,0.0,0.0
0,T6-O2,1.788147591472571e-13,4.5776777908496535e-11,8.392365752507619e-12,1.0947350061285134e-08,0.0,0.0
0,Fp1-F7,1.1198046357552487e-10,2.973869239955835e-08,1.2324912026902022e-09,3.219247829925232e-07,0.0,0.0
0,F7-T3,2.6694376864190604e-13,6.834790854504821e-11,9.605547315631126e-10,3.26026182746244e-07,0.0,0.0
0,T3-T5,1.928923283888634e-13,4.939550623278243e-11,2.3215449419298247e-10,7.158086860215962e-08,0.0,0.0
0,T5-O1,1.4567116443718342e-13,3.730089875564371e-11,1.3564537445983658e-10,5.126812886937991e-08,0.0,0.0
0,Fz-Cz,1.4175910774750135e-13,3.6519013737991904e-11,3.4722459468381906e-10,9.249383426663296e-08,0.0,0.0
0,Cz-Pz,1.0297651006886735e-13,2.6363541946846352e-11,4.580901525142666e-12,1.2407437639265139e-08,0.0,0.0
0,Fp2-F4,3.1966171217649266e-13,8.190018299673554e-11,8.723853357464232e-11,2.98194269617629e-08,0.0,0.0
0,F4-C4,9.641408703930745e-14,2.4702081126159062e-11,3.3163546203734693e-10,1.0499134805776673e-07,0.0,0.0
0,C4-P4,8.197815638492123e-14,2.1044339620327356e-11,2.965480401117587e-12,1.6953298441755255e-09,0.0,0.0
0,P4-O2,1.305685037291749e-13,3.352098096407977e-11,2.850131832455014e-12,1.0425126922180465e-09,0.0,0.0
0,Fp1-F3,1.2302873283754368e-13,3.150728596678711e-11,6.2602853225314656e-12,2.3228672835299045e-09,0.0,0.0
0,F3-C3,9.047663924788742e-14,2.318628932503837e-11,1.8088170258012034e-11,1.6439200632155475e-08,0.0,0.0
0,C3-P3,6.540007448214576e-14,1.6750053522457045e-11,6.191075042539158e-11,2.2820062293242795e-08,0.0,0.0
0,P3-O1,7.61118498321414e-14,1.9484652377045012e-11,2.8635766090949325e-11,1.4314295598619811e-08,0.0,0.0
0,Fp2-F8,8.428864757742695e-13,2.15798999609768e-10,2.405364543168429e-10,3.0700197674377683e-07,0.0,0.0
0,F8-T4,2.840102801228093e-13,7.2707201046959e-11,3.808444277630433e-10,1.4064800094259677e-07,0.0,0.0
0,T4-T6,1.0481997215209529e-13,2.6835589051463792e-11,4.491652320076354e-12,1.4639799507919764e-08,0.0,0.0
0,T6-O2,1.790214834179154e-13,4.583026120861491e-11,1.1704751760978926e-11,4.921306514691633e-09,0.0,0.0
0,Fp1-F7,1.308916552917617e-13,3.3528561831282416e-11,1.9534086624016594e-10,7.869606213294895e-08,0.0,0.0
0,F7-T3,1.4808082949900375e-13,3.794240413040914e-11,3.1327382456958595e-11,4.575039062658484e-08,0.0,0.0
0,T3-T5,1.5861791624038965e-13,4.061933396796801e-11,6.593585864272038e-11,1.728859394585799e-08,0.0,0.0
0,T5-O1,1.178828394904112e-13,3.025106930011563e-11,2.774905272880277e-11,2.4167063396303877e-08,0.0,0.0
0,Fz-Cz,1.1417178487050658e-13,2.924551237729982e-11,1.8067452611225016e-10,4.816293818390081e-08,0.0,0.0
0,Cz-Pz,8.82862686771802e-14,2.266896321155869e-11,8.083866876283073e-11,2.087388858357616e-08,0.0,0.0
0,Fp2-F4,3.989908451451691e-13,1.0224304948841398e-10,1.1554115150323884e-10,9.05662844999449e-08,0.0,0.0
0,F4-C4,3.25613245979933e-13,8.344126495542714e-11,7.094487478170276e-11,2.0840922199897442e-08,0.0,0.0
0,C4-P4,6.010379374270575e-14,1.5390108046084528e-11,1.147387326191166e-12,1.1908512821230444e-09,0.0,0.0
0,P4-O2,1.4569234831333693e-13,3.739561158414602e-11,3.3117777641742303e-12,9.260758208072085e-10,0.0,0.0
0,Fp1-F3,1.6448906727525653e-13,4.210933614554865e-11,1.4577659236999668e-11,9.148079376495857e-09,0.0,0.0
0,F3-C3,1.2260832315489406e-13,3.138774536633001e-11,1.2708327063038464e-11,1.3807949314987681e-08,0.0,0.0
0,C3-P3,1.880394609786895e-13,4.8153749956114394e-11,4.030316802110943e-12,1.2161955549152036e-08,0.0,0.0
0,P3-O1,1.421629816665461e-13,3.639952617087878e-11,2.296233673076741e-12,2.068437201980475e-09,0.0,0.0
0,Fp2-F8,5.3930920461762e-13,1.3810367972267123e-10,1.9179657068652025e-10,1.3767935751599108e-07,0.0,0.0
0,F8-T4,8.654073898112381e-13,2.215499477943412e-10,9.815129141431357e-11,3.0393019035144266e-08,0.0,0.0
0,T4-T6,8.633033594411387e-13,2.2100639054292968e-10,6.00506971617938e-12,3.387633952674374e-09,0.0,0.0
0,T6-O2,4.388313508009338e-13,1.123411816624675e-10,6.051429124402767e-12,1.0584749860312999e-08,0.0,0.0
0,Fp1-F7,3.6619249066420874e-13,9.37519026783927e-11,2.7453403746849274e-11,7.56562997547433e-09,0.0,0.0
0,F7-T3,5.381171499114469e-13,1.3776193031064164e-10,1.3930323384198606e-11,3.903339417872071e-09,0.0,0.0
0,T3-T5,3.8536999883769876e-13,9.867983813643521e-11,1.5508221653661682e-12,8.620647226144348e-09,0.0,0.0
0,T5-O1,1.521459565901547e-13,3.8987423273998955e-11,3.1263005733994504e-12,5.177147890273655e-09,0.0,0.0
0,Fz-Cz,3.583753472197266e-13,9.176060878852376e-11,3.8814583901687726e-11,2.9420987529744187e-08,0.0,0.0
0,Cz-Pz,1.0455075316860437e-13,2.6765253718207498e-11,1.8086632097245893e-12,5.472076356701277e-10,0.0,0.0
0,Fp2-F4,1.3839092103006123e-11,3.5434606635570807e-09,3.6098174388807836e-11,1.1972330565539569e-08,0.0,0.0
0,F4-C4,1.2290839061995251e-11,3.149521136326942e-09,3.863209213964663e-11,1.059831825469193e-08,0.0,0.0
0,C4-P4,7.496525541759505e-13,1.9195620184506426e-10,7.778369936386105e-12,2.2699065148000675e-09,0.0,0.0
0,P4-O2,2.5017454449850646e-12,6.409220700319223e-10,7.016120710668606e-12,1.7964707360482328e-09,0.0,0.0
0,Fp1-F3,3.616270752416272e-12,9.261653570108412e-10,7.91067981587675e-12,5.2688467966602184e-09,0.0,0.0
0,F3-C3,1.3487697507334602e-12,3.458973469161161e-10,4.93658091454876e-12,1.5000362253797162e-08,0.0,0.0
0,C3-P3,4.086895442901205e-12,1.0471074000202863e-09,6.1038604113414564e-12,1.4285737426993359e-08,0.0,0.0
0,P3-O1,5.827838138013141e-12,1.4920208756616347e-09,6.195055928669277e-12,1.601259581393692e-09,0.0,0.0
0,Fp2-F8,5.468974096536199e-11,1.4004765091274313e-08,1.325316681228587e-10,4.9460283333861565e-08,0.0,0.0
0,F8-T4,5.5614242917787206e-11,1.4240778127123946e-08,1.2050837883085706e-10,3.835822178252637e-08,0.0,0.0
0,T4-T6,3.553580327699114e-11,9.103657611429831e-09,4.5687230864982944e-11,1.6891931617146992e-08,0.0,0.0
0,T6-O2,1.3617786901505008e-11,3.4866341141380412e-09,1.729518504848702e-11,1.0699853474002366e-08,0.0,0.0
0,Fp1-F7,8.921805327478832e-12,2.284217719591344e-09,1.2273855818304626e-11,2.7546994774921535e-08,0.0,0.0
0,F7-T3,1.3417212038684027e-11,3.4351177245524226e-09,2.2924407205582042e-11,6.151162640964491e-09,0.0,0.0
0,T3-T5,8.972203110470219e-12,2.3037872553375028e-09,1.3732391924185472e-11,4.180592747434284e-09,0.0,0.0
0,T5-O1,1.0864693600162082e-12,2.7848709535957073e-10,2.786685939758393e-12,4.087222858241487e-09,0.0,0.0
0,Fz-Cz,1.3434077489247562e-11,3.4394375621459263e-09,2.4501138100138902e-11,1.2054121693673273e-08,0.0,0.0
0,Cz-Pz,1.0690919171874178e-12,2.737035525869774e-10,1.7275664014626977e-12,2.4211670798790824e-09,0.0,0.0
0,Fp2-F4,6.24904454093664e-13,1.5998912314892573e-10,3.649637934142589e-10,1.4104485652341955e-07,0.0,0.0
0,F4-C4,4.4550120467278615e-13,1.1405958270149359e-10,3.0743703985450216e-10,8.695788779925994e-08,0.0,0.0
0,C4-P4,4.5200066311288113e-13,1.1580985347994616e-10,1.7649352255573166e-11,4.600450770800888e-09,0.0,0.0
0,P4-O2,7.687957261167029e-12,1.969015119129892e-09,9.928113839631243e-12,7.446736871678372e-09,0.0,0.0
0,Fp1-F3,8.406799368172003e-13,2.1557067283509604e-10,2.530437471941217e-10,6.508639371663013e-08,0.0,0.0
0,F3-C3,3.3946240451355455e-13,8.720348168755731e-11,2.378425515112209e-10,6.089528402182538e-08,0.0,0.0
0,C3-P3,1.6195026149437513e-11,4.146044926829358e-09,3.439197601115415e-12,1.1036903675280292e-09,0.0,0.0
0,P3-O1,1.2242077922108844e-13,3.1341992810337326e-11,3.3106632829964004e-12,1.662821556735854e-09,0.0,0.0
0,Fp2-F8,2.1619751768688103e-12,5.551089979946675e-10,7.904467490364953e-10,2.119105646741769e-07,0.0,0.0
0,F8-T4,1.4126373493842077e-11,3.6164081979921814e-09,2.758143494065506e-10,7.063255155170483e-08,0.0,0.0
0,T4-T6,2.631166128170219e-12,6.736513158002967e-10,1.9419154585625623e-11,6.919350021386841e-09,0.0,0.0
0,T6-O2,5.011018174023587e-12,1.283611445884172e-09,2.8003002754109724e-11,1.3778975856851579e-08,0.0,0.0
0,Fp1-F7,2.007725035651708e-12,5.144384887847801e-10,2.5172189697121364e-10,7.408000920300409e-08,0.0,0.0
