label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,2.1664245531306934e-10,5.5460640530931164e-08,2.102262315870798e-10,8.991268465711809e-08,0.0,0.0
0,F4-C4,4.214023296619135e-12,1.078957261232364e-09,5.298182415128013e-11,1.7140254241783486e-07,0.0,0.0
0,C4-P4,5.610841521404815e-13,1.4370568535101396e-10,2.2003504107923604e-10,1.0799521875305203e-07,0.0,0.0
0,P4-O2,1.2280952002789073e-12,3.145143414707762e-10,6.807357319853112e-11,1.9200941328116793e-08,0.0,0.0
0,Fp1-F3,3.274900779063246e-10,8.384160868837526e-08,2.0445521566112547e-10,1.3389822654431986e-07,0.0,0.0
0,F3-C3,4.8514103580912526e-12,1.2428210323238937e-09,2.1306696592116666e-11,6.665682160529616e-09,0.0,0.0
0,C3-P3,3.0279504804131583e-13,7.751559876415803e-11,8.743384318814335e-11,2.9732199756739118e-08,0.0,0.0
0,P3-O1,9.905782809053832e-13,2.5359537425055835e-10,1.4062281842706912e-10,5.4176047229706025e-08,0.0,0.0
0,Fp2-F8,3.4144198763347296e-10,8.792235958808537e-08,2.0873292200832155e-10,9.770541700851814e-08,0.0,0.0
0,F8-T4,1.3823303575433293e-10,3.5571602914011913e-08,2.221351106858885e-10,1.7972508337185703e-07,0.0,0.0
0,T4-T6,5.3024156742246e-11,1.3703496480300416e-08,6.504350416044207e-10,3.0431803775516184e-07,0.0,0.0
0,T6-O2,3.933914292435866e-12,1.0119797178881562e-09,6.952662684943409e-11,3.788475990562571e-08,0.0,0.0
0,Fp1-F7,3.672659970312463e-10,9.40670438243301e-08,2.0384944466898986e-10,3.34390044310593e-07,0.0,0.0
0,F7-T3,5.894821436738541e-11,1.5115380670477018e-08,2.7546265573748025e-10,9.023730838332462e-08,0.0,0.0
0,T3-T5,2.330787673647284e-11,5.969292565280971e-09,3.8968625079473897e-10,1.0626599045869785e-07,0.0,0.0
0,T5-O1,1.1509993979460115e-12,2.946609298095553e-10,9.3006781231094e-11,9.535625917031707e-08,0.0,0.0
0,Fz-Cz,9.98879512093065e-13,2.558913021629032e-10,5.148235757296863e-11,6.653879902107419e-08,0.0,0.0
0,Cz-Pz,1.1251593590253604e-12,2.880595748378151e-10,8.105081177425585e-10,4.1824948083184014e-07,0.0,0.0
0,Fp2-F4,2.361105405958625e-10,6.058693704665923e-08,2.1630104734650933e-10,8.982426551214477e-08,0.0,0.0
0,F4-C4,3.422705403201084e-12,8.772184717546015e-10,1.9676611193711235e-11,3.429834112050742e-08,0.0,0.0
0,C4-P4,2.294110429633945e-13,5.87330733563605e-11,1.4725563080529265e-11,6.530476905677116e-09,0.0,0.0
0,P4-O2,8.976054068657087e-13,2.2978775307090089e-10,2.352028473589015e-10,2.1966182629928035e-07,0.0,0.0
0,Fp1-F3,2.2665899242495815e-10,5.8051944793908925e-08,1.905698192571657e-10,2.2264025141685366e-07,0.0,0.0
0,F3-C3,7.2162667674102524e-12,1.8515895324835996e-09,9.259989247437442e-11,4.256099854090611e-08,0.0,0.0
0,C3-P3,2.781963493184364e-13,7.142736305511156e-11,1.8472154336720957e-10,1.14968352928771e-07,0.0,0.0
0,P3-O1,9.324691212834925e-13,2.387512193226071e-10,1.888031209437544e-10,1.2120108212939374e-07,0.0,0.0
0,Fp2-F8,2.7607378674472007e-10,7.070024699659777e-08,1.9590740029118714e-10,7.313355532339792e-08,0.0,0.0
0,F8-T4,1.0633081258393122e-10,2.722068874928976e-08,1.4209589975702192e-10,7.833255181427346e-08,0.0,0.0
0,T4-T6,4.4163329572961555e-11,1.1332481322136417e-08,1.976228475899237e-10,5.9571253585216654e-08,0.0,0.0
0,T6-O2,1.2383156675236163e-12,3.179013264458593e-10,1.5391469569391697e-10,3.9017324494551664e-07,0.0,0.0
0,Fp1-F7,2.5279409439481063e-10,6.476208698128876e-08,2.0191627196314373e-10,1.735914144452453e-07,0.0,0.0
0,F7-T3,5.6262974818494543e-11,1.4492266810103304e-08,2.1012279129570865e-10,6.2384042073077e-08,0.0,0.0
0,T3-T5,2.3276470033648913e-11,5.9610900806599666e-09,9.769372468579347e-10,2.5086583816513295e-07,0.0,0.0
0,T5-O1,5.412531751034759e-13,1.3857640881856976e-10,1.0987529535563746e-10,2.812883033638801e-08,0.0,0.0
0,Fz-Cz,5.445087120473497e-13,1.402042864525035e-10,1.809940028493662e-10,5.179622795936884e-08,0.0,0.0
0,Cz-Pz,5.328605645804082e-13,1.366122131632088e-10,8.463031077048645e-11,4.156837473020382e-08,0.0,0.0
0,Fp2-F4,1.828834824085691e-10,4.687165796453476e-08,2.793160840706186e-10,7.246313029827032e-08,0.0,0.0
0,F4-C4,2.8780868105540347e-12,7.438126564714301e-10,3.783395027783622e-11,1.239472274113939e-08,0.0,0.0
0,C4-P4,4.695488121727199e-13,1.2049983019933622e-10,2.6989569672162014e-11,4.6295549505278584e-08,0.0,0.0
0,P4-O2,6.892042578045922e-13,1.7645212225014422e-10,1.2415712533236213e-10,6.349717865148085e-08,0.0,0.0
0,Fp1-F3,9.523668762908435e-11,2.4419659339939505e-08,1.9996985512106818e-10,5.154251563077823e-07,0.0,0.0
0,F3-C3,2.7075459628405696e-12,6.945137969935154e-10,7.519036152109225e-11,4.562510061563987e-08,0.0,0.0
0,C3-P3,1.504338751362819e-13,3.851226612006852e-11,1.633214666948566e-10,4.3681090477028265e-08,0.0,0.0
0,P3-O1,1.0001193158652892e-12,2.5632378483717984e-10,4.2342815929847894e-11,1.32116487660901e-08,0.0,0.0
0,Fp2-F8,2.2596629982909105e-10,5.784798480333293e-08,2.1581722620316396e-10,6.176470373523817e-08,0.0,0.0
0,F8-T4,1.1929688159519367e-10,3.061363411201546e-08,1.510483233784469e-10,1.5147848287168553e-07,0.0,0.0
0,T4-T6,4.03844463243811e-11,1.0352905008887738e-08,3.605740969562449e-10,9.736315865107533e-08,0.0,0.0
0,T6-O2,1.4988359523820374e-12,3.837021692467356e-10,1.645792068788139e-10,1.6197959727529425e-07,0.0,0.0
0,Fp1-F7,1.0564056282452545e-10,2.70813747307306e-08,2.0947297846890917e-10,4.377462836913443e-07,0.0,0.0
0,F7-T3,5.176306174877559e-11,1.3251613973076351e-08,2.018835454118564e-10,2.565281773448901e-07,0.0,0.0
0,T3-T5,2.0686941716675836e-11,5.303148355876858e-09,3.5484441188914257e-10,1.911597891501116e-07,0.0,0.0
0,T5-O1,5.214949832603209e-13,1.3409936740357194e-10,2.0668640474168607e-10,5.6594049738949415e-08,0.0,0.0
0,Fz-Cz,6.257109202633058e-13,1.6048249626160266e-10,5.0169988831886714e-11,1.8304073806544736e-08,0.0,0.0
0,Cz-Pz,4.420634010960368e-13,1.1319238268836649e-10,8.096565887098981e-11,2.1742590424826688e-08,0.0,0.0
0,Fp2-F4,1.835268912790779e-10,4.698815931917077e-08,3.1784088080829954e-10,2.1803323418977636e-07,0.0,0.0
0,F4-C4,2.7296708181676575e-12,6.988411691518935e-10,4.344807494520374e-11,4.604523211804367e-08,0.0,0.0
0,C4-P4,1.2525606785436608e-12,3.20706420653596e-10,3.975848112697162e-11,3.6427453456546214e-08,0.0,0.0
0,P4-O2,4.676783568736939e-13,1.2000674394617005e-10,6.881913834861305e-11,7.313825949446607e-08,0.0,0.0
0,Fp1-F3,1.4231985499506918e-10,3.651940651193908e-08,1.7182334042365735e-10,5.477856286533682e-07,0.0,0.0
0,F3-C3,2.523677808410237e-12,6.479077626090732e-10,6.821673746252863e-11,1.9152558600927446e-08,0.0,0.0
0,C3-P3,1.73845014759772e-12,4.450946128296762e-10,9.804230146142557e-11,2.726009028136108e-08,0.0,0.0
0,P3-O1,5.625580079031152e-13,1.4429981720893672e-10,7.324736534577884e-11,3.890228547831816e-08,0.0,0.0
0,Fp2-F8,2.4014199466476857e-10,6.149465511747662e-08,2.334481227161605e-10,1.225393953313786e-07,0.0,0.0
0,F8-T4,1.203256093823088e-10,3.0811252452659666e-08,2.4834463344749884e-10,9.168579603787585e-08,0.0,0.0
0,T4-T6,4.846575536146353e-11,1.2411482767837469e-08,2.476124965000219e-10,6.478767924946434e-08,0.0,0.0
0,T6-O2,7.446602962582033e-13,1.9063777469779147e-10,8.699145921382251e-11,8.8556068415642e-08,0.0,0.0
0,Fp1-F7,1.6043946663091553e-10,4.108090916150185e-08,1.7426041346331014e-10,3.900933176031606e-07,0.0,0.0
0,F7-T3,4.915902721216052e-11,1.2585086621757061e-08,2.651646021532733e-10,9.82878133956612e-08,0.0,0.0
0,T3-T5,2.5182117365601634e-11,6.457159053032534e-09,1.3253900073535222e-10,3.4879658032327855e-08,0.0,0.0
0,T5-O1,4.110705037383673e-13,1.0523512185327026e-10,5.461053101186137e-11,1.5163302387766027e-08,0.0,0.0
0,Fz-Cz,1.8387049332771075e-12,4.707164541315757e-10,1.2669024342659185e-10,5.980300591733488e-08,0.0,0.0
0,Cz-Pz,1.301679857502785e-12,3.332584365248405e-10,5.2950257934954474e-11,6.682469063001264e-08,0.0,0.0
0,Fp2-F4,4.742924427531819e-10,1.2169319847635802e-07,4.658882487470436e-10,6.072984471204196e-07,0.0,0.0
0,F4-C4,4.807753470816293e-12,1.2319247637824775e-09,1.0926786985413342e-10,9.651834424644647e-08,0.0,0.0
0,C4-P4,2.8758183367305235e-13,7.423302597949648e-11,1.6406218454258465e-10,1.6581705827235114e-07,0.0,0.0
0,P4-O2,1.04610560050504e-12,2.6783935050091693e-10,7.221339143603538e-11,2.551691662286486e-08,0.0,0.0
0,Fp1-F3,3.950192718168313e-10,1.0117841319673976e-07,8.987658921815062e-10,3.2330455046068156e-07,0.0,0.0
0,F3-C3,1.0183932644215427e-11,2.6201396932139425e-09,1.3506110534381908e-10,5.4039923235688385e-08,0.0,0.0
0,C3-P3,7.61000265402185e-12,1.9549273184155364e-09,4.160147939258975e-11,8.237640429746274e-08,0.0,0.0
0,P3-O1,1.413078138508741e-12,3.6190663565577204e-10,1.0812301534444426e-10,7.252623519142847e-08,0.0,0.0
0,Fp2-F8,6.09586634259219e-10,1.5654323839926025e-07,4.389108820341752e-10,1.1238586335575468e-07,0.0,0.0
0,F8-T4,2.2098539982940704e-10,5.6572435073108395e-08,1.6550777284570394e-10,6.294445468642459e-08,0.0,0.0
0,T4-T6,4.849093923131356e-11,1.243036656868681e-08,9.894808314509791e-11,5.735751463924434e-07,0.0,0.0
0,T6-O2,2.7728784027483315e-12,7.148493997102293e-10,1.4252759220490513e-10,4.952989372732145e-08,0.0,0.0
0,Fp1-F7,4.5117755916946866e-10,1.1573479903498332e-07,6.450756026698022e-10,1.795103338605574e-07,0.0,0.0
0,F7-T3,9.205933914389497e-11,2.360063573743219e-08,2.250512893628545e-10,5.975284607749697e-08,0.0,0.0
0,T3-T5,2.6936596699365668e-11,6.9277763811252116e-09,4.09535906625311e-10,1.101726124970037e-06,0.0,0.0
0,T5-O1,4.961945877541367e-13,1.2703480439344552e-10,1.1867025533833195e-10,8.606048408989509e-08,0.0,0.0
0,Fz-Cz,6.255184100188611e-13,1.6013287415782393e-10,1.6025830777263276e-10,7.54171627923867e-08,0.0,0.0
0,Cz-Pz,3.2454824498244697e-13,8.308519477747316e-11,1.1031500832678819e-09,6.318470154893207e-07,0.0,0.0
0,Fp2-F4,5.275521218684747e-10,1.353741698695382e-07,1.0639061837176163e-09,6.852491617207988e-07,0.0,0.0
0,F4-C4,6.760397723377109e-12,1.7331925799636597e-09,8.439211880506873e-11,1.319324992804447e-07,0.0,0.0
0,C4-P4,3.22726608735979e-13,8.262590772777648e-11,3.337696429988925e-11,3.401675867871875e-08,0.0,0.0
0,P4-O2,4.921315915625269e-13,1.2617079185190627e-10,1.023417798491725e-10,2.6596728168887903e-08,0.0,0.0
0,Fp1-F3,4.990058211123854e-10,1.2774550029185055e-07,7.797289531920353e-10,2.926523416119705e-07,0.0,0.0
0,F3-C3,1.2264098568587161e-11,3.139766440170022e-09,9.833882197598152e-11,8.145818426331051e-08,0.0,0.0
0,C3-P3,3.735176279087526e-13,9.690180218513172e-11,9.422993077813191e-11,3.7774717742925886e-08,0.0,0.0
0,P3-O1,7.796767334641346e-13,1.9972582759153908e-10,4.0696046614476085e-11,2.4748871513835462e-08,0.0,0.0
0,Fp2-F8,7.223163560712839e-10,1.84947996804003e-07,6.651994536837944e-10,9.507083857618376e-07,0.0,0.0
0,F8-T4,2.649295709911153e-10,6.783788931415603e-08,1.9613213643265503e-10,8.136291712401494e-08,0.0,0.0
0,T4-T6,4.5071254621486203e-11,1.1561394179306143e-08,1.758886758661769e-10,7.923090382354535e-08,0.0,0.0
0,T6-O2,2.46697386769361e-12,6.3160980918768e-10,6.094371137399877e-11,2.1239534359828603e-08,0.0,0.0
0,Fp1-F7,4.998382293722631e-10,1.2812883462332382e-07,1.023512287625136e-09,6.971001063792409e-07,0.0,0.0
0,F7-T3,1.261008681919096e-10,3.228183837814607e-08,4.855565375602263e-10,1.2430401808435173e-07,0.0,0.0
0,T3-T5,2.178095329186145e-11,5.579159537772114e-09,3.3994478448368863e-10,1.1149837401615927e-07,0.0,0.0
0,T5-O1,1.5025426210406575e-12,3.8481554067354816e-10,2.5596933247563617e-11,6.905943017816407e-09,0.0,0.0
0,Fz-Cz,1.3171080967699626e-12,3.3789492875775137e-10,4.4846877213584156e-10,1.443040181465973e-07,0.0,0.0
0,Cz-Pz,2.0223198619963164e-13,5.184307669054e-11,3.284539426665143e-11,3.046920790261609e-07,0.0,0.0
0,Fp2-F4,4.65934402188824e-10,1.1928431114423607e-07,3.7615142675181874e-10,2.674019712294185e-06,0.0,0.0
0,F4-C4,6.422211120466493e-12,1.6457057280630357e-09,1.5778097289466246e-10,7.647595461223063e-08,0.0,0.0
0,C4-P4,2.7540449224076584e-13,7.050465289342955e-11,1.6031801152594143e-10,4.5421249193049116e-08,0.0,0.0
0,P4-O2,7.903545182142635e-13,2.0237147372138324e-10,3.398839580683692e-11,9.54551760691196e-08,0.0,0.0
0,Fp1-F3,2.815104700075705e-10,7.220009202953838e-08,8.025674368825317e-10,3.2864357309645503e-07,0.0,0.0
0,F3-C3,1.0574614961177028e-11,2.716503465107093e-09,4.131210990382176e-11,2.291875813707062e-08,0.0,0.0
0,C3-P3,2.428276692094819e-13,6.229500741505055e-11,1.1387436399801508e-11,4.1758258546814e-08,0.0,0.0
0,P3-O1,1.2011086807611235e-12,3.075350299645187e-10,7.307812897170222e-11,4.563094582775026e-08,0.0,0.0
0,Fp2-F8,5.581550112690557e-10,1.428881394865018e-07,4.179501355669624e-10,1.7350118862505858e-06,0.0,0.0
0,F8-T4,2.3035160993233657e-10,5.899061978233106e-08,4.143394253907025e-10,1.0745707703091183e-07,0.0,0.0
0,T4-T6,4.29519661393435e-11,1.102087407897389e-08,1.217351118152376e-10,5.6417005687900206e-08,0.0,0.0
0,T6-O2,3.0225369492014266e-12,7.748955613863268e-10,1.5342127655757305e-10,8.227970479850223e-08,0.0,0.0
0,Fp1-F7,3.3754281144762166e-10,8.69754286576815e-08,1.3177065311309193e-09,8.440876262166506e-07,0.0,0.0
0,F7-T3,9.39718896692128e-11,2.4085217448212368e-08,9.810725138777843e-11,1.8660655803949398e-07,0.0,0.0
0,T3-T5,1.7755701263232825e-11,4.546018701521902e-09,4.783585024998147e-11,2.765566752302406e-08,0.0,0.0
0,T5-O1,1.0305347957183702e-12,2.672279946654851e-10,1.2419704925773706e-10,3.199187030991561e-08,0.0,0.0
0,Fz-Cz,5.306614083901252e-13,1.366040884014967e-10,8.79126975131697e-11,1.0474301231831995e-07,0.0,0.0
0,Cz-Pz,4.736442768524308e-13,1.2197306586686538e-10,4.6407515224595043e-10,1.2044602451611224e-07,0.0,0.0
0,Fp2-F4,1.7624879214709457e-10,4.51476157891125e-08,8.150294384007251e-10,6.745647151019242e-07,0.0,0.0
0,F4-C4,2.824547228034396e-12,7.233501755538828e-10,6.73472080286276e-11,1.7934460091663687e-07,0.0,0.0
0,C4-P4,2.2244992673603156e-13,5.7064567023676456e-11,3.473881563387677e-11,2.5168165294250836e-08,0.0,0.0
0,P4-O2,9.698663160281043e-13,2.4849221264910243e-10,3.552662466047359e-11,9.34887709126459e-09,0.0,0.0
0,Fp1-F3,9.008237569854277e-11,2.3226915665641493e-08,2.5921544442559346e-10,5.902083789779081e-07,0.0,0.0
0,F3-C3,3.322713967622373e-12,8.51539093074843e-10,5.599092028819435e-11,3.436085494698331e-08,0.0,0.0
0,C3-P3,2.431804269710766e-13,6.255776221962007e-11,2.585613927331847e-11,1.4307411082785054e-07,0.0,0.0
0,P3-O1,1.4117298998303896e-12,3.6166865195798044e-10,3.046294908737176e-11,4.542589257788382e-08,0.0,0.0
0,Fp2-F8,3.1596563676829723e-10,8.096199104062037e-08,5.44672057197924e-10,3.5635328671636657e-07,0.0,0.0
0,F8-T4,1.907496613365665e-10,4.8841365185563254e-08,1.6720382732562497e-10,2.727918194397141e-07,0.0,0.0
0,T4-T6,4.6100499539341985e-11,1.1803088092819971e-08,8.50222552985669e-11,2.5016225706638023e-08,0.0,0.0
0,T6-O2,4.229171627209624e-12,1.0876407989172847e-09,1.5156638098628635e-10,8.701854122369777e-08,0.0,0.0
0,Fp1-F7,9.331592762473776e-11,2.39738539304284e-08,3.3358513295266576e-10,5.00650426290979e-07,0.0,0.0
0,F7-T3,5.925672229415922e-11,1.5207498788469296e-08,7.275379997209151e-11,1.24161642321995e-07,0.0,0.0
0,T3-T5,2.3667956612101527e-11,6.0637320076368874e-09,6.594209026328121e-11,4.13095851010568e-08,0.0,0.0
0,T5-O1,2.3131905240849093e-12,5.923347167886341e-10,3.692772858285107e-11,1.956358532828355e-08,0.0,0.0
0,Fz-Cz,8.69484243906025e-13,2.2319460223306262e-10,3.165186526658301e-10,9.259214003838207e-08,0.0,0.0
0,Cz-Pz,7.291253894663958e-13,1.8668351003570643e-10,2.5575861950652965e-10,9.196193032646588e-08,0.0,0.0
0,Fp2-F4,8.765489043631011e-11,2.2473129584669664e-08,2.205461439490843e-10,2.5253776306014436e-07,0.0,0.0
0,F4-C4,1.319366311978548e-12,3.3781081214515797e-10,3.252299621728502e-11,1.8653501244685325e-08,0.0,0.0
0,C4-P4,3.746454246957016e-13,9.591367528020718e-11,3.640734624108285e-11,4.757900479051671e-08,0.0,0.0
0,P4-O2,7.184396989540345e-13,1.8393001016849938e-10,1.1295985018266308e-10,1.2770244359784018e-07,0.0,0.0
0,Fp1-F3,5.4692377841459795e-11,1.4001454135310284e-08,1.1311254535605242e-10,7.471910455378617e-07,0.0,0.0
0,F3-C3,1.3283549140071914e-12,3.4202174890016216e-10,5.296671960664409e-11,2.524297815026906e-08,0.0,0.0
0,C3-P3,1.8775090499740415e-13,4.810009819506549e-11,5.4647796948811784e-11,2.4003595030223766e-07,0.0,0.0
0,P3-O1,9.909877154848052e-13,2.5374043346440394e-10,9.428732885140117e-11,1.254140309949191e-07,0.0,0.0
0,Fp2-F8,1.4491265190585317e-10,3.709866095665949e-08,1.875277211984795e-10,1.7660124000743587e-07,0.0,0.0
0,F8-T4,9.688909705264704e-11,2.480365374337504e-08,1.717155316281381e-10,1.4348247435405936e-07,0.0,0.0
0,T4-T6,3.106450011902728e-11,7.953714663368667e-09,1.2271999509214233e-10,9.313006058106025e-08,0.0,0.0
0,T6-O2,4.8543921715631715e-12,1.2427743143987197e-09,3.146992292592325e-11,2.6357565045830796e-07,0.0,0.0
0,Fp1-F7,7.942478134313174e-11,2.0381484206226004e-08,1.1247367586368932e-10,1.1327855686516732e-06,0.0,0.0
0,F7-T3,3.7155304674061036e-11,9.51252684141808e-09,6.390003319439946e-11,5.9565081761796154e-08,0.0,0.0
0,T3-T5,1.998467348904016e-11,5.132203016573456e-09,6.841975484354634e-11,1.7666826402405742e-08,0.0,0.0
0,T5-O1,1.3803499107474634e-12,3.534522528960056e-10,1.4188271234309373e-10,5.750154281054646e-08,0.0,0.0
0,Fz-Cz,3.114118847197608e-13,7.973179955903182e-11,5.672920170229678e-11,2.834337932109333e-07,0.0,0.0
0,Cz-Pz,1.066771818897329e-12,2.7569575490870377e-10,7.037706269192953e-11,1.0876507302473229e-07,0.0,0.0
0,Fp2-F4,9.992291074269987e-11,2.5778345625950388e-08,1.363214047520312e-10,5.70972991805558e-07,0.0,0.0
0,F4-C4,1.3836032317509737e-12,3.543338365760742e-10,1.0684502861615037e-10,5.510700240617841e-08,0.0,0.0
0,C4-P4,2.433014789488053e-13,6.236585413272712e-11,5.494716094533101e-11,5.0740684927320516e-08,0.0,0.0
0,P4-O2,9.763987448016186e-13,2.5020142443634327e-10,1.680665659870418e-10,1.6543518671009462e-07,0.0,0.0
0,Fp1-F3,5.5981182162621796e-11,1.4333079630396263e-08,7.033358916508964e-11,2.705829316156766e-07,0.0,0.0
0,F3-C3,1.7026867786911297e-12,4.3607213818571834e-10,5.295898618927167e-11,4.301859486228108e-08,0.0,0.0
0,C3-P3,2.3764038654188373e-12,6.099145312450203e-10,7.931222521772507e-11,2.2514357826524966e-07,0.0,0.0
0,P3-O1,1.5912305172199848e-12,4.0769543484182014e-10,1.4056175900625973e-10,2.0056901428480382e-07,0.0,0.0
0,Fp2-F8,1.4035542021642202e-10,3.5931895679451234e-08,1.5768790810439162e-10,9.496417281026104e-07,0.0,0.0
0,F8-T4,8.409367023479583e-11,2.1538916262261933e-08,3.6371343078724506e-10,1.6869844732116202e-07,0.0,0.0
0,T4-T6,3.8523230385919e-11,9.867961318711388e-09,1.5571426347326897e-10,3.997266924193138e-08,0.0,0.0
0,T6-O2,2.7078949699281866e-12,6.933217599857123e-10,4.146453854637631e-10,3.4180262842648014e-07,0.0,0.0
0,Fp1-F7,7.586405263577239e-11,1.9421588501822547e-08,1.5149992974024196e-10,5.844343456669822e-07,0.0,0.0
0,F7-T3,5.3556544034622655e-11,1.3710524071223566e-08,2.586132075912169e-10,7.444284381990006e-08,0.0,0.0
