label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,1.3517060825940284e-12,3.4605980885371e-10,1.958502919661543e-11,5.660156276154818e-09,0.0,0.0
0,F4-C4,2.2686028752511934e-12,5.817297308176534e-10,1.082858019433598e-10,1.3180286402545563e-07,0.0,0.0
0,C4-P4,1.6675608839357475e-12,4.297104136474756e-10,4.2000584365585206e-10,1.0821585649968507e-07,0.0,0.0
0,P4-O2,9.891721171282887e-13,2.5341050906086877e-10,6.171612537606104e-11,2.7722572325715573e-08,0.0,0.0
0,Fp1-F3,9.336425794968257e-12,2.3901256747565866e-09,3.9993134463188374e-11,1.0248527560286734e-08,0.0,0.0
0,F3-C3,2.0509276762000027e-12,5.275059552130843e-10,2.388914959058895e-10,3.865279671949782e-07,0.0,0.0
0,C3-P3,5.222836406261212e-13,1.337046359527132e-10,5.607906997706181e-11,1.119438844550344e-07,0.0,0.0
0,P3-O1,1.3048115693175443e-12,3.3904728888552313e-10,6.930813470664389e-11,2.1321595736869447e-08,0.0,0.0
0,Fp2-F8,1.1872552140285876e-12,3.039384508319385e-10,3.2252363161937606e-11,3.459201734110783e-08,0.0,0.0
0,F8-T4,9.538304622413347e-13,2.4419058193308347e-10,2.5202961772702443e-11,8.374373820698328e-09,0.0,0.0
0,T4-T6,2.333201225615238e-13,5.973244213664384e-11,4.802304070507263e-11,1.291429342473279e-08,0.0,0.0
0,T6-O2,1.3329579206394898e-12,3.4125409049052985e-10,1.4113510313739704e-10,3.746166087837657e-08,0.0,0.0
0,Fp1-F7,1.0576184318497334e-11,2.7075093783087015e-09,4.919945286262913e-11,2.5073331827238146e-08,0.0,0.0
0,F7-T3,6.698048968451966e-13,1.7186936658476645e-10,4.536801172536466e-11,2.1241043761903544e-08,0.0,0.0
0,T3-T5,3.674775568591205e-12,9.477011670174642e-10,2.618299926398681e-10,2.0411388940578455e-07,0.0,0.0
0,T5-O1,3.258965759145745e-12,8.407598956917592e-10,1.3516614680519802e-10,9.900009135259238e-08,0.0,0.0
0,Fz-Cz,8.255098805827414e-13,2.113308077959114e-10,1.305190000780427e-10,9.693664266093096e-08,0.0,0.0
0,Cz-Pz,3.615473889287121e-13,9.256631908170962e-11,1.644114812558854e-10,6.460345001391048e-08,0.0,0.0
0,Fp2-F4,2.759408027133854e-12,7.064119878584444e-10,4.950231146025701e-12,4.409887511149978e-09,0.0,0.0
0,F4-C4,8.733006116249405e-13,2.2371724280741307e-10,2.4516604004864135e-10,5.710982315171269e-07,0.0,0.0
0,C4-P4,3.176216410200446e-12,8.13158970067439e-10,1.8123070829850746e-10,2.478507647914236e-07,0.0,0.0
0,P4-O2,2.1580080720857047e-13,5.527097117446005e-11,2.4398895417605864e-11,4.1862658632902687e-08,0.0,0.0
0,Fp1-F3,1.1372918545785539e-11,2.911673679999017e-09,7.095037685256476e-12,1.4961899429226085e-07,0.0,0.0
0,F3-C3,1.5862284612675055e-13,4.0621411952824467e-11,8.652641530141222e-11,4.4125933760726455e-07,0.0,0.0
0,C3-P3,2.130626134535447e-12,5.456170663905471e-10,7.501244640533938e-11,1.7082444832244928e-07,0.0,0.0
0,P3-O1,2.3973494175787074e-12,6.137249471127914e-10,3.142021160421104e-11,8.204260980581152e-09,0.0,0.0
0,Fp2-F8,2.5280018762241825e-12,6.472245001881968e-10,4.635630255247183e-11,9.245064399625739e-08,0.0,0.0
0,F8-T4,9.46879158135354e-13,2.4240108389808855e-10,5.1242329343994305e-11,9.116228372252302e-08,0.0,0.0
0,T4-T6,3.3271660729536856e-13,8.520686340074205e-11,5.16160992154475e-11,1.0368417729959738e-07,0.0,0.0
0,T6-O2,1.37491829463247e-12,3.562971184770791e-10,1.1502061298215276e-10,3.2049551429468956e-08,0.0,0.0
0,Fp1-F7,1.3135413233665864e-11,3.3627466988400616e-09,2.4743978915322386e-11,1.3630845070446041e-08,0.0,0.0
0,F7-T3,1.695924915135698e-12,4.3520100402111864e-10,3.5648814460133486e-11,1.2503912283642762e-07,0.0,0.0
0,T3-T5,2.687571665060328e-12,6.899737592883191e-10,7.05889607357794e-11,2.3241789203268193e-07,0.0,0.0
