label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,4.223988202070742e-11,1.0819987705410279e-08,2.7095074728518033e-11,3.153214008970382e-08,0.0,0.0
0,F4-C4,3.384302633506447e-12,8.665340432634356e-10,5.823968656023829e-12,1.050894925566403e-08,0.0,0.0
0,C4-P4,5.121666690702907e-13,1.313109365710259e-10,3.391398121165739e-12,1.2689352919247331e-09,0.0,0.0
0,P4-O2,1.0747531119920824e-11,2.751826163757871e-09,1.6861846332580983e-11,4.602637603428352e-09,0.0,0.0
0,Fp1-F3,1.5898863294190117e-11,4.070572550212682e-09,2.1102031361938848e-11,1.9599389615097954e-07,0.0,0.0
0,F3-C3,3.072590789125966e-12,7.887526875072081e-10,2.2459441959448525e-12,1.1672488550362788e-08,0.0,0.0
0,C3-P3,4.842349708509016e-13,1.2400229257564129e-10,4.648320929298215e-13,9.150859712425004e-09,0.0,0.0
0,P3-O1,4.591472555177231e-11,1.1770135267505954e-08,5.826946940158344e-11,1.5111898099730073e-08,0.0,0.0
0,Fp2-F8,5.012689372831858e-11,1.2866097013764139e-08,2.626811694892262e-11,2.371623816653566e-08,0.0,0.0
0,F8-T4,5.0241463623055156e-11,1.2907275771208789e-08,4.315493911304842e-11,4.954442930763344e-08,0.0,0.0
0,T4-T6,9.076095061501822e-11,2.3243011119761497e-08,1.3392642430382145e-10,4.845619985197623e-08,0.0,0.0
0,T6-O2,6.654756990575131e-11,1.7047807439791884e-08,5.538338209081843e-11,1.4246888334814915e-08,0.0,0.0
0,Fp1-F7,1.2329746696861916e-11,3.165457855884547e-09,4.348447255994618e-10,1.145223413593548e-07,0.0,0.0
0,F7-T3,7.896167134459124e-12,2.023748687264029e-09,5.221845037614439e-10,3.320634852209942e-07,0.0,0.0
0,T3-T5,6.42113701863792e-11,1.651012242419973e-08,4.4595972540193744e-11,1.9568915158325616e-08,0.0,0.0
0,T5-O1,9.808002652772429e-11,2.515115091430605e-08,9.829486762055304e-11,2.9420356921095876e-08,0.0,0.0
0,Fz-Cz,2.407054986325944e-12,6.162850033098954e-10,1.238981929441569e-11,1.12387269395911e-08,0.0,0.0
0,Cz-Pz,1.160464385569908e-12,2.9716697418314476e-10,1.2647316993483099e-12,3.0232551450248414e-09,0.0,0.0
0,Fp2-F4,3.5884667772905657e-11,9.186980567328366e-09,2.3687775223854693e-11,1.8204768462657653e-08,0.0,0.0
0,F4-C4,4.394671768961333e-12,1.12578328529597e-09,2.7498230454245084e-12,3.909480139784578e-09,0.0,0.0
0,C4-P4,4.0501032459494827e-13,1.0368885122105962e-10,1.0791811554801757e-12,5.421965418421399e-10,0.0,0.0
0,P4-O2,1.0231170966838049e-11,2.6197448016833913e-09,1.2248906547435718e-11,3.6640569594341435e-09,0.0,0.0
0,Fp1-F3,1.3845379871301333e-11,3.548352747058121e-09,1.0187307810583509e-11,2.2530558915101717e-07,0.0,0.0
0,F3-C3,5.026244685078309e-12,1.292533840383533e-09,5.575250087058812e-12,2.015918033477508e-08,0.0,0.0
0,C3-P3,6.256199836177706e-13,1.6023477323316273e-10,1.6991577125980537e-12,1.4515540427576221e-08,0.0,0.0
0,P3-O1,4.2268815927222906e-11,1.0838258432354785e-08,5.610178510082314e-11,1.5029510735787785e-08,0.0,0.0
0,Fp2-F8,5.778452123025484e-11,1.4810367908423794e-08,3.97203909222415e-11,1.8413778638295247e-08,0.0,0.0
0,F8-T4,5.730379856864431e-11,1.467494461219925e-08,4.657906497916108e-11,5.8839841599761764e-08,0.0,0.0
0,T4-T6,1.1396671851941804e-10,2.917560814312179e-08,9.25068508611113e-11,3.483578304423982e-08,0.0,0.0
0,T6-O2,6.309471007610902e-11,1.6284690885589848e-08,5.424779908292421e-11,1.4221335530875674e-08,0.0,0.0
0,Fp1-F7,1.3163624244233751e-11,3.3758349158708367e-09,6.656239415117509e-11,5.844993175748967e-08,0.0,0.0
0,F7-T3,5.576121956194289e-12,1.429996284171587e-09,8.54624497669492e-11,5.9090624527572826e-08,0.0,0.0
0,T3-T5,4.484107068325166e-11,1.1485772057895155e-08,4.128802867835992e-11,1.9941948581930118e-08,0.0,0.0
0,T5-O1,9.001469985810108e-11,2.305472005723548e-08,5.1461756356538304e-11,1.83598315193656e-08,0.0,0.0
0,Fz-Cz,2.311896401702433e-12,5.918876486708804e-10,1.81596007221306e-11,4.7104252761427186e-09,0.0,0.0
0,Cz-Pz,1.2455204828529644e-12,3.203508745887504e-10,1.543567748775292e-12,1.7026848164034139e-09,0.0,0.0
0,Fp2-F4,4.429995719533658e-11,1.13637051301591e-08,5.1605169564046995e-11,7.407819493407801e-08,0.0,0.0
0,F4-C4,2.897231632193828e-12,7.438267339333152e-10,2.3196477706741497e-10,2.1779464041067259e-07,0.0,0.0
0,C4-P4,5.957330691177092e-13,1.5258267200762826e-10,4.555545094445142e-11,2.4449151115518652e-08,0.0,0.0
0,P4-O2,9.887349045683622e-12,2.5312804489754497e-09,4.687453471153596e-11,1.787020848854644e-08,0.0,0.0
0,Fp1-F3,1.4181436063762589e-11,3.6336943789562533e-09,1.2341238083093164e-10,4.661916404264953e-07,0.0,0.0
0,F3-C3,3.794267629493078e-12,9.71577948452028e-10,5.565845630305941e-10,5.196700657967315e-07,0.0,0.0
0,C3-P3,5.906200442539316e-13,1.5159862520662124e-10,1.199175389916783e-10,1.5777848058532218e-07,0.0,0.0
0,P3-O1,3.999383856339356e-11,1.0291609082884688e-08,2.3905999441055676e-10,1.5346179349248e-07,0.0,0.0
0,Fp2-F8,8.62054668538427e-11,2.2083378148278883e-08,4.2983344046927037e-11,1.1009191833213973e-08,0.0,0.0
0,F8-T4,1.403803473043658e-10,3.5943599430955576e-08,4.3877844292313566e-10,3.428858583704771e-07,0.0,0.0
0,T4-T6,1.2923029772625777e-10,3.308624333713937e-08,6.535576375903212e-10,4.890375483920366e-07,0.0,0.0
0,T6-O2,5.695189040189469e-11,1.4587301791834654e-08,5.6239886527710816e-11,1.661558509877075e-08,0.0,0.0
0,Fp1-F7,1.2762511665604911e-11,3.2748384654305197e-09,2.955954464891501e-11,6.534304025250247e-08,0.0,0.0
0,F7-T3,2.232074365803695e-11,5.716490726810916e-09,1.8563392178024203e-10,6.543069937402857e-08,0.0,0.0
0,T3-T5,7.757429978051928e-11,1.994201965486867e-08,9.990820162398726e-11,7.505506636342372e-08,0.0,0.0
0,T5-O1,8.921662488361808e-11,2.28659047571601e-08,1.5001703283536625e-10,9.445174041769012e-08,0.0,0.0
0,Fz-Cz,2.281359255899709e-12,5.844703063923657e-10,4.536194325239447e-11,3.2032589529961103e-08,0.0,0.0
0,Cz-Pz,9.74558938867343e-13,2.4979788620131005e-10,4.5715399459014476e-11,3.161202685206484e-08,0.0,0.0
0,Fp2-F4,2.537057483462675e-11,6.5018544159721454e-09,4.2467801311144085e-11,3.477048382850584e-07,0.0,0.0
0,F4-C4,4.092538671040452e-12,1.0486983438413043e-09,9.267100485441537e-11,1.6410799955223193e-06,0.0,0.0
0,C4-P4,5.115271397212791e-13,1.3100491886319603e-10,2.1668687152300202e-10,5.228151295438121e-07,0.0,0.0
0,P4-O2,1.1683046357397786e-11,2.990875528231155e-09,5.874966084396883e-11,4.6355900729382185e-08,0.0,0.0
0,Fp1-F3,1.2719354478446681e-11,3.2611244563596336e-09,1.3060209661371208e-11,1.2025768436077132e-06,0.0,0.0
0,F3-C3,2.6372762157178554e-12,6.751536952949444e-10,7.336369573772978e-11,2.87318176308047e-06,0.0,0.0
0,C3-P3,9.654705339235088e-13,2.4727609073085207e-10,1.2753827246680983e-11,5.245409073534177e-07,0.0,0.0
0,P3-O1,2.416730541221082e-11,6.229174389982252e-09,4.6375386331999076e-11,7.068472092474813e-07,0.0,0.0
0,Fp2-F8,3.740022734910549e-11,9.588549311304724e-09,1.755054205917323e-10,2.790133176097892e-07,0.0,0.0
0,F8-T4,1.452416929680852e-10,3.718258426121198e-08,2.720981593433775e-10,3.454478894760359e-06,0.0,0.0
0,T4-T6,2.006079803288354e-10,5.1355753834632786e-08,7.657951602694417e-10,3.111501584551423e-06,0.0,0.0
0,T6-O2,1.3536888160595107e-10,3.466388126728611e-08,5.549614883813926e-10,1.7607630092972263e-07,0.0,0.0
0,Fp1-F7,1.7292274018290417e-11,4.431319800971176e-09,5.540520776576882e-10,1.4416201665262814e-07,0.0,0.0
0,F7-T3,3.140457176521326e-11,8.039720692528307e-09,1.3558842914295893e-09,1.0523118998667556e-06,0.0,0.0
0,T3-T5,6.24726372131987e-11,1.5995521805909434e-08,2.5220049476211087e-10,7.895418926109515e-07,0.0,0.0
