label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,7.563368063649206e-12,1.9421833814934628e-09,1.7965610612041529e-09,4.612042113635165e-07,0.0,0.0
0,F4-C4,1.3834656334363094e-10,3.628201928206025e-08,2.513056681233584e-09,6.454144450529217e-07,0.0,0.0
0,C4-P4,1.4621518178725617e-11,3.7465255349076105e-09,2.1541012770791617e-10,1.1450760750369459e-07,0.0,0.0
0,P4-O2,1.463442604269182e-11,3.746497529333744e-09,1.619360112490096e-09,4.953417898306301e-07,0.0,0.0
0,Fp1-F3,1.0362607340001146e-06,0.0002653883078164585,1.07406168131062e-08,2.9286346383591935e-06,0.0,0.0
0,F3-C3,2.0171935342725895e-08,5.184772827346758e-06,2.346869365004574e-10,7.688190430922466e-08,0.0,0.0
0,C3-P3,1.650420724804973e-08,4.243635733520304e-06,2.1945549839589113e-10,1.1435158656866507e-07,0.0,0.0
0,P3-O1,1.4230731866648616e-08,3.6484938595921096e-06,1.7494559561820824e-10,7.627827993747155e-08,0.0,0.0
0,Fp2-F8,8.50471245506374e-12,2.177265505345249e-09,1.3298307225495237e-09,4.2611783615853613e-07,0.0,0.0
0,F8-T4,1.9468948173114705e-12,4.994716362695207e-10,5.96951069687077e-10,1.528441206669861e-07,0.0,0.0
0,T4-T6,1.238735955150912e-12,3.190681121893782e-10,2.0575526521433733e-10,1.9001027467940164e-07,0.0,0.0
0,T6-O2,7.821857792101714e-13,2.0091588453253784e-10,2.383387196630241e-10,8.524004505822062e-08,0.0,0.0
0,Fp1-F7,1.0094559753600355e-06,0.00025852287973774854,1.0404231913961705e-08,2.8651194527852636e-06,0.0,0.0
0,F7-T3,6.245769636564326e-08,1.6050771304284795e-05,5.824385321684491e-10,1.597695235874282e-07,0.0,0.0
0,T3-T5,9.554920173072605e-08,2.4582656758211694e-05,9.127604574353643e-10,2.5284828606468936e-07,0.0,0.0
0,T5-O1,3.8766831820259217e-08,9.985112621421056e-06,4.858896708798983e-10,1.588503112200924e-07,0.0,0.0
0,Fz-Cz,5.4417705137430215e-11,1.4070521131931179e-08,9.675762702728007e-09,2.6207154999113445e-06,0.0,0.0
0,Cz-Pz,7.663796843866477e-13,1.962546259351104e-10,3.028599627881464e-10,2.2941620109673819e-07,0.0,0.0
0,Fp2-F4,5.209599604553169e-11,1.3348398076219405e-08,8.359100359829692e-10,2.1583722625011168e-07,0.0,0.0
0,F4-C4,7.0779282307955465e-12,1.8376518064094645e-09,1.077875319674144e-09,3.8058457585172224e-07,0.0,0.0
0,C4-P4,1.75346195860525e-11,4.553779583223702e-09,1.898059566315998e-10,3.2629044150370053e-07,0.0,0.0
0,P4-O2,9.487998082014763e-12,2.430042265181632e-09,8.674425951328669e-10,3.623430939923863e-07,0.0,0.0
0,Fp1-F3,1.0686023472130144e-06,0.0002738362169887484,1.3980617733832329e-08,3.581454778260945e-06,0.0,0.0
0,F3-C3,2.0818229145616943e-08,5.3424614076393985e-06,1.9685584427042813e-10,5.955660281161938e-08,0.0,0.0
0,C3-P3,1.7225974136192492e-08,4.417417874324232e-06,1.3642699918657482e-10,5.7243788539495075e-08,0.0,0.0
0,P3-O1,1.4755916895537574e-08,3.7818644255596463e-06,2.2768360831071897e-10,6.703434542840705e-08,0.0,0.0
0,Fp2-F8,1.920162562391117e-11,4.916305290856416e-09,1.3670331076109376e-09,3.4999077390274286e-07,0.0,0.0
0,F8-T4,2.7849927557982233e-12,7.152831378420626e-10,3.222125426631176e-10,8.351109156607116e-08,0.0,0.0
0,T4-T6,9.435997822289705e-13,2.419200615572158e-10,2.0348856083251707e-10,2.2886719199768357e-07,0.0,0.0
0,T6-O2,6.1982534096064105e-12,1.590360835695033e-09,3.783014047029285e-10,9.744870036182853e-08,0.0,0.0
