label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
1,Fp2-F4,2.2376735058168475e-13,5.729527770932852e-11,1.5596633693718e-11,3.186852678721543e-08,0.0,0.0
1,F4-C4,2.2014457902045295e-13,5.635821592488486e-11,7.180049029542485e-11,2.1163608054165154e-08,0.0,0.0
1,C4-P4,7.810026340319717e-13,2.0069959672608458e-10,8.35236234043877e-11,2.4217525613759057e-08,0.0,0.0
1,P4-O2,1.2021683365073382e-12,3.0783157820538986e-10,3.1949280238352907e-10,8.29505960861602e-08,0.0,0.0
1,Fp1-F3,3.712558777258139e-13,9.507152833389912e-11,6.9837247977709086e-12,1.1562903035819192e-08,0.0,0.0
1,F3-C3,1.4096370070058255e-13,3.616475509338615e-11,2.166140363219882e-11,8.466874586338505e-09,0.0,0.0
1,C3-P3,3.024664537760479e-13,7.744927887520522e-11,4.2464967792106377e-11,2.8304605155834737e-08,0.0,0.0
1,P3-O1,1.0122384484973572e-12,2.5913801441905683e-10,3.932048372392131e-11,1.7707858225946727e-08,0.0,0.0
1,Fp2-F8,9.499858606307458e-13,2.4320724775131223e-10,8.707525804729426e-12,4.44406514674705e-09,0.0,0.0
1,F8-T4,3.9854845291372495e-12,1.0215986616755086e-09,1.755936041759523e-10,2.4611752575544026e-07,0.0,0.0
1,T4-T6,1.071132497893101e-12,2.7423595582945117e-10,1.2625049702544356e-10,2.024235611451487e-07,0.0,0.0
1,T6-O2,1.8790565415894107e-13,4.816693874501444e-11,2.903481540526946e-13,1.4226873249654305e-08,0.0,0.0
1,Fp1-F7,3.0644053455768086e-13,7.846934407216824e-11,3.4577496952817914e-12,1.244642479134773e-09,0.0,0.0
1,F7-T3,1.3371926635691574e-13,3.428200173965442e-11,4.270414128098579e-12,1.6068490997622656e-09,0.0,0.0
1,T3-T5,6.027260359806794e-13,1.542979651592866e-10,3.47898424980241e-11,1.4456526955489709e-08,0.0,0.0
1,T5-O1,4.5323335435281966e-13,1.1603175586862045e-10,7.67420006150612e-11,1.996889412539162e-08,0.0,0.0
1,Fz-Cz,7.270843155707206e-13,1.8613486985218333e-10,1.9661698124683277e-11,1.452688226731194e-08,0.0,0.0
1,Cz-Pz,8.711303621786713e-13,2.230198128044439e-10,3.259106916133981e-10,9.292282470336196e-08,0.0,0.0
1,Fp2-F4,1.9865164612634243e-13,5.087652197200349e-11,5.864494679673046e-11,2.6664373363379953e-08,0.0,0.0
1,F4-C4,2.1183063323749052e-13,5.430544046386454e-11,1.4581566167407984e-10,3.881549653903502e-08,0.0,0.0
1,C4-P4,7.890008227986739e-13,2.025818564775512e-10,7.911905660772857e-11,2.1279999600477597e-08,0.0,0.0
1,P4-O2,1.1410925555708193e-12,2.9305914978300944e-10,3.5707805747596467e-10,9.25092201814006e-08,0.0,0.0
1,Fp1-F3,2.9230115042534985e-13,7.490766478784936e-11,1.954873954850974e-11,1.0658218370827411e-08,0.0,0.0
1,F3-C3,1.2999580516428021e-13,3.3305320173509e-11,1.8240832246631075e-11,1.2074307907119289e-08,0.0,0.0
1,C3-P3,9.685377264847897e-13,2.482210698779127e-10,9.073604695126128e-11,2.406561476734209e-08,0.0,0.0
1,P3-O1,1.2050248866004625e-12,3.0850264715787725e-10,2.688272467631717e-10,1.1021975779946142e-07,0.0,0.0
1,Fp2-F8,1.1115415073550495e-12,2.846386679384286e-10,2.7399027317053192e-11,7.375624361576219e-09,0.0,0.0
1,F8-T4,1.870444922966857e-12,4.788341740702531e-10,2.4964164916836625e-10,1.441135779142496e-07,0.0,0.0
1,T4-T6,1.6571621679630703e-12,4.2483665480388483e-10,1.6403930287005678e-10,2.172211364680534e-07,0.0,0.0
1,T6-O2,2.2497475953421747e-13,5.7623454820882376e-11,1.4094497188754382e-13,1.4269350082293245e-08,0.0,0.0
1,Fp1-F7,1.7968737456117025e-13,4.616196471488235e-11,7.368728456077242e-12,1.909478371863835e-09,0.0,0.0
1,F7-T3,1.481270457390971e-13,3.792271522528722e-11,2.2727820267966498e-11,7.66816557014632e-09,0.0,0.0
1,T3-T5,6.146787251470514e-12,1.5796609307300964e-09,2.1359845472284518e-10,7.378913078443483e-08,0.0,0.0
1,T5-O1,2.272050394651775e-12,5.835242231568391e-10,2.9379951827578657e-10,8.034324930022961e-08,0.0,0.0
1,Fz-Cz,8.163390526791831e-13,2.090052706264529e-10,4.7559369346592754e-11,3.176356791226041e-08,0.0,0.0
1,Cz-Pz,1.1607114227471149e-12,2.972410764640106e-10,6.285140850546289e-10,1.6495314271487248e-07,0.0,0.0
1,Fp2-F4,1.361099910876169e-13,3.4896152446625786e-11,1.3162918349188845e-11,1.0108698942468313e-08,0.0,0.0
1,F4-C4,1.5436893658868786e-13,3.959986539903605e-11,4.772232651790221e-11,1.2694663005687956e-08,0.0,0.0
1,C4-P4,2.491676997823562e-13,6.379414792771204e-11,6.698423654802335e-11,1.8792985516376034e-08,0.0,0.0
1,P4-O2,1.2442086975999458e-12,3.188458382709253e-10,4.38204228547926e-10,1.3444184698004656e-07,0.0,0.0
1,Fp1-F3,3.554778498156088e-13,9.100267800037549e-11,3.257827114764706e-12,1.286823943663908e-08,0.0,0.0
1,F3-C3,1.0652331107796824e-13,2.7274121082580963e-11,1.66291745435064e-11,8.557399099839466e-09,0.0,0.0
1,C3-P3,1.6361702033907086e-13,4.1889306917438416e-11,9.20473643149376e-11,2.3695732892484464e-08,0.0,0.0
1,P3-O1,1.0698240708303648e-12,2.739096144066321e-10,7.299321985209514e-11,1.880209334446541e-08,0.0,0.0
1,Fp2-F8,1.045365696877468e-12,2.6764648113039487e-10,6.17218548713226e-12,2.318292579212903e-09,0.0,0.0
1,F8-T4,7.79661311954539e-13,1.9960675703934865e-10,1.886700516601649e-10,9.676449392069516e-08,0.0,0.0
1,T4-T6,1.2815614082658386e-12,3.291276173085277e-10,1.8861831109827028e-10,2.2990830370791015e-07,0.0,0.0
1,T6-O2,1.2510942023261672e-13,3.203898240185209e-11,7.738210004248414e-14,1.0785848231398837e-08,0.0,0.0
1,Fp1-F7,2.0444636147827243e-13,5.243241368016911e-11,7.60177739667261e-12,2.0160344701327215e-09,0.0,0.0
1,F7-T3,2.113895391230986e-13,5.487117118449215e-11,1.7228521410160865e-11,9.492163416885932e-09,0.0,0.0
1,T3-T5,8.82344809777751e-13,2.258835175507501e-10,1.3036737960186696e-10,2.414742151291533e-07,0.0,0.0
1,T5-O1,3.0024064588292393e-12,7.709204075017518e-10,1.1742568810388269e-10,3.64035675072447e-07,0.0,0.0
1,Fz-Cz,6.941409026052901e-13,1.777664461549188e-10,3.1408369864606684e-11,1.4065306197132293e-08,0.0,0.0
1,Cz-Pz,8.645749983948488e-13,2.2291609856566782e-10,1.1425898270785563e-10,3.111914125184112e-08,0.0,0.0
1,Fp2-F4,1.481573816363917e-13,3.796674711496845e-11,3.513293496854353e-11,1.5620220922762683e-08,0.0,0.0
1,F4-C4,1.8051728020427848e-13,4.621355963014051e-11,6.833895105954262e-11,1.7655539026464715e-08,0.0,0.0
1,C4-P4,1.88053483692579e-12,4.93300704861492e-10,1.0621855794480312e-10,3.041127087483603e-08,0.0,0.0
1,P4-O2,3.2435770892803327e-12,8.330712698188714e-10,8.708881498797456e-10,2.8789212666299715e-07,0.0,0.0
1,Fp1-F3,3.37851790904801e-13,8.650138394832419e-11,8.803579984139182e-12,6.6710505985068664e-09,0.0,0.0
1,F3-C3,1.4517964349596254e-13,3.7166227748910714e-11,1.8155405174355536e-11,1.2079685291847742e-08,0.0,0.0
1,C3-P3,1.387008515880806e-13,3.560049192483904e-11,3.7720664147974245e-11,3.4624939022497934e-08,0.0,0.0
1,P3-O1,1.2794551210019563e-12,3.2794362852521973e-10,1.2641427089863002e-10,5.7819876625109036e-08,0.0,0.0
1,Fp2-F8,1.0668777527829558e-12,2.733034983697976e-10,1.0470994017829485e-11,3.6993233003909394e-09,0.0,0.0
1,F8-T4,3.339566368585854e-12,8.568338577617825e-10,2.406468579483474e-10,1.0497011939497414e-07,0.0,0.0
1,T4-T6,4.529812499483744e-13,1.1597819612512548e-10,3.711579022728481e-10,3.9594945040143254e-07,0.0,0.0
1,T6-O2,2.0906318683256036e-13,5.3546394230809245e-11,2.543159548140005e-13,7.752982770268619e-09,0.0,0.0
1,Fp1-F7,2.439865495527735e-13,6.246926277520533e-11,8.789279396660194e-12,2.87617270204498e-09,0.0,0.0
1,F7-T3,1.4316481311088194e-13,3.670535642923926e-11,2.137784892043841e-11,1.1387536615158083e-08,0.0,0.0
1,T3-T5,5.175712980032401e-13,1.3252124714867892e-10,2.223027863892743e-10,2.7923707204507393e-07,0.0,0.0
1,T5-O1,4.517218069003977e-12,1.1758448307491146e-09,3.64467927618731e-10,1.468948784724472e-07,0.0,0.0
1,Fz-Cz,7.483208855310542e-13,1.9171057556791647e-10,4.28863342763626e-11,1.2630735665538637e-08,0.0,0.0
1,Cz-Pz,9.470676570549327e-13,2.437635031324867e-10,5.378964389972908e-10,1.4717460846168902e-07,0.0,0.0
1,Fp2-F4,1.8103536164288453e-13,4.635860425350231e-11,1.4984016838850746e-11,1.3794038542096479e-08,0.0,0.0
1,F4-C4,1.484798732301013e-13,3.8061007116246156e-11,8.010462607833983e-11,3.6807153477421464e-08,0.0,0.0
1,C4-P4,4.561016135269526e-13,1.1695558626066664e-10,5.198981846079042e-11,1.3314638066879357e-08,0.0,0.0
1,P4-O2,1.0480291142763237e-12,2.694098011782167e-10,7.679960760636478e-11,5.096566989650004e-08,0.0,0.0
1,Fp1-F3,3.565725861987211e-13,9.128492527148695e-11,2.0506647505892003e-11,6.1435289889064185e-09,0.0,0.0
1,F3-C3,1.6857217581647445e-13,4.3211451283008204e-11,1.904869299825203e-11,5.3373175262228186e-09,0.0,0.0
