label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,1.517823790453809e-12,3.8863539184621357e-10,2.209711887426974e-10,4.2438290043821083e-07,0.0,0.0
0,F4-C4,1.0868156096858505e-12,2.7824120443844973e-10,1.2608427531693892e-10,3.729944283414824e-07,0.0,0.0
0,C4-P4,2.0104965473827262e-12,5.166462775054334e-10,5.429420791143024e-10,4.3239925142173513e-07,0.0,0.0
0,P4-O2,1.6858694334927177e-12,4.315847573381422e-10,1.348049810895274e-09,3.793547886376185e-07,0.0,0.0
0,Fp1-F3,7.84315692087573e-09,2.008030954288038e-06,2.2655066722435476e-10,7.24215255077741e-08,0.0,0.0
0,F3-C3,8.685455337946076e-09,2.2239611142367105e-06,4.023196183065485e-08,4.5874361411066786e-05,0.0,0.0
0,C3-P3,2.34332500046826e-09,6.019523797746265e-07,3.914133674470515e-08,5.204356186934561e-05,0.0,0.0
0,P3-O1,2.1783231288634277e-10,5.576511582669665e-08,2.0872221255098355e-10,7.318538156915407e-08,0.0,0.0
0,Fp2-F8,8.945144055521289e-13,2.289985183405485e-10,2.5542653948807726e-10,1.4090701348676736e-07,0.0,0.0
0,F8-T4,3.7868754510085764e-11,9.694501679665752e-09,3.9827432512107246e-10,1.382733979287069e-07,0.0,0.0
0,T4-T6,6.267931459392475e-11,1.6045911889191053e-08,1.086746278508155e-10,6.76890993688803e-08,0.0,0.0
0,T6-O2,2.301698668549625e-11,5.895089023906422e-09,3.5675104999663953e-10,1.0102883244732802e-07,0.0,0.0
0,Fp1-F7,6.558001000756183e-12,1.6818795836222597e-09,1.7649320795044658e-10,4.869366795517302e-08,0.0,0.0
0,F7-T3,1.4167990131031963e-11,3.6302356009206015e-09,1.4754028972299478e-10,5.0415766442385884e-08,0.0,0.0
0,T3-T5,3.9604131065682584e-11,1.0140105807515984e-08,3.1589017965270404e-10,3.3108698917633317e-07,0.0,0.0
0,T5-O1,1.1908359248348323e-11,3.076969759123316e-09,3.2480651947512376e-10,1.2466511587740975e-07,0.0,0.0
0,Fz-Cz,7.203591990135903e-12,1.84438788810066e-09,6.541129210314841e-11,2.5004839762981126e-08,0.0,0.0
0,Cz-Pz,2.636439055828713e-11,6.749455189520501e-09,1.6365795123171546e-10,4.1911251468479915e-08,0.0,0.0
0,Fp2-F4,3.4044078791979437e-13,8.717730564833448e-11,2.928191753296956e-10,1.5420376153970901e-07,0.0,0.0
0,F4-C4,5.667707898127419e-13,1.4532769882934636e-10,2.7158592637330362e-11,9.152361974764999e-08,0.0,0.0
0,C4-P4,1.701769783163631e-12,4.3609699551811443e-10,8.743036773627818e-11,1.520465189094866e-07,0.0,0.0
0,P4-O2,8.860975025575524e-13,2.2763778186377082e-10,1.6114013414633085e-10,1.2251037221363487e-07,0.0,0.0
0,Fp1-F3,7.438278692120586e-11,1.904749603491068e-08,6.495845316205376e-10,5.370782453499044e-07,0.0,0.0
0,F3-C3,2.6020373491982054e-10,6.661297112901732e-08,1.5344560514891855e-08,1.808143000141126e-05,0.0,0.0
0,C3-P3,5.5804179086495e-10,1.4286261386395738e-07,1.2571647292217673e-08,1.6690729388404924e-05,0.0,0.0
0,P3-O1,2.1152714673015595e-12,5.416892470971323e-10,3.380253384616448e-10,1.488869266381287e-07,0.0,0.0
0,Fp2-F8,6.158646004608692e-13,1.5778177242047181e-10,5.2094205760812786e-11,1.4343669395482584e-08,0.0,0.0
0,F8-T4,6.446864402387806e-12,1.6514515267806243e-09,5.613650379997459e-11,1.4604842795241005e-08,0.0,0.0
0,T4-T6,2.1617370051032923e-11,5.537703856822105e-09,5.864945868256157e-11,2.669030406700012e-08,0.0,0.0
0,T6-O2,1.3654949996224493e-11,3.5005378452456977e-09,7.510205424092128e-11,2.250749126048509e-08,0.0,0.0
0,Fp1-F7,8.363545340167097e-13,2.14402348557999e-10,1.176575436857103e-10,7.158099981948886e-08,0.0,0.0
0,F7-T3,1.522128144497339e-12,3.896853616315768e-10,1.7047360468422157e-10,4.485820981708253e-08,0.0,0.0
0,T3-T5,9.623486831787707e-12,2.4719496975938017e-09,6.84778830179204e-10,3.3104207964681014e-07,0.0,0.0
0,T5-O1,9.767971303881349e-12,2.5170459840383685e-09,1.4250623468887825e-10,4.92836142864285e-08,0.0,0.0
0,Fz-Cz,1.6958785034303846e-12,4.3469265397454793e-10,6.750530809358795e-10,2.370332165018032e-07,0.0,0.0
0,Cz-Pz,2.823419495419512e-11,7.229319996478438e-09,2.9374917703342893e-10,7.524492195525585e-08,0.0,0.0
0,Fp2-F4,3.808567106338279e-13,9.752902238730268e-11,1.1022436416123316e-10,1.844319255410721e-07,0.0,0.0
0,F4-C4,4.1733218784305655e-13,1.0687905675792039e-10,9.088552181626182e-11,7.921992965466732e-08,0.0,0.0
0,C4-P4,1.4650747034632445e-12,3.752867921820576e-10,2.911107723026624e-10,2.6420493482248615e-07,0.0,0.0
0,P4-O2,6.197769842130713e-13,1.586756425708901e-10,1.5486187466541227e-10,3.964465992469625e-08,0.0,0.0
0,Fp1-F3,8.519567638345588e-12,2.182764944999822e-09,1.865381121222522e-10,3.2753646864379335e-07,0.0,0.0
0,F3-C3,2.9566504157839606e-10,7.569124868222903e-08,7.207826871584493e-09,1.8453671717624459e-06,0.0,0.0
0,C3-P3,3.7219889894173157e-10,9.528689318166569e-08,7.0770226600638094e-09,2.3128038536812707e-06,0.0,0.0
0,P3-O1,1.8625184481580565e-12,4.768279017328364e-10,9.820468961643866e-11,5.507133164226508e-08,0.0,0.0
0,Fp2-F8,1.717034488645679e-12,4.395708963835564e-10,9.80264875194156e-11,2.510071897531544e-08,0.0,0.0
