label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,7.657010131403579e-13,1.9604424560268934e-10,6.668052256877851e-11,3.147151781995066e-08,0.0,0.0
0,F4-C4,3.903418055095707e-13,9.993613827939699e-11,3.101081009350687e-11,9.621402628503403e-09,0.0,0.0
0,C4-P4,5.053438596389005e-13,1.2937867290518502e-10,3.528169674012459e-11,1.237891840576232e-08,0.0,0.0
0,P4-O2,6.286239614842107e-09,1.6093134105623091e-06,4.496530405655698e-08,1.1579497187511822e-05,4.775953237619346e-07,0.00012467081719737212
0,Fp1-F3,1.4302528292256123e-12,3.673656506126384e-10,1.2773008434587705e-10,3.295077227415412e-08,0.0,0.0
0,F3-C3,2.7861510676211705e-12,7.136127244466476e-10,1.8148623416490626e-10,6.320029500338555e-08,0.0,0.0
0,C3-P3,8.058258377346476e-13,2.0655288244286598e-10,1.2035508311012743e-11,3.524462845900277e-08,0.0,0.0
0,P3-O1,3.608089475007873e-13,9.239597468785706e-11,5.052153868623924e-11,5.004513568227834e-08,0.0,0.0
0,Fp2-F8,2.9886532000063517e-12,7.651379993395396e-10,1.8678528653634757e-11,1.307878852311343e-08,0.0,0.0
0,F8-T4,1.0458847046700219e-12,2.6835900541931657e-10,4.730015528201522e-11,1.3185138719790322e-08,0.0,0.0
0,T4-T6,4.084197596010007e-09,1.0480835318098792e-06,1.94332871981211e-08,5.014692280949132e-06,7.644657974145847e-08,1.96458441805151e-05
0,T6-O2,6.307532038426788e-10,1.643454640624274e-07,2.9678511084842453e-08,8.22821151568926e-06,0.0,0.0
0,Fp1-F7,4.219103405138286e-12,1.080287283300762e-09,1.4228505436271349e-11,3.6599868076989245e-09,0.0,0.0
0,F7-T3,1.6732455772201106e-12,4.284103577359155e-10,5.004023589292588e-11,1.3317463511021111e-08,0.0,0.0
0,T3-T5,6.27429399424014e-12,1.610601182173486e-09,8.127733704877214e-11,5.075289505992899e-08,0.0,0.0
0,T5-O1,3.1260558944837298e-12,8.008506693351665e-10,1.1210730332455893e-11,9.543661031468509e-09,0.0,0.0
0,Fz-Cz,1.2476037259785924e-12,3.2055103165257015e-10,1.1037899520548842e-10,3.5712838171662845e-08,0.0,0.0
0,Cz-Pz,9.190696118283506e-13,2.3603178304108933e-10,4.918629540118246e-11,2.339776364892955e-08,0.0,0.0
0,Fp2-F4,2.5452280566711713e-13,6.516598186714479e-11,4.2688186982923674e-11,1.114909532602092e-08,0.0,0.0
