label,channel,imf1_var,imf1_energy,imf2_var,imf2_energy,imf3_var,imf3_energy
0,Fp2-F4,1.2058709720940994e-10,3.087123186670394e-08,1.5637134784673615e-10,3.0770448486089453e-07,0.0,0.0
0,F4-C4,1.5168369093659012e-12,3.88419757987829e-10,1.76525504938927e-11,1.0255281048124647e-08,0.0,0.0
0,C4-P4,1.0879099674088773e-11,2.785088583129202e-09,6.253818719415595e-11,3.404201063602949e-08,0.0,0.0
0,P4-O2,1.56013547497585e-11,3.994217948102209e-09,2.598960540357509e-10,2.3899167643762597e-07,0.0,0.0
0,Fp1-F3,5.714670100607948e-10,1.465305274457812e-07,6.663356288595815e-10,1.9494038090342372e-07,0.0,0.0
0,F3-C3,1.3817999799793702e-11,3.5382278829346906e-09,1.696471863876197e-10,4.3862721041064906e-08,0.0,0.0
0,C3-P3,7.367836927080263e-12,1.8863973226210852e-09,2.1880899238136498e-11,3.689539278112022e-08,0.0,0.0
0,P3-O1,9.534214019934366e-12,2.441594674189434e-09,1.5172721205628e-10,3.281907325817852e-07,0.0,0.0
0,Fp2-F8,1.5261887187469003e-10,3.921921455822049e-08,2.9615494964252354e-10,1.543916238925967e-06,0.0,0.0
0,F8-T4,3.2164139983742496e-11,8.287530227685906e-09,4.239804881482882e-11,3.695087454987732e-07,0.0,0.0
0,T4-T6,3.2805676707916684e-11,8.431813837041304e-09,9.283426683101971e-11,1.8068593043689008e-07,0.0,0.0
0,T6-O2,1.2384971277370426e-11,3.170748159526091e-09,1.6437975393662034e-10,6.814452330066555e-08,0.0,0.0
0,Fp1-F7,5.31874034372213e-10,1.3648853776035576e-07,4.2428559874657765e-10,1.1052546562768576e-07,0.0,0.0
0,F7-T3,1.5430647700764978e-11,3.950253326969557e-09,8.229811095009288e-11,3.4110703697558567e-08,0.0,0.0
0,T3-T5,1.3796336193901275e-10,3.535752323066917e-08,3.612015267212062e-10,4.6830976887979914e-07,0.0,0.0
0,T5-O1,1.4089408842796727e-10,3.608048224315921e-08,5.122296433033837e-10,1.6720942916740496e-07,0.0,0.0
0,Fz-Cz,1.3708514567928593e-11,3.5112181133896388e-09,6.519727527140493e-11,2.818117681093845e-08,0.0,0.0
0,Cz-Pz,6.532493721571544e-13,1.675296606316175e-10,2.6355427082440345e-11,6.957071940702183e-08,0.0,0.0
0,Fp2-F4,1.6223619679422812e-10,4.1535296191967394e-08,1.9656129958254737e-10,5.902171104844333e-08,0.0,0.0
0,F4-C4,2.6142066860603117e-12,6.693003583000233e-10,2.3025288137767488e-11,1.34021502908221e-08,0.0,0.0
0,C4-P4,1.780741961328941e-11,4.566618928577959e-09,2.063687622446787e-10,9.426030865089233e-08,0.0,0.0
0,P4-O2,2.164182596602217e-11,5.540787134443619e-09,5.706653624215603e-11,4.757537762011236e-07,0.0,0.0
